n,k,all-cycles,A-cycles,B-cycles,AA-cycles,AB-cycles,BB-cycles,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,AAAA-cycles,AAAB-cycles,AABB-cycles,ABBB-cycles,BBBB-cycles,AAAAA-cycles,AAAAB-cycles,AAABB-cycles,AABBB-cycles,ABBBB-cycles,BBBBB-cycles,max_cycle_len
1000,79,921.03,621.285,233.858,25.194,13.822,16.712,1.955,1.551,2.068,2.407,0.221,0.203,0.304,0.458,0.459,0.028,0.025,0.055,0.068,0.109,0.1,4.555
1000,80,920.035,620.38,233.081,25.435,13.942,16.832,1.989,1.577,2.112,2.442,0.228,0.204,0.313,0.467,0.476,0.031,0.027,0.056,0.071,0.114,0.107,4.588
1000,81,919.035,619.427,232.338,25.693,14.072,16.949,2.019,1.6,2.143,2.47,0.235,0.215,0.322,0.482,0.492,0.033,0.028,0.058,0.076,0.117,0.107,4.614
1000,82,918.037,618.481,231.634,25.957,14.154,17.017,2.059,1.641,2.188,2.512,0.24,0.219,0.326,0.495,0.51,0.034,0.029,0.058,0.078,0.121,0.117,4.65
1000,83,917.037,617.552,230.907,26.193,14.266,17.106,2.106,1.672,2.215,2.549,0.246,0.22,0.336,0.507,0.529,0.033,0.029,0.059,0.082,0.128,0.12,4.689
1000,84,916.037,616.6,230.196,26.434,14.38,17.191,2.142,1.713,2.246,2.587,0.255,0.223,0.352,0.519,0.546,0.036,0.031,0.06,0.083,0.131,0.124,4.721
1000,85,915.037,615.686,229.471,26.654,14.472,17.291,2.188,1.745,2.269,2.62,0.261,0.231,0.369,0.538,0.566,0.038,0.032,0.062,0.085,0.134,0.122,4.756
1000,86,914.037,614.764,228.761,26.862,14.575,17.38,2.235,1.79,2.306,2.642,0.27,0.23,0.384,0.548,0.578,0.039,0.032,0.068,0.09,0.136,0.131,4.784
1000,87,913.037,613.851,228.044,27.096,14.657,17.464,2.275,1.819,2.35,2.672,0.274,0.242,0.393,0.57,0.586,0.04,0.032,0.069,0.095,0.138,0.138,4.824
1000,88,912.037,612.937,227.3,27.319,14.768,17.553,2.325,1.86,2.39,2.711,0.276,0.245,0.405,0.578,0.602,0.04,0.033,0.07,0.099,0.146,0.14,4.854
1000,89,911.037,611.978,226.626,27.555,14.864,17.615,2.371,1.9,2.424,2.76,0.286,0.246,0.413,0.589,0.612,0.041,0.035,0.075,0.101,0.153,0.141,4.893
1000,90,910.037,611.042,225.918,27.793,14.938,17.707,2.422,1.929,2.479,2.794,0.288,0.254,0.421,0.605,0.621,0.042,0.037,0.079,0.104,0.156,0.147,4.921
1000,91,909.037,610.041,225.269,28.055,15.031,17.769,2.474,1.959,2.511,2.838,0.293,0.261,0.432,0.62,0.632,0.045,0.042,0.082,0.105,0.163,0.149,4.951
1000,92,908.039,609.145,224.545,28.231,15.122,17.872,2.536,1.994,2.554,2.878,0.3,0.269,0.436,0.638,0.639,0.048,0.043,0.089,0.106,0.165,0.15,4.985
1000,93,907.041,608.257,223.809,28.438,15.23,17.957,2.578,2.011,2.592,2.912,0.311,0.279,0.448,0.654,0.654,0.049,0.045,0.09,0.109,0.168,0.158,5.013
1000,94,906.041,607.35,223.091,28.65,15.325,18.045,2.615,2.043,2.626,2.95,0.315,0.293,0.459,0.679,0.655,0.053,0.048,0.093,0.11,0.175,0.159,5.046
1000,95,905.041,606.425,222.401,28.859,15.404,18.13,2.666,2.071,2.665,2.984,0.325,0.301,0.474,0.694,0.666,0.053,0.049,0.1,0.115,0.176,0.161,5.08
1000,96,904.042,605.495,221.733,29.085,15.477,18.179,2.713,2.101,2.703,3.031,0.331,0.314,0.488,0.707,0.673,0.054,0.05,0.103,0.12,0.182,0.167,5.122
1000,97,903.042,604.561,221.046,29.297,15.582,18.256,2.763,2.124,2.745,3.052,0.339,0.323,0.496,0.725,0.685,0.055,0.054,0.107,0.125,0.186,0.17,5.161
1000,98,902.042,603.654,220.364,29.5,15.657,18.328,2.808,2.154,2.772,3.097,0.351,0.332,0.514,0.733,0.688,0.057,0.054,0.11,0.13,0.189,0.173,5.215
1000,99,901.042,602.787,219.667,29.678,15.723,18.374,2.861,2.187,2.822,3.14,0.363,0.343,0.518,0.743,0.707,0.057,0.054,0.116,0.138,0.192,0.177,5.247
1000,100,900.046,601.9,218.977,29.852,15.813,18.437,2.922,2.214,2.861,3.171,0.377,0.344,0.525,0.757,0.724,0.061,0.055,0.118,0.148,0.206,0.177,5.274
1000,101,899.046,600.952,218.31,30.085,15.906,18.479,2.968,2.245,2.89,3.229,0.384,0.349,0.54,0.779,0.728,0.065,0.06,0.12,0.147,0.208,0.182,5.308
1000,102,898.046,600.065,217.63,30.278,15.963,18.544,3.016,2.264,2.931,3.27,0.398,0.361,0.552,0.794,0.734,0.066,0.062,0.121,0.154,0.214,0.186,5.347
1000,103,897.048,599.156,216.922,30.492,16.054,18.618,3.055,2.294,2.971,3.31,0.413,0.366,0.565,0.807,0.743,0.068,0.064,0.126,0.157,0.222,0.195,5.366
