estimated_true_dist,best_x,min_error,empirical_min_dist,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
1373.3701085463904,1.33065796065773,50.522368818944884,951.0,54,0.4,0.4,0.4,1500
105.96120571032516,0.19186401819221494,1.0414217021422392,100.0,55,0.4,0.4,0.4,100
294.24343720583784,0.32687378347969054,1.2522076717571846,298.0,55,0.4,0.4,0.4,300
486.1963664707908,0.507171634591446,2.016574940671504,492.0,55,0.4,0.4,0.4,500
699.0445040220504,0.751983645698166,4.918206659831832,660.0,55,0.4,0.4,0.4,700
849.5826977625981,0.8805847195954133,8.237304606447093,754.0,55,0.4,0.4,0.4,900
973.6047307826587,0.9657897975074005,11.647655434336619,829.0,55,0.4,0.4,0.4,1100
1098.8387015599321,1.086883547204666,19.065504622436094,874.0,55,0.4,0.4,0.4,1300
1202.5052515329903,1.1882629414824675,28.687390184759945,901.0,55,0.4,0.4,0.4,1500
93.54851654655197,0.000518803826828003,1.0000000000000187,100.0,56,0.4,0.4,0.4,100
302.4218319091298,0.28988647888465885,1.17091944717294,300.0,56,0.4,0.4,0.4,300
492.2989319279986,0.472381595615921,1.8096513605946163,499.0,56,0.4,0.4,0.4,500
680.3303524605709,0.7039489778495025,4.078512680335093,658.0,56,0.4,0.4,0.4,700
877.5279726454232,0.9101257351465608,9.287622987846454,772.0,56,0.4,0.4,0.4,900
1070.9286140343972,1.0769958519168854,18.311728914398696,857.0,56,0.4,0.4,0.4,1100
1271.24012644066,1.2718200701798248,40.0475731868202,908.0,56,0.4,0.4,0.4,1300
1323.2610124541566,1.3005065935456084,44.85480872224785,930.0,56,0.4,0.4,0.4,1500
89.54644097236792,0.000518803826828003,1.0000000000000187,100.0,57,0.4,0.4,0.4,100
296.3430764861105,0.31430054132362373,1.2221840774553652,300.0,57,0.4,0.4,0.4,300
512.9137224231017,0.5386047399816133,2.23466261666211,499.0,57,0.4,0.4,0.4,500
682.8038430439474,0.6806945833763886,3.730016503290513,667.0,57,0.4,0.4,0.4,700
915.6369498116956,0.9529113795708466,11.053938398976683,781.0,57,0.4,0.4,0.4,900
1015.620154509056,0.9986267114878083,13.319325948433056,848.0,57,0.4,0.4,0.4,1100
1227.3874340810391,1.2293396015360258,33.818603811708165,900.0,57,0.4,0.4,0.4,1300
1315.161765430939,1.2991638201114653,44.6162665369136,926.0,57,0.4,0.4,0.4,1500
92.04773820623295,0.000518803826828003,1.0000000000000187,100.0,58,0.4,0.4,0.4,100
310.3386615343008,0.3161926311626435,1.226730248224613,300.0,58,0.4,0.4,0.4,300
497.6344501758148,0.48330688855735776,1.8710379646058721,498.0,58,0.4,0.4,0.4,500
683.0711920366779,0.6743469271422577,3.6405300921496044,666.0,58,0.4,0.4,0.4,700
848.9536562929617,0.8522033720101166,7.342061081571943,769.0,58,0.4,0.4,0.4,900
1047.6259269796637,1.059478762116928,17.060886231585418,842.0,58,0.4,0.4,0.4,1100
1329.9571437438929,1.3757629410137173,60.337339114836126,895.0,58,0.4,0.4,0.4,1300
1386.5930025726027,1.4003601089209745,66.4326235520195,924.0,58,0.4,0.4,0.4,1500
90.54695986591395,0.000518803826828003,1.0000000000000187,100.0,59,0.4,0.4,0.4,100
297.3180485426594,0.3003845257334138,1.1920541129296325,300.0,59,0.4,0.4,0.4,300
490.1764391899605,0.49557495493293763,1.9438717791538083,497.0,59,0.4,0.4,0.4,500
698.5108760982703,0.7170105012543487,4.288612222182067,669.0,59,0.4,0.4,0.4,700
