A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10,x
0.376383322353098,0.376383322353098,0.752766644706196,0.03620942200632416,0.03620942200632416,0.008046538223627595,0.08046538223627592,0.006966951850231367,0.006966951850231367,0.0016342232735110619,0.0016342232735110619,0.017202350247484857,0.0017873218403381228,0.0017873218403381228,0.00048054194884262314,0.0003677616955428237,0.00048054194884262304,0.0049034892739043155,0.0005373336082390972,0.0005373336082390972,0.00016593543214836156,0.00011571222502802259,0.00011571222502802258,0.00016593543214836153,0.0016379625308309625,0.0006050989623351492,0.00023965818937445456,9.989200171651206e-05,4.3293685487170404e-05,1.9351101858624852e-05,0.1420000000000001
0.37563130797344296,0.37563130797344296,0.7512626159468859,0.03631885159098072,0.03631885159098072,0.00807085590910683,0.08070855909106828,0.0070231578299694885,0.0070231578299694885,0.0016474073922150654,0.0016474073922150654,0.017341130444369107,0.0018108041689626122,0.0018108041689626122,0.00048685544186100434,0.0003725934504038298,0.00048685544186100423,0.004967912672051062,0.0005471316427577634,0.0005471316427577634,0.00016896118945654008,0.00011782218494430558,0.00011782218494430555,0.00016896118945654005,0.0016678300343172183,0.0006192319266384973,0.00024648943516713547,0.0001032561328522665,4.4976825756770915e-05,2.0204543712609127e-05,0.1430000000000001
0.3748807961195206,0.3748807961195206,0.7497615922390412,0.03642683044875411,0.03642683044875411,0.008094851210834248,0.08094851210834247,0.007079124832626683,0.007079124832626683,0.0016605354545667533,0.0016605354545667533,0.01747932057438687,0.0018343258811720487,0.0018343258811720487,0.0004931795236072999,0.00037743330888313764,0.0004931795236072997,0.005032444118441835,0.0005569993728078995,0.0005569993728078995,0.0001720084696286452,0.00011994715346026905,0.00011994715346026902,0.00017200846962864516,0.0016979099917936275,0.0006335400567581938,0.0002534410240193487,0.0001066970289870127,4.67071252726002e-05,2.1086342145701583e-05,0.1440000000000001
0.3741317837892825,0.3741317837892825,0.748263567578565,0.03653336841839249,0.03653336841839249,0.008118526315198335,0.08118526315198332,0.007134849621574611,0.007134849621574611,0.0016736067013570076,0.0016736067013570076,0.017616912645863236,0.0018578843151276464,0.0018578843151276464,0.0004995134784156638,0.0003822807232772936,0.0004995134784156637,0.005097076310363914,0.0005669356953907196,0.0005669356953907196,0.00017507693204466468,0.0001220868930503948,0.00012208689305039474,0.00017507693204466465,0.001728199040971558,0.0006480225161270863,0.0002605132715033403,0.00011021537579834774,4.8485281187967815e-05,2.1997075766662966e-05,0.1450000000000001
0.3733842679866785,0.3733842679866785,0.746768535973357,0.03663847528321029,0.03663847528321029,0.008141883396268956,0.08141883396268954,0.007190329031893248,0.007190329031893248,0.0016866203901971823,0.0016866203901971823,0.01775389884418086,0.001881476824103503,0.001881476824103503,0.000505856594683521,0.0003871351489924904,0.0005058565946835209,0.005161801986566538,0.0005769394966038431,0.0005769394966038431,0.0001781662327174179,0.00012424116384112763,0.00012424116384112757,0.00017816623271741787,0.001758693786324777,0.0006626784229737608,0.00026770646004462033,0.00011381184112008786,5.031198431696214e-05,2.2937323670977923e-05,0.1460000000000001
0.3726382457216442,0.3726382457216442,0.7452764914432884,0.03674216077137391,0.03674216077137391,0.008164924615860873,0.08164924615860869,0.007245559969482627,0.007245559969482627,0.0016995757953107403,0.0016995757953107403,0.017890271529586735,0.0019051007768445592,0.0019051007768445592,0.0005122081649678105,0.00039199604461822224,0.0005122081649678104,0.005226613928242961,0.0005870096520565832,0.0005870096520565832,0.00018127602442080242,0.00012640972370030573,0.0001264097237003057,0.00018127602442080237,0.0017893908003553825,0.0006775068508436777,0.0002750208388177515,0.00011748707456060828,5.218791872691844e-05,2.3907665125093708e-05,0.1470000000000001
0.37189371401008975,0.37189371401008975,0.7437874280201795,0.03684443455618621,0.03684443455618621,0.008187652123596938,0.08187652123596936,0.007300539410183516,0.007300539410183516,0.0017124722073269976,0.0017124722073269976,0.01802602323502103,0.0019287535579126393,0.0019287535579126393,0.0005185674860780211,0.00039686287199848546,0.000518567486078021,0.0052915049599798055,0.0005971450272818702,0.0005971450272818702,0.00018440595681700085,0.0001285923283258663,0.0001285923283258663,0.00018440595681700083,0.0018202866248494748,0.0006925068291324768,0.0002824566236588755,0.0001212417071320694,5.41137613339818e-05,2.4908679248135737e-05,0.1480000000000001
0.3711506698738871,0.3711506698738871,0.7423013397477742,0.03694530625636941,0.03694530625636941,0.008210068056970983,0.0821006805697098,0.0073552643989069225,0.0073552643989069225,0.0017253089330769326,0.0017253089330769326,0.01816114666396771,0.0019524325680207605,0.0019524325680207605,0.0005249338591660756,0.000401735096300568,0.0005249338591660756,0.00535646795067424,0.0006073444781447086,0.0006073444781447086,0.000187555676582618,0.00013078873133380524,0.0001307887313338052,0.00018755567658261795,0.0018513777721222637,0.0007076773436309528,0.00029001399699478425,0.00012507635089067,5.60901815020502e-05,2.594094469136007e-05,0.1490000000000001
0.3704091103408589,0.3704091103408589,0.7408182206817178,0.03704478543634679,0.03704478543634679,0.008232174541410401,0.08232174541410398,0.007409732048772425,0.007409732048772425,0.001738085295391063,0.001738085295391063,0.018295634688326977,0.0019761352243559604,0.0019761352243559604,0.0005313065898131255,0.00040661218608147346,0.0005313065898131253,0.005421495814419646,0.0006176068512470931,0.0006176068512470931,0.0001907248275337236,0.00013299868434537315,0.00013299868434537318,0.00019072482753372357,0.0018826607262523798,0.0007230173370812211,0.00029769310778835303,0.00012899159858806379,5.811784064537874e-05,2.7005039315604886e-05,0.1500000000000001
0.36966903244476584,0.36966903244476584,0.7393380648895317,0.037142881606522925,0.037142881606522925,0.00825397369033843,0.08253973690338429,0.007463939540255166,0.007463939540255166,0.0017508006328993601,0.0017508006328993601,0.018429480346309056,0.0019998589608908462,0.0019998589608908462,0.0005376849881133141,0.000411493613352026,0.000537684988113314,0.005486581511360347,0.0006279309843293006,0.0006279309843293006,0.00019391305074977635,0.00013522193707349225,0.00013522193707349222,0.00019391305074977633,0.0019141319443051383,0.0007385257097436062,0.0003054940715001381,0.000132988023334063,6.0197391835119486e-05,2.810153986700268e-05,0.1510000000000001
0.3689304332252955,0.3689304332252955,0.737860866450591,0.037239604223562456,0.037239604223562456,0.008275467605236106,0.08275467605236102,0.007517884120341454,0.007517884120341454,0.001763454299833181,0.001763454299833181,0.01856267684034927,0.002023601228684073,0.002023601228684073,0.0005440683687545659,0.0004163788536386983,0.0005440683687545658,0.005551718048515976,0.0006383157066674758,0.0006383157066674758,0.00019711998469640395,0.0001374582374083743,0.00013745823740837426,0.0001971199846964039,0.001945787857544508,0.0007542013199737593,0.0003134169700659316,0.00013706617827073886,6.232947941006298e-05,2.9231021651214355e-05,0.1520000000000001
0.36819330972805,0.36819330972805,0.7363866194561,0.03733496269066776,0.03733496269066776,0.008296658375703949,0.08296658375703947,0.007571563101692948,0.007571563101692948,0.001776045665829211,0.001776045665829211,0.018695217535044318,0.0020473594961699882,0.0020473594961699882,0.0005504560510964581,0.0004212673860432076,0.000550456051096458,0.0056168984805761,0.0006487598394674503,0.0006487598394674503,0.00020034526534701887,0.00013970733150232766,0.00013970733150232763,0.00020034526534701882,0.0019776248726335937,0.000770042984809568,0.0003214618518900708,0.00014122659625802648,6.45147385918453e-05,3.0394058206447394e-05,0.1530000000000001
0.3674576590045343,0.3674576590045343,0.7349153180090686,0.0374289663578549,0.0374289663578549,0.008317548079523313,0.08317548079523311,0.007624973861819256,0.007624973861819256,0.0017885741157353816,0.0017885741157353816,0.018827095955109275,0.002071131249437616,0.002071131249437616,0.0005568473592452302,0.00042615869329992094,0.00055684735924523,0.005682115910665613,0.0006592621962547147,0.0006592621962547147,0.0002035885263032468,0.00014196896385373594,0.00014196896385373589,0.00020358852630324674,0.0020096393728233947,0.000786049480567374,0.00032962873185428014,0.0001454697895709215,6.675379510487182e-05,3.1591220975517936e-05,0.1540000000000001
0.36672347811214456,0.36672347811214456,0.7334469562242891,0.037521624522228555,0.037521624522228555,0.008338138782717459,0.08338138782717457,0.007678113842258957,0.007678113842258957,0.001801039049418768,0.001801039049418768,0.01895830578335545,0.002094913992499211,0.002094913992499211,0.0005632416221259884,0.00043105226183111345,0.0005632416221259883,0.005747363491081513,0.0006698215832604869,0.0006698215832604869,0.00020684939891414992,0.00014424287739019613,0.0001442428773901961,0.00020684939891414987,0.002041827719129666,0.0008022195434470665,0.0003379175913418297,0.00014979624960835547,6.90472648012087e-05,3.28230789772175e-05,0.1550000000000001
0.3659907641141562,0.3659907641141562,0.7319815282283124,0.037612946428255425,0.037612946428255425,0.008358432539612319,0.08358432539612318,0.0077309805477689215,0.0077309805477689215,0.0018134398815754264,0.0018134398815754264,0.019088840858688696,0.002118705247548585,0.002118705247548585,0.0005696381735521576,0.0004359475818001205,0.0005696381735521574,0.005812634424001605,0.0006804367998038147,0.0006804367998038147,0.00021012751239422425,0.00014652881355080232,0.0001465288135508023,0.0002101275123942242,0.002074186251497683,0.0008185518701455901,0.00034632837827678367,0.00015420644661382017,7.139575329068046e-05,3.40901984772426e-05,0.1560000000000001
0.36525951407971236,0.36525951407971236,0.7305190281594247,0.03770294126803629,0.03770294126803629,0.008378431392896957,0.08378431392896954,0.0077835715455218555,0.0077835715455218555,0.0018257760415421645,0.0018257760415421645,0.01921869517412804,0.002142502555209372,0.002142502555209372,0.0005760363522922321,0.00044084414716242235,0.000576036352292232,0.0058779219621656305,0.0006911066386696493,0.0006911066386696493,0.000213422493940154,0.00014882651236756208,0.00014882651236756205,0.00021342249394015397,0.002106711289954731,0.0008350451184784358,0.0003548610071781023,0.00015870082940780327,7.379985557640827e-05,3.539314265894443e-05,0.1570000000000001
0.3645297250838118,0.3645297250838118,0.7290594501676236,0.03779161818157686,0.03779161818157686,0.008398137373683747,0.08398137373683746,0.007835884464312041,0.007835884464312041,0.001838046973110232,0.001838046973110232,0.019347862874844544,0.0021663034747734762,0.0021663034747734762,0.000582435502133884,0.0004457414557147071,0.0005824355021338839,0.005943219409529427,0.000701829886482847,0.000701829886482847,0.00021673396884630783,0.00015113571254593582,0.0001511357125459358,0.0002167339688463078,0.0021393991357501812,0.0008516979080086829,0.00036351535922837184,0.00016327982513209224,7.626015569601629e-05,3.6732471294155307e-05,0.1580000000000001
0.3638013942072976,0.3638013942072976,0.7276027884145952,0.03787898625705711,0.03787898625705711,0.008417552501568249,0.08417552501568247,0.007887916993769123,0.007887916993769123,0.0018502521343409057,0.0018502521343409057,0.01947633825622006,0.0021901055844298495,0.0021901055844298495,0.0005888349719454743,0.0004506390091419445,0.0005888349719454742,0.006008520121892592,0.0007126053240780345,0.0007126053240780345,0.0002200615606189586,0.0001534561515444862,0.00015345615154448616,0.00022006156061895856,0.0021722460724829585,0.0008685088206831578,0.00037229128235691066,0.0001679438390059863,7.87772263687244e-05,3.8108740414344394e-05,0.1590000000000001
0.36307451853684536,0.36307451853684536,0.7261490370736907,0.0379650545310995,0.0379650545310995,0.008436678784688782,0.08436678784688778,0.00793966688357993,0.00793966688357993,0.001862390997382947,0.001862390997382947,0.01960411576192575,0.002213906481483817,0.002213906481483817,0.0005952341157350185,0.000455536313062514,0.0005952341157350183,0.006073817507500185,0.0007234317268653049,0.0007234317268653049,0.00022340489108921388,0.00015578756565362795,0.00015578756565362792,0.00022340489108921386,0.0022052483672162933,0.000885476401475296,0.00038118859133701594,0.00017269325409445383,8.135162864853998e-05,3.9522501982355354e-05,0.16000000000000011
0.36234909516495134,0.36234909516495134,0.7246981903299027,0.03804983198903576,0.03804983198903576,0.008455518219785726,0.08455518219785725,0.007991131942718251,0.007991131942718251,0.0018744630482919358,0.0018744630482919358,0.019731189982020374,0.0022377037825671345,0.0022377037825671345,0.0006016322927066647,0.000460432877071427,0.0006016322927066646,0.006139105027619026,0.0007343078651916915,0.0007343078651916915,0.00022676358052464414,0.00015812969007347017,0.00015812969007347012,0.0002267635805246441,0.0022384022715796112,0.0009025991590342984,0.00039020706789710146,0.00017752843108826238,8.398391158375486e-05,4.0974303564975536e-05,0.16100000000000012
0.36162512118992113,0.36162512118992113,0.7232502423798423,0.03813332756517231,0.03813332756517231,0.008474072792260517,0.08474072792260515,0.008042310038682455,0.008042310038682455,0.0018864677868514407,0.0018864677868514407,0.019857555651067792,0.002261495123838937,0.002261495123838937,0.0006080288673147213,0.0004653282147816744,0.0006080288673147211,0.00620437619708899,0.0007452325046983769,0.0007452325046983769,0.00023013724773959394,0.00016048225899073973,0.00016048225899073973,0.00023013724773959392,0.002271704022857421,0.000919875566340162,0.0003993464608454689,0.0001824497080960943,8.667461188294244e-05,4.246468800658227e-05,0.16200000000000012
0.3609025937158578,0.3609025937158578,0.7218051874317156,0.03821555014305459,0.03821555014305459,0.008492344476234355,0.08492344476234354,0.00809319909674093,0.00809319909674093,0.0018984047263960206,0.0018984047263960206,0.0199832076462739,0.0022852781611777946,0.0022852781611777946,0.000614423209315292,0.00047022184386374374,0.0006144232093152919,0.0062696245848499164,0.0007562044066736108,0.0007562044066736108,0.0002335255102041664,0.00016284500565477998,0.0001628450056547799,0.00023352551020416635,0.0023051498450651145,0.0009373040613641996,0.0004086064862084678,0.0001874574004486608,8.942425358764805e-05,4.399419310411208e-05,0.16300000000000012
0.36018150985265057,0.36018150985265057,0.7203630197053011,0.038296508555729816,0.038296508555729816,0.008510335234606628,0.08510335234606627,0.008143797099185232,0.008143797099185232,0.0019102733936360431,0.0019102733936360431,0.020108140985642554,0.002309050570365028,0.002309050570365028,0.0006208146938155634,0.0004751132860833392,0.0006208146938155633,0.006334843814444522,0.0007672223284012848,0.0007672223284012848,0.0002369279841518689,0.00016521766245261517,0.00016521766245261512,0.00023692798415186884,0.002338735950011538,0.0009548830477346461,0.0004179868273817758,0.0001925518005148114,9.223334775195265e-05,4.55633512835924e-05,0.16400000000000012
0.359461866715963,0.359461866715963,0.718923733431926,0.03837621158600867,0.03837621158600867,0.008528047019113041,0.08528047019113039,0.008194102084590914,0.008194102084590914,0.0019220733284842889,0.0019220733284842889,0.020232350826150405,0.0023328100472594666,0.0023328100472594666,0.00062720270132079,0.000480002067337339,0.0006272027013207898,0.006400027564497852,0.0007782850235051492,0.0007782850235051492,0.00024034428468590972,0.00016759996098307514,0.0001675999609830751,0.00024034428468590967,0.0023724585383482683,0.0009726108954069719,0.0004274871352945469,0.00019773317752963174,9.510239212908682e-05,4.71726892784744e-05,0.16500000000000012
0.3587436614272216,0.3587436614272216,0.7174873228544432,0.03845466796672568,0.03845466796672568,0.008545481770383485,0.08545481770383484,0.00824411214708592,0.00824411214708592,0.0019338040838843516,0.0019338040838843516,0.020355832461940542,0.0023565543079638305,0.0023565543079638305,0.0006335866177790275,0.0004848877176880311,0.0006335866177790274,0.006465169569173748,0.0007893912422886312,0.0007893912422886312,0.00024377402588413982,0.00016999163212997435,0.0001699916321299743,0.0002437740258841398,0.0024063138006054905,0.0009904859413385236,0.00043710702858616225,0.00020300177743451479,9.803187086526235e-05,4.882272781000218e-05,0.16600000000000012
0.35802689111360414,0.35802689111360414,0.7160537822272083,0.03853188638099808,0.03853188638099808,0.008562641417999577,0.08562641417999574,0.008293825435626503,0.008293825435626503,0.001945465225640785,0.001945465225640785,0.020478581322534575,0.0023802810889828837,0.0023802810889828837,0.0006399658346236564,0.0004897697713956553,0.0006399658346236563,0.006530263618608735,0.0008005397320702284,0.0008005397320702284,0.0002472168209026263,0.00017239240613433696,0.0001723924061343369,0.00024721682090262623,0.002440297918214383,0.0010085064901671113,0.0004468460937953135,0.00020835782272917675,0.00010102225420088061,5.051398126984751e-05,0.16700000000000012
0.3573115529080286,0.3573115529080286,0.7146231058160571,0.038607875462483815,0.038607875462483815,0.008579527880551961,0.0857952788055196,0.008343240153280628,0.008343240153280628,0.0019570563322510114,0.0019570563322510114,0.020600592971063276,0.0024039881473735584,0.0024039881473735584,0.0006463397488137417,0.0004946477669492919,0.0006463397488137415,0.006595303559323892,0.0008117292375144617,0.0008117292375144617,0.0002506722820778541,0.0001748020126656657,0.0001748020126656657,0.00025067228207785404,0.002474407064515963,0.0010266708148931939,0.0004567038855611593,0.00021380151233559144,0.0001040739981792716,5.224695740523953e-05,0.16800000000000012
0.35659764394914106,0.35659764394914106,0.7131952878982821,0.03868264379563787,0.03868264379563787,0.008596143065697308,0.08596143065697305,0.008392354556518688,0.008392354556518688,0.001968576994738952,0.001968576994738952,0.020721863102515278,0.002427673260887176,0.002427673260887176,0.0006527077628722727,0.0004995212470961269,0.0006527077628722726,0.0066602832946150246,0.0008229585009583555,0.0008229585009583555,0.0002541400210275482,0.00017722018089224843,0.0001772201808922484,0.0002541400210275481,0.0025086374057563037,0.001044977157565286,0.00046667992683627847,0.00021933302147379878,0.0001071875443631082,5.402215700681108e-05,0.16900000000000012
0.35588516138130477,0.35588516138130477,0.7117703227626095,0.03875619991596761,0.03875619991596761,0.008612488870215028,0.08612488870215025,0.008441166954511595,0.008441166954511595,0.001980026816490375,0.001980026816490375,0.02084238754200394,0.002451334228103965,0.002451334228103965,0.0006590692849223284,0.0005043897588691287,0.0006590692849223283,0.006725196784921715,0.0008342262627334334,0.0008342262627334334,0.0002576196487501089,0.00017964663955049746,0.00017964663955049743,0.00025761964875010886,0.0025429851020680795,0.0010634237299682475,0.00047677370911115396,0.0002249525015495429,0.00011036331955863242,5.5840073599382096e-05,0.17000000000000012
0.3551741023545885,0.3551741023545885,0.710348204709177,0.03882855231028678,0.03882855231028678,0.00862856718006373,0.08628567180063729,0.008489675708436116,0.008489675708436116,0.001991405413089953,0.001991405413089953,0.020962162243052137,0.0024749688685600114,0.0024749688685600114,0.0006654237287212105,0.000509252853613171,0.0006654237287212103,0.0067900380481756145,0.0008455312614832119,0.0008455312614832119,0.00026111077572265896,0.0001820811170133213,0.00018208111701332124,0.00026111077572265885,0.0025774463084383844,0.0010820087143141104,0.00048698469264991533,0.00023066008005368703,0.00011360173554782658,5.77011931358951e-05,0.17100000000000012
0.3544644640247553,0.3544644640247553,0.7089289280495106,0.03889970941696816,0.03889970941696816,0.008644379870437372,0.08644379870437369,0.008537879230787337,0.008537879230787337,0.0020027124121599934,0.0020027124121599934,0.021081183285894662,0.002498575022866798,0.002498575022866798,0.0006717705136925825,0.0005141100870096292,0.0006717705136925824,0.006854801160128391,0.0008568722344761716,0.0008568722344761716,0.0002646130119976927,0.00018452334135752086,0.00018452334135752083,0.0002646130119976926,0.0026120171756627707,0.001100730263935095,0.0004973123067370612,0.00023645586047334047,0.00011690318882864731,5.960599369471285e-05,0.17200000000000013
0.35375624355325075,0.35375624355325075,0.7075124871065015,0.03896967962619523,0.03896967962619523,0.008659928805821162,0.08659928805821161,0.008585775984698321,0.008585775984698321,0.002013947453200841,0.002013947453200841,0.021199446875798323,0.002522150552823507,0.002522150552823507,0.0006781090649566632,0.0005189610190994869,0.0006781090649566631,0.006919480254659827,0.0008682479179142042,0.0008682479179142042,0.00026812596729832756,0.000186973040430212,0.00018697304043021202,0.0002681259672983275,0.0026466938512854877,0.001119586503978499,0.0005077559499348958,0.0002423399222146344,0.00012026806036344269,6.155494518048545e-05,0.17300000000000013
0.35304943810719214,0.35304943810719214,0.7060988762143843,0.03903847128021227,0.03903847128021227,0.008675215840047172,0.08675215840047171,0.008633364483266754,0.008633364483266754,0.0020251101874329425,0.0020251101874329425,0.02131694934139939,0.00254569334152221,0.00254569334152221,0.0006844388133585096,0.0005238052143049817,0.0006844388133585094,0.006984069524066421,0.0008796570472365127,0.0008796570472365127,0.0002716492511121541,0.00018942994191426985,0.00018942994191426983,0.000271649251112154,0.0026814724805258733,0.001138575532103124,0.0005183149903513971,0.0002483123205370691,0.00012369671533565588,6.354850902878777e-05,0.17400000000000013
0.3523440448593566,0.3523440448593566,0.7046880897187132,0.039106092673573505,0.039106092673573505,0.008690242816349671,0.08690242816349668,0.008680643288888606,0.008680643288888606,0.002036200277640537,0.002036200277640537,0.021433687133058286,0.0025692012934461226,0.0025692012934461226,0.0006907591954944312,0.0005286422414498196,0.0006907591954944311,0.007048563219330927,0.0008910983574189686,0.0008910983574189686,0.0002751824727836795,0.00019189377339279276,0.00019189377339279273,0.00027518247278367946,0.002716349207190882,0.001157695419176928,0.0005289887659182465,0.0002543730864993526,0.00012718950291491847,6.558713791472477e-05,0.17500000000000013
0.35164006098817036,0.35164006098817036,0.7032801219763407,0.03917255205339092,0.03917255205339092,0.008705011567420208,0.08705011567420205,0.008727611012598724,0.008727611012598724,0.0020472173980169853,0.0020472173980169853,0.021549656821231417,0.0025926723345610523,0.0025926723345610523,0.0006970696537365793,0.0005334716737779943,0.0006970696537365792,0.007112955650373258,0.0009025705832689171,0.0009025705832689171,0.0002787252416053678,0.0001943642624125877,0.00019436426241258768,0.0002787252416053677,0.002751320174573745,0.0011769442099755975,0.0005397765846787434,0.00026052222691664835,0.0001307467560306261,6.767127546569679e-05,0.17600000000000013
0.35093748367769695,0.35093748367769695,0.7018749673553939,0.0392378576195808,0.0392378576195808,0.008719523915462402,0.087195239154624,0.008774266313418268,0.008774266313418268,0.002058161234011693,0.002058161234011693,0.021664855094859922,0.0026161044124001828,0.0026161044124001828,0.0007033696362557423,0.0005382930889712312,0.0007033696362557422,0.007177241186283081,0.0009140724597154152,0.0009140724597154152,0.00028227716690726985,0.00019684113654667222,0.00019684113654667217,0.0002822771669072698,0.002786381526338714,0.001196319923881722,0.0005506777250853253,0.000266759724329131,0.0001343687911540803,6.9801355978511e-05,0.17700000000000013
0.3502363101176261,0.3502363101176261,0.7004726202352523,0.03930201752510914,0.03930201752510914,0.00873378167224648,0.08733781672246475,0.008820607897708947,0.008820607897708947,0.0020690314821786428,0.0020690314821786428,0.02177927875977518,0.002639495496142366,0.002639495496142366,0.0007096585970423925,0.0005431060691650961,0.0007096585970423923,0.007241414255534612,0.0009256027220949218,0.0009256027220949218,0.00028583785814524675,0.00019932412345579552,0.0001993241234557955,0.0002858378581452467,0.002821529407391928,0.0012158205555842937,0.0005616914363064233,0.00027308553698176055,0.00013805590808927805,7.19778041410228e-05,0.17800000000000013
0.34953653750326275,0.34953653750326275,0.6990730750065255,0.039365039876235866,0.039365039876235866,0.008747786639163528,0.08747786639163527,0.008866634518533987,0.008866634518533987,0.0020798278500264913,0.0020798278500264913,0.021892924737120956,0.00266284357668401,0.00266284357668401,0.0007159359959260167,0.0005479102009637881,0.0007159359959260165,0.0073054693461838405,0.0009371601064324186,0.0009371601064324186,0.0002894069249877842,0.00020181295094897673,0.00020181295094897668,0.00028940692498778415,0.002856759964738359,0.001235444075778219,0.0005728169385423698,0.00027949959881516445,0.0001418083897724174,7.420103475848194e-05,0.17900000000000013
0.34883816303551546,0.34883816303551546,0.6976763260710309,0.039426932732757713,0.039426932732757713,0.008761540607279494,0.08761540607279492,0.008912344975025788,0.008912344975025788,0.0020905500558702477,0.0020905500558702477,0.022005790061792076,0.0026861466667047595,0.0026861466667047595,0.0007222012985927754,0.0005527050754536545,0.0007222012985927752,0.007369401006048723,0.0009487433497179776,0.0009487433497179776,0.0002929839774014006,0.0002043073470430631,0.00020430734704306305,0.0002929839774014006,0.0028920693483248825,0.0012551884318635852,0.0005840534233500938,0.0002860018194675231,0.00014562650208018607,7.647145248475719e-05,0.18000000000000013
0.3481411839208854,0.3481411839208854,0.6962823678417708,0.039487704108250116,0.039487704108250116,0.008775045357388917,0.08775045357388915,0.008957738111760184,0.008957738111760184,0.0021011978286844877,0.0021011978286844877,0.022117871880889345,0.0027094028007270655,0.0027094028007270655,0.0007284539766015158,0.0005574902882154457,0.0007284539766015156,0.007433203842872608,0.0009603511901787759,0.0009603511901787759,0.00029656862573464724,0.00020680704002130603,0.00020680704002130597,0.0002965686257346472,0.0029274537118694583,0.0012750515486443853,0.0005954000539763212,0.00029259208428734175,0.00014951049364688967,7.878945155860456e-05,0.18100000000000013
0.3474455973714552,0.3474455973714552,0.6948911947429104,0.03954736197030772,0.03954736197030772,0.008788302660068385,0.08788302660068383,0.009002812818137227,0.009002812818137227,0.0021117709079581156,0.0021117709079581156,0.02222916745219069,0.0027326100351697797,0.0027326100351697797,0.0007346935073981853,0.0005622654393353458,0.0007346935073981851,0.007496872524471275,0.0009719823675465521,0.0009719823675465521,0.0003001604808007042,0.00020931175849095763,0.00020931175849095757,0.0003001604808007041,0.0029629092136764282,0.001295031329026433,0.0006068559656990031,0.00029927025435698814,0.00015346059569046788,8.115541554513971e-05,0.18200000000000013
0.3467514006048778,0.3467514006048778,0.6935028012097556,0.03960591424078383,0.03960591424078383,0.008801314275729744,0.08801314275729741,0.00904756802776852,0.00904756802776852,0.002122269043550642,0.002122269043550642,0.022339674142638325,0.002755766448395936,0.002755766448395936,0.0007409193743286748,0.0005670301334148019,0.0007409193743286747,0.007560401778864023,0.0009836356233205322,0.0009836356233205322,0.000303759153958573,0.00021182123143988942,0.0002118212314398894,0.0003037591539585729,0.002998432017437989,0.0013151256547142202,0.0006184202661767129,0.0003060361665268769,0.00015747702184744643,8.356971708267167e-05,0.18300000000000013
0.34605859084436513,0.34605859084436513,0.6921171816887303,0.0396633687960286,0.0396633687960286,0.008814081954673026,0.08814081954673023,0.009092002717870928,0.009092002717870928,0.002132691995549971,0.002132691995549971,0.022449389426841798,0.0027788701407548055,0.0027788701407548055,0.0007471310666501262,0.0005717839795791782,0.000747131066650126,0.007623786394389042,0.0009953097010258094,0.0009953097010258094,0.0003073642571928689,0.00021433518829223382,0.00021433518829223376,0.0003073642571928688,0.003034018293021824,0.001335332386906436,0.0006300920358057225,0.0003128896334601642,0.0001615599680168558,8.603271763504543e-05,0.18400000000000014
0.3453671653186772,0.3453671653186772,0.6907343306373545,0.039719733467126116,0.039719733467126116,0.008826607437139141,0.08826607437139138,0.009136115908666668,0.009136115908666668,0.0021430395341316883,0.0021430395341316883,0.022558310885596716,0.0028019192346183824,0.0028019192346183824,0.0007533280795407453,0.0005765265914852641,0.0007533280795407451,0.00768702121980352,0.0010070033464672054,0.0010070033464672054,0.0003109754031922168,0.0002168533589630523,0.00021685335896305224,0.00031097540319221677,0.003069664217244949,0.0013556493669899204,0.0006418703280845017,0.0003198304436878273,0.00016570961221315424,8.854476724964064e-05,0.18500000000000014
0.34467712126211114,0.34467712126211114,0.6893542425242223,0.0397750160401303,0.0397750160401303,0.008838892453362291,0.08838892453362289,0.009179906662789755,0.009179906662789755,0.0021533114394198193,0.0021533114394198193,0.022666436204419146,0.0028249118744124294,0.0028249118744124294,0.000759509914108143,0.0005812575873276604,0.0007595099141081428,0.007750101164368805,0.001018715307978619,0.001018715307978619,0.00031459220542625206,0.00021937547391203045,0.00021937547391203042,0.00031459220542625195,0.0031053659746338026,0.0013760744172317948,0.0006537541699853628,0.0003268583616739867,0.00016992611442817154,9.110620432116238e-05,0.18600000000000014
0.3439884559144896,0.3439884559144896,0.6879769118289792,0.03982922425629957,0.03982922425629957,0.00885093872362213,0.08850938723622126,0.00922337408469864,0.00922337408469864,0.0021635075013490645,0.0021635075013490645,0.02277376317209541,0.002847846226642164,0.002847846226642164,0.0007656760773962475,0.0005859765898440668,0.0007656760773962473,0.00781302119792089,0.0010304443366678676,0.0010304443366678676,0.0003182142782212315,0.00022190126419620448,0.0002219012641962044,0.00031821427822123147,0.003141119758170607,0.0013966053414695271,0.0006657425623329814,0.0003339731278913287,0.0001742096165020948,9.371735536135865e-05,0.18700000000000014
