empirical_min_dist,estimated_true_dist,best_x,min_error,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
867.0,1126.72495750208,1.136576994712929,0.0035477031449762915,39,0.53,0.48,0.45,1100
895.0,1250.7015847233565,1.2644857951171324,0.004490158541133603,39,0.53,0.48,0.45,1200
924.0,1451.5644001018347,1.4757592675431097,0.002393638146713463,39,0.53,0.48,0.45,1300
937.0,1495.4761132195083,1.5002744535051338,0.0032165020128047876,39,0.53,0.48,0.45,1400
946.0,1506.530318913845,1.5002744535051338,0.004321066508645267,39,0.53,0.48,0.45,1500
100.0,101.02452805121737,0.10630026223995945,0.0234707132077761,40,0.53,0.48,0.45,100
200.0,201.36784975959134,0.2126373055896036,0.03125729176261771,40,0.53,0.48,0.45,200
300.0,304.5419807831481,0.30468853419666886,0.03963983759820313,40,0.53,0.48,0.45,300
396.0,399.459264025459,0.3809515890399041,0.01851213855606997,40,0.53,0.48,0.45,400
496.0,504.4456069390744,0.49732879231167,0.01829958169010884,40,0.53,0.48,0.45,500
589.0,612.4539021509955,0.607193885172053,0.022911067512344372,40,0.53,0.48,0.45,600
680.0,708.5696466928237,0.7006880218919793,0.007888930489552085,40,0.53,0.48,0.45,700
741.0,797.7126086768277,0.7892366169560878,0.006673279928426397,40,0.53,0.48,0.45,800
789.0,874.0738374283626,0.851992728270927,0.01184875332348022,40,0.53,0.48,0.45,900
835.0,963.752063529373,0.9344101237707987,0.008093420955662154,40,0.53,0.48,0.45,1000
869.0,1037.0504707831844,1.0007277658749911,0.004224350966852559,40,0.53,0.48,0.45,1100
889.0,1172.1514193341368,1.168443967035087,0.0029707882258375815,40,0.53,0.48,0.45,1200
910.0,1303.1197268823498,1.3083973326231761,0.0019918174468122355,40,0.53,0.48,0.45,1300
929.0,1328.1252642545694,1.313160680765733,0.0019537900545145005,40,0.53,0.48,0.45,1400
937.0,1343.0854586063049,1.315891026811009,0.0019257340838618562,40,0.53,0.48,0.45,1500
100.0,100.90470097041347,0.13406205673813326,0.016242976851130443,41,0.53,0.48,0.45,100
200.0,204.1729662262317,0.23417451447996773,0.036661858111932115,41,0.53,0.48,0.45,200
300.0,305.9581232151895,0.31721303441740967,0.024379606723885762,41,0.53,0.48,0.45,300
400.0,398.716049083123,0.39534265032422355,0.018520061703241664,41,0.53,0.48,0.45,400
498.0,496.4751777077486,0.4691438159271781,0.033423915100858424,41,0.53,0.48,0.45,500
595.0,602.0296457184804,0.5893843572923854,0.021544291672579086,41,0.53,0.48,0.45,600
676.0,680.035778391274,0.6382039750041028,0.01885208015218642,41,0.53,0.48,0.45,700
738.0,764.2131235108967,0.7083317098677417,0.01392673319522063,41,0.53,0.48,0.45,800
797.0,876.2207081665871,0.8359249358419107,0.005708933707857136,41,0.53,0.48,0.45,900
837.0,957.0800796532372,0.9117126122821897,0.003533983640283547,41,0.53,0.48,0.45,1000
875.0,1057.264653861645,1.0191896598715167,0.005334094663373787,41,0.53,0.48,0.45,1100
891.0,1097.3795705013667,1.0579514163945862,0.003831145767989057,41,0.53,0.48,0.45,1200
915.0,1229.816863802107,1.2044723282850602,0.0012447089082748906,41,0.53,0.48,0.45,1300
926.0,1270.2284782709912,1.2388989225894211,0.0009758445609642909,41,0.53,0.48,0.45,1400
941.0,1351.4874368889944,1.3174960632446915,0.001910003474077727,41,0.53,0.48,0.45,1500
100.0,100.33500460278837,0.09355722943665307,0.009946693830463342,42,0.53,0.48,0.45,100
200.0,200.46232537767395,0.21436838250914841,0.02786921226000148,42,0.53,0.48,0.45,200
299.0,294.66993581999117,0.2828656787375882,0.04258817276132237,42,0.53,0.48,0.45,300
398.0,401.66705216441505,0.42289262329429017,0.02500854623464058,42,0.53,0.48,0.45,400
498.0,504.4298323034014,0.5200360546182503,0.02250183351984967,42,0.53,0.48,0.45,500
593.0,609.2397875139548,0.6201537848397929,0.02115605655421607,42,0.53,0.48,0.45,600
682.0,707.4600885575347,0.7123287726044003,0.010609765488239945,42,0.53,0.48,0.45,700
745.0,831.9281346501507,0.8667982918111317,0.0065809287319564,42,0.53,0.48,0.45,800
783.0,887.3717103769275,0.8928060231678487,0.004042338481126377,42,0.53,0.48,0.45,900
824.0,978.617589752734,0.9862280061578432,0.004957558112788918,42,0.53,0.48,0.45,1000
859.0,1073.7760165562981,1.0686734650504417,0.004714375745279985,42,0.53,0.48,0.45,1100
885.0,1192.0756086822698,1.1965870870891566,0.005933181784905821,42,0.53,0.48,0.45,1200
908.0,1337.6327883754934,1.3536909412428277,0.0035973928402098488,42,0.53,0.48,0.45,1300
922.0,1470.2093573467396,1.5002744535051338,0.002381193766756136,42,0.53,0.48,0.45,1400
929.0,1464.3832211524098,1.478069357033498,0.0018412432669358046,42,0.53,0.48,0.45,1500
100.0,100.33500460278837,0.09355722943665307,0.009946693830463342,43,0.53,0.48,0.45,100
200.0,198.38640308072016,0.20318929727840662,0.036283749120150845,43,0.53,0.48,0.45,200
300.0,299.54039854372974,0.27671215115101117,0.03092018985622004,43,0.53,0.48,0.45,300
398.0,405.6346126263039,0.40267863817384913,0.04171555222678366,43,0.53,0.48,0.45,400
497.0,507.7370722776653,0.4847392198140386,0.02530342700308416,43,0.53,0.48,0.45,500
595.0,606.7469078568779,0.5545853992710059,0.02926020250312701,43,0.53,0.48,0.45,600
688.0,705.8035304771441,0.6722640562543056,0.023199860006122022,43,0.53,0.48,0.45,700
752.0,834.5277621476016,0.8317417308247559,0.013955677116786113,43,0.53,0.48,0.45,800
801.0,936.3837684166866,0.950004053806853,0.008572800675065717,43,0.53,0.48,0.45,900
837.0,1040.3860057669465,1.060772509662406,0.004296546973847913,43,0.53,0.48,0.45,1000
866.0,1159.117530944943,1.1894124123393142,0.003968526870836463,43,0.53,0.48,0.45,1100
901.0,1204.6693190527562,1.199280573958407,0.0023924975181883524,43,0.53,0.48,0.45,1200
922.0,1243.8319338163922,1.2071462877066197,0.0012162993256228513,43,0.53,0.48,0.45,1300
934.0,1259.6978268683797,1.210425329564419,0.002238763921798629,43,0.53,0.48,0.45,1400
945.0,1327.5793422780375,1.2795851032317669,0.0023185598918204226,43,0.53,0.48,0.45,1500
100.0,99.93724229259537,0.06183229228015007,0.008371126257515587,44,0.53,0.48,0.45,100
200.0,204.23076396260618,0.2019250034497616,0.031798630927544196,44,0.53,0.48,0.45,200
300.0,301.24546668209297,0.2805715512321118,0.015896046620124542,44,0.53,0.48,0.45,300
399.0,403.3848003383279,0.3921565582914573,0.031460891901229165,44,0.53,0.48,0.45,400
497.0,509.4065038948181,0.5184883409143426,0.03478129167847428,44,0.53,0.48,0.45,500
589.0,607.0516854033983,0.6049736618632129,0.026075188884526024,44,0.53,0.48,0.45,600
672.0,716.5071642003105,0.7410968019586766,0.016310050076225595,44,0.53,0.48,0.45,700
732.0,821.1191663913028,0.8540322332079,0.012198255418877122,44,0.53,0.48,0.45,800
785.0,950.5908590146112,0.9924312996547959,0.01314299849401815,44,0.53,0.48,0.45,900
836.0,1121.772379815752,1.1812163409126424,0.011511628444503779,44,0.53,0.48,0.45,1000
872.0,1190.3457781726333,1.2225456728778394,0.005026726422986939,44,0.53,0.48,0.45,1100
892.0,1223.7958746849365,1.2295088977887452,0.003073000506258613,44,0.53,0.48,0.45,1200
914.0,1460.734323894451,1.5002744535051338,0.003272848479295162,44,0.53,0.48,0.45,1300
931.0,1482.8427352831238,1.5002744535051338,0.002207885752990583,44,0.53,0.48,0.45,1400
941.0,1500.2136299456527,1.5002744535051338,0.003272848479295162,44,0.53,0.48,0.45,1500
100.0,100.33500460278837,0.09355722943665307,0.0173727151418508,45,0.53,0.48,0.45,100
200.0,201.24276212716535,0.17986435640260284,0.03461683887469125,45,0.53,0.48,0.45,200
300.0,307.49017027197095,0.3154201985890151,0.03461648460329863,45,0.53,0.48,0.45,300
400.0,410.3089620201848,0.4117698248818395,0.03943679582710156,45,0.53,0.48,0.45,400
500.0,498.12052890730627,0.4767411769777789,0.024605339092572145,45,0.53,0.48,0.45,500
596.0,600.4843880035745,0.5932280638307523,0.01019704457282541,45,0.53,0.48,0.45,600
678.0,703.3646238900537,0.7048025624973249,0.015175569965083438,45,0.53,0.48,0.45,700
744.0,792.3720823862286,0.7802630836366702,0.007995932285184849,45,0.53,0.48,0.45,800
797.0,897.905824696316,0.8958399979662235,0.003996327218362329,45,0.53,0.48,0.45,900
832.0,1009.9163275176045,1.0219267548284812,0.004669444020975669,45,0.53,0.48,0.45,1000
865.0,1088.7883307133768,1.0895411275245348,0.002824460633402415,45,0.53,0.48,0.45,1100
897.0,1204.6356561546759,1.1992364874929642,0.003078152638601737,45,0.53,0.48,0.45,1200
914.0,1283.3946888636124,1.271077169104411,0.004340130025210833,45,0.53,0.48,0.45,1300
930.0,1412.1441154416225,1.4129411271564591,0.002573281684712186,45,0.53,0.48,0.45,1400
936.0,1480.635800698788,1.4807151231431992,0.003479716925427908,45,0.53,0.48,0.45,1500
100.0,100.30396002131275,0.10459302505079088,0.01455868001463242,46,0.53,0.48,0.45,100
200.0,201.0494178440443,0.22415421497708488,0.028828317931308238,46,0.53,0.48,0.45,200
300.0,296.7238769538894,0.29546847459367764,0.02211559925707026,46,0.53,0.48,0.45,300
400.0,397.2751220993382,0.39745758923409275,0.02219734932783648,46,0.53,0.48,0.45,400
499.0,496.54308763487023,0.4897473244146534,0.04159657598034191,46,0.53,0.48,0.45,500
594.0,616.9119097251121,0.6233311697095951,0.014533601591348921,46,0.53,0.48,0.45,600
681.0,727.1166892534507,0.7516592548563774,0.020319846536694535,46,0.53,0.48,0.45,700
748.0,807.6121661458892,0.8074776226178546,0.004758425732891409,46,0.53,0.48,0.45,800
789.0,860.0989501046736,0.8479896978581498,0.014143911272342217,46,0.53,0.48,0.45,900
841.0,986.0587241841794,0.9753456080407936,0.006173016388683006,46,0.53,0.48,0.45,1000
867.0,1052.5441037395283,1.032308580555824,0.004730885559365648,46,0.53,0.48,0.45,1100
899.0,1186.0732755442152,1.171441268502021,0.0034723796584938613,46,0.53,0.48,0.45,1200
914.0,1309.7404417316543,1.3096233562335764,0.001246477007878873,46,0.53,0.48,0.45,1300
924.0,1324.7336730749028,1.312462951362303,0.003155458741028213,46,0.53,0.48,0.45,1400
943.0,1500.2136299456527,1.5002744535051338,0.0034553076228248797,46,0.53,0.48,0.45,1500
100.0,100.79781889020909,0.10968252355689595,0.01633238176688718,47,0.53,0.48,0.45,100
200.0,200.52098445580526,0.19191231669173114,0.021772449583917337,47,0.53,0.48,0.45,200
300.0,298.99404572781543,0.28917967968174924,0.022085445626640436,47,0.53,0.48,0.45,300
400.0,402.5135477843961,0.39172983159175845,0.01638996787143396,47,0.53,0.48,0.45,400
497.0,494.36309693850313,0.47146996376633715,0.024408578232641635,47,0.53,0.48,0.45,500
590.0,587.1067506236081,0.5619742495803657,0.02238004481130808,47,0.53,0.48,0.45,600
671.0,701.644266162202,0.6982122966944235,0.01652949329608854,47,0.53,0.48,0.45,700
740.0,793.9339784415245,0.8030956000311935,0.013920250795128946,47,0.53,0.48,0.45,800
788.0,861.3769931680979,0.8483703075682367,0.016906565515577208,47,0.53,0.48,0.45,900
832.0,959.5688381193432,0.9446182502009248,0.00908529371693281,47,0.53,0.48,0.45,1000
866.0,1041.6105182006409,1.015309324742072,0.005736525056284638,47,0.53,0.48,0.45,1100
891.0,1199.815231034923,1.1981035031883236,0.008402993132344688,47,0.53,0.48,0.45,1200
914.0,1342.5823850647967,1.3544380640070721,0.003168936982108929,47,0.53,0.48,0.45,1300
930.0,1479.6843907990278,1.5002744535051338,0.003272848479295162,47,0.53,0.48,0.45,1400
942.0,1493.8969409774602,1.5002744535051338,0.0036426281591178597,47,0.53,0.48,0.45,1500
100.0,99.68037734583629,0.08121169755127053,0.010111028455043346,48,0.53,0.48,0.45,100
200.0,200.56187626047924,0.21160824970677616,0.009905888977745886,48,0.53,0.48,0.45,200
300.0,300.5622824738971,0.3097467350980328,0.015565024310400619,48,0.53,0.48,0.45,300
400.0,393.6464897512127,0.38901578480490057,0.02721527446306104,48,0.53,0.48,0.45,400
496.0,505.38584149419495,0.520397336491497,0.018877764030516112,48,0.53,0.48,0.45,500
588.0,608.5187080733554,0.6349657565766138,0.01629581012333245,48,0.53,0.48,0.45,600
664.0,724.7194534984532,0.7578749336903723,0.023822721416830315,48,0.53,0.48,0.45,700
733.0,819.6453608713285,0.8446213938137035,0.01871762247554541,48,0.53,0.48,0.45,800
793.0,957.5112942244953,0.9942008704944012,0.012084841762050137,48,0.53,0.48,0.45,900
828.0,1061.6537033961192,1.1017080834131276,0.01114081633584859,48,0.53,0.48,0.45,1000
858.0,1106.2157513046436,1.1119066835874893,0.005094939623807477,48,0.53,0.48,0.45,1100
882.0,1237.799020853977,1.2619930444906509,0.005714783109371554,48,0.53,0.48,0.45,1200
899.0,1260.4813160125063,1.2664581464899412,0.005636090762991548,48,0.53,0.48,0.45,1300
925.0,1403.3718700410361,1.411397543332218,0.00151754156395252,48,0.53,0.48,0.45,1400
945.0,1489.91633916247,1.4824611261361726,0.0016308607725934417,48,0.53,0.48,0.45,1500
100.0,101.27875474293694,0.10322917358964628,0.03394300706211494,49,0.53,0.48,0.45,100
200.0,197.3772275528269,0.1879468062357263,0.02305295027157618,49,0.53,0.48,0.45,200
300.0,306.16945445782494,0.33543769780117827,0.028477252117544174,49,0.53,0.48,0.45,300
400.0,400.02838308552305,0.3991227567157228,0.025421776379137805,49,0.53,0.48,0.45,400
500.0,511.8941013986839,0.5358632953229446,0.0159037518971779,49,0.53,0.48,0.45,500
594.0,616.2072136130648,0.6380500608418603,0.020156665811268817,49,0.53,0.48,0.45,600
674.0,697.8196182229018,0.6911651939274863,0.007279592831324922,49,0.53,0.48,0.45,700
752.0,852.6316805637875,0.8730594561073062,0.016320430224487214,49,0.53,0.48,0.45,800
799.0,937.896763055479,0.9387756036082198,0.011202558868916091,49,0.53,0.48,0.45,900
848.0,1072.463479898639,1.085598744394664,0.009039449873253136,49,0.53,0.48,0.45,1000
865.0,1109.3360828434984,1.112766579599167,0.004746579434989971,49,0.53,0.48,0.45,1100
890.0,1215.7962577264482,1.2278349198971594,0.0021212324153314075,49,0.53,0.48,0.45,1200
915.0,1344.32432541028,1.3548010528972478,0.0020840323257328066,49,0.53,0.48,0.45,1300
926.0,1464.2691744272295,1.4779319146381888,0.00350856984456011,49,0.53,0.48,0.45,1400
939.0,1500.2136299456527,1.5002744535051338,0.0032716270758384913,49,0.53,0.48,0.45,1500
100.0,100.5603192749976,0.11298378416730215,0.01590145772481658,50,0.53,0.48,0.45,100
200.0,202.757990744581,0.1973683833170561,0.02725282755019202,50,0.53,0.48,0.45,200
299.0,308.10100563143635,0.3103211738271454,0.04997173834973694,50,0.53,0.48,0.45,300
399.0,408.88580714076096,0.40775409508908733,0.025419643404367774,50,0.53,0.48,0.45,400
499.0,509.3603708456143,0.5070611290716567,0.019298482922224212,50,0.53,0.48,0.45,500
592.0,601.2700531171338,0.6072890375995748,0.02793228085109038,50,0.53,0.48,0.45,600
675.0,702.6974150000059,0.710465594600582,0.011731468763952414,50,0.53,0.48,0.45,700
737.0,772.5167015731433,0.7532345561564593,0.008680109608994008,50,0.53,0.48,0.45,800
794.0,862.3727750685027,0.8319470357469054,0.00871041467078261,50,0.53,0.48,0.45,900
840.0,1005.0594190398864,1.0063801945122042,0.005363330685711437,50,0.53,0.48,0.45,1000
873.0,1063.9649716762906,1.035029345280273,0.003538516149542148,50,0.53,0.48,0.45,1100
900.0,1230.1620569579861,1.230790922567426,0.002584273572357242,50,0.53,0.48,0.45,1200
923.0,1324.7336730749028,1.312462951362303,0.0012370471356499449,50,0.53,0.48,0.45,1300
941.0,1484.3574350917402,1.4814270042676205,0.001634329907015761,50,0.53,0.48,0.45,1400
949.0,1497.2072113327815,1.4836866541610125,0.0008196798842772667,50,0.53,0.48,0.45,1500
100.0,101.0451022613233,0.11798170947493003,0.031955210449568144,51,0.53,0.48,0.45,100
200.0,204.03000369508456,0.2434498387560327,0.03793014636014411,51,0.53,0.48,0.45,200
299.0,305.93237670079367,0.3447117779509935,0.0567702334909354,51,0.53,0.48,0.45,300
399.0,411.64742833838704,0.4322878379770806,0.031082095563335136,51,0.53,0.48,0.45,400
499.0,530.552313988342,0.5954838178709919,0.03583674081083506,51,0.53,0.48,0.45,500
590.0,621.8100442701574,0.6678875672762024,0.017888122523530777,51,0.53,0.48,0.45,600
678.0,705.3276294506429,0.7240260235122291,0.022866641524017687,51,0.53,0.48,0.45,700
745.0,864.2701291880193,0.9182161815861869,0.014241281572142819,51,0.53,0.48,0.45,800
802.0,988.2485289039196,1.0316620513355623,0.011759246342486946,51,0.53,0.48,0.45,900
842.0,1115.158496402473,1.155780191784935,0.009860246776171396,51,0.53,0.48,0.45,1000
875.0,1221.4704085618864,1.2585471830268464,0.005657529900562924,51,0.53,0.48,0.45,1100
896.0,1427.571706811442,1.5002744535051338,0.0043790431695606485,51,0.53,0.48,0.45,1200
920.0,1459.155151652403,1.5002744535051338,0.0045939051715663355,51,0.53,0.48,0.45,1300
931.0,1478.1052185569797,1.5002744535051338,0.0045800301576913215,51,0.53,0.48,0.45,1400
943.0,1497.0552854615564,1.5002744535051338,0.0034060526808539523,51,0.53,0.48,0.45,1500
100.0,100.36761183836536,0.12848514983375936,0.008294393699708481,52,0.53,0.48,0.45,100
200.0,197.38472151667864,0.18798727905646037,0.03880610843217868,52,0.53,0.48,0.45,200
300.0,302.62693390928246,0.3173821942885594,0.044044330345940345,52,0.53,0.48,0.45,300
400.0,409.34507957183445,0.4111205527331657,0.050223608730882344,52,0.53,0.48,0.45,400
498.0,503.5274619602949,0.4932876715024916,0.0231436160228983,52,0.53,0.48,0.45,500
593.0,613.1681346031086,0.6121708857560362,0.020222066568969497,52,0.53,0.48,0.45,600
682.0,713.3863412546884,0.6909396474326202,0.022416855708776023,52,0.53,0.48,0.45,700
757.0,838.3973815914329,0.8330254299254851,0.0106777073149219,52,0.53,0.48,0.45,800
808.0,945.8841294370263,0.9525397594838272,0.0056492242048513195,52,0.53,0.48,0.45,900
850.0,1125.9592984674082,1.1582864230269623,0.010471337586596538,52,0.53,0.48,0.45,1000
878.0,1201.520373559708,1.2249368181398206,0.005397187357921566,52,0.53,0.48,0.45,1100
898.0,1362.9762309749938,1.4040187286304486,0.006495972204516403,52,0.53,0.48,0.45,1200
915.0,1454.4176349262589,1.5002744535051338,0.004597430419391257,52,0.53,0.48,0.45,1300
927.0,1476.5260463149316,1.5002744535051338,0.005646560001819057,52,0.53,0.48,0.45,1400
943.0,1495.4761132195083,1.5002744535051338,0.0035116540893152534,52,0.53,0.48,0.45,1500
100.0,99.81503365293908,0.09953849285919755,0.017099710805635684,53,0.53,0.48,0.45,100
199.0,198.70555556777853,0.19510587004042867,0.04713859941488682,53,0.53,0.48,0.45,200
299.0,298.3296088247923,0.2940537430150388,0.045188850729971315,53,0.53,0.48,0.45,300
399.0,400.09202187357977,0.3930619655770625,0.016859508626302,53,0.53,0.48,0.45,400
498.0,493.9975860422537,0.47801956746235297,0.02823153587552277,53,0.53,0.48,0.45,500
598.0,597.9789081957839,0.5586646190805016,0.01065174370052338,53,0.53,0.48,0.45,600
671.0,717.1219020782194,0.7094415853446683,0.02255852622163632,53,0.53,0.48,0.45,700
741.0,794.1905313656162,0.7668311662555531,0.01360498931214126,53,0.53,0.48,0.45,800
791.0,894.4297569852657,0.8755373374462048,0.010024918049823785,53,0.53,0.48,0.45,900
835.0,1019.7482483848474,1.0242510098061264,0.005685327066517271,53,0.53,0.48,0.45,1000
871.0,1075.817828352885,1.053098202070481,0.008006438520304117,53,0.53,0.48,0.45,1100
895.0,1133.040335580349,1.0994314734805708,0.005596406102216004,53,0.53,0.48,0.45,1200
912.0,1228.1124381297473,1.2039824694915227,0.00333101576979531,53,0.53,0.48,0.45,1300
930.0,1273.510419243036,1.2396248315384442,0.0038530067123043175,53,0.53,0.48,0.45,1400
940.0,1424.5288340961747,1.4151991801630468,0.0022088927086023015,53,0.53,0.48,0.45,1500
100.0,100.24176051741517,0.07588139952806333,0.0060868011098796065,54,0.53,0.48,0.45,100
200.0,201.20006327813076,0.17963880990773656,0.01576322822332013,54,0.53,0.48,0.45,200
300.0,302.24194995915104,0.286610564138663,0.02812994554755107,54,0.53,0.48,0.45,300
400.0,404.7133935799705,0.3959347098732476,0.032470890598317176,54,0.53,0.48,0.45,400
500.0,518.2434559104485,0.5431205263673256,0.03230272476271328,54,0.53,0.48,0.45,500
594.0,616.6402459918689,0.6281303927401904,0.019190149624860417,54,0.53,0.48,0.45,600
679.0,716.1993247481538,0.7214148967682328,0.018823908178762158,54,0.53,0.48,0.45,700
742.0,841.6440921982179,0.8603052124014878,0.01816610696242899,54,0.53,0.48,0.45,800
790.0,899.1972221130833,0.8961755644554117,0.006151620031354522,54,0.53,0.48,0.45,900
830.0,996.7236457039115,1.0043845265271105,0.0021152504691631475,54,0.53,0.48,0.45,1000
856.0,1041.2107502058468,1.029660202297234,0.003348422491131407,54,0.53,0.48,0.45,1100
875.0,1071.106115586979,1.0367086094178324,0.0020952122384278182,54,0.53,0.48,0.45,1200
899.0,1175.3930735254314,1.1472518612143752,0.0009594294736743582,54,0.53,0.48,0.45,1300
916.0,1262.241633249293,1.237346748615473,0.001998391896132436,54,0.53,0.48,0.45,1400
938.0,1317.6549292190075,1.2776070044430887,0.0012462993765644974,54,0.53,0.48,0.45,1500
100.0,100.13595722035203,0.08589861538746171,0.02764460134102066,55,0.53,0.48,0.45,100
200.0,197.5140800065338,0.15074228967232894,0.018808643742441976,55,0.53,0.48,0.45,200
299.0,298.5254815106575,0.2564316336691389,0.03262199573980518,55,0.53,0.48,0.45,300
397.0,401.8230651559532,0.37954544761097214,0.027305631622427093,55,0.53,0.48,0.45,400
495.0,503.9272556244871,0.4794538411153399,0.024644229691238178,55,0.53,0.48,0.45,500
595.0,594.6018679423875,0.5534435701407452,0.01888125668492158,55,0.53,0.48,0.45,600
673.0,686.7565019646987,0.6359144518842592,0.014935499791230385,55,0.53,0.48,0.45,700
745.0,774.2106640129115,0.7348713490761369,0.018340546440599334,55,0.53,0.48,0.45,800
801.0,897.0576424115053,0.8763225996491719,0.00714958812591321,55,0.53,0.48,0.45,900
844.0,1026.8751576613804,1.0260366045788385,0.004046185728279843,55,0.53,0.48,0.45,1000
874.0,1135.9597219186421,1.1387872598494224,0.003144017493832941,55,0.53,0.48,0.45,1100
904.0,1231.8013227124934,1.231171532277513,0.0029623550624127627,55,0.53,0.48,0.45,1200
922.0,1316.4157453076057,1.3109069778990614,0.001975366386338221,55,0.53,0.48,0.45,1300
942.0,1427.9961461975415,1.4157522536480167,0.0011580269530093996,55,0.53,0.48,0.45,1400
951.0,1512.847007882037,1.5002744535051338,0.002373222329295237,55,0.53,0.48,0.45,1500
100.0,100.40835085725186,0.08311893104643381,0.02430324012914614,56,0.53,0.48,0.45,100
200.0,200.3884799254931,0.21727929033502058,0.04310413087500916,56,0.53,0.48,0.45,200
300.0,296.2945711152363,0.32409671784593375,0.027045984093325252,56,0.53,0.48,0.45,300
400.0,407.7601266141839,0.4667425257878742,0.046165141150431264,56,0.53,0.48,0.45,400
496.0,525.2234595631166,0.5930072116324407,0.05534214349827559,56,0.53,0.48,0.45,500
591.0,629.3928407755218,0.6890307340228632,0.029534765265406684,56,0.53,0.48,0.45,600
669.0,715.1326258731996,0.7545267266728546,0.011142247050919435,56,0.53,0.48,0.45,700
733.0,792.1850772128984,0.7950406827291814,0.012599635672055286,56,0.53,0.48,0.45,800
786.0,905.0052279327464,0.9186954678877777,0.005869748551066625,56,0.53,0.48,0.45,900
826.0,993.8248634557273,1.003536524568873,0.007112637574672231,56,0.53,0.48,0.45,1000
861.0,1100.4004191506287,1.1107630923752374,0.004203415588697963,56,0.53,0.48,0.45,1100
884.0,1121.2497530173864,1.096873811470427,0.0034014333581788604,56,0.53,0.48,0.45,1200
903.0,1193.7367516879285,1.172987495449249,0.004472782072984921,56,0.53,0.48,0.45,1300
918.0,1283.3717538042636,1.271048146375053,0.0013447140555496815,56,0.53,0.48,0.45,1400
933.0,1339.821245003893,1.3153632832546618,0.001932099237276955,56,0.53,0.48,0.45,1500
100.0,99.86254740505093,0.08869327742541427,0.006431643393409912,57,0.53,0.48,0.45,100
200.0,202.1426605669891,0.213493677437299,0.027356393950502576,57,0.53,0.48,0.45,200
300.0,302.597623180372,0.3172740138114723,0.04243952610166526,57,0.53,0.48,0.45,300
400.0,416.6895282615458,0.4422732675293107,0.04831606246082357,57,0.53,0.48,0.45,400
499.0,507.511439303289,0.5254602385725482,0.019890528268349635,57,0.53,0.48,0.45,500
592.0,599.1427161032824,0.6064584637335309,0.014516662664055739,57,0.53,0.48,0.45,600
676.0,725.8949946254168,0.7582465918862815,0.013444974194349901,57,0.53,0.48,0.45,700
737.0,830.612122854323,0.8663614882050459,0.012432629476790141,57,0.53,0.48,0.45,800
791.0,950.8060617300478,0.978807311895078,0.013822260813313865,57,0.53,0.48,0.45,900
833.0,1004.9855393078133,1.0062729002384625,0.0038492944733255086,57,0.53,0.48,0.45,1000
860.0,1085.814126734575,1.088823519633642,0.0025118717155917193,57,0.53,0.48,0.45,1100
890.0,1217.397703365436,1.228173239639459,0.003794459001191676,57,0.53,0.48,0.45,1200
913.0,1308.0877937847663,1.3093210628082361,0.0026413921178711107,57,0.53,0.48,0.45,1300
931.0,1373.3395424249622,1.3601176947850238,0.00343807366266515,57,0.53,0.48,0.45,1400
942.0,1390.6238608557528,1.3634165600652233,0.0014664472474017693,57,0.53,0.48,0.45,1500
100.0,100.14509210150388,0.13208508334166424,0.019074110865337144,58,0.53,0.48,0.45,100
200.0,200.92465068704723,0.18449488761507737,0.024653527826406507,58,0.53,0.48,0.45,200
300.0,306.880397439013,0.3010710142845164,0.037065111786534044,58,0.53,0.48,0.45,300
398.0,399.2864915833465,0.38661582913296394,0.02865886835363402,58,0.53,0.48,0.45,400
498.0,512.7735626346547,0.5321695309490113,0.02092232869651722,58,0.53,0.48,0.45,500
594.0,601.2388602433726,0.6072243912165247,0.007269142065034379,58,0.53,0.48,0.45,600
672.0,669.9574855018054,0.6392347929689215,0.022277260622476192,58,0.53,0.48,0.45,700
743.0,765.1019549513443,0.7258620441156722,0.020665589397027083,58,0.53,0.48,0.45,800
795.0,867.327510022796,0.8332791697322097,0.006470964908198191,58,0.53,0.48,0.45,900
838.0,991.4121936353977,0.9765156304829126,0.005017625710630619,58,0.53,0.48,0.45,1000
865.0,1054.008742534684,1.0327032869218402,0.003933803445582269,58,0.53,0.48,0.45,1100
898.0,1189.2001841572871,1.172142577134496,0.0032394197384155144,58,0.53,0.48,0.45,1200
911.0,1276.7364476706796,1.2696303345944961,0.0030903688652984553,58,0.53,0.48,0.45,1300
921.0,1321.3480349414347,1.3117695720987883,0.0026238710058692815,58,0.53,0.48,0.45,1400
933.0,1376.7579173828065,1.360736151148251,0.0018717293603462551,58,0.53,0.48,0.45,1500
100.0,100.60253057014606,0.09068437501034349,0.012289530572555003,59,0.53,0.48,0.45,100
200.0,207.2870465567296,0.2607240103345007,0.05804011193743949,59,0.53,0.48,0.45,200
300.0,300.47853022842077,0.32449370424968244,0.04439967364173874,59,0.53,0.48,0.45,300
400.0,409.72030597899635,0.44173759460400325,0.0330444332095549,59,0.53,0.48,0.45,400
500.0,497.072591874359,0.4760927308050383,0.021200793221120482,59,0.53,0.48,0.45,500
598.0,587.1455821791322,0.5620552365206304,0.026008756179527862,59,0.53,0.48,0.45,600
686.0,694.8994720194916,0.6790008673956147,0.019489235874527312,59,0.53,0.48,0.45,700
746.0,775.0586858779145,0.7476920924485058,0.01252836695190103,59,0.53,0.48,0.45,800
