empirical_min_dist,estimated_true_dist,best_x,min_error,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
921.0,1479.8532760942508,1.4936084973326405,0.003551791641422008,21,0.4,0.4,0.4,1500
100.0,100.26065401675885,0.07324136018483351,0.006462832131851957,22,0.4,0.4,0.4,100
200.0,203.03341283260386,0.2269316967156238,0.043377019270802404,22,0.4,0.4,0.4,200
300.0,297.51876031817494,0.3010710142845164,0.01342828531011719,22,0.4,0.4,0.4,300
399.0,399.9243311651604,0.4377297391151486,0.026261595011881557,22,0.4,0.4,0.4,400
493.0,504.5482614999736,0.5470050498830654,0.02867268064440609,22,0.4,0.4,0.4,500
582.0,584.5920765266754,0.5805917884168312,0.01937584902918191,22,0.4,0.4,0.4,600
659.0,680.1708180417911,0.6816306233384744,0.012958078704915093,22,0.4,0.4,0.4,700
726.0,780.2522911312788,0.7695040519083989,0.008432205300901009,22,0.4,0.4,0.4,800
778.0,886.5498708324438,0.8873770485531376,0.007306850513544927,22,0.4,0.4,0.4,900
806.0,983.7048649876945,0.9963921631357844,0.00922556439215155,22,0.4,0.4,0.4,1000
840.0,1088.6392600269494,1.1025133548830799,0.00894498767628805,22,0.4,0.4,0.4,1100
879.0,1193.2586186015312,1.1890678220630542,0.007000568027476478,22,0.4,0.4,0.4,1200
897.0,1242.8855826111098,1.2242878488489888,0.004506615693118325,22,0.4,0.4,0.4,1300
916.0,1380.8593854434491,1.3794888402968106,0.004410814250526134,22,0.4,0.4,0.4,1400
939.0,1509.2456548526004,1.5002744535051338,0.0059956555333279355,22,0.4,0.4,0.4,1500
100.0,98.65633306114304,0.08977161653893151,0.03127742936834064,23,0.4,0.4,0.4,100
200.0,198.54925818756433,0.2035135203647769,0.02907556949199223,23,0.4,0.4,0.4,200
300.0,297.7397425151423,0.31925988021549034,0.044925755535481365,23,0.4,0.4,0.4,300
398.0,392.2596742500179,0.37343234466319963,0.02187571491626692,23,0.4,0.4,0.4,400
494.0,487.8710748734868,0.47046205286740345,0.011745011393278977,23,0.4,0.4,0.4,500
584.0,581.9004966388189,0.5660594164165815,0.018862653976199146,23,0.4,0.4,0.4,600
655.0,680.4342469943662,0.6648645727953915,0.015203023917623137,23,0.4,0.4,0.4,700
718.0,771.3787005894098,0.7594191886200594,0.00647577258750995,23,0.4,0.4,0.4,800
773.0,862.9279241726388,0.8432880157021501,0.004543675223122328,23,0.4,0.4,0.4,900
821.0,979.456291979218,0.9695179623755865,0.004147983425830039,23,0.4,0.4,0.4,1000
851.0,1039.967315035812,1.0115660018121377,0.0037963260101749785,23,0.4,0.4,0.4,1100
880.0,1100.4384945678603,1.0556109309898507,0.005115656750875579,23,0.4,0.4,0.4,1200
904.0,1161.4143934642073,1.1025554521231493,0.005531509691923234,23,0.4,0.4,0.4,1300
925.0,1259.3644206819765,1.2039824694915227,0.004675172432256134,23,0.4,0.4,0.4,1400
936.0,1326.1217494018495,1.2687609639505495,0.0022254364365581975,23,0.4,0.4,0.4,1500
100.0,100.89436000330966,0.11781254960378029,0.020804261363427203,24,0.4,0.4,0.4,100
200.0,200.16400949510285,0.20554498064031573,0.01727721796561773,24,0.4,0.4,0.4,200
300.0,298.2644198447201,0.2988966051074461,0.03475538761283703,24,0.4,0.4,0.4,300
400.0,394.8922741227916,0.39337264265812577,0.017115777515214516,24,0.4,0.4,0.4,400
500.0,497.8294510656444,0.5132846925342489,0.01790026244128205,24,0.4,0.4,0.4,500
584.0,595.511588031081,0.6142889358419208,0.013869382164420505,24,0.4,0.4,0.4,600
662.0,706.9941850300793,0.722743998733548,0.011053647771264706,24,0.4,0.4,0.4,700
716.0,814.2109131755901,0.8548993651129106,0.014731303589426044,24,0.4,0.4,0.4,800
772.0,943.6660458966286,0.9851074949501877,0.011067917147865966,24,0.4,0.4,0.4,900
819.0,1049.165757949838,1.0746380609669648,0.009201401403218644,24,0.4,0.4,0.4,1000
856.0,1225.7289239763966,1.276114080476093,0.006064055876112656,24,0.4,0.4,0.4,1100
880.0,1237.6534834340123,1.2495488910788264,0.0037297452455915875,24,0.4,0.4,0.4,1200
901.0,1289.9483581317008,1.2903088589045513,0.0038499916740796147,24,0.4,0.4,0.4,1300
915.0,1310.4021269254115,1.2947620668504016,0.0036214002078117785,24,0.4,0.4,0.4,1400
926.0,1360.7173253588116,1.338040624583057,0.0013443159801776617,24,0.4,0.4,0.4,1500
100.0,99.38499858230308,0.06458158070683073,0.017593527629138114,25,0.4,0.4,0.4,100
200.0,201.76754000066614,0.18552041933392255,0.04436071545437984,25,0.4,0.4,0.4,200
300.0,295.39355729442934,0.2645096232322223,0.015236883263083423,25,0.4,0.4,0.4,300
400.0,391.6019153093166,0.35334865036311147,0.01581289547785957,25,0.4,0.4,0.4,400
499.0,489.6349035626926,0.4416953562597116,0.01950815085301466,25,0.4,0.4,0.4,500
583.0,595.4547250893792,0.5853411637998491,0.009510750730087718,25,0.4,0.4,0.4,600
663.0,697.6803539753046,0.6882357876822736,0.01431604622843693,25,0.4,0.4,0.4,700
733.0,812.810943834124,0.810689889483792,0.013085320023033191,25,0.4,0.4,0.4,800
775.0,915.7327209140458,0.9278379064024325,0.012790287465336078,25,0.4,0.4,0.4,900
818.0,1003.7684634154176,1.0018106478561417,0.007542743801400037,25,0.4,0.4,0.4,1000
853.0,1159.653627783796,1.1812163409126424,0.007069555664188061,25,0.4,0.4,0.4,1100
878.0,1261.1293302496538,1.2839951023116039,0.004988107143044257,25,0.4,0.4,0.4,1200
904.0,1298.4482515736581,1.2921502380268621,0.003102658389405382,25,0.4,0.4,0.4,1300
920.0,1429.7473277931347,1.4324132895248949,0.001877460019142449,25,0.4,0.4,0.4,1400
930.0,1440.8290833177657,1.434702151433796,0.0020697080183984516,25,0.4,0.4,0.4,1500
100.0,99.97762279636727,0.17312042810200126,0.03472074592529851,26,0.4,0.4,0.4,100
200.0,196.066244528054,0.20334436049362722,0.06190816619249421,26,0.4,0.4,0.4,200
300.0,301.2168650312735,0.3447470195908164,0.039609006911732435,26,0.4,0.4,0.4,300
399.0,397.3776781780724,0.42171907668818903,0.01845349346373781,26,0.4,0.4,0.4,400
496.0,498.3543125753424,0.5262342743859545,0.02624903386284455,26,0.4,0.4,0.4,500
584.0,585.401872763854,0.5949408075261432,0.015647332365908696,26,0.4,0.4,0.4,600
658.0,689.3335709297764,0.6970441602306856,0.008242953904753764,26,0.4,0.4,0.4,700
722.0,805.8443669337838,0.8336404516054561,0.006045824367996232,26,0.4,0.4,0.4,800
776.0,920.4355697111081,0.9526322687883622,0.003491137366846669,26,0.4,0.4,0.4,900
825.0,1065.6246754948454,1.0965005391798814,0.007475620344614833,26,0.4,0.4,0.4,1000
859.0,1229.1695122912395,1.2769739764877708,0.007193756779019628,26,0.4,0.4,0.4,1100
881.0,1402.8884533151045,1.4785063533673015,0.0015856248321681283,26,0.4,0.4,0.4,1200
898.0,1436.7026099692346,1.4853394870687047,0.0012614469739754075,26,0.4,0.4,0.4,1300
910.0,1455.3828278247863,1.4888869986373732,0.0012400554125383447,26,0.4,0.4,0.4,1400
925.0,1437.1338388195916,1.433940932013622,0.0015793922486837246,26,0.4,0.4,0.4,1500
100.0,100.43729822317292,0.08032360822773452,0.008723421863451689,27,0.4,0.4,0.4,100
199.0,200.44521195412514,0.23644671920754642,0.03488309027908047,27,0.4,0.4,0.4,200
299.0,300.8635905132653,0.3010234380707556,0.033701833899539686,27,0.4,0.4,0.4,300
399.0,394.98067221888687,0.3999192177757194,0.03082072995962646,27,0.4,0.4,0.4,400
499.0,521.2992701910358,0.564775908322787,0.02680751048431891,27,0.4,0.4,0.4,500
588.0,622.1741962886948,0.6525955314437865,0.025747633333312647,27,0.4,0.4,0.4,600
665.0,716.3171196787524,0.7327773520977443,0.013899849013400415,27,0.4,0.4,0.4,700
731.0,839.8237722693032,0.872804348277942,0.01160985102571382,27,0.4,0.4,0.4,800
777.0,979.0519019412455,1.03931178614347,0.013982392493287902,27,0.4,0.4,0.4,900
824.0,1075.6965622585703,1.1181274937969703,0.004936677357885046,27,0.4,0.4,0.4,1000
855.0,1154.7343493535063,1.1799005836210004,0.004375461466561357,27,0.4,0.4,0.4,1100
871.0,1202.1890419761546,1.2152070419052274,0.004163088706061847,27,0.4,0.4,0.4,1200
898.0,1262.6388656724914,1.2551516510299139,0.003075086491845932,27,0.4,0.4,0.4,1300
913.0,1346.7964236179691,1.3351579616925386,0.0021930419944227028,27,0.4,0.4,0.4,1400
932.0,1407.6402068889793,1.3849451271823845,0.001231084073365263,27,0.4,0.4,0.4,1500
100.0,98.40498502787952,0.09278037153880797,0.044377668929136936,28,0.4,0.4,0.4,100
200.0,202.66035221048534,0.20575290631527063,0.02073935158640738,28,0.4,0.4,0.4,200
298.0,305.0850337248763,0.31621665964901163,0.02695690342315822,28,0.4,0.4,0.4,300
396.0,402.35749219525064,0.3917900452372995,0.02631263629676118,28,0.4,0.4,0.4,400
490.0,493.51673170622854,0.4952949091733933,0.024660595847563787,28,0.4,0.4,0.4,500
584.0,596.001310626191,0.6043727919042332,0.013687313062791829,28,0.4,0.4,0.4,600
667.0,693.5993094136752,0.704996088658508,0.006010842724992862,28,0.4,0.4,0.4,700
724.0,789.8825131222434,0.8030238416512003,0.010779837404102292,28,0.4,0.4,0.4,800
771.0,864.9920985212793,0.8616988609444283,0.009218337360248678,28,0.4,0.4,0.4,900
806.0,943.3651818304274,0.9359336088473282,0.0069434881868073745,28,0.4,0.4,0.4,1000
834.0,1035.3595812490505,1.0389919648205113,0.0027849127027304993,28,0.4,0.4,0.4,1100
865.0,1113.084104983955,1.1085500154790042,0.0055336409738908675,28,0.4,0.4,0.4,1200
886.0,1179.4715527492278,1.163727974846042,0.005218500924813544,28,0.4,0.4,0.4,1300
904.0,1222.2867260091477,1.1957934136979351,0.0045310557113099345,28,0.4,0.4,0.4,1400
922.0,1325.7295091507262,1.298008372528709,0.002879308698410735,28,0.4,0.4,0.4,1500
100.0,98.91568663756782,0.08687128464657254,0.020993104022063353,29,0.4,0.4,0.4,100
200.0,200.08220781336917,0.20832818914532591,0.01408878561168643,29,0.4,0.4,0.4,200
300.0,298.19061880152526,0.27461879774553344,0.025755857887214073,29,0.4,0.4,0.4,300
400.0,403.3569585503184,0.3925479882862709,0.020773967074000803,29,0.4,0.4,0.4,400
498.0,511.3893882742124,0.5241875748544453,0.021252217511903117,29,0.4,0.4,0.4,500
587.0,604.3217389336902,0.6179409333661579,0.013529299630525378,29,0.4,0.4,0.4,600
668.0,718.542532722998,0.7474858875567452,0.006684542708896234,29,0.4,0.4,0.4,700
736.0,882.6681272602352,0.953890343706542,0.010558751508651733,29,0.4,0.4,0.4,800
776.0,939.418339700918,0.9839154593890533,0.0064675224144478795,29,0.4,0.4,0.4,900
813.0,1004.5281419280966,1.030758103274106,0.0021599772220884062,29,0.4,0.4,0.4,1000
841.0,1141.9976728764454,1.176872808804475,0.007137200568415272,29,0.4,0.4,0.4,1100
864.0,1270.655212587025,1.3189002773964458,0.007735393190621678,29,0.4,0.4,0.4,1200
891.0,1317.2532524121914,1.328908627780826,0.006438955302455516,29,0.4,0.4,0.4,1300
916.0,1477.3714065980575,1.5002744535051338,0.005205560021300256,29,0.4,0.4,0.4,1400
930.0,1493.308530725329,1.5002744535051338,0.0025107391741585575,29,0.4,0.4,0.4,1500
100.0,100.60191511770103,0.10929310343685342,0.01682638807865892,30,0.4,0.4,0.4,100
200.0,198.24789284542527,0.214918152090385,0.026787807017908172,30,0.4,0.4,0.4,200
300.0,294.89779984933443,0.27695303326570664,0.025956800202855512,30,0.4,0.4,0.4,300
400.0,383.071244045386,0.3449942617201986,0.033544215390727807,30,0.4,0.4,0.4,400
492.0,490.5642030185389,0.4825410354359618,0.01658378880748853,30,0.4,0.4,0.4,500
585.0,613.7395186051929,0.6120176947529311,0.03197084115646054,30,0.4,0.4,0.4,600
670.0,691.3732260745551,0.6530889144013066,0.008460482263787773,30,0.4,0.4,0.4,700
737.0,802.5246165193868,0.7768199685428443,0.008815712932983189,30,0.4,0.4,0.4,800
793.0,927.4015774011566,0.9201491855304704,0.00769534126564994,30,0.4,0.4,0.4,900
831.0,979.2615324544637,0.9458378311990447,0.008054777493670087,30,0.4,0.4,0.4,1000
863.0,1088.8844448041675,1.068255796553479,0.003196650442653834,30,0.4,0.4,0.4,1100
889.0,1254.3003382037616,1.2532922140087606,0.00529231123299136,30,0.4,0.4,0.4,1200
909.0,1459.0311481238666,1.489479058186397,0.003709186680490425,30,0.4,0.4,0.4,1300
924.0,1360.7514316924724,1.3380829352002428,0.0011066425969804203,30,0.4,0.4,0.4,1400
930.0,1450.0232830096174,1.436537442425165,0.001365765995950311,30,0.4,0.4,0.4,1500
100.0,100.58124546333573,0.13752322628923563,0.014279698605105492,31,0.4,0.4,0.4,100
198.0,202.09906008322392,0.2518848013512437,0.030334655344488717,31,0.4,0.4,0.4,200
298.0,308.7740276132624,0.3543636921876031,0.05584317469829612,31,0.4,0.4,0.4,300
398.0,406.36700379580907,0.43448866461775254,0.023279545387955746,31,0.4,0.4,0.4,400
498.0,512.4071147241922,0.5419998422209586,0.02340833424913881,31,0.4,0.4,0.4,500
591.0,639.102467185058,0.6961258672903246,0.026898307333289243,31,0.4,0.4,0.4,600
665.0,723.7467667551712,0.7642010936885857,0.017186770010650203,31,0.4,0.4,0.4,700
723.0,823.3395376348365,0.8577918227013717,0.013843533841132558,31,0.4,0.4,0.4,800
777.0,916.5449919063518,0.9395332300330832,0.008530459203677362,31,0.4,0.4,0.4,900
813.0,1013.2608121090277,1.0330422020551249,0.004515063627940881,31,0.4,0.4,0.4,1000
843.0,1076.3444260409249,1.081707310213615,0.004325713317924584,31,0.4,0.4,0.4,1100
875.0,1205.4442148753922,1.2159520997296387,0.0032307875056573005,31,0.4,0.4,0.4,1200
895.0,1259.298480425437,1.2544039638487816,0.005121368874011597,31,0.4,0.4,0.4,1300
918.0,1289.3867540132942,1.2610450271715838,0.0033929538731176105,31,0.4,0.4,0.4,1400
935.0,1316.0803254344019,1.2666649674220853,0.0033069629992167563,31,0.4,0.4,0.4,1500
100.0,100.35727503877244,0.10130233693233157,0.011478589036693845,32,0.4,0.4,0.4,100
200.0,198.83561858898886,0.19541366997199094,0.03297852587782402,32,0.4,0.4,0.4,200
300.0,304.78949864174876,0.3249834856079764,0.037945778184150306,32,0.4,0.4,0.4,300
400.0,404.7144407886609,0.4298068127672859,0.023735604736693016,32,0.4,0.4,0.4,400
498.0,508.3099082140077,0.5227109501458675,0.02310514311853498,32,0.4,0.4,0.4,500
594.0,624.3594685064957,0.6369910495651834,0.011911523628295312,32,0.4,0.4,0.4,600
677.0,729.8466947520318,0.7310760619352958,0.017589624224478587,32,0.4,0.4,0.4,700
748.0,838.3721527082306,0.844283151506648,0.006288913007007511,32,0.4,0.4,0.4,800
795.0,962.8375967519544,0.9773198634602072,0.007663387583746604,32,0.4,0.4,0.4,900
838.0,1050.021673954765,1.0427399166572386,0.005888088737108193,32,0.4,0.4,0.4,1000
868.0,1166.8747291727555,1.1608277857786882,0.006063037718004099,32,0.4,0.4,0.4,1100
888.0,1256.0466847327298,1.2537678522499789,0.004696087966648009,32,0.4,0.4,0.4,1200
907.0,1281.0580068829715,1.259264195526754,0.006260343936222178,32,0.4,0.4,0.4,1300
922.0,1327.440375110688,1.2983748855828667,0.0018065277856454485,32,0.4,0.4,0.4,1400
940.0,1515.620504503509,1.5002744535051338,0.0025318036641800946,32,0.4,0.4,0.4,1500
100.0,100.45976658926317,0.12479138545982613,0.009258234693628449,33,0.4,0.4,0.4,100
200.0,204.60433229253314,0.23833743318404277,0.04902292989144723,33,0.4,0.4,0.4,200
300.0,296.10874471759786,0.3057711012744949,0.0375060850473259,33,0.4,0.4,0.4,300
400.0,388.17599243162795,0.36787407728238825,0.030672114264919635,33,0.4,0.4,0.4,400
497.0,493.61746311040105,0.48417694272015294,0.013181908571049795,33,0.4,0.4,0.4,500
585.0,575.7933224110214,0.5427775777182329,0.02208503901889564,33,0.4,0.4,0.4,600
664.0,692.2158160116693,0.674771498927702,0.010491343812494024,33,0.4,0.4,0.4,700
735.0,821.3791130362318,0.8300521144554989,0.007982537535457915,33,0.4,0.4,0.4,800
790.0,931.7331495738854,0.9438843026132089,0.008300208533118237,33,0.4,0.4,0.4,900
828.0,1114.9193663244225,1.1702247487772044,0.0048981542833816385,33,0.4,0.4,0.4,1000
864.0,1380.4296614042287,1.473899830521956,0.007166354819117731,33,0.4,0.4,0.4,1100
879.0,1423.1851845653348,1.5002744535051338,0.006841973050836506,33,0.4,0.4,0.4,1200
897.0,1443.9034459307875,1.5002744535051338,0.001333952614262595,33,0.4,0.4,0.4,1300
916.0,1472.5902693598762,1.5002744535051338,0.0038636750611655965,33,0.4,0.4,0.4,1400
927.0,1490.1211058998747,1.5002744535051338,0.0038891397925126803,33,0.4,0.4,0.4,1500
100.0,100.89577218466316,0.11782664625970946,0.02176079996489589,34,0.4,0.4,0.4,100
200.0,198.45788959612256,0.20626038592871976,0.021815272905883455,34,0.4,0.4,0.4,200
300.0,301.00382837467475,0.2847339468180957,0.023394095286306732,34,0.4,0.4,0.4,300
400.0,390.73004810811096,0.3814275989702926,0.030877089753943564,34,0.4,0.4,0.4,400
498.0,485.78083233891687,0.45250973439825815,0.026082853116954553,34,0.4,0.4,0.4,500
593.0,575.2780503385571,0.534790720833129,0.028632389656539893,34,0.4,0.4,0.4,600
676.0,669.3140258918972,0.6157614861660898,0.022065042879747563,34,0.4,0.4,0.4,700
734.0,770.0781629592709,0.7388414299323063,0.015369056050939908,34,0.4,0.4,0.4,800
786.0,881.6314510414585,0.857810221315287,0.00791108974587828,34,0.4,0.4,0.4,900
836.0,999.1576451711878,0.9748081730334952,0.002857906549314477,34,0.4,0.4,0.4,1000
861.0,1116.0867392248554,1.1092158742568894,0.003260199274472696,34,0.4,0.4,0.4,1100
883.0,1220.011752382974,1.2191563081678765,0.001852297011449721,34,0.4,0.4,0.4,1200
909.0,1238.3103959532843,1.199280573958407,0.0026212555735575767,34,0.4,0.4,0.4,1300
924.0,1362.4766756564163,1.3384212342931439,0.0014820476922529303,34,0.4,0.4,0.4,1400
941.0,1512.4330796780546,1.5002744535051338,0.0021289008734248077,34,0.4,0.4,0.4,1500
100.0,100.60191511770103,0.10929310343685342,0.01682638807865892,35,0.4,0.4,0.4,100
200.0,199.21824690068877,0.21025854652505657,0.023556389055174116,35,0.4,0.4,0.4,200
299.0,305.0130039198263,0.32826624435747565,0.03296652774940827,35,0.4,0.4,0.4,300
399.0,400.63575575447635,0.40346364570090326,0.022925483446220595,35,0.4,0.4,0.4,400
496.0,505.0388315117418,0.5169269160099411,0.03951534145031837,35,0.4,0.4,0.4,500
576.0,610.7701870333541,0.64778438682722,0.03589600387379404,35,0.4,0.4,0.4,600
649.0,674.5080917394903,0.6571962122301866,0.014519601938763749,35,0.4,0.4,0.4,700
717.0,779.8970751170751,0.7621729373167803,0.01998714141071225,35,0.4,0.4,0.4,800
762.0,840.9134563891845,0.8197044892941461,0.010146920132708572,35,0.4,0.4,0.4,900
806.0,956.7399113093426,0.9509794358806702,0.00478454791371468,35,0.4,0.4,0.4,1000
846.0,1083.9330253376581,1.0836719077373491,0.0032317705827730357,35,0.4,0.4,0.4,1100
874.0,1180.420424354629,1.1860731843685046,0.004693886934301045,35,0.4,0.4,0.4,1200
903.0,1295.1180025605138,1.291505298810272,0.0029075580766675397,35,0.4,0.4,0.4,1300
927.0,1362.5648412355197,1.3385304833765945,0.0024084347046259315,35,0.4,0.4,0.4,1400
939.0,1513.7428104306762,1.4999361337628343,0.00043930405740188187,35,0.4,0.4,0.4,1500
100.0,99.12410690216865,0.10565732257344121,0.030597389037493535,36,0.4,0.4,0.4,100
200.0,197.14809961035866,0.1961349259232561,0.0324219327669751,36,0.4,0.4,0.4,200
300.0,301.97308619375906,0.28820701042263835,0.023098744887086433,36,0.4,0.4,0.4,300
400.0,401.062498535241,0.382047851831175,0.024733000486219278,36,0.4,0.4,0.4,400
500.0,494.5893620382218,0.4883722672133465,0.03895569588988111,36,0.4,0.4,0.4,500
589.0,572.6150696820381,0.5413291463215135,0.034061606603520915,36,0.4,0.4,0.4,600
665.0,680.4991711226663,0.6649856664597655,0.015359395668060138,36,0.4,0.4,0.4,700
727.0,781.7721444039519,0.7771760192351795,0.013676040567589722,36,0.4,0.4,0.4,800
786.0,908.2974131371868,0.9145675567970111,0.005077293068802687,36,0.4,0.4,0.4,900
823.0,1001.0124288292401,1.0012092547790714,0.0027425303854641085,36,0.4,0.4,0.4,1000
855.0,1180.941175381472,1.2101576858294831,0.007393736534716439,36,0.4,0.4,0.4,1100
880.0,1322.315379424972,1.3673044563160244,0.004880513296991307,36,0.4,0.4,0.4,1200
909.0,1455.2842705130706,1.488765414979984,0.003248038048199258,36,0.4,0.4,0.4,1300
924.0,1437.1194833952427,1.4339233937913045,0.00395480057927964,36,0.4,0.4,0.4,1400
936.0,1462.8280824925328,1.4389928210822291,0.004301491865979739,36,0.4,0.4,0.4,1500
100.0,99.72516556588188,0.07864258200818422,0.01267103188241712,37,0.4,0.4,0.4,100
200.0,202.13057727221099,0.2353401317171087,0.0282767334597645,37,0.4,0.4,0.4,200
300.0,302.0378542324846,0.30769567166034245,0.01764505338608736,37,0.4,0.4,0.4,300
399.0,401.5996131091671,0.40410658536742144,0.015681220301818146,37,0.4,0.4,0.4,400
499.0,507.3629382689045,0.5224025307323554,0.010690178842359333,37,0.4,0.4,0.4,500
595.0,620.8957196152639,0.6408598451225261,0.011788688443126479,37,0.4,0.4,0.4,600
672.0,705.4727626110345,0.7094442443848994,0.01817032654145981,37,0.4,0.4,0.4,700
737.0,800.5334884155477,0.7986921571353274,0.008154466382271857,37,0.4,0.4,0.4,800
784.0,923.4355584834669,0.94150575262382,0.006055443078446964,37,0.4,0.4,0.4,900
827.0,1091.01973428702,1.121879847397109,0.008285677511521783,37,0.4,0.4,0.4,1000
860.0,1166.0242020991923,1.1827004544696824,0.005910294589639454,37,0.4,0.4,0.4,1100
885.0,1327.7193547325933,1.3685555345297362,0.002721992407711458,37,0.4,0.4,0.4,1200
905.0,1451.5367671983604,1.488047807089091,0.004380070420744495,37,0.4,0.4,0.4,1300
920.0,1474.0639765872727,1.4923574191189286,0.00044885155677573695,37,0.4,0.4,0.4,1400
932.0,1496.4959555507833,1.5002744535051338,0.002177154779896572,37,0.4,0.4,0.4,1500
100.0,99.38817325596986,0.09161475430166693,0.013876759864833933,38,0.4,0.4,0.4,100
200.0,204.80087018982547,0.21993827205965522,0.051573525514931114,38,0.4,0.4,0.4,200
298.0,312.7000704541736,0.35078622522508524,0.05694951654534951,38,0.4,0.4,0.4,300
396.0,422.3052946874289,0.48353395573209684,0.04512947749535131,38,0.4,0.4,0.4,400
495.0,500.9608310267331,0.5149553665221012,0.01794729023709872,38,0.4,0.4,0.4,500
586.0,619.0509477571848,0.6629377361380768,0.030177334087127833,38,0.4,0.4,0.4,600
661.0,734.4458095860543,0.7837177486272975,0.023121285004910973,38,0.4,0.4,0.4,700
724.0,866.8154666486627,0.9243574778458177,0.02261393582036984,38,0.4,0.4,0.4,800
785.0,951.4926333048764,0.9740929269175367,0.013306816651518769,38,0.4,0.4,0.4,900
818.0,1025.0842095466878,1.036296767492766,0.009463096710927633,38,0.4,0.4,0.4,1000
851.0,1102.350476569446,1.1058828961706428,0.006190755351435762,38,0.4,0.4,0.4,1100
877.0,1234.3261607330903,1.2487925724491906,0.0043538639724689,38,0.4,0.4,0.4,1200
905.0,1398.853216152704,1.4263912641900396,0.002325142834240442,38,0.4,0.4,0.4,1300
922.0,1480.558831423512,1.5002744535051338,0.0014159320980057072,38,0.4,0.4,0.4,1400
941.0,1506.058230027146,1.5002744535051338,0.004320603568712772,38,0.4,0.4,0.4,1500
100.0,99.64451078071373,0.08869327742541427,0.018089550312818007,39,0.4,0.4,0.4,100
200.0,200.26341782472267,0.1565267643287532,0.015950448801054465,39,0.4,0.4,0.4,200
300.0,298.69307085078003,0.260061467505831,0.04365354052203774,39,0.4,0.4,0.4,300
395.0,390.45693562195686,0.35812277060846587,0.02047962158912473,39,0.4,0.4,0.4,400
495.0,502.70251516105526,0.5038043610315268,0.011673760802445289,39,0.4,0.4,0.4,500
589.0,621.3337027645359,0.6638647340904231,0.013679798717848754,39,0.4,0.4,0.4,600
666.0,729.9246613257674,0.7664435770488294,0.016427056976136445,39,0.4,0.4,0.4,700
732.0,852.6885931538162,0.8975722278105085,0.011860909772256858,39,0.4,0.4,0.4,800
776.0,947.9971154759079,0.9864184839515979,0.01036316106121322,39,0.4,0.4,0.4,900
820.0,1067.9309593177513,1.116066876570984,0.003824546050227177,39,0.4,0.4,0.4,1000
854.0,1174.5410672561936,1.2087603203948425,0.0030106300976725036,39,0.4,0.4,0.4,1100
882.0,1218.3827084943011,1.2187897951137185,0.003521490522802268,39,0.4,0.4,0.4,1200
909.0,1280.905020169796,1.2590690759203325,0.003038040011989694,39,0.4,0.4,0.4,1300
923.0,1395.069308244736,1.3823310785485243,0.0026335466272757306,39,0.4,0.4,0.4,1400
929.0,1494.9030002800766,1.4964366389284247,0.0004433322341280898,39,0.4,0.4,0.4,1500
100.0,99.9161793704326,0.11931736762421633,0.01251151128051582,40,0.4,0.4,0.4,100
200.0,199.66897180681954,0.23234547337316136,0.030227731519645883,40,0.4,0.4,0.4,200
299.0,301.3528028918044,0.31010972398820824,0.04704660695355756,40,0.4,0.4,0.4,300
399.0,410.2353567593995,0.4518921427285863,0.032826507724173615,40,0.4,0.4,0.4,400
495.0,511.30351568291576,0.5551288398116532,0.02758604554825671,40,0.4,0.4,0.4,500
589.0,611.8007401776714,0.6480460560029047,0.009332697544487876,40,0.4,0.4,0.4,600
660.0,695.8348099535758,0.7251678526424898,0.015334337424558897,40,0.4,0.4,0.4,700
727.0,776.8748031187849,0.7756283674794666,0.01709994573877179,40,0.4,0.4,0.4,800
773.0,880.321628233136,0.8758587315650033,0.008377751124497929,40,0.4,0.4,0.4,900
811.0,939.352847176802,0.9131399399938118,0.00549764927185443,40,0.4,0.4,0.4,1000
849.0,1060.330258412507,1.0453742292339974,0.0036654080264120594,40,0.4,0.4,0.4,1100
881.0,1068.762114296704,1.0057207353270188,0.005014983036758747,40,0.4,0.4,0.4,1200
903.0,1144.5792479303623,1.0819591640419581,0.005357588924514875,40,0.4,0.4,0.4,1300
920.0,1251.329211291463,1.202269725796132,0.0033340357356203302,40,0.4,0.4,0.4,1400
940.0,1353.0194158620495,1.3036739066507312,0.002807795333529844,40,0.4,0.4,0.4,1500
100.0,99.13699812528439,0.05161408894363699,0.014938223667899394,41,0.4,0.4,0.4,100
200.0,196.97011994271887,0.2016430703311788,0.04741944439353567,41,0.4,0.4,0.4,200
300.0,302.4615866406718,0.29952743046027525,0.02283866593615807,41,0.4,0.4,0.4,300
398.0,386.2116924687136,0.35811946670473255,0.05041641135043641,41,0.4,0.4,0.4,400
498.0,490.1004493547074,0.46463596967333676,0.013899687523294148,41,0.4,0.4,0.4,500
587.0,601.2695081140915,0.6116511816987734,0.012149934575433705,41,0.4,0.4,0.4,600
659.0,685.2416432198406,0.6721040315909397,0.0160056682460584,41,0.4,0.4,0.4,700
722.0,782.6531785819024,0.7702090774325738,0.010143385267916973,41,0.4,0.4,0.4,800
762.0,812.1170014052933,0.7729174129400092,0.014289452931287831,41,0.4,0.4,0.4,900
814.0,925.6339822687441,0.8891849446760502,0.008371889102871993,41,0.4,0.4,0.4,1000
841.0,996.0819167774318,0.9620505342224339,0.00711539209372333,41,0.4,0.4,0.4,1100
873.0,1075.54413101984,1.0347014878997962,0.006339354769158843,41,0.4,0.4,0.4,1200
