n,k,all-cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
1000,717,315.1008,239.7068,41.0408,14.1394,6.509,3.5922,397.3402
1000,718,314.4036,239.23,40.9374,14.094,6.4902,3.5768,397.7776
1000,719,313.7054,238.7634,40.845,14.0452,6.4672,3.5568,398.814
1000,720,312.9936,238.284,40.7428,13.9968,6.4478,3.5454,400.5708
1000,721,312.3088,237.8118,40.644,13.956,6.4294,3.5282,401.5994
1000,722,311.628,237.3574,40.5586,13.9106,6.4004,3.511,402.8914
1000,723,310.925,236.9012,40.4284,13.8762,6.3786,3.4936,404.802
1000,724,310.223,236.4256,40.3234,13.826,6.3642,3.4788,405.6354
1000,725,309.5088,235.9584,40.2172,13.779,6.3396,3.4662,407.3902
1000,726,308.814,235.4854,40.13,13.7316,6.315,3.4512,407.749
1000,727,308.1164,235.0258,40.0192,13.6916,6.2868,3.4298,409.072
1000,728,307.4232,234.5506,39.9246,13.6466,6.2736,3.4172,410.13
1000,729,306.7338,234.0862,39.8158,13.6022,6.2584,3.3978,410.9596
1000,730,306.0442,233.6218,39.7208,13.5604,6.23,3.3814,412.4132
1000,731,305.3536,233.1694,39.6182,13.5098,6.2016,3.3602,413.6984
1000,732,304.66,232.6942,39.5152,13.4748,6.1772,3.3438,414.8906
1000,733,303.9852,232.242,39.41,13.4372,6.153,3.3292,415.5992
1000,734,303.3132,231.7852,39.3148,13.3918,6.1286,3.3144,416.3362
1000,735,302.655,231.3308,39.2236,13.3542,6.107,3.2958,415.774
1000,736,301.9824,230.856,39.139,13.3102,6.0936,3.2826,416.9904
1000,737,301.2934,230.3854,39.0416,13.2664,6.0708,3.2686,418.8298
1000,738,300.6168,229.9256,38.9428,13.2326,6.048,3.2502,420.0636
1000,739,299.9252,229.4562,38.8388,13.1922,6.031,3.2366,421.608
1000,740,299.2446,229.0032,38.7412,13.149,6.0126,3.222,424.4508
1000,741,298.5638,228.547,38.6398,13.0946,5.9906,3.2106,423.8912
1000,742,297.881,228.0748,38.5428,13.0622,5.968,3.1898,425.494
1000,743,297.2196,227.6216,38.456,13.015,5.947,3.1752,427.0458
1000,744,296.553,227.1776,38.351,12.9792,5.9228,3.1598,428.737
1000,745,295.8842,226.7166,38.2478,12.9412,5.902,3.148,430.1064
1000,746,295.2168,226.2688,38.1528,12.897,5.8768,3.1332,431.8466
1000,747,294.5536,225.8196,38.06,12.8604,5.8542,3.119,432.5742
1000,748,293.9004,225.3752,37.963,12.8188,5.83,3.106,433.1822
1000,749,293.2554,224.9338,37.8706,12.776,5.807,3.0914,434.9858
1000,750,292.6172,224.4862,37.7706,12.7338,5.7892,3.0822,433.8818
1000,751,291.97,224.0442,37.6844,12.6878,5.7692,3.0722,435.1678
1000,752,291.319,223.6056,37.5874,12.6412,5.7494,3.0598,437.0544
1000,753,290.6732,223.1664,37.485,12.6018,5.73,3.0458,437.3294
1000,754,290.0144,222.7228,37.4002,12.5644,5.7088,3.0254,439.3374
1000,755,289.3732,222.2946,37.3006,12.5194,5.69,3.0164,439.493
1000,756,288.7438,221.8552,37.2024,12.4718,5.6708,3.0068,438.5232
1000,757,288.086,221.4172,37.1016,12.4384,5.6444,2.9944,440.6276
1000,758,287.4468,220.983,37.006,12.397,5.62,2.9832,441.4814
1000,759,286.8166,220.541,36.9102,12.3688,5.5956,2.9726,441.0392
1000,760,286.166,220.0956,36.8066,12.335,5.5708,2.9588,442.2108
1000,761,285.5272,219.6698,36.7134,12.2978,5.5486,2.9468,443.8412
1000,762,284.8804,219.2412,36.613,12.2552,5.526,2.9332,445.594
1000,763,284.2424,218.8184,36.511,12.2122,5.5096,2.917,447.4338
1000,764,283.61,218.3858,36.4158,12.1718,5.4882,2.9058,447.2258
1000,765,282.9742,217.9614,36.3144,12.132,5.4648,2.8912,449.1672
1000,766,282.3338,217.5214,36.2248,12.0852,5.437,2.8816,449.6642
1000,767,281.7006,217.088,36.127,12.0462,5.4188,2.869,449.835
1000,768,281.0716,216.6582,36.0386,12.0056,5.399,2.8548,452.027
1000,769,280.4348,216.2076,35.9532,11.9706,5.378,2.8384,452.7792
1000,770,279.8076,215.777,35.868,11.926,5.3512,2.8252,453.6942
1000,771,279.1942,215.3574,35.778,11.8848,5.3272,2.8184,454.2562
1000,772,278.5546,214.9182,35.683,11.8432,5.3148,2.8036,455.3014
1000,773,277.9368,214.4938,35.5906,11.801,5.294,2.7924,455.638
1000,774,277.3056,214.057,35.5042,11.759,5.2756,2.7804,456.902
1000,775,276.7102,213.6338,35.426,11.714,5.261,2.768,456.2468
1000,776,276.0934,213.2166,35.3258,11.6792,5.2338,2.7592,457.3078
1000,777,275.4802,212.7972,35.2364,11.6448,5.205,2.745,457.9516
1000,778,274.8646,212.3784,35.1264,11.6122,5.1854,2.737,458.3688
1000,779,274.2296,211.9558,35.0398,11.5708,5.1612,2.7232,461.2638
1000,780,273.6152,211.528,34.9442,11.533,5.1376,2.7146,460.4168
1000,781,273.0112,211.1202,34.8588,11.4878,5.1192,2.705,462.5896
1000,782,272.3954,210.7106,34.7604,11.4504,5.093,2.6952,463.7534
1000,783,271.781,210.2916,34.6648,11.4144,5.0756,2.6856,465.9074
1000,784,271.1752,209.8882,34.5636,11.3788,5.0498,2.6714,466.7204
1000,785,270.5712,209.4744,34.4724,11.3348,5.0332,2.6598,465.9482
1000,786,269.9762,209.0676,34.3798,11.296,5.0154,2.6492,466.8428
1000,787,269.3866,208.6682,34.28,11.261,4.997,2.6388,466.303
1000,788,268.7836,208.2578,34.1858,11.2262,4.9754,2.6298,467.202
1000,789,268.1654,207.842,34.0938,11.19,4.954,2.6196,469.9196
1000,790,267.5602,207.429,33.994,11.1564,4.9292,2.6102,472.0492
1000,791,266.9676,207.0242,33.9038,11.116,4.9096,2.5966,472.9106
1000,792,266.3554,206.6048,33.8144,11.0784,4.886,2.5834,473.8594
1000,793,265.7574,206.1962,33.7192,11.0446,4.864,2.5704,474.0884
1000,794,265.1552,205.7802,33.6226,11.0104,4.8462,2.565,475.6886
1000,795,264.561,205.3656,33.5324,10.9744,4.8238,2.5548,476.4212
1000,796,263.9686,204.9618,33.4456,10.9426,4.8038,2.5374,477.8224
1000,797,263.3934,204.5628,33.353,10.906,4.7864,2.5294,476.539
1000,798,262.81,204.1584,33.2508,10.8676,4.7732,2.5182,476.7558
1000,799,262.2192,203.748,33.1592,10.8386,4.751,2.507,477.931
1000,800,261.6372,203.348,33.0798,10.8008,4.7248,2.4956,479.019
1000,801,261.0476,202.9522,32.983,10.769,4.7066,2.486,481.4364
1000,802,260.4518,202.5394,32.8956,10.7326,4.6886,2.4764,481.9282
1000,803,259.878,202.1432,32.7994,10.7008,4.6734,2.4658,480.802
1000,804,259.298,201.7452,32.7048,10.6664,4.6548,2.457,482.547
1000,805,258.728,201.352,32.621,10.6262,4.6344,2.4464,482.791
1000,806,258.1616,200.9526,32.5296,10.5944,4.6184,2.438,482.1868
1000,807,257.576,200.5558,32.4416,10.5626,4.5998,2.4264,485.0138
1000,808,256.994,200.1444,32.3526,10.5288,4.5806,2.412,484.7896
1000,809,256.4176,199.7564,32.2578,10.4886,4.5682,2.401,485.214
1000,810,255.842,199.3596,32.171,10.4552,4.5444,2.3898,485.8818
1000,811,255.2812,198.9772,32.0864,10.4138,4.5254,2.38,486.3724
1000,812,254.7004,198.585,31.9982,10.372,4.5102,2.369,489.693
1000,813,254.143,198.194,31.9124,10.3388,4.4926,2.3594,489.4208
1000,814,253.5736,197.8066,31.8172,10.3038,4.4718,2.3506,490.0262
1000,815,253.001,197.4174,31.7304,10.2632,4.4564,2.3428,491.591
1000,816,252.4238,197.0166,31.6418,10.23,4.4392,2.332,493.8488
1000,817,251.8578,196.6284,31.5482,10.1904,4.4184,2.3284,493.5252
1000,818,251.2982,196.2504,31.4556,10.1562,4.3986,2.3196,494.373
1000,819,250.7252,195.8536,31.3672,10.1192,4.3776,2.3088,494.074
1000,820,250.1534,195.4508,31.286,10.0876,4.3608,2.2962,495.8774
1000,821,249.6152,195.0732,31.2042,10.0468,4.3448,2.2858,495.0256
1000,822,249.0638,194.6844,31.1208,10.0146,4.329,2.273,496.3566
1000,823,248.4978,194.2946,31.037,9.9856,4.312,2.2614,497.9332
1000,824,247.9452,193.915,30.9484,9.9508,4.2926,2.251,496.6406
1000,825,247.3788,193.5306,30.8612,9.9182,4.273,2.2398,498.0466
1000,826,246.8374,193.1436,30.7828,9.893,4.2534,2.2276,499.5298
1000,827,246.271,192.7648,30.6928,9.8638,4.2358,2.218,502.1606
1000,828,245.7182,192.3776,30.6118,9.8282,4.2122,2.2086,500.6214
1000,829,245.1898,192.0084,30.5308,9.7968,4.1956,2.1994,501.5324
1000,830,244.6394,191.6232,30.4518,9.767,4.1818,2.1866,504.7752
1000,831,244.0804,191.2448,30.3684,9.7334,4.1674,2.1758,506.5866
1000,832,243.5316,190.858,30.2826,9.701,4.1528,2.1696,506.8798
1000,833,242.9834,190.4792,30.1954,9.6666,4.1346,2.157,507.375
1000,834,242.4592,190.104,30.1122,9.6416,4.1146,2.1412,505.8616
1000,835,241.911,189.7268,30.0284,9.6148,4.09,2.1346,508.2058
1000,836,241.3808,189.3606,29.9426,9.5842,4.0766,2.124,508.8922
1000,837,240.8372,188.9812,29.8626,9.5552,4.0622,2.1098,509.3526
1000,838,240.288,188.5948,29.7812,9.518,4.048,2.0996,508.6484
1000,839,239.751,188.2172,29.704,9.4926,4.0286,2.0836,509.4118
1000,840,239.2302,187.8462,29.63,9.4618,4.011,2.072,509.759
1000,841,238.6828,187.4822,29.5374,9.4316,4.002,2.0606,512.2676
1000,842,238.1448,187.0998,29.4582,9.4058,3.983,2.0512,514.3268
1000,843,237.617,186.7232,29.382,9.3712,3.9666,2.0412,514.0628
1000,844,237.091,186.3558,29.2942,9.338,3.9474,2.0304,513.5476
1000,845,236.5724,185.977,29.2214,9.3048,3.9342,2.021,513.7122
1000,846,236.0464,185.6122,29.1476,9.2718,3.915,2.0102,514.725
1000,847,235.5412,185.2516,29.0672,9.2438,3.8962,1.9972,511.5622
1000,848,235.0286,184.8808,28.9936,9.2104,3.8808,1.9914,512.4358
1000,849,234.5042,184.504,28.926,9.1774,3.867,1.9794,514.1938
1000,850,233.9702,184.1336,28.8486,9.1408,3.851,1.9738,515.3788
1000,851,233.438,183.7628,28.7668,9.1086,3.8388,1.9614,515.6428
1000,852,232.9192,183.3998,28.6956,9.0688,3.8194,1.95,516.3158
1000,853,232.4004,183.0308,28.6122,9.0398,3.8066,1.9414,517.6228
1000,854,231.8938,182.6736,28.5328,9.0098,3.7864,1.9338,517.6762
1000,855,231.3858,182.3028,28.4562,8.9782,3.7726,1.9254,517.7608
1000,856,230.8658,181.936,28.3826,8.9454,3.7574,1.9118,519.8746
1000,857,230.3296,181.5696,28.2994,8.915,3.7388,1.904,522.9746
1000,858,229.8178,181.1968,28.226,8.89,3.7264,1.8942,523.0012
1000,859,229.2968,180.8284,28.1526,8.854,3.7078,1.8866,523.3224
1000,860,228.782,180.4612,28.08,8.8216,3.695,1.879,524.3168
1000,861,228.2534,180.0974,28.0038,8.7914,3.6822,1.8668,526.472
1000,862,227.7578,179.7516,27.9256,8.7616,3.6664,1.8526,525.665
1000,863,227.246,179.389,27.8506,8.7296,3.6524,1.8444,526.843
1000,864,226.7384,179.0292,27.7778,8.6926,3.6412,1.835,527.9422
1000,865,226.2338,178.67,27.7026,8.6564,3.6236,1.826,528.305
1000,866,225.7304,178.319,27.6296,8.6264,3.6094,1.8194,530.6556
1000,867,225.2374,177.9662,27.557,8.5866,3.5978,1.8112,528.7584
1000,868,224.7402,177.6124,27.4836,8.558,3.5804,1.8042,528.269
1000,869,224.2402,177.257,27.396,8.533,3.5662,1.7938,528.8818
1000,870,223.739,176.9068,27.3166,8.5056,3.5492,1.7858,530.987
1000,871,223.2476,176.563,27.2436,8.4726,3.5334,1.778,531.7072
1000,872,222.7444,176.2066,27.1628,8.4458,3.521,1.7672,530.9804
1000,873,222.2398,175.86,27.0874,8.416,3.5086,1.7552,533.0196
1000,874,221.714,175.502,27.0046,8.3864,3.4912,1.7482,535.3674
1000,875,221.2064,175.139,26.9346,8.359,3.4766,1.738,536.4234
1000,876,220.697,174.7812,26.86,8.3304,3.4678,1.7268,538.822
1000,877,220.2018,174.428,26.7896,8.3054,3.4472,1.7154,539.121
1000,878,219.7066,174.0762,26.72,8.2766,3.435,1.7072,541.0496
1000,879,219.2016,173.7238,26.65,8.246,3.4198,1.7048,544.9754
1000,880,218.7048,173.3664,26.5796,8.2152,3.4072,1.6954,544.5966
1000,881,218.2178,173.0096,26.5154,8.183,3.39,1.684,544.2702
1000,882,217.7278,172.6564,26.4398,8.151,3.382,1.6746,544.8228
1000,883,217.2544,172.308,26.3688,8.1248,3.3718,1.6714,544.5816
1000,884,216.7686,171.9648,26.2994,8.0904,3.3592,1.6602,545.913
1000,885,216.2606,171.6034,26.2322,8.0606,3.3454,1.653,548.3044
1000,886,215.781,171.2534,26.1602,8.0284,3.3308,1.645,547.6144
1000,887,215.322,170.9102,26.0934,8.001,3.316,1.6366,547.5912
1000,888,214.849,170.569,26.0174,7.9738,3.3012,1.6298,546.4292
1000,889,214.3634,170.226,25.9376,7.9414,3.289,1.6238,545.2422
1000,890,213.8838,169.8878,25.861,7.9176,3.276,1.6138,545.4036
1000,891,213.4188,169.5458,25.7946,7.8878,3.2672,1.6044,544.368
1000,892,212.9314,169.2028,25.7244,7.854,3.2538,1.5984,545.979
1000,893,212.4704,168.8828,25.6432,7.8218,3.2394,1.5914,544.5494
1000,894,211.9956,168.5474,25.5678,7.7942,3.226,1.5868,545.4716
1000,895,211.5292,168.2198,25.4948,7.7656,3.2124,1.5786,548.3992
1000,896,211.0466,167.8754,25.4168,7.739,3.197,1.5708,548.5312
1000,897,210.5782,167.538,25.3458,7.7184,3.1826,1.5638,549.0682
1000,898,210.1104,167.2128,25.2714,7.687,3.1696,1.5566,550.834
1000,899,209.6556,166.8814,25.1956,7.666,3.1582,1.5492,548.6642
1000,900,209.1914,166.552,25.1292,7.639,3.1472,1.5418,550.029
1000,901,208.731,166.2278,25.0646,7.6068,3.138,1.534,550.9548
1000,902,208.2574,165.8948,24.9932,7.5812,3.1232,1.5274,551.3084
1000,903,207.7994,165.5672,24.9202,7.5518,3.111,1.5162,552.1322
1000,904,207.3274,165.2424,24.8418,7.527,3.0938,1.5106,553.4716
1000,905,206.8416,164.9076,24.7664,7.5014,3.0796,1.5018,554.7838
1000,906,206.385,164.5802,24.6942,7.4748,3.066,1.496,554.7632
1000,907,205.903,164.2422,24.6234,7.4502,3.052,1.491,558.1302
1000,908,205.455,163.9272,24.5522,7.4254,3.0392,1.4854,559.8134
1000,909,205.0176,163.609,24.4798,7.3946,3.0278,1.4784,557.9252
1000,910,204.5746,163.2816,24.4142,7.3704,3.0162,1.474,558.2408
1000,911,204.1136,162.9586,24.3406,7.337,3.0046,1.4692,558.2096
1000,912,203.6582,162.6316,24.2778,7.312,2.9924,1.4602,560.0876
1000,913,203.21,162.3188,24.2074,7.284,2.9814,1.451,560.796
1000,914,202.7628,161.9884,24.1404,7.2626,2.9652,1.4456,559.552
1000,915,202.3112,161.6524,24.0692,7.2342,2.9552,1.4368,557.9484
1000,916,201.8418,161.3256,23.9948,7.21,2.9392,1.4336,559.868
1000,917,201.3988,161.0022,23.9314,7.1888,2.9272,1.4236,559.4546
1000,918,200.9506,160.6854,23.8684,7.1624,2.9142,1.4148,561.295
1000,919,200.5038,160.3628,23.7924,7.1344,2.901,1.4096,561.7298
1000,920,200.0444,160.0366,23.7264,7.11,2.8872,1.4022,562.539
1000,921,199.621,159.7214,23.66,7.0886,2.8734,1.3978,563.8662
1000,922,199.192,159.4092,23.5926,7.069,2.8612,1.3898,564.2518
1000,923,198.7496,159.096,23.5232,7.0444,2.8478,1.3836,563.8804
1000,924,198.29,158.7894,23.459,7.0162,2.832,1.3756,567.9388
1000,925,197.8548,158.4694,23.392,6.9888,2.8204,1.3704,567.6928
1000,926,197.4198,158.1534,23.3312,6.9628,2.8044,1.3638,567.9418
1000,927,197.004,157.8602,23.267,6.9316,2.7932,1.3598,569.804
1000,928,196.5676,157.5512,23.2052,6.8966,2.7816,1.3532,569.0228
1000,929,196.1466,157.2398,23.1356,6.879,2.7704,1.344,569.3898
1000,930,195.7172,156.9188,23.077,6.8522,2.7596,1.3394,569.1252
1000,931,195.2904,156.6072,23.0138,6.825,2.7464,1.335,568.4938
1000,932,194.8644,156.3078,22.9376,6.7978,2.7336,1.3286,568.5042
1000,933,194.4448,155.995,22.8702,6.7726,2.7242,1.3212,565.7798
1000,934,194.0094,155.6796,22.8052,6.7446,2.715,1.315,567.512
1000,935,193.5686,155.3602,22.7382,6.718,2.7048,1.3108,569.0598
1000,936,193.145,155.0484,22.671,6.6956,2.6918,1.3046,568.62
1000,937,192.7232,154.743,22.5998,6.6756,2.6806,1.297,569.8334
1000,938,192.2944,154.42,22.5394,6.6544,2.668,1.2866,569.7558
1000,939,191.8708,154.1156,22.4776,6.6212,2.6556,1.2802,571.1922
1000,940,191.451,153.8128,22.4128,6.5956,2.6466,1.2756,571.8616
1000,941,191.0162,153.4998,22.356,6.5698,2.6342,1.2702,575.4452
1000,942,190.6084,153.2034,22.2976,6.5476,2.6204,1.264,574.7868
1000,943,190.185,152.891,22.236,6.5246,2.6088,1.26,573.5246
1000,944,189.7642,152.593,22.1738,6.4996,2.5974,1.2524,574.3178
1000,945,189.3576,152.3006,22.1108,6.4766,2.5872,1.246,574.4802
1000,946,188.9526,152.0138,22.0456,6.4584,2.5772,1.2418,576.375
1000,947,188.5328,151.7092,21.9866,6.4368,2.5672,1.233,577.9306
1000,948,188.121,151.4022,21.9238,6.4182,2.5522,1.2274,579.3966
1000,949,187.7006,151.0956,21.86,6.3894,2.543,1.2224,578.1484
1000,950,187.3098,150.8052,21.8006,6.3696,2.5374,1.217,576.6618
1000,951,186.8996,150.505,21.739,6.3468,2.524,1.2112,577.5002
1000,952,186.505,150.2216,21.6752,6.3294,2.5106,1.2054,578.3798
1000,953,186.0926,149.9162,21.6192,6.3066,2.4978,1.1992,577.8248
1000,954,185.6766,149.6254,21.5498,6.2854,2.4834,1.193,577.7276
1000,955,185.2658,149.3342,21.4826,6.2634,2.4694,1.1856,579.5402
1000,956,184.8666,149.0452,21.4214,6.2414,2.458,1.1814,580.6812
1000,957,184.461,148.7522,21.3536,6.2136,2.4524,1.1782,580.6438
1000,958,184.0526,148.467,21.2978,6.1872,2.4474,1.172,583.5454
1000,959,183.6694,148.1802,21.2342,6.1686,2.4374,1.1662,581.118
1000,960,183.2588,147.89,21.1732,6.1408,2.4272,1.1586,581.2044
1000,961,182.8558,147.597,21.1118,6.118,2.4172,1.1538,582.04
1000,962,182.4394,147.3026,21.0434,6.0936,2.4088,1.1486,583.5962
1000,963,182.012,147.0032,20.976,6.0782,2.3982,1.1402,586.3756
1000,964,181.6292,146.7042,20.9254,6.0578,2.3844,1.1346,585.2312
1000,965,181.2402,146.4198,20.8664,6.0276,2.376,1.1294,583.7466
1000,966,180.8484,146.1374,20.8052,6.0084,2.3664,1.1236,584.7964
1000,967,180.4616,145.8596,20.7446,5.9814,2.3588,1.118,585.5114
1000,968,180.0702,145.5794,20.6854,5.9636,2.3486,1.1116,587.182
1000,969,179.6786,145.2812,20.6342,5.9398,2.339,1.1034,585.3846
1000,970,179.2966,145.0014,20.5786,5.914,2.3266,1.0956,586.0346
1000,971,178.9034,144.7236,20.515,5.8948,2.3168,1.0906,587.7402
1000,972,178.5356,144.4598,20.4504,5.8702,2.3072,1.0862,586.9282
1000,973,178.1448,144.1578,20.3952,5.854,2.2968,1.0804,586.2974
1000,974,177.7522,143.8782,20.3432,5.8298,2.287,1.0746,589.057
1000,975,177.3782,143.5948,20.2878,5.8054,2.2818,1.0698,588.0218
1000,976,176.9828,143.318,20.2284,5.7784,2.2698,1.0636,589.3676
1000,977,176.5774,143.03,20.1692,5.7556,2.2632,1.0586,592.0256
1000,978,176.204,142.7462,20.112,5.733,2.2514,1.0546,591.044
1000,979,175.813,142.455,20.0528,5.7102,2.2432,1.0496,589.6126
1000,980,175.4184,142.18,19.9898,5.6936,2.2324,1.0466,593.8786
1000,981,175.0318,141.8944,19.9322,5.6666,2.2238,1.0398,593.76
1000,982,174.6412,141.6042,19.8776,5.6442,2.2146,1.0354,593.385
1000,983,174.2646,141.3222,19.8318,5.6208,2.2064,1.031,594.0422
1000,984,173.8718,141.0394,19.7726,5.6,2.1962,1.027,594.9426
1000,985,173.4788,140.7588,19.7146,5.5794,2.187,1.0244,598.4122
1000,986,173.0974,140.4906,19.6564,5.5516,2.175,1.0204,597.466
1000,987,172.7402,140.2168,19.6016,5.5312,2.1654,1.0166,595.7778
1000,988,172.376,139.9376,19.5486,5.5092,2.1582,1.013,594.776
1000,989,172.0078,139.6584,19.4946,5.4924,2.1454,1.0088,594.4242
1000,990,171.638,139.3804,19.441,5.4742,2.136,1.004,594.6588
1000,991,171.257,139.107,19.3846,5.4476,2.1274,1.0022,596.9338
1000,992,170.867,138.8292,19.3306,5.4332,2.1138,0.997,600.869
1000,993,170.5116,138.5654,19.2724,5.4146,2.103,0.994,600.3902
1000,994,170.1384,138.294,19.2118,5.3958,2.094,0.9886,599.4786
1000,995,169.769,138.0216,19.1552,5.3756,2.0864,0.9862,600.6614
1000,996,169.4046,137.7552,19.0982,5.351,2.0788,0.9816,600.1616
1000,997,169.0216,137.4746,19.0466,5.3242,2.0708,0.9782,601.655
1000,998,168.6646,137.2106,18.9908,5.3042,2.0604,0.9724,601.268
1000,999,168.3186,136.945,18.9308,5.2848,2.0488,0.9682,599.7548
1000,1000,167.9528,136.673,18.8808,5.2626,2.037,0.9616,600.0538
1000,1001,167.5894,136.4142,18.825,5.2412,2.0272,0.9544,600.4354
1000,1002,167.2134,136.1398,18.7714,5.222,2.017,0.9506,602.9538
1000,1003,166.8556,135.872,18.7156,5.2008,2.0046,0.9458,602.1046
1000,1004,166.5156,135.6026,18.664,5.1834,1.9928,0.9416,600.3274
1000,1005,166.1314,135.3256,18.6082,5.1626,1.9842,0.9378,603.2494
1000,1006,165.773,135.0542,18.5532,5.1456,1.9762,0.9298,602.8086
1000,1007,165.4066,134.7888,18.5024,5.1284,1.9662,0.9256,606.2266
1000,1008,165.0688,134.5312,18.4508,5.106,1.96,0.9174,604.9622
1000,1009,164.7018,134.2516,18.3976,5.0902,1.951,0.912,604.912
1000,1010,164.3598,133.9924,18.344,5.0704,1.9426,0.906,603.885
1000,1011,164.017,133.7284,18.2836,5.0556,1.9348,0.903,602.3466
1000,1012,163.6422,133.451,18.2326,5.0412,1.9268,0.8978,604.6272
1000,1013,163.2768,133.186,18.177,5.0266,1.9162,0.8942,606.008
1000,1014,162.9126,132.9186,18.1292,5.0054,1.9068,0.8888,607.9332
1000,1015,162.5816,132.6676,18.076,4.9904,1.8974,0.883,608.5936
1000,1016,162.2328,132.4188,18.0178,4.9716,1.8886,0.8792,607.763
1000,1017,161.8884,132.1598,17.9642,4.9506,1.884,0.8752,605.0386
1000,1018,161.524,131.8982,17.9082,4.9356,1.8754,0.871,607.6444
1000,1019,161.184,131.6436,17.8528,4.9174,1.8674,0.8692,607.6564
1000,1020,160.8482,131.373,17.809,4.897,1.862,0.8666,606.7426
1000,1021,160.508,131.117,17.7646,4.8788,1.8562,0.863,607.963
1000,1022,160.1426,130.8662,17.7078,4.86,1.8448,0.857,610.284
1000,1023,159.7872,130.606,17.6598,4.838,1.8366,0.8546,612.2638
1000,1024,159.432,130.3516,17.6096,4.818,1.828,0.8482,612.8778
1000,1025,159.0854,130.0966,17.5548,4.7968,1.8192,0.8432,612.8588
1000,1026,158.7412,129.8312,17.5024,4.7848,1.8106,0.8384,611.738
1000,1027,158.396,129.5802,17.4508,4.7686,1.8026,0.833,614.0148
1000,1028,158.0682,129.3184,17.4082,4.748,1.8012,0.829,613.6142
1000,1029,157.7412,129.0734,17.3512,4.7314,1.7924,0.828,615.7258
1000,1030,157.424,128.8176,17.3048,4.7182,1.7844,0.8264,614.52
1000,1031,157.0796,128.5516,17.2554,4.7014,1.7776,0.822,613.0806
1000,1032,156.7578,128.3122,17.2042,4.6808,1.7714,0.8172,612.4362
1000,1033,156.4204,128.0686,17.15,4.6656,1.7642,0.8138,614.3496
1000,1034,156.0888,127.8266,17.0982,4.647,1.7556,0.808,616.0548
1000,1035,155.7522,127.5658,17.0512,4.6314,1.7506,0.8058,615.0312
1000,1036,155.4266,127.3198,16.9952,4.616,1.7422,0.8004,614.2472
1000,1037,155.0882,127.0714,16.946,4.5962,1.736,0.7976,613.293
1000,1038,154.733,126.8208,16.8968,4.5732,1.7286,0.7938,615.1492
1000,1039,154.3926,126.569,16.8488,4.5544,1.7232,0.7894,618.6444
1000,1040,154.0576,126.3152,16.7942,4.5402,1.7134,0.7864,615.664
1000,1041,153.7074,126.076,16.7412,4.5256,1.7012,0.7804,619.9702
1000,1042,153.3856,125.8254,16.69,4.5118,1.6926,0.7768,619.537
1000,1043,153.0432,125.5694,16.6364,4.4916,1.6918,0.774,619.5352
1000,1044,152.7316,125.3314,16.5812,4.4734,1.6864,0.7692,615.4056
1000,1045,152.3952,125.0894,16.5288,4.4592,1.6822,0.7646,618.6894
1000,1046,152.0664,124.8544,16.484,4.4386,1.6732,0.7598,622.4104
1000,1047,151.7446,124.6204,16.4326,4.4206,1.6674,0.7546,622.3912
1000,1048,151.4152,124.381,16.3802,4.4034,1.6584,0.751,623.6488
1000,1049,151.0986,124.1432,16.3262,4.3854,1.6516,0.744,623.2182
1000,1050,150.7632,123.8904,16.2754,4.3696,1.6472,0.7398,623.4198
1000,1051,150.432,123.6474,16.2268,4.3532,1.6422,0.7326,626.294
1000,1052,150.1138,123.406,16.1752,4.338,1.6352,0.7298,624.6154
1000,1053,149.8108,123.1654,16.1284,4.3202,1.6256,0.7266,622.772
1000,1054,149.5054,122.921,16.0834,4.3018,1.6166,0.7248,621.0224
1000,1055,149.1794,122.6712,16.036,4.2872,1.6096,0.7216,622.3498
1000,1056,148.8596,122.422,15.9886,4.2716,1.6024,0.7174,620.8672
1000,1057,148.537,122.1754,15.9428,4.2512,1.5946,0.7166,621.113
1000,1058,148.2182,121.9348,15.8974,4.23,1.5914,0.716,624.194
1000,1059,147.9016,121.6996,15.8486,4.2126,1.5842,0.7128,622.1128
1000,1060,147.5956,121.4596,15.8018,4.1998,1.5758,0.7114,622.138
1000,1061,147.2908,121.2204,15.7584,4.1856,1.571,0.7078,621.2424
1000,1062,146.9772,120.9836,15.7136,4.17,1.564,0.7026,623.3144
1000,1063,146.6756,120.7516,15.6684,4.1558,1.555,0.7026,620.8862
1000,1064,146.366,120.5116,15.6206,4.1402,1.55,0.6996,620.2302
1000,1065,146.0508,120.2802,15.5688,4.1228,1.5432,0.6958,620.9714
1000,1066,145.714,120.0382,15.52,4.103,1.5358,0.6902,624.0936
1000,1067,145.3984,119.8058,15.472,4.0886,1.5284,0.6872,625.3268
1000,1068,145.0918,119.573,15.4262,4.0736,1.5222,0.6832,625.3418
1000,1069,144.7842,119.3398,15.3784,4.058,1.5162,0.6816,623.6742
1000,1070,144.4772,119.1028,15.3348,4.0436,1.5108,0.6778,625.7244
1000,1071,144.1668,118.8642,15.2926,4.0334,1.5022,0.6746,624.791
1000,1072,143.8572,118.635,15.2388,4.0202,1.4956,0.6716,625.2176
1000,1073,143.5744,118.4066,15.2012,4.002,1.4856,0.6688,623.4616
1000,1074,143.2448,118.1716,15.1596,3.9812,1.4794,0.6652,627.0774
1000,1075,142.9576,117.9464,15.1174,3.963,1.4742,0.6606,625.8334
1000,1076,142.6306,117.7128,15.066,3.943,1.4688,0.658,627.2314
