empirical_min_dist,estimated_true_dist,best_x,best_p_aa,best_p_ab,best_p_bb,best_alpha,min_error,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
789.0,940.6554368482957,0.5410086581950669,0.01,0.02,0.97,0.46772952429174625,0.00619806870226486,24,0.53,0.48,0.45,900
860.0,1311.1571301998638,1.0243480903712177,0.060000000000000005,0.31,0.6299999999999999,0.6127404776948429,0.0027871715917988267,24,0.53,0.48,0.45,1100
908.0,1398.6733297370788,1.3336949931193922,0.08,0.22,0.7000000000000001,0.37552036680057915,0.002522621318566718,24,0.53,0.48,0.45,1300
941.0,1807.1645143889427,1.3234729421116564,0.01,0.18,0.81,0.5039000145597471,0.0006464357700003441,24,0.53,0.48,0.45,1500
100.0,100.67550474511121,0.0802343752944018,0.41000000000000003,0.13,0.45999999999999996,0.4968553790630094,0.018031232018585867,25,0.53,0.48,0.45,100
300.0,305.8746567397424,0.2976095900575012,0.41000000000000003,0.25,0.33999999999999997,0.5288080803198644,0.03473533394400473,25,0.53,0.48,0.45,300
495.0,512.4810301328329,0.527975528877703,0.35000000000000003,0.31,0.3399999999999999,0.5055816323575391,0.026652143205198438,25,0.53,0.48,0.45,500
671.0,753.0650576553429,0.7664798971895195,0.3,0.01,0.69,0.19326346936368716,0.013602464415389,25,0.53,0.48,0.45,700
795.0,988.3650249891027,1.003762946081994,0.33,0.01,0.6599999999999999,0.2078340638785156,0.00462993542806873,25,0.53,0.48,0.45,900
860.0,1243.2745774623777,1.290707340668896,0.9500000000000001,0.0,0.04999999999999993,0.8975632778054098,0.0064900815183615715,25,0.53,0.48,0.45,1100
898.0,1378.831147074886,1.356800926476469,0.01,0.11,0.88,0.17790453374460066,0.00041263921105784705,25,0.53,0.48,0.45,1300
934.0,1607.9385209742438,1.484937732374724,0.01,0.2,0.79,0.3213165075087034,0.0007254735000719576,25,0.53,0.48,0.45,1500
100.0,100.54753253304924,0.11288165224314364,0.45,0.19,0.36000000000000004,0.5326102191458628,0.015789948417258805,26,0.53,0.48,0.45,100
300.0,301.16020718103175,0.14280174250455469,0.8400000000000001,0.02,0.13999999999999993,0.3542036866682807,0.015043223042694284,26,0.53,0.48,0.45,300
497.0,507.39528016517045,0.1147282453385336,0.92,0.0,0.07999999999999996,0.18423749714893306,0.01812376789899881,26,0.53,0.48,0.45,500
667.0,774.2047851482236,0.7247293536347617,0.23,0.04,0.73,0.5034747940865082,0.011252804340138842,26,0.53,0.48,0.45,700
776.0,1087.959452350269,1.039283049924514,0.51,0.24,0.25,0.3320422031254956,0.0042917392624503906,26,0.53,0.48,0.45,900
858.0,1102.8135059717115,1.1149052033689248,0.27,0.25,0.48,0.43520886296063765,0.003649666980479289,26,0.53,0.48,0.45,1100
896.0,1267.246059293601,1.27748855605268,0.62,0.13,0.25,0.6442634275360488,0.004305296822942073,26,0.53,0.48,0.45,1300
934.0,1488.236410948845,1.4986251447614243,0.47000000000000003,0.01,0.52,0.4341209035154575,0.001643083388836385,26,0.53,0.48,0.45,1500
100.0,100.4026468659993,0.08311273622693369,0.41000000000000003,0.25,0.33999999999999997,0.5272919430949347,0.024246849106851695,27,0.53,0.48,0.45,100
300.0,308.37345916756885,0.17694811070726135,0.85,0.02,0.13000000000000003,0.43435515934314844,0.03255931005112504,27,0.53,0.48,0.45,300
500.0,510.4846175527224,0.24829889910950642,0.08,0.01,0.91,0.6108738818705732,0.01091270611027229,27,0.53,0.48,0.45,500
675.0,700.890307983796,0.3852520602694128,0.9600000000000001,0.01,0.029999999999999923,0.5156389578855279,0.010426158736645102,27,0.53,0.48,0.45,700
790.0,1054.8439322489717,0.9999486787025177,0.32,0.12,0.5599999999999999,0.6268197697161364,0.005060741595505472,27,0.53,0.48,0.45,900
867.0,1329.7092744872584,1.240710563136565,0.14,0.25,0.61,0.5318312010839068,0.0020445545012103996,27,0.53,0.48,0.45,1100
906.0,1492.1959439648656,1.4318159437298976,0.05,0.12,0.83,0.28789973490896964,0.0007488192289840139,27,0.53,0.48,0.45,1300
935.0,1374.9742144543568,1.3588941766349552,0.52,0.02,0.45999999999999996,0.5243745177308532,0.0013615059150253845,27,0.53,0.48,0.45,1500
100.0,100.79027775566455,0.004566885235557759,0.4,0.01,0.59,0.9866613927083046,0.021584398428159176,28,0.53,0.48,0.45,100
296.0,295.7745730436999,0.3146968845810493,0.56,0.01,0.42999999999999994,0.5651056188764576,0.02807819715189563,28,0.53,0.48,0.45,300
496.0,498.8216592764009,0.5379640283071521,0.54,0.0,0.45999999999999996,0.5303485158964579,0.014764295751697746,28,0.53,0.48,0.45,500
670.0,749.2701782080838,0.7893390392624102,0.7100000000000001,0.02,0.2699999999999999,0.8329183136456149,0.007737472138634142,28,0.53,0.48,0.45,700
783.0,1178.6115104981466,1.141254551488542,0.16,0.19,0.6499999999999999,0.5515691252327802,0.005436480106321041,28,0.53,0.48,0.45,900
853.0,1171.0090641159343,0.9530727376626518,0.99,0.0,0.010000000000000009,0.7584596700687065,0.002373099618454164,28,0.53,0.48,0.45,1100
909.0,1189.8858249380175,1.1309570544624274,0.08,0.19,0.73,0.2559710333776747,0.0024168003513620126,28,0.53,0.48,0.45,1300
941.0,1459.79276978247,1.432435232952191,0.51,0.17,0.31999999999999995,0.5044477643202465,0.0034316695000857094,28,0.53,0.48,0.45,1500
100.0,100.40446429837557,0.08302576096115213,0.47000000000000003,0.18,0.35000000000000003,0.5796508165293883,0.008221442842601255,29,0.53,0.48,0.45,100
300.0,304.3140189679201,0.023212576085084997,0.86,0.0,0.14,0.055437099082891086,0.015944429594423052,29,0.53,0.48,0.45,300
497.0,498.58360594917247,0.44621837637976186,0.06999999999999999,0.01,0.92,0.21477942969413558,0.0129180178769305,29,0.53,0.48,0.45,500
679.0,751.5156098061849,0.7738104426320966,0.67,0.01,0.31999999999999995,0.7761313518542762,0.011760783609548327,29,0.53,0.48,0.45,700
793.0,1041.5338312986714,1.0782716400882797,0.09999999999999999,0.0,0.9,0.20729743828854635,0.004352846810492584,29,0.53,0.48,0.45,900
872.0,1265.8874375114658,1.27527015333246,0.93,0.0,0.06999999999999995,0.8464171457206929,0.003235908810731624,29,0.53,0.48,0.45,1100
927.0,1730.6920954105747,1.2136280082263968,0.01,0.26,0.73,0.5994382174752193,0.0017038796172344777,29,0.53,0.48,0.45,1300
954.0,1515.6835036383136,1.5002744535051338,0.52,0.22,0.26,0.63,0.0025614339990676187,29,0.53,0.48,0.45,1500
100.0,100.82219302370117,0.12141607610699529,0.44,0.2,0.36000000000000004,0.5591552386826462,0.0209449575306841,30,0.53,0.48,0.45,100
300.0,304.1320109432773,0.25468727230333277,0.76,0.0,0.24,0.48297017045661805,0.017540437042631727,30,0.53,0.48,0.45,300
498.0,535.763574960794,0.4345509948266228,0.060000000000000005,0.27,0.6699999999999999,0.5489035014338064,0.04072902728244851,30,0.53,0.48,0.45,500
678.0,824.1996926401201,0.8810521584929218,0.19,0.0,0.81,0.31470376226027963,0.02753931020659501,30,0.53,0.48,0.45,700
794.0,975.0564690304892,1.0038568664287484,0.28,0.04,0.6799999999999999,0.36999514222396634,0.011020539317630241,30,0.53,0.48,0.45,900
868.0,1176.1567266240975,1.1916247338117247,0.32,0.07,0.6099999999999999,0.4453667091447257,0.002000012628304101,30,0.53,0.48,0.45,1100
920.0,1322.6091751721935,1.3169521374431834,0.31,0.21,0.48,0.4490448650858632,0.0012430747870497017,30,0.53,0.48,0.45,1300
948.0,1442.7534403776049,1.4203753235445602,0.47000000000000003,0.1,0.43000000000000005,0.49824490057194615,0.00043899911615131326,30,0.53,0.48,0.45,1500
100.0,100.40446429837563,0.08302576096115213,0.35000000000000003,0.18,0.4699999999999999,0.42034918347061234,0.02426840483527889,31,0.53,0.48,0.45,100
300.0,298.97543862899136,0.2834922021324311,0.53,0.0,0.47,0.5621505997200815,0.02026795623927884,31,0.53,0.48,0.45,300
500.0,512.9958351941528,0.4896536251885394,0.35000000000000003,0.01,0.6399999999999999,0.4580751241457708,0.030598026658309328,31,0.53,0.48,0.45,500
677.0,770.2414377712,0.7604494606664096,0.3,0.01,0.69,0.1572109597827826,0.009094777329674477,31,0.53,0.48,0.45,700
798.0,949.5803664841213,0.9523914555049942,0.22,0.01,0.77,0.1419285896119756,0.004679715890910765,31,0.53,0.48,0.45,900
865.0,1121.1053326397612,1.1366843664219146,0.37,0.23,0.4,0.5115667384418365,0.004923931385396535,31,0.53,0.48,0.45,1100
915.0,1461.9054555740834,1.490658772079467,0.37,0.0,0.63,0.44962231042241135,0.0014797833811223272,31,0.53,0.48,0.45,1300
952.0,1617.516750042983,1.4969124010660333,0.01,0.31,0.6799999999999999,0.37263816515122306,0.001514282805648981,31,0.53,0.48,0.45,1500
100.0,100.5471374176628,0.11288165224314364,0.39,0.25,0.36,0.5270018310140486,0.01578573554113112,32,0.53,0.48,0.45,100
300.0,304.1138782468417,0.2313712106688124,0.76,0.0,0.24,0.4413304691186762,0.016624673361577177,32,0.53,0.48,0.45,300
497.0,526.3794823864545,0.4974806557305405,0.22,0.01,0.77,0.09476196165395956,0.023911693989586476,32,0.53,0.48,0.45,500
676.0,788.5341858667581,0.7943387438598617,0.68,0.01,0.30999999999999994,0.8517927595589245,0.005441613165879114,32,0.53,0.48,0.45,700
797.0,990.1781022727336,0.9996519812641262,0.89,0.0,0.10999999999999999,0.7920197954405133,0.006686572466916051,32,0.53,0.48,0.45,900
865.0,1317.9163342043103,1.1786212346601868,0.04,0.25,0.71,0.4540752471905701,0.001974309454587487,32,0.53,0.48,0.45,1100
906.0,1284.9412044470082,1.2558215278365583,0.01,0.1,0.89,0.13542166148052617,0.0015810752367583986,32,0.53,0.48,0.45,1300
930.0,1480.2718730548404,1.3831893776733974,0.01,0.12,0.87,0.21501322771139436,0.0012720312187721238,32,0.53,0.48,0.45,1500
100.0,100.47873092117175,0.0034250561052971756,0.34,0.0,0.6599999999999999,0.9864641785844511,0.01300607826034946,33,0.53,0.48,0.45,100
299.0,302.2688903951696,0.15139070142940558,0.93,0.02,0.04999999999999995,0.4744514113693153,0.031736805048650264,33,0.53,0.48,0.45,300
498.0,504.52379138932065,0.47362389648378495,0.61,0.04,0.35000000000000003,0.5135988661141542,0.020249727809069334,33,0.53,0.48,0.45,500
671.0,696.160426638269,0.6962711977557969,0.43,0.18,0.39000000000000007,0.4986901656006276,0.010258834461199661,33,0.53,0.48,0.45,700
786.0,1007.3683440801498,1.0603558504047867,0.91,0.0,0.08999999999999997,0.8347569340202077,0.008822772561386364,33,0.53,0.48,0.45,900
852.0,1230.1292881574934,1.267852393865433,0.9500000000000001,0.0,0.04999999999999993,0.8833246652021128,0.004389865601188426,33,0.53,0.48,0.45,1100
896.0,1400.5727058689638,1.4202006984659845,0.93,0.02,0.04999999999999995,0.8729628721926279,0.00282344907380712,33,0.53,0.48,0.45,1300
928.0,1489.6589591716158,1.4882416361081166,0.6900000000000001,0.0,0.30999999999999994,0.592253387385537,0.0021905465882817374,33,0.53,0.48,0.45,1500
100.0,99.94773988151465,0.06178945166174042,0.37,0.29,0.34,0.485703093624258,0.01355111384873335,34,0.53,0.48,0.45,100
300.0,303.9889015978233,0.2907942974362584,0.49,0.05,0.46,0.5152919477304483,0.01951011881217214,34,0.53,0.48,0.45,300
500.0,510.1870661668036,0.5149693814408286,0.35000000000000003,0.31,0.3399999999999999,0.5054614148484865,0.021704531281701314,34,0.53,0.48,0.45,500
679.0,773.7870661614455,0.802447456286099,0.88,0.0,0.12,0.7650178662509397,0.015437300552137542,34,0.53,0.48,0.45,700
787.0,1056.2453327007102,1.064003015109422,0.25,0.1,0.65,0.5023875041922268,0.006120734707364603,34,0.53,0.48,0.45,900
867.0,1148.4504686293465,1.111745590747955,0.03,0.2,0.77,0.25699100694666854,0.0021788216791736406,34,0.53,0.48,0.45,1100
914.0,1382.3536046366305,1.3858708259434194,0.03,0.2,0.77,0.20503923878126826,0.0009385928094732311,34,0.53,0.48,0.45,1300
948.0,1582.5005728708277,1.4932137909666243,0.01,0.16,0.83,0.23535859209621934,0.0018409767160680838,34,0.53,0.48,0.45,1500
100.0,101.03049184320798,0.10637857852470642,0.43,0.13,0.44000000000000006,0.5085029943826339,0.02339364599437001,35,0.53,0.48,0.45,100
300.0,302.1481946024367,0.13615098428923478,0.9,0.02,0.07999999999999997,0.39927336161010085,0.01274036680159453,35,0.53,0.48,0.45,300
498.0,501.427911834768,0.37246319956807106,0.9600000000000001,0.01,0.029999999999999923,0.6771506404038701,0.013229516471494129,35,0.53,0.48,0.45,500
673.0,723.8225511285732,0.3165547677349782,0.97,0.0,0.030000000000000027,0.392016635874101,0.00900905133918212,35,0.53,0.48,0.45,700
784.0,1165.3619397627922,1.017973523881352,0.18000000000000002,0.29,0.53,0.6985982417107008,0.004337447076551098,35,0.53,0.48,0.45,900
861.0,1233.9388631972674,1.2567741981533833,0.7100000000000001,0.01,0.2799999999999999,0.8365217218443687,0.004207819834663273,35,0.53,0.48,0.45,1100
914.0,1680.8531477041322,0.9482518189975406,0.01,0.27,0.72,0.7040070843669138,0.0006185704289928971,35,0.53,0.48,0.45,1300
943.0,1498.8698737737018,1.4967291445389541,0.53,0.03,0.43999999999999995,0.5820775459608291,0.0005797923009294103,35,0.53,0.48,0.45,1500
100.0,101.62183413654147,0.06572340983709132,0.04,0.01,0.95,0.4676189301172516,0.042018860418397315,36,0.53,0.48,0.45,100
300.0,301.35737548795043,0.2859773985206893,0.4,0.26,0.33999999999999997,0.5334222591728089,0.02121651464012057,36,0.53,0.48,0.45,300
499.0,514.6151560573949,0.5330046339164233,0.4,0.24,0.36,0.52,0.022379985220594856,36,0.53,0.48,0.45,500
678.0,754.4231273220392,0.7708340534131288,0.22,0.01,0.77,0.13228614833652727,0.013423902913363435,36,0.53,0.48,0.45,700
799.0,988.1688393787163,0.8754922185108456,0.99,0.0,0.010000000000000009,0.8291941078515145,0.00898139821994983,36,0.53,0.48,0.45,900
868.0,1403.9014124435969,1.3215401584276214,0.09,0.31,0.6000000000000001,0.5303987842021348,0.0017308230240804844,36,0.53,0.48,0.45,1100
908.0,1447.4084686531116,1.4705968078295588,0.9,0.0,0.09999999999999998,0.8407643078522063,0.005299336958776976,36,0.53,0.48,0.45,1300
941.0,1460.5418724856395,1.4372537562870957,0.8200000000000001,0.0,0.17999999999999994,0.7588220136243193,0.0032454049807907324,36,0.53,0.48,0.45,1500
100.0,100.30068560850324,0.04926501338919463,0.38,0.17,0.44999999999999996,0.8000373921636534,0.010134885565381677,37,0.53,0.48,0.45,100
300.0,299.7737505838846,0.2684969291281684,0.060000000000000005,0.01,0.9299999999999999,0.044128750820618484,0.014943577310556944,37,0.53,0.48,0.45,300
499.0,502.910702342325,0.03179138238908853,0.04,0.02,0.94,0.94264723588865,0.023526835878949444,37,0.53,0.48,0.45,500
677.0,780.8568140274937,0.769720655062808,0.66,0.01,0.32999999999999996,0.8161417901920758,0.015259333476402844,37,0.53,0.48,0.45,700
811.0,1072.2292620326725,0.9407296837050694,0.14,0.31,0.55,0.5942808956296579,0.006522819566229505,37,0.53,0.48,0.45,900
878.0,1606.5086435755898,1.3822374404102136,0.04,0.17,0.7899999999999999,0.46213455562951145,0.0019606112719520747,37,0.53,0.48,0.45,1100
919.0,1602.495478690918,0.8513568369323732,0.01,0.31,0.6799999999999999,0.7378833897109532,0.002687099473060785,37,0.53,0.48,0.45,1300
943.0,1503.0538116308082,1.5002744535051338,0.5,0.01,0.49,0.5041584327352713,0.0013778140365232788,37,0.53,0.48,0.45,1500
100.0,100.12649402087915,0.06278954332183845,0.19,0.08,0.7300000000000001,0.389165687908746,0.004860517299862365,38,0.53,0.48,0.45,100
300.0,302.8981497983536,0.24274415589267745,0.36000000000000004,0.25,0.3899999999999999,0.535102075148945,0.021106776990314075,38,0.53,0.48,0.45,300
500.0,517.7343944641407,0.5345977212316031,0.4,0.24,0.36,0.52,0.03474716038209718,38,0.53,0.48,0.45,500
668.0,790.907387657502,0.7950036269536758,0.33,0.01,0.6599999999999999,0.16459543587646572,0.014062590337431784,38,0.53,0.48,0.45,700
796.0,1053.441774769503,1.0812231781865482,0.13,0.0,0.87,0.24408335292867703,0.015134268732066754,38,0.53,0.48,0.45,900
873.0,1461.072628730056,0.5284392687635233,0.01,0.33,0.6599999999999999,0.8416986401207889,0.005602979092406446,38,0.53,0.48,0.45,1100
912.0,1426.2680472845664,1.434350616076563,0.15000000000000002,0.32,0.53,0.4328745259756688,0.0009342326868906901,38,0.53,0.48,0.45,1300
943.0,1510.101134903078,1.4916102963546842,0.93,0.03,0.03999999999999995,1,0.0011326477019338275,38,0.53,0.48,0.45,1500
100.0,99.39687288706651,0.10262270076058538,0.48000000000000004,0.02,0.5,0.5925479459920043,0.016932549219102155,39,0.53,0.48,0.45,100
300.0,308.166493670157,0.20636762169583306,0.09,0.04,0.87,0.5284869249187119,0.030687461541542966,39,0.53,0.48,0.45,300
497.0,517.4397256378841,0.5263222554495132,0.61,0.0,0.39,0.610080507802325,0.024352871346498512,39,0.53,0.48,0.45,500
683.0,726.0009850413454,0.7088731280579399,0.77,0.0,0.22999999999999998,0.689893147178875,0.011544283668367078,39,0.53,0.48,0.45,700
804.0,1042.8627374077846,1.062055143598338,0.9500000000000001,0.0,0.04999999999999993,0.8667473795947707,0.005302078640736852,39,0.53,0.48,0.45,900
867.0,1335.3964538462444,0.5234368590948906,0.01,0.33,0.6599999999999999,0.8137807278843803,0.005586518803880115,39,0.53,0.48,0.45,1100
924.0,1470.8469345179342,1.4968560144423164,0.06999999999999999,0.0,0.93,0.09044569845890922,0.0023289326245206922,39,0.53,0.48,0.45,1300
946.0,1508.6168179126407,1.5002744535051338,0.01,0.0,0.99,0,0.004451437913818751,39,0.53,0.48,0.45,1500
100.0,101.03017180563151,0.10637857852470642,0.41000000000000003,0.22,0.37,0.5331663893291168,0.023391554086896534,40,0.53,0.48,0.45,100
300.0,313.94577469806677,0.3048867133556102,0.18000000000000002,0.01,0.8099999999999999,0.07508572654869976,0.0341800231689087,40,0.53,0.48,0.45,300
496.0,504.3955230847335,0.4971717682639994,0.37,0.27,0.36,0.5209062365207824,0.01829097334524138,40,0.53,0.48,0.45,500
680.0,720.5742292974593,0.7125105058081562,0.22,0.01,0.77,0.1629189914002163,0.007861675466607163,40,0.53,0.48,0.45,700
789.0,975.341546495056,0.09694659414661638,0.01,0.15,0.84,0.9263040348658608,0.011461751368030782,40,0.53,0.48,0.45,900
869.0,1215.5116418885618,1.0550729625397621,0.02,0.06,0.9199999999999999,0.25956756271513637,0.0018629801210097953,40,0.53,0.48,0.45,1100
910.0,1459.611307547047,1.4626002044284412,0.85,0.07,0.08000000000000002,1,0.0019146508090159063,40,0.53,0.48,0.45,1300
937.0,1528.6646225464588,1.4943432855229468,0.8300000000000001,0.08,0.08999999999999993,1,0.0018409006208402882,40,0.53,0.48,0.45,1500
100.0,100.90417899321557,0.1340233735319214,0.39,0.26,0.35,0.5028605373613158,0.016245729720865913,41,0.53,0.48,0.45,100
300.0,305.90980872947375,0.31710785326543045,0.39,0.27,0.33999999999999997,0.5374393229610857,0.024313667184268868,41,0.53,0.48,0.45,300
498.0,520.6406384403783,0.23487444648588696,0.05,0.02,0.9299999999999999,0.6141868588250587,0.030891782245718744,41,0.53,0.48,0.45,500
676.0,758.6276348623838,0.6769230281412228,0.3,0.2,0.49999999999999994,0.6452885485231967,0.014903402282465164,41,0.53,0.48,0.45,700
797.0,1085.75053598248,1.028253462896142,0.18000000000000002,0.06,0.76,0.4369577717681722,0.0056527169434834905,41,0.53,0.48,0.45,900
875.0,1269.1976840696502,1.049706166705,0.02,0.1,0.88,0.3386860485436861,0.001336589971605858,41,0.53,0.48,0.45,1100
915.0,1296.9837250117514,1.2585502219299678,0.11,0.28,0.61,0.3683264764589689,0.0008580995774169954,41,0.53,0.48,0.45,1300
941.0,1569.1160585408932,1.4426116969715388,0.01,0.09,0.9,0.21155894733082997,0.001056012603977044,41,0.53,0.48,0.45,1500
100.0,100.33064454707815,0.09358701963531585,0.39,0.21,0.4,0.4913588555328208,0.009904088617355582,42,0.53,0.48,0.45,100
299.0,307.3300384743102,0.021159089784656866,0.13,0.0,0.87,0.9531645201201798,0.03013842105617002,42,0.53,0.48,0.45,300
498.0,504.3678699625767,0.5200565396817891,0.47000000000000003,0.0,0.53,0.4803485791028246,0.02247409960269545,42,0.53,0.48,0.45,500
682.0,790.6223029711014,0.7605424104914422,0.86,0.04,0.1,0.6825127364937678,0.009530074118958787,42,0.53,0.48,0.45,700
783.0,946.3632917567248,0.9536937889669366,0.11,0.0,0.89,0.20203403915405047,0.0036704605422702833,42,0.53,0.48,0.45,900
859.0,1132.1628530209641,1.1316590238756488,0.81,0.0,0.18999999999999995,0.72902493543987,0.0046372564542225955,42,0.53,0.48,0.45,1100
908.0,1470.296220770974,1.478714168912132,0.16,0.29,0.55,0.44650253430549547,0.0034622544253455007,42,0.53,0.48,0.45,1300
929.0,-2.6062485503075556e-14,0.7780522312829115,0.4,0.2,0.39999999999999997,2.803228591104402e+16,0.005324813631522908,42,0.53,0.48,0.45,1500
100.0,100.33061343262315,0.09358701963531585,0.43,0.18,0.39000000000000007,0.5164876110004497,0.009904319127634615,43,0.53,0.48,0.45,100
300.0,299.5015327514901,0.2766845532301382,0.44,0.22,0.3400000000000001,0.5400674748383879,0.03086066394761039,43,0.53,0.48,0.45,300
497.0,507.64949597592926,0.48484223277919275,0.52,0.08,0.39999999999999997,0.56,0.025215583555082948,43,0.53,0.48,0.45,500
688.0,752.1784095486191,0.7164654988372767,0.66,0.01,0.32999999999999996,0.7988742286629406,0.022620487188145348,43,0.53,0.48,0.45,700
801.0,1375.095719320449,1.2133231766458452,0.03,0.06,0.9099999999999999,0.3627368014723162,0.007555912960153932,43,0.53,0.48,0.45,900
866.0,1254.5577821991994,1.295791122733229,0.16,0.0,0.84,0.24358732726963175,0.0037942598359661595,43,0.53,0.48,0.45,1100
922.0,1486.85138007633,1.4228942197508991,0.18000000000000002,0.28,0.5399999999999999,0.5290528915345426,0.0008538743418479951,43,0.53,0.48,0.45,1300
945.0,1875.1195068105098,1.2710156304558102,0.01,0.21,0.78,0.5788138533590109,0.0005521744274352023,43,0.53,0.48,0.45,1500
100.0,100.11723802772018,0.03307594016063169,0.7000000000000001,0.04,0.25999999999999995,0.28200028911330244,0.005630097787906619,44,0.53,0.48,0.45,100
300.0,301.2546211791262,0.2805715512321118,0.39,0.27,0.33999999999999997,0.5088187451431919,0.015863393672333023,44,0.53,0.48,0.45,300
497.0,509.2553847098898,0.5184519162360735,0.64,0.06,0.3,0.67,0.03472985591060738,44,0.53,0.48,0.45,500
672.0,749.901496763827,0.7745475895859668,0.26,0.0,0.74,0.3769183547386394,0.01544823082375151,44,0.53,0.48,0.45,700
785.0,1097.3333616106154,1.1540490494756288,0.08,0.0,0.92,0.19110435838363876,0.011366263403282466,44,0.53,0.48,0.45,900
872.0,1356.0736599007466,1.4063288181208369,0.03,0.0,0.97,0.08529805449861008,0.004100021053114651,44,0.53,0.48,0.45,1100
914.0,1460.4242092348334,1.5002744535051338,0.52,0.22,0.26,0.63,0.003246148391506623,44,0.53,0.48,0.45,1300
941.0,1499.8961355559534,1.5002744535051338,0.5,0.01,0.49,0.5041584327352713,0.0032462379534248745,44,0.53,0.48,0.45,1500
100.0,100.33063482980707,0.09358701963531585,0.37,0.17,0.45999999999999996,0.4514145067033881,0.01732633896651014,45,0.53,0.48,0.45,100
300.0,310.1092288460046,0.31511317645145676,0.9,0.01,0.08999999999999998,0.9516545258986039,0.034399254246688306,45,0.53,0.48,0.45,300
500.0,515.6232407743666,0.31654219913452575,0.04,0.04,0.9199999999999999,0.4697572640697378,0.020750107839787556,45,0.53,0.48,0.45,500
678.0,765.4686390108373,0.7248264677551253,0.24000000000000002,0.3,0.46,0.6196747943922079,0.012130336269238406,45,0.53,0.48,0.45,700
797.0,1036.0891159043417,1.0135386259290828,0.28,0.23,0.49,0.6149295503195826,0.0018946715760103962,45,0.53,0.48,0.45,900
865.0,1294.486059065113,1.2726189048075014,0.22,0.28,0.5,0.581830577458821,0.0019745587790870635,45,0.53,0.48,0.45,1100
914.0,1395.1858234534325,1.379538949503434,0.27,0.23,0.5,0.5161652508634752,0.0043395327404252265,45,0.53,0.48,0.45,1300
936.0,1496.2089033341767,1.4969546910338205,0.04,0.03,0.9299999999999999,0.07342841386439226,0.0034635034220580753,45,0.53,0.48,0.45,1500
100.0,100.4003980698485,0.09823115191815954,0.45,0.18,0.37000000000000005,0.40036755218147385,0.013854032570805332,46,0.53,0.48,0.45,100
300.0,301.5422821846286,0.10000600900373821,0.060000000000000005,0.02,0.9199999999999999,0.7281351791751844,0.015126811265432184,46,0.53,0.48,0.45,300
499.0,535.748784943037,0.19565563962166527,0.9,0.04,0.05999999999999998,0.2744664928055104,0.039110115362057475,46,0.53,0.48,0.45,500
681.0,911.9477806313248,0.8794150535436276,0.31,0.31,0.37999999999999995,0.7775423078254001,0.019347655922870632,46,0.53,0.48,0.45,700
789.0,981.1595475838807,0.5754932360099485,0.02,0.18,0.8,0.5965754273089641,0.0031329111916226834,46,0.53,0.48,0.45,900
867.0,1230.6582464055377,0.8888395766057862,0.01,0.05,0.94,0.3741500218966017,0.0008583517360283597,46,0.53,0.48,0.45,1100
914.0,1442.5702233863021,1.307820966616886,0.01,0.23,0.76,0.35452579522578603,0.000937057040079389,46,0.53,0.48,0.45,1300
943.0,1499.895133808748,1.5002744535051338,0.52,0.22,0.26,0.63,0.0034243248788304024,46,0.53,0.48,0.45,1500
100.0,100.78633679239013,0.10961915743654263,0.43,0.2,0.37000000000000005,0.5204654284455581,0.01623562547477673,47,0.53,0.48,0.45,100
300.0,298.9608037957842,0.2891121423829325,0.41000000000000003,0.24,0.35,0.5428816844127101,0.02207293549567126,47,0.53,0.48,0.45,300
497.0,507.7007026047059,0.4588647287000697,0.89,0.01,0.09999999999999999,0.7472819245659281,0.02183966089061815,47,0.53,0.48,0.45,500
671.0,740.4492168644252,0.5713012558588935,0.02,0.01,0.97,0.3030074748922986,0.017163651303905025,47,0.53,0.48,0.45,700
788.0,1242.964806154752,0.47778614666358876,0.03,0.26,0.71,0.8186315317159263,0.006617453748847694,47,0.53,0.48,0.45,900
866.0,1333.6190899964706,0.9078350820293517,0.03,0.31,0.6599999999999999,0.6508153208957244,0.003128947891765796,47,0.53,0.48,0.45,1100
914.0,1405.8606357299693,1.409205017749676,0.05,0.2,0.75,0.23683287477561604,0.0030901422461816477,47,0.53,0.48,0.45,1300
942.0,1495.9659431293062,1.5002744535051338,0.01,0.0,0.99,0,0.003854678633053774,47,0.53,0.48,0.45,1500
100.0,100.08209365156898,0.046563080916025915,0.55,0.1,0.35,0.21573932374585572,0.004057116453410409,48,0.53,0.48,0.45,100
300.0,300.55424768494754,0.3099419063279502,0.43,0.13,0.44000000000000006,0.4948909225626978,0.01549242377359683,48,0.53,0.48,0.45,300
496.0,505.26426479558904,0.5204289722301358,0.39,0.08,0.53,0.42991117809246676,0.01881424174083621,48,0.53,0.48,0.45,500
664.0,816.325945191302,0.8575262985411354,0.33,0.01,0.6599999999999999,0.1688638961648196,0.022248688752490583,48,0.53,0.48,0.45,700
793.0,1024.9250931311137,1.069412772877809,0.8400000000000001,0.0,0.15999999999999992,0.7466941294985158,0.011732926666162036,48,0.53,0.48,0.45,900
858.0,1148.0274581682286,1.1566682811084712,0.79,0.03,0.17999999999999997,0.7364923365268636,0.005041054849349149,48,0.53,0.48,0.45,1100
899.0,1470.1801508789865,1.4934393374614907,0.79,0.0,0.20999999999999996,0.6686989408552102,0.005240587688187442,48,0.53,0.48,0.45,1300
