k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
308,0.0010087461200531938,0.00011208290222813265,0.0010087461200531938,0.00011208290222813265,0.1323093829394152,0.42001489329767855,0.5523242762370937,0.01941040089633942,0.048901547935574656,0.01540453382839824,0.08371648266031231,0.005695191899264398,0.011387031406052874,0.004483802607107582,0.004802322877622787,0.02636834879004764,0.002228029597304795,0.003535388679672906,0.0017053331028002979,0.0017760455938072579,0.002158465279422762,0.011403262253008018,0.0010214446514443022,0.0012863083975466804,0.0007384797579017543,0.0007760694568049308,0.0009513442689877762,0.001137969829604334,0.005911616362289778,0.0034490519654187205,0.0021865656012502576,0.0014738578379429991,0.0010411516980762493,0.0007630861672188274
309,0.001009425684203027,0.00011215840935589188,0.001009425684203027,0.00011215840935589188,0.13191304958787026,0.4193853432383204,0.5512983928261906,0.01935693096999574,0.04891335878835158,0.015385159323003092,0.08365544908135042,0.005680875057438351,0.011409634154040697,0.004485968752349917,0.004797441339612298,0.02637391930344126,0.002222965439321555,0.0035485807218798354,0.001709130807600058,0.0017773327726795583,0.0021567919991685247,0.01141480174064953,0.001019369119755152,0.0012933585784918964,0.000741414366119994,0.0007779855868183387,0.0009522636884276493,0.001137362288294107,0.005921753627907137,0.003457169052531546,0.0021930221811809294,0.0014790613305782642,0.0010454183499475605,0.0007666440664568801
310,0.0010100104979942882,0.00011222338866603202,0.0010100104979942882,0.00011222338866603202,0.13151790345466205,0.4187567367961613,0.5502746402508234,0.01930340616527262,0.04892466008630604,0.015365648254661005,0.08359371450623967,0.005666475510840823,0.011432042301570107,0.004488041933479514,0.004792464376366415,0.02637902412225686,0.002217843106033356,0.003561710078430537,0.001712883150045686,0.0017785650009870093,0.002155052303202729,0.011426053638699318,0.001017255188315724,0.0013003929220815657,0.0007443294529098002,0.0007798737755669079,0.0009531440651791919,0.001136707449834787,0.005931702853887977,0.0034651556268763045,0.0021993836564645924,0.001484192879155965,0.0010496290256268648,0.0007701574899835601
311,0.0010105010097845454,0.00011227788997606059,0.0010105010097845454,0.00011227788997606059,0.13112394098347274,0.4181290725568368,0.5492530135403095,0.019249829052147095,0.04893545477620624,0.015346002240250104,0.08353128606860345,0.00565199483416369,0.011454256072225711,0.004490022626467164,0.004787392941200306,0.02638366647405687,0.0022126635008117095,0.003574776414309532,0.0017165901419033034,0.0017797425233646597,0.002153246790156491,0.011437019370545696,0.0010151033876109475,0.0013074111040027145,0.0007472248984314104,0.0007817340077899071,0.0009539855467790807,0.001136005702853369,0.005941464647467429,0.0034730118929975212,0.002205650014787376,0.0014892523459003899,0.0010537835110201003,0.0007736261760639378
312,0.0010108976897394097,0.00011232196552660106,0.0010108976897394097,0.00011232196552660106,0.13073115862863738,0.41750234910810186,0.5482335077367393,0.019196202171812622,0.04894574579173849,0.015326222884882293,0.0834681708484334,0.0056374345899873795,0.011476275696303611,0.004491911308258236,0.0047822279840789165,0.026387849578628143,0.002207427522863688,0.0035877794001536894,0.001720251798130367,0.0017808655869990479,0.0021513760590610724,0.011447700367207865,0.0010129142473812803,0.001314412802496064,0.0007501005852407782,0.0007835662711676175,0.0009547882839722093,0.0011352574381014444,0.005951039628359394,0.003480738069203182,0.002211821257582675,0.0014942396062468562,0.001057881604482881,0.0007770498745510118
313,0.0010112010293923262,0.0001123556699324807,0.0010112010293923262,0.0001123556699324807,0.1303395528551121,0.4168765650398285,0.5472161178949406,0.01914252803693148,0.048955536053559214,0.01530631178197631,0.083404375872467,0.005622796328786633,0.011498101410725065,0.004493708456723972,0.00477697045157221,0.026391576647807877,0.002202136067156879,0.003600718712225695,0.0017238681368401947,0.0017819344415687226,0.0021494407092619563,0.011458098067053446,0.0010106882965321999,0.0013213976983679288,0.0007529563982816647,0.0007853705562922705,0.0009555524306502549,0.0011344630483592117,0.00596042842848353,0.0034883343873300123,0.0022178973998404766,0.0014991545486945717,0.0010619231167145401,0.0007804283468179251
314,0.0010114115412014736,0.00011237906013349706,0.0010114115412014736,0.00011237906013349706,0.12994912013844237,0.4162517189440024,0.5462008390824448,0.019088809131885202,0.04896482846934662,0.015286270513330385,0.0833399081145622,0.005608081588937977,0.01151973345895096,0.004495414550613492,0.004771621286811569,0.026394850885313997,0.0021967900243465175,0.003613594032387304,0.0017274391792666181,0.0017829493391853268,0.0021474413403343045,0.011468213915520071,0.0010084260630455139,0.0013283654750016643,0.0007557922248774828,0.000787146856638896,0.0009562781437905684,0.0011336229283406417,0.005969631691694767,0.0034958010925097466,0.0022238784699162655,0.0015039970746578818,0.0010659078706495425,0.0007837613656867451
315,0.0010115297581040814,0.00011239219534489792,0.0010115297581040814,0.00011239219534489792,0.12955985696473105,0.4156278094147195,0.5451876663794506,0.019035047913022962,0.04897362593385229,0.01526610064919446,0.08327477449606971,0.005593291896728701,0.011541172090896902,0.004497030069506424,0.004766181429447349,0.026397675486579376,0.0021913902807047586,0.003626405048072375,0.0017309649497287416,0.001783910534335223,0.002145378551999808,0.011478049364840906,0.0010061280738924976,0.0013353158183687013,0.0007586079547228988,0.0007888951685360858,0.0009569655833954085,0.0011327374745998056,0.005978650073515397,0.0035031384429363966,0.002229764509339583,0.0015087670983159737,0.0010698357013463784,0.000787048715353919
316,0.0010115562330684355,0.00011239513700760395,0.0010115562330684355,0.00011239513700760395,0.12917175983060697,0.4150048350481832,0.5441765948787902,0.01898124680890811,0.048981931328952524,0.015245803748342,0.08320898188620264,0.005578428766367475,0.01156241756284918,0.004498555493766195,0.004760651815607547,0.0264000536385904,0.0021859377180520954,0.003639151452259738,0.0017344454755958162,0.001784818283821679,0.0021432529440448896,0.011487605873774218,0.0010037948549488408,0.0013422484170391399,0.0007614034798751966,0.0007906154911366727,0.000957614912431501,0.001131807085438349,0.0059874842408697004,0.0035103467096346155,0.0022355555726222957,0.001513464546461135,0.0010737064558740215,0.0007902901913124836
317,0.0010114915386438856,0.0001123879487382095,0.0010114915386438856,0.0001123879487382095,0.1287848252431933,0.41438279444270076,0.5431676196858941,0.01892740822056267,0.04898974752369947,0.015225381358141402,0.08314253710240355,0.0055634936999964255,0.011583470137381301,0.004499991304493966,0.004755033377857619,0.026401988519729313,0.0021804332136908405,0.003651832943445823,0.0017378807872522474,0.001785672846707599,0.002141065116240269,0.01149688490733678,0.0010014269309113815,0.001349162962191933,0.0007641786947454079,0.000792307826388346,0.0009582262967699548,0.0011308321608141279,0.00599613487182115,0.0035174261762291508,0.002241251727066655,0.0015180893583456529,0.0010775199931960528,0.0007934856002711475
318,0.0010113362665091052,0.00011237069627878946,0.0010113362665091052,0.00011237069627878946,0.12839904972007612,0.4137616861986806,0.5421607359187567,0.018873534521709947,0.048997077374372186,0.015204835014626975,0.08307544691070912,0.0055484881877047275,0.01160433008327135,0.004501337983483231,0.0047493270451613775,0.02640348329962068,0.002174877640340694,0.003664449225617155,0.001741270918062729,0.001786474484258816,0.00213881566826189,0.011505887936541285,0.0009990248252166164,0.001356059147624645,0.0007669334960892239,0.0007939721790042086,0.0009587999051265424,0.0011298131022510172,0.006004602655312253,0.0035243771387155134,0.0022468530525732505,0.001522641485527465,0.0010812761840525813,0.0007966347600703507
319,0.0010110910270189062,0.00011234344744654514,0.0010110910270189062,0.00011234344744654514,0.12801442978927316,0.41314150891862894,0.5411559387079021,0.01881962805901522,0.049003923724527276,0.015184166242569547,0.08300771802611204,0.005533413707543632,0.011624997675420004,0.004502596013175019,0.004743533742842955,0.02640454113898161,0.002169271866076328,0.003677000008222619,0.0017446159043374792,0.0017872234598879247,0.0021365051996131558,0.011514616438137507,0.0009965890599609787,0.001362936669762803,0.0007696677829976723,0.0007956085564332581,0.0009593359090023244,0.0011287503127498549,0.0060128882909068915,0.0035311999052317737,0.002252359641448855,0.001527120891714593,0.0010849749108399788,0.0007997374995953644
320,0.0010107564487498641,0.00011230627208331824,0.0010107564487498641,0.00011230627208331824,0.12763096198920243,0.41252226120714663,0.5401532231963491,0.018765691152324515,0.04901028940504959,0.015163376555546613,0.08293935711292072,0.005518271725542937,0.01164547319476927,0.0045037658766137285,0.004737654392549882,0.026405165189475818,0.0021636167542669737,0.003689485006145581,0.001747915785297649,0.001787920039098678,0.002134134309548518,0.0115230718943574,0.0009941201558228614,0.0013697952276688365,0.0007723814568875905,0.0007972169688308413,0.0009598344826246642,0.0011276441967005642,0.006020992488535358,0.003537894795831686,0.0022577715982142993,0.0015315275526085114,0.0010886160674886197,0.0008027936586865799
321,0.0010103331780449843,0.00011225924200499826,0.0010103331780449843,0.00011225924200499826,0.12724864286865112,0.4119039416709261,0.5391525845395773,0.018711726094901498,0.04901617723420263,0.015142467456012129,0.08287037078511625,0.005503063695728812,0.011665756928221931,0.004504848057403597,0.004731689912217147,0.026405358593571487,0.0021579131635180056,0.003701903939675841,0.001751170603040816,0.0017885644894309167,0.0021317035969983422,0.011531255792663921,0.0009916186319863804,0.0013766345230506176,0.0007750744214918735,0.0007987974290290473,0.0009602958028885952,0.0011264951597954236,0.006028915968241936,0.0035444621422590266,0.002263089039412387,0.0015358614557464663,0.001092199559338627,0.0008058030880470301
322,0.0010098218785577725,0.00011220243095086361,0.0010098218785577725,0.00011220243095086361,0.12686746898674456,0.41128654891874805,0.5381540179054927,0.018657735153662487,0.049021590017678654,0.015121440435365879,0.08280076560670703,0.005487791060143,0.011685849168561654,0.004505843039665767,0.004725641216032357,0.026405124484402777,0.0021521619476144336,0.0037142565344813923,0.0017543804025066593,0.0017891570804060633,0.002129213660495119,0.011539169625503668,0.000989085006066842,0.0013834542602695948,0.0007777465828495262,0.0008003499525070744,0.0009607200492985945,0.0011253036089434953,0.006036659459935128,0.003550902287723319,0.0022683120934159596,0.0015401226003428886,0.0010957253030137969,0.0008087656491472938
323,0.0010092232307958317,0.00011213591453287019,0.0010092232307958317,0.00011213591453287019,0.1264874369129153,0.41067008156147855,0.5371575184743939,0.018603720569409638,0.04902653054864885,0.015100296974022468,0.08273054809208095,0.005472455248863312,0.011705750214373832,0.004506751307995977,0.004719509214401895,0.026404465985635017,0.0021463639554663537,0.0037265425215800676,0.0017575452314427446,0.0017896980834731665,0.002126665098100932,0.011546814890063263,0.000986519794037933,0.001390254146348538,0.0007803978492955098,0.0008018745573615654,0.0009611074039107346,0.0011240699521862213,0.006044223703140502,0.00355721558667689,0.002273440900236152,0.0015443109971299451,0.0010991932262937397,0.0008116812141278436
324,0.0010085379316643293,0.00011205977018492547,0.0010085379316643293,0.00011205977018492547,0.12610854322687204,0.41005453821206583,0.5361630814389379,0.01854968455706222,0.04903100160781305,0.015079038541479874,0.08265972470635514,0.0054570576800254626,0.011725460369967087,0.0045075733474228205,0.004713294813918042,0.02640338621133341,0.002140520031056252,0.0037387616373109893,0.0017606651403704464,0.0017901877719554695,0.0021240585073362185,0.011554193088029375,0.000983923510160573,0.0013970338909788862,0.0007830281314503831,0.0008033712642769109,0.0009614580512752186,0.0011227945986141499,0.006051609446756121,0.0035634024045933196,0.002278475611330864,0.0015484266681972851,0.0011026032679843293,0.0008145496656989266
325,0.0010077666940095464,0.00011197407711217183,0.0010077666940095464,0.00011197407711217183,0.12573078451856912,0.40943991748553715,0.5351707020041063,0.018495629305886097,0.04903500596344945,0.01505766659638766,0.0825883018657232,0.005441599759846081,0.011744979945295421,0.004508309643366651,0.004706998917327155,0.026401888265835307,0.0021346310133881895,0.003750913623305907,0.0017637401825510454,0.001790626420997555,0.0021213944851098,0.011561305725352496,0.0009812966669134678,0.0014037932065277148,0.0007856373422097633,0.0008048400964955471,0.0009617721783793421,0.0011214779582848463,0.0060588174488106815,0.0035694631177473476,0.0022834163894135985,0.0015524696468311359,0.0011059553777866002,0.0008173708970381219
326,0.0010069102461627327,0.00011187891624030364,0.0010069102461627327,0.00011187891624030364,0.12535415738817554,0.4088262179989955,0.534180375387171,0.018441556979721427,0.04903854637146406,0.015036182586614743,0.08251628593780022,0.005426082882647055,0.01176430925588114,0.004508960681599015,0.004700622423498758,0.02639997524362597,0.0021286977364388194,0.003762998226460377,0.0017667704139519304,0.0017910143075130158,0.0021186736276501655,0.011568154312014309,0.0009786397749252942,0.0014105318080443196,0.0007882253967335901,0.0008062810797882328,0.0009620499745908324,0.0011201204421419277,0.006065848476224197,0.0035753981129962383,0.002288263408262613,0.0015564399773527306,0.001109249516164107,0.0008201448116856021
327,0.0010059693314845293,0.00011177437016494769,0.0010059693314845293,0.00011177437016494769,0.1249786584460446,0.4082134383716167,0.5331920968176613,0.018387469717208452,0.04904162557543997,0.015014587949316807,0.08244368324196523,0.00541050843088096,0.011783448622738309,0.004509526948202711,0.004694166227395637,0.026397650229217615,0.0021227210291101927,0.003775015198904804,0.0017697558932129771,0.0017913517101326736,0.002115896530437997,0.011574740361798643,0.000975953342908537,0.001417249413266414,0.0007907922124352075,0.0008076942424243217,0.000962291631601615,0.00111872246193526,0.006072703304571355,0.0035812077875626265,0.0022930168525305303,0.001560337714956205,0.0011124856542088864,0.0008228713234372444
328,0.0010049447079101732,0.00011166052310113035,0.0010049447079101732,0.00011166052310113035,0.12460428431268332,0.4076015772246465,0.5322058615373298,0.018333369632011636,0.0490442463066865,0.014992884111003336,0.08237050004970148,0.005394877775157751,0.011802398372297018,0.00451000892953241,0.004687631220044845,0.02639491629703202,0.002116701715184369,0.003786964297975375,0.0017726966816130672,0.0017916389091533484,0.0021130637881399397,0.0115810653920661,0.0009732378775949424,0.0014239457426259644,0.0007933377089702676,0.00080907961514204,0.0009624973433719929,0.001117284430142302,0.00607938271784751,0.0035868925488189317,0.002297676917554416,0.0015641629255460194,0.0011156637735060895,0.0008255503562356607
329,0.0010038371474956785,0.00011153746083285317,0.0010038371474956785,0.00011153746083285317,0.12423103161872195,0.4069906331813971,0.5312216648001191,0.018279258813041856,0.04904641128428805,0.014971072487604197,0.0822967425849341,0.005379192274272539,0.011821158836328187,0.004510407112175831,0.004681018288509644,0.0263917765112862,0.002110640613279744,0.0037988452861848275,0.0017755928430367527,0.0017918761864871527,0.0021101759945435852,0.011587130923532063,0.0009704938836725895,0.0014306205192546521,0.0007958618082254605,0.0008104372311187624,0.0009626673060752443,0.0011158067598905808,0.00608588750823729,0.0035924528140732783,0.002302243809166381,0.0015679156855739561,0.0011187838659973567,0.0008281818440592342
330,0.00100264743596529,0.00011140527066281002,0.00100264743596529,0.00011140527066281002,0.12385889700488376,0.406380604867244,0.5302395018721278,0.01822513932467699,0.049048123215152825,0.014949154484535938,0.08222241702436575,0.005363453275234493,0.011839730351869087,0.004510721982915517,0.004674328315862393,0.02638823392588149,0.002104538536809123,0.0038106579311931333,0.0017784444439410889,0.0017920638256113492,0.002107233742493675,0.01159293848004837,0.0009677218637245373,0.0014372734689889596,0.0007983644343070753,0.0008117671259413057,0.0009628017180426467,0.001114289864881323,0.006092218475885847,0.0035978890103570667,0.00230671774350478,0.001571596081875804,0.0011218459338430415,0.0008307657308092721
331,0.0010013763722602927,0.00011126404136225474,0.0010013763722602927,0.00011126404136225474,0.12348787712195465,0.4057714909096232,0.5292593680315779,0.01817101320698066,0.049049384794061485,0.01492713149676762,0.08214752949780978,0.005347662113296828,0.011858113261149536,0.0045109540286911165,0.004667562181158285,0.026384291584295762,0.0020983962939394897,0.0038224020057780624,0.001781251553322612,0.0017922021115187245,0.0021042376238294873,0.011598489588388376,0.000964922318169064,0.0014439043203749188,0.0008008455135293886,0.0008130693375762358,0.000962900779708927,0.0011127341593142094,0.006098376428672743,0.0036032015742141,0.002311098946826034,0.0015752042115077473,0.001124849989283335,0.0008333019701953362
332,0.00100002476808952,0.00011111386312105776,0.00100002476808952,0.00011111386312105776,0.12311796863075321,0.4051632899380282,0.5282812585687814,0.01811688247591924,0.04905019870371541,0.014905004908886292,0.08207208608852093,0.0053318201119878506,0.011876307911518651,0.004511103736562263,0.0046607207594099925,0.026379952519478757,0.002092214687553425,0.003834077287805608,0.0017840142426844697,0.0017922913306685048,0.0021011882293234347,0.011603785778035444,0.0009620957452014412,0.0014505128046724727,0.000803304974402898,0.0008143439063401925,0.0009629646935581494,0.0011111400578132649,0.006104362181988419,0.0036083909514913765,0.0023153876553171217,0.0015787401815825595,0.0011277960544983923,0.0008357905256188607
333,0.0009985934474816757,0.00011095482749796396,0.0009985934474816757,0.00011095482749796396,0.12274916820210052,0.4045560005840065,0.527305168786107,0.018062749123577172,0.049050567614784914,0.014882776095162144,0.08199609283352423,0.005315928583143012,0.011894314655372351,0.004511171593671975,0.00465380492156322,0.026375219753750557,0.0020859945152121944,0.003845683560200349,0.0017867325860037345,0.0017923317709378276,0.002098086148620819,0.011608828580974924,0.0009592426407372766,0.0014570986558595136,0.000805742747622402,0.0008155908748702553,0.0009629936640700411,0.0011095079753538877,0.006110176558513376,0.003613457597131562,0.002319584114908844,0.0015822041091056813,0.0011306841614675443,0.0008382313700551513
334,0.0009970832463396513,0.00011078702737107238,0.0009970832463396513,0.00011078702737107238,0.12238147251679023,0.40394962148115665,0.5263310939979469,0.018008615118370545,0.04905049418595728,0.014860446419613173,0.081919555723941,0.005299988826938003,0.01191213385008141,0.004511158087210599,0.004646815534473057,0.02637009629870307,0.002079736569120426,0.003857220610915671,0.0017894066596988495,0.0017923237215737087,0.0020949319701807686,0.011613619531489424,0.0009563634983573537,0.00146366161063555,0.0008081587660549154,0.000816810288094326,0.0009629878976667529,0.0011078383271909862,0.006115820387999884,0.0036184019749671147,0.002323688581089796,0.0015855961208111804,0.0011335143518276358,0.0008406244859338092
335,0.0009954950119971263,0.00011061055688856959,0.0009954950119971263,0.00011061055688856959,0.1220148782655587,0.40334415126512563,0.5253590295306844,0.01795448240525898,0.04904998106398453,0.014838017236069615,0.08184248070531314,0.00528400213192276,0.011929765857920167,0.004511063704380301,0.004639753460881213,0.02636458515510444,0.0020734416360924,0.003868688232903917,0.0017920365425972617,0.0017922674731455826,0.002091726281218319,0.01161816016595748,0.0009534588092539986,0.001470201408425041,0.0008105529647274486,0.0008180021932015609,0.000962947602660075,0.0011061315287882536,0.006121294507056377,0.003623224557516151,0.002327701318721227,0.0015889163529977414,0.0011362866767306132,0.0008429698650177249
336,0.0009938296027774932,0.00011042551141972146,0.0009938296027774932,0.00011042551141972146,0.12164938214905516,0.4027395885736051,0.5243889707226602,0.01790035290595581,0.04904903088373117,0.014815489888237866,0.08176487367792484,0.00526796977505651,0.011947211045995925,0.004510888932360048,0.004632619559394076,0.02635868931280656,0.002067110497519889,0.0038800862240864465,0.001794622315903202,0.0017921633174983358,0.0020884696676476255,0.0116224520226555,0.0009505290621789266,0.0014767177913803935,0.0008129252808146327,0.000819166639612833,0.0009628729891990862,0.0011043879957485419,0.006126599758934414,0.003627925825780021,0.0023316226018527033,0.0015921649513646662,0.0011390011967003892,0.0008452675082806666
337,0.0009920878875554215,0.00011023198750615794,0.0009920878875554215,0.00011023198750615794,0.12128498087781214,0.4021359320463288,0.523420912924141,0.01784622851913665,0.04904764626822152,0.014792865709764123,0.0816867404971223,0.0052518930217436395,0.011964469786178841,0.004510634258271167,0.004625414684461594,0.026352411750655242,0.002060743929341541,0.0038914143873235853,0.0017971640631656413,0.0017920115477058909,0.0020851627140263413,0.011626496641563,0.0009475747433925632,0.0014832105043846087,0.0008152756536262116,0.0008203036789512582,0.000962764269218271,0.001102608143745356,0.006131736993318268,0.0036325062690426395,0.002335452713538714,0.0015953420708480124,0.0011416579814891037,0.0008475174257835946
338,0.0009902707453211441,0.00011003008281346045,0.0009902707453211441,0.00011003008281346045,0.1209216711722157,0.40153318032506924,0.5224548514972849,0.017792111120646166,0.04904582982868716,0.014770146024297666,0.08160808697363098,0.005235773125870546,0.011981542455032598,0.004510300169143384,0.0046181396863569524,0.02634575543640348,0.0020543427020137776,0.0039026725303845282,0.0017996618702464196,0.0017918124580253156,0.002081806003501082,0.011630295564171122,0.000944596336614826,0.0014896792950536164,0.0008176040245943974,0.0008214133650127604,0.0009626216563860812,0.0011007923884554642,0.006136707066117145,0.003636966384671616,0.002339191945656211,0.001598447875456885,0.001144257109932818,0.0008497196365497579
339,0.0009883790647476534,0.0001098198960830726,0.0009883790647476534,0.0001098198960830726,0.12055944976247604,0.40093133205363474,0.5214907818161107,0.01773800256370338,0.04904358416461388,0.014747332145553673,0.08152891887387093,0.0052196113298433105,0.011998429433745518,0.004509887151881362,0.004610795411157055,0.026338723326627244,0.002047907580483178,0.003913860465917121,0.001802115825288524,0.0017915663438514374,0.0020784001177540103,0.01163385033329427,0.0009415943229773411,0.0014961239137382613,0.0008199103372610859,0.0008224957537366931,0.0009624453660539519,0.0010989411454925737,0.0061415108392599066,0.0036413066779211038,0.0023428405987231077,0.0016014825381099275,0.0011467986698067063,0.0008518741684386377
340,0.0009864137437609888,0.0001096015270845543,0.0009864137437609888,0.0001096015270845543,0.12019831338859807,0.4003303858778665,0.5205286992664646,0.01768390467910517,0.04904091186378877,0.014724425377375838,0.08144924192026978,0.005203408864626253,0.012015131108062441,0.004509395693231791,0.004603382700723782,0.02633131836664427,0.0020414393241603257,0.003924978011417606,0.001804526018684569,0.0017912735016720087,0.002074945636950523,0.011637162492885033,0.0009385691809770788,0.001502544113525984,0.0008221945372649575,0.0008235509031765343,0.0009622356152057894,0.0010970548303421558,0.0061461491804924995,0.0036455276617365457,0.0023463989817178415,0.001604446240472134,0.0011492827576798687,0.0008539810580188707
341,0.0009843756891137596,0.00010937507656819551,0.0009843756891137596,0.00010937507656819551,0.11983825880035195,0.3997303404456354,0.5195685992459873,0.01762981927542824,0.0490378155023469,0.01470142701379843,0.08136906179157358,0.005187166949781289,0.012031647868217109,0.004508826279750942,0.004595902392686026,0.026323543490435364,0.0020349386868950933,0.003936024989200295,0.0018068925430454168,0.0017909342290233592,0.002071443139688012,0.011640233587852176,0.0009355213864314031,0.0015089396502421738,0.0008244565723284395,0.0008245788734706356,0.0009619926224079101,0.0010951338582973012,0.006150622963177863,0.003649629856561159,0.002349867411899955,0.0016073391727919454,0.001151709478769753,0.0008560403504401625
342,0.0009822658159620327,0.00010914064621800363,0.0009822658159620327,0.00010914064621800363,0.11947928275724395,0.3991311944068389,0.5186104771640829,0.01757574813922945,0.04903429764481791,0.014678338339108168,0.08128838412315553,0.005170886793508117,0.012047980108865165,0.004508179397772718,0.004588355320422442,0.026315401620568443,0.0020284064169533477,0.00394700122636714,0.001809215493168993,0.0017905488244465953,0.002067893202945715,0.011643065163881791,0.0009324514124344959,0.001515310282451198,0.0008266963922445598,0.0008255797268130441,0.0009617166077594476,0.001093178644395711,0.006154933066098456,0.0036536137901442955,0.0023532462146317844,0.0016101615337387556,0.0011540789467963189,0.0008580520993043192
343,0.0009800850474457683,0.00010889833860508536,0.0009800850474457683,0.00010889833860508536,0.11912138202848728,0.3985329464133982,0.5176543284418855,0.017521693035244527,0.04903036084417248,0.014655160627905641,0.08120721450732266,0.00515456959268516,0.012064128229017815,0.004507455533377213,0.0045807423130450175,0.026306895668125205,0.0020218432569950313,0.0039579065547772916,0.0018114949660092722,0.0017901175874442952,0.002064296402035612,0.0116456587672615,0.0009293597293151674,0.0015216557714571464,0.0008289139488636786,0.0008265535274243999,0.0009614077928432329,0.0010911896033577338,0.006159080373261359,0.0036574799973516535,0.0023565357232012757,0.0016129135302408392,0.0011563912838359722,0.0008600163665354497
344,0.0009778343142729197,0.00010864825714143551,0.0009778343142729197,0.00010864825714143551,0.11876455339297297,0.39793559511925514,0.5167001485122281,0.017467655706585233,0.049026007641868444,0.01463189514516638,0.08112555849362006,0.005138216532911287,0.012080092631975967,0.004506655172359736,0.004573064195383298,0.026298028532630288,0.002015249944053625,0.003968740811016568,0.0018137310606454319,0.0017896408184377216,0.0020606533105543812,0.011648015944707728,0.000926246804595999,0.0015279758813042297,0.000831109196080106,0.0008275003415229134,0.0009610664006771303,0.0010891671495254795,0.006163065773705859,0.003661229019977336,0.0023597362786459517,0.0016155953773237535,0.0011586466201753388,0.0008619332222494101
345,0.0009755145543073297,0.00010839050603414774,0.0009755145543073297,0.00010839050603414774,0.11840879363924087,0.39733913918036884,0.5157479328196097,0.017413637874934877,0.049021240567896994,0.014608543146301632,0.0810434215891335,0.0051218287885482555,0.012095873725265058,0.004505778800200341,0.004565321787969384,0.02628880310198304,0.0020086272095169366,0.003979503836366888,0.0018159238782511989,0.001789118818724556,0.0020569645003364096,0.011650138243195989,0.0009231131029538384,0.0015342703787769125,0.0008332820898186213,0.0008284202372954227,0.000960692655665861,0.0010871116968030198,0.0061668901613136755,0.003664861406557798,0.0023628482295780812,0.0016182072979492972,0.001160845094164957,0.0008638027446225817
346,0.0009731267121605643,0.0001081251902400627,0.0009731267121605643,0.0001081251902400627,0.1180540995654508,0.3967435772547134,0.5147976768201642,0.01735964124074239,0.04901606214082853,0.014585105877218703,0.08096080925878962,0.005105407522763877,0.012111471920570433,0.004504826902033779,0.004557515907023603,0.026279222252391692,0.0020019757791092285,0.003990195476775647,0.0018180735220643578,0.0017885518904371205,0.0020532305414077963,0.01165202720979415,0.0009199590861816086,0.0015405390333997242,0.0008354325880208706,0.0008293132848685371,0.0009602867835532848,0.0010850236585976136,0.006170554434621639,0.003668377712187663,0.0023658719320110537,0.0016207495228550042,0.0011629868520729154,0.000865625019760025
347,0.0009706717387877987,0.00010785241542086653,0.0009706717387877987,0.00010785241542086653,0.11770046797935371,0.39614890800227415,0.5138493759816278,0.017305667483414652,0.049010474867858304,0.014561584574381031,0.08087772692565398,0.0050889538875758655,0.012126887633673254,0.004503799962619981,0.004549647364440888,0.02626928884830999,0.0019952963728746094,0.004000815582825051,0.001820180097356448,0.001787940336501124,0.0020494520019414078,0.01165368439149864,0.0009167852131514139,0.001546781617436781,0.0008375606506316743,0.0008301795562798693,0.0009598490113751594,0.0010829034477620174,0.006174059496636915,0.003671778498337436,0.002368807749186997,0.0016232222903942864,0.001165072047938525,0.0008674001415631053
348,0.0009681505910878979,0.00010757228789865532,0.0009681505910878979,0.00010757228789865532,0.11734789569826294,0.3955551300850449,0.5129030257833078,0.017251718261507502,0.049004481244852065,0.014537980464867843,0.08079417997122741,0.005072469023896384,0.012142121284387056,0.004502698466314963,0.004541716967777876,0.026259005742376277,0.001988589705161733,0.004011364009701404,0.0018222437114026474,0.0017872844605949015,0.002045629448212932,0.011655111335073617,0.0009135919397789293,0.0015529979058910126,0.0008396662395852396,0.0008310191254493696,0.0009593795674123863,0.0010807514765378218,0.006177406254654759,0.0036750643326731616,0.0023716560514057084,0.0016256258463772455,0.001167100843426081,0.0008691282115966532
349,0.000965564231507753,0.00010728491461197255,0.000965564231507753,0.00010728491461197255,0.11699637954902554,0.39496224216702536,0.5119586217160509,0.017197795212915024,0.04899808375639141,0.014514294766433513,0.08071017373573995,0.005055954061577221,0.012157173296494858,0.004501522897042198,0.004533725520240606,0.026248375775354885,0.001981856484609717,0.004021840617164374,0.0018242644734518196,0.0017865845671091601,0.00204176344455791,0.011656309586892982,0.0009103797189890665,0.0015591876765031164,0.000841749318791268,0.0008318320681507472,0.0009588786811447153,0.0010785681564998372,0.006180595620078751,0.0036782357888779323,0.0023744172158548468,0.0016279604439121665,0.00116907340767874,0.00087080933895571
