k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
380,0.0006317409702865639,7.019344114295154e-05,0.0006317409702865639,7.019344114295154e-05,0.0769709982330003,0.4436994033795709,0.5206704016125712,0.011578233272016243,0.048092323506876554,0.008342842293493415,0.06801339907238621,0.0034832726293979486,0.010425398649055574,0.002260689711880962,0.002588350988225244,0.018757711978559726,0.001397241176687172,0.0030133412588168734,0.0008004472077457796,0.0008671541655322793,0.00118033510093952,0.007258518909721625,0.0006568051868696657,0.0010206697763157858,0.00032269413048767286,0.0003440169379666825,0.0004662384974775033,0.0006346268322486368,0.0034450513613659473,0.0018790217633564417,0.0011329068833198061,0.0007358131478745695,0.0005055892732675272,0.0003627913296475421
381,0.0006241226105673858,6.934695672970953e-05,0.0006241226105673858,6.934695672970953e-05,0.07667468193148133,0.44322426574513546,0.5198989476766168,0.011519493992188198,0.04811566670427447,0.008323672068612622,0.06795883276507529,0.0034613444358241566,0.0104467086363366,0.002259008937300335,0.00257923158522038,0.01874629359468147,0.0013867397661199996,0.003024204763443908,0.0008010981867832788,0.000865445151224955,0.0011747318303808607,0.007252219697953002,0.0006510680906224333,0.001025945269763128,0.00032345970368641394,0.000343873828553358,0.0004647480841526293,0.0006308383506110047,0.0034399333273889676,0.0018746254175010901,0.0011291499084119096,0.000732626250043557,0.0005028927941279238,0.00036050650587281794
382,0.0006165578950212722,6.850643278014135e-05,0.0006165578950212722,6.850643278014135e-05,0.07637950636286907,0.44274963691411495,0.519129143276984,0.011460973757374931,0.04813868960703239,0.008304488683962392,0.06790415204836972,0.0034395068971300106,0.01046791795577114,0.0022572983114016658,0.0025701089013098546,0.01873483206561267,0.0013762888384933132,0.003035044707234078,0.0008017331258292644,0.0008637216545668293,0.0011691309971693007,0.007245919323292785,0.0006453633233763612,0.001031219614058578,0.00032421815898015405,0.00034372130705923325,0.00046324966984858176,0.0006270552055860541,0.0034348272789089624,0.0018702437012880376,0.0011254069564981702,0.0007294520075068444,0.000500207620287782,0.0003582318488050262
383,0.0006090473032111828,6.767192257902031e-05,0.0006090473032111828,6.767192257902031e-05,0.07608546713566848,0.44227551634165474,0.5183609834773232,0.011402672669768275,0.04816139347941317,0.008285292732313274,0.06784935888149472,0.0034177602874419922,0.010489026573594223,0.0022555580664021537,0.0025609833835301236,0.01872332831096849,0.0013658885912932162,0.0030458608860253525,0.0008023520726198348,0.0008619838687129627,0.001163532946365706,0.007239618365017072,0.000639691007043597,0.0010364926612149788,0.0003249694846530741,0.00034355943556348226,0.0004617434293362088,0.0006232776628397958,0.0034297336806511365,0.0018658770194912933,0.0011216783846976506,0.0007262907337685,0.0004975340250839322,0.00035596759554235263
384,0.0006015912901085938,6.684347667873264e-05,0.0006015912901085938,6.684347667873264e-05,0.07579255987529053,0.4418019034834839,0.5175944633587745,0.011344590817054136,0.04818377958173483,0.008266084800925255,0.06779445519971422,0.0033961048688196365,0.01051003445877185,0.0022537884339160585,0.002551855474043243,0.01871178323555079,0.0013555392128886995,0.003056653097326954,0.000802955075439705,0.00086023198602454,0.00115793801842135,0.0072333173901012494,0.0006340512566469682,0.0010417642637044941,0.0003257136695085793,0.00034338827643064224,0.00046022953629600336,0.0006195059836548069,0.003424652986241494,0.0018615257667927822,0.0011179645409661455,0.0007231427339979205,0.0004948722742353695,0.000353713976177338
385,0.00059419028647742,6.602114294193556e-05,0.00059419028647742,6.602114294193556e-05,0.07550078022398711,0.44132879779591405,0.5168295780199011,0.011286728272629425,0.04820584917038157,0.00824686547158762,0.06773944291459862,0.00337454089142511,0.010530941582979077,0.002251989644946995,0.0025427256101643717,0.018700197729515554,0.0013452408826645473,0.003067421140316917,0.0008035421831133732,0.0008584661980590033,0.0011523465492030505,0.007227016953356892,0.0006284441804286084,0.0010470342744644005,0.0003264507028660374,0.00034320789230042387,0.00045870816330821276,0.0006157404249572486,0.0034195856383249317,0.0018571903278858277,0.0011142657641889104,0.0007200083051152946,0.0004922226259242152,0.0003514712138753197
386,0.0005868446992594913,6.520496658438792e-05,0.0005868446992594913,6.520496658438792e-05,0.07521012384078618,0.44085619873583903,0.5160663225766252,0.011229085095816476,0.04822760349781491,0.008227635320658552,0.06768432391428994,0.0033530685936913264,0.010551747920578195,0.0022501619298803555,0.0025335942243893514,0.018688572668539228,0.0013349937711533135,0.003078164815839566,0.0008041134449963298,0.0008566866955604385,0.001146758870018593,0.007220717597568242,0.0006228698799579046,0.0010523025469027975,0.000327180574557499,0.0003430183460776184,0.0004571794818433058,0.0006119812393443028,0.0034145320686834284,0.0018528710775790756,0.0011105823842740563,0.0007168877358778727,0.0004895853308775456,0.00034923952495376687
387,0.0005795549119613279,6.439499021792532e-05,0.0005795549119613279,6.439499021792532e-05,0.07492058640142722,0.4403841057607345,0.5153046921621617,0.011171661332075034,0.04824904381258467,0.008208394919104469,0.06762910006376417,0.0033316882024885777,0.010572453448597106,0.0022483055184759036,0.002524461744422413,0.018676908913984,0.001324798040166368,0.0030888839264029363,0.0008046689109663409,0.0008548936684502053,0.0011411753076424546,0.007214419853628306,0.0006173284502387726,0.0010575689349042417,0.0003279032749243963,0.00034281970092210493,0.00045564366225279664,0.000608228675112015,0.0034094926983543276,0.001848568380900847,0.0011069147222465816,0.0007137813069669893,0.00048696063245004393,0.00034701911896245605
388,0.0005723212850419811,6.359125389355346e-05,0.0005723212850419811,6.359125389355346e-05,0.07463216359829687,0.43991251832865685,0.5145446819269537,0.011114457013211815,0.04827017135934002,0.008189144832539111,0.06757377320509095,0.003310399933289679,0.010593058146707744,0.0022464206398605103,0.0025153285932039233,0.018665207313061857,0.0013146538429239926,0.0030995782761761076,0.000805208631414776,0.0008530873058178128,0.0011355961843418163,0.007208124240674505,0.0006118199798162281,0.0010628332928352966,0.000328618794814226,0.0003426120202389537,0.0004541008737604041,0.0006044829762835136,0.0034044679377486222,0.0018442825932038281,0.0011032630903429661,0.0007106892910757796,0.00048434876670740194,0.0003448101987644085
389,0.0005651441563016869,6.279379514463188e-05,0.0005651441563016869,6.279379514463188e-05,0.07434485114036482,0.439441435898243,0.5137862870386078,0.011057472157587631,0.048290987378840425,0.008169885621262382,0.06751834515769044,0.0032892039903336836,0.010613561997204687,0.0022445075225210336,0.0025061951889382593,0.018653468698997665,0.0013045613241845215,0.003110247670986496,0.0008057326572380046,0.00085126779591204,0.0011300218179028363,0.007201831266223898,0.0006063445508822539,0.0010680954755500137,0.0003293271255772129,0.00034239536766862965,0.00045255128445356475,0.0006007443826376111,0.003399458186769286,0.0018400140602701175,0.0010996277921063054,0.0007076119529975395,0.00048174996251041795,0.00034261296061754125
390,0.0005580238412710805,6.200264903012006e-05,0.0005580238412710805,6.200264903012006e-05,0.07405864475312005,0.4389708579287093,0.5130295026818293,0.011000706770322213,0.04831149310796661,0.008150617840298902,0.06746281771858773,0.003268100566788046,0.010633964984983837,0.002242566394297354,0.00249706194512173,0.018641693891190966,0.0012945206203725267,0.003120891918317055,0.0008062410398288474,0.0008494353261322865,0.001124452521657196,0.007195541426307912,0.0006009022393809491,0.0010733553383953335,0.0003300282590629569,0.00034216980707729315,0.00045099506127527087,0.0005970131297377531,0.003394463834929557,0.001835763118416515,0.001096009122481904,0.0007045495497146718,0.00047916444159973206,0.0003404275942569567
391,0.000550960633600785,6.1217848177865e-05,0.000550960633600785,6.1217848177865e-05,0.07377354017850712,0.43850078387985175,0.5122743240583589,0.010944160843496576,0.04833168977973149,0.008131342039436358,0.06740719266266443,0.003247089844909419,0.0106542670975213,0.0022405974823755457,0.0024879292705705714,0.01862988369537684,0.0012845318597060225,0.0031315108273034364,0.0008067338310680854,0.0008475900830201698,0.0011188886045088878,0.0071892552056066015,0.0005954931151129262,0.0010786127372164084,0.00033072218761706434,0.00034193540254720057,0.0004494323700162511,0.0005932894489613122,0.0033894852614711627,0.001831530094600086,0.0010924073679133197,0.0007015023304881696,0.0004765924186811436,0.0003382542829778229
392,0.0005439548054511014,6.0439422827900156e-05,0.0005439548054511014,6.0439422827900156e-05,0.07348953317486295,0.43803121321204413,0.5115207463869071,0.010887834356353158,0.04835157862329104,0.008112058763263581,0.06735147174290779,0.003226171996202918,0.010674468324852306,0.002238601013281197,0.002478797569449032,0.01861803890378545,0.0012745951623226958,0.0031421042087310604,0.0008072110833160323,0.000845732252251348,0.001113330370961253,0.00718297307758239,0.0005901172418389622,0.001083867528361848,0.0003314089040777623,0.0003416922183672012,0.0004478633753074731,0.000589573567529206,0.003384522835482453,0.0018273153065239119,0.0010888228064387718,0.0006984705369475822,0.000474034101511452,0.0003360932037187728
393,0.0005370066078816348,5.96674008757372e-05,0.0005370066078816348,5.96674008757372e-05,0.07320661951685359,0.4375621453862385,0.5107687649030921,0.010831727275493561,0.048371160863955175,0.008092768551208367,0.06729565669065711,0.003205347181579948,0.010694568659550298,0.0022365772128728786,0.0024696672412974825,0.018606160295300607,0.0012647106404051472,0.0031526718750321497,0.0008076728494041621,0.000843862018627575,0.001107778121144239,0.007176695504613273,0.0005847746773828958,0.0010891195686888952,0.00033208840177249924,0.00034144031902333806,0.00044628824061296996,0.0005858657085358272,0.003379576916016426,0.0018231190627429992,0.001085255707787909,0.0006954544031814211,0.000471489690984777,0.00033394452714578224
394,0.0005301162712406061,5.89018079156229e-05,0.0005301162712406061,5.89018079156229e-05,0.07292479499541143,0.4370935798639643,0.5100183748593757,0.010775839555074107,0.04839043772319856,0.008073471937575067,0.06723974921584773,0.0031846155515145736,0.010714568096706158,0.0022345263063357278,0.0024605386810606124,0.01859424863561707,0.0012548783983051459,0.003163213640282679,0.0008081191826267967,0.0008419795660689848,0.0011022321508418911,0.0071704229381254975,0.00057946547373374,0.001094368715568519,0.00033276067451453047,0.00034117976918953774,0.00044470712822298976,0.0005821660909792727,0.0033746478522085894,0.0018189416627703175,0.0010817063334788522,0.0006924541558279441,0.00046895938121928874,0.00033180841773645524
395,0.0005232840055536677,5.814266728374086e-05,0.0005232840055536677,5.814266728374086e-05,0.07264405541767259,0.4366255161073271,0.5092695715249996,0.01072017113699905,0.048409410418671445,0.008054169451581918,0.0671837510072524,0.0031639772461984424,0.010734466633907511,0.0022324485181751926,0.0024514122791156573,0.018582304677396803,0.0012450985326668774,0.003173729320199285,0.0008085501367328505,0.0008400850776065965,0.0010966927515200433,0.0071641558187256526,0.0005741896771470092,0.0010996148268904394,0.0003334257165994876,0.0003409106337184088,0.0004431201992474502,0.0005784749297918514,0.0033697359833946465,0.001814783397182931,0.0010781749369155082,0.0006894700141662903,0.0004664433596443172,0.00032968503386467064
396,0.0005165100009120291,5.739000010133657e-05,0.0005165100009120291,5.739000010133657e-05,0.0723643966069145,0.4361579535790089,0.5085223501859234,0.010664721951111593,0.04842808016421042,0.008034861617398161,0.06712766373272018,0.003143432395694261,0.010754264271218202,0.0022303440722109148,0.002442288421300686,0.018570329160424063,0.0012353711325491848,0.0031842187321360917,0.0008089657659176431,0.0008381787353750467,0.001091160210354217,0.007157894576332183,0.0005689473282452551,0.0011048577610680693,0.0003340835228019412,0.0003406329776321335,0.00044152761360971565,0.0005747924358708692,0.0033648416392279843,0.0018106445477281778,0.0010746617634850887,0.0006865021902079004,0.00046394180708777866,0.00032757452788554134
397,0.0005097944278596959,5.664382531774398e-05,0.0005097944278596959,5.664382531774398e-05,0.07208581440249379,0.435690891742267,0.5077767061447608,0.010609491915382706,0.04844644816984919,0.008015548954180867,0.06707148903941276,0.0031229811200878073,0.010773961011157821,0.0022282131915707204,0.002433167488942928,0.018558322811759276,0.0012256962795468103,0.0031946816950815006,0.0008093661248147556,0.0008362607206055335,0.0010856348102577123,0.007151639630306312,0.0005637384621177918,0.0011100973770433917,0.0003347340883719415,0.000340346866113459,0.0004399295300406675,0.0005711188161096621,0.003359965139796913,0.001806525387429863,0.0010711670506557973,0.0006835508887881881,0.00046145489786386933,0.0003254770462206239
398,0.000503137437779638,5.590415975329311e-05,0.000503137437779638,5.590415975329311e-05,0.07180830465978433,0.43522433006093336,0.5070326347207177,0.010554480936097706,0.048464515641829235,0.007996231976111576,0.06701522855403852,0.0031026235296385415,0.01079355685868144,0.0022260560986847797,0.002424049858887126,0.018546286345891887,0.0012160740479106034,0.0032051180296549004,0.0008097512684879629,0.0008343312136189858,0.0010801168299098805,0.007145391389582333,0.0005585631084196078,0.0011153335342917532,0.00033537740903155595,0.0003400523644967859,0.0004383261060730822,0.0005674542734288838,0.0033551067957416692,0.0018024261806944479,0.001067691028074658,0.0006806163076584225,0.0004589827998609942,0.00032339272944334214
399,0.0004965391632787128,5.51710181420792e-05,0.0004965391632787128,5.51710181420792e-05,0.07153186325011568,0.43475826799941414,0.5062901312495298,0.010499688908040728,0.04848228378261058,0.007976911192432651,0.06695888388308396,0.0030823597249287414,0.010813051821159395,0.0022238730152798684,0.0024149359035239393,0.018534220464891945,0.0012065045046667252,0.003215527558103347,0.0008101212524232118,0.0008323903938194373,0.0010746065437845728,0.007139150252797295,0.0005534212914694478,0.0011205660928265925,0.0003360134809713886,0.00033974953825935693,0.00043671749803630516,0.0005637990068080083,0.0033502669083710994,0.0017983471834171793,0.0010642339176654267,0.0006776986375777647,0.00045652567462986466,0.00032132171236456323
400,0.000489999718571177,5.444441317457523e-05,0.000489999718571177,5.444441317457523e-05,0.07125648606071151,0.43429270502268913,0.5055491910834007,0.010445115714676998,0.048499753790882366,0.007957587107483441,0.06690245661304281,0.0030621897970112438,0.010832445908357215,0.002221664162373774,0.002405825990818357,0.01852212585856059,0.0011969877097348155,0.003225910104298152,0.0008104761325206637,0.0008304384396876187,0.0010691042221787443,0.0071329166084199945,0.0005483130303470684,0.0011257949132040897,0.0003366423008470929,0.0003394384530125428,0.00043510386105121237,0.0005601532113170627,0.0033454457697790685,0.0017942886430881437,0.0010607959337265713,0.0006747980624054323,0.00045408367747174015,0.0003192641241182925
401,0.0004835191998606117,5.3724355540067964e-05,0.0004835191998606117,5.3724355540067964e-05,0.07098216899462863,0.43382764059631096,0.5048098095909396,0.010390761228333042,0.04851692686157359,0.007938260220736145,0.06684594831064278,0.003042113827555745,0.010851739132415697,0.002219429760269827,0.002396720484338154,0.018510003204579423,0.00118752371604514,0.0032362654937314484,0.0008108159650867999,0.0008284755287747518,0.001063610131241237,0.007126690834879377,0.0005432383389896469,0.0011310198565277446,0.0003372638657758709,0.0003391191744932257,0.0004334853490254654,0.000556517078148562,0.003340643662960515,0.001790250798898212,0.0010573772830292606,0.0006719147591929483,0.00045165695752675595,0.0003172200882474327
402,0.00047709768572011877,5.3010853968902085e-05,0.00047709768572011877,5.3010853968902085e-05,0.07070890797069579,0.4333630741864045,0.5040719821571003,0.010336625310374728,0.0485338041858636,0.007918931026831525,0.06678936052306986,0.0030221318889936764,0.010870931507831033,0.0022171700285515614,0.002387619743282358,0.01849785316865863,0.0011781125696546932,0.003246593553512677,0.0008111408068265789,0.0008265018376965564,0.0010581245330016846,0.00712047330069219,0.0005381972262873411,0.0011362407844528822,0.0003378781733329673,0.0003387917685552829,0.00043186211464904523,0.0005528907946496349,0.0033358608619271537,0.0017862338818448414,0.0010539781649153547,0.000669048898276429,0.00044924565786230833,0.00031518972278956925
403,0.0004707352374706059,5.230391527451177e-05,0.0004707352374706059,5.230391527451177e-05,0.07043669892345313,0.4328990052596666,0.5033357041831198,0.010282707811383275,0.048550386951192785,0.007899600015614306,0.06673269477819037,0.003002244044661683,0.01089002305143511,0.002214885186077495,0.002378524122509728,0.01848567640468402,0.0011687543098622799,0.0032568941123650406,0.0008114507148356576,0.0008245175421274515,0.0010526476853995757,0.007114264364590006,0.0005331896961780008,0.001141457559191092,0.00033848522154814763,0.00033845630116116426,0.00043023430939006797,0.00054927454435433,0.0033310976318228027,0.0017822381148377003,0.001050598771395329,0.0006662006433688767,0.0004468499155614428,0.0003131731403627322
404,0.0004644318995570507,5.160354439522786e-05,0.0004644318995570507,5.160354439522786e-05,0.07016553780309163,0.4324354332833648,0.5026009710864564,0.010229008571329197,0.048566676341273,0.007880267672168388,0.06667595258477059,0.0029824503489436875,0.010909013782375925,0.002212575450976041,0.0023694339725672552,0.01847347355486291,0.0011594489693225456,0.0032671670006218802,0.0008117457465926683,0.000822522816794964,0.0010471798423134367,0.007108064375645495,0.0005282157477410042,0.0011466700435145822,0.00033908500890217347,0.0003381128383735709,0.0004286020834908721,0.0005456685070160937,0.0033263542290382963,0.0017782637128041076,0.0010472392872461294,0.0006633701516524436,0.0004444698618112183,0.0003111704482511016
405,0.00045818769992257344,5.090974443584149e-05,0.00045818769992257344,5.090974443584149e-05,0.0698954205753929,0.4319723577253376,0.5018677783007305,0.010175527419744196,0.0485826735360982,0.007860934476851829,0.06661913543269422,0.002962750847411549,0.010927903722098065,0.0022102410406405278,0.0023603496397186586,0.0184612452498688,0.0011501965741589732,0.0032774120502230275,0.000812025959951559,0.0008205178354743306,0.0010417212535901476,0.007101873673398039,0.0005232753752902374,0.0011518781007604745,0.00033967753432326714,0.00033776144634722893,0.00042696558596437665,0.0005420728586404064,0.0033216309013259907,0.0017743108827942306,0.0010438998901089078,0.0006605575738706309,0.00044210562199100084,0.0003091817484906122
406,0.0004520026503801981,5.02225167089109e-05,0.0004520026503801981,5.02225167089109e-05,0.06962634322166912,0.431509778053993,0.5011361212756621,0.01012226417589106,0.048598379711954874,0.007841600905331576,0.0665622447931775,0.0029431455769643212,0.010946692894323361,0.0022078821717243634,0.0023512714659729033,0.01844899210898495,0.0011409971440758354,0.003287629094711075,0.0008122914131339877,0.000818502770983299,0.0010362721650743637,0.007095692587978561,0.0005183685684661956,0.001157081594835027,0.0003402627971835697,0.0003374021913207627,0.0004253249645907105,0.0005384877715175618,0.0033169278879138274,0.001770379824086045,0.0010405807505866195,0.0006577630544203849,0.0004397573157606607,0.0003072071379544211
407,0.00044587674698215885,4.954186077579543e-05,0.00044587674698215885,4.954186077579543e-05,0.0693583017387033,0.4310476937383083,0.5004059954770116,0.010069218648931549,0.04861379604143251,0.007822267428617979,0.06650528211898205,0.00292363456596613,0.01096538132503163,0.0022054990601362893,0.002342199789112704,0.018436714740246753,0.0011318506924691003,0.003297817969227631,0.0008125421647217797,0.0008164777951771132,0.001030832818638053,0.007089521440233677,0.0005134953123272023,0.00116228039021778,0.0003408407972955889,0.0003370351396086618,0.00042368036591409374,0.0005349134142555827,0.003312245419618909,0.0017664707282899958,0.001037282032341435,0.0006549867314440544,0.00043742505714861746,0.0003052467084381944
408,0.000439809970386646,4.886777448740511e-05,0.000439809970386646,4.886777448740511e-05,0.06909129213868959,0.43058610424782956,0.49967739638651915,0.01001639063809228,0.048628923693434065,0.0078029345130991015,0.06644824884462544,0.002904217834382668,0.010983969042441541,0.0022030919210357827,0.0023331349427230252,0.018424413740583016,0.0011227572265362833,0.003307978510509487,0.0008127782736494402,0.0008144430789437016,0.001025403452210129,0.007083360541849041,0.0005086555874397489,0.0011674743519656345,0.00034141153490864663,0.0003366603575933481,0.0004220319352399865,0.0005313499518132648,0.0033075837189606295,0.0017625837794533795,0.0010340038921919537,0.0006522287369211885,0.0004351089546397232,0.0003033005467451892
409,0.0004338022862218438,4.820025402464931e-05,0.0004338022862218438,4.820025402464931e-05,0.06882531044917416,0.43012500905267087,0.49895031950184504,0.00996377993282877,0.04864376383318633,0.00778360262057475,0.06639114638658986,0.00288489539391631,0.011002456076991568,0.0022006609688285475,0.0023240772562195923,0.018412089695956018,0.0011137167473852742,0.003318110556884767,0.0008129997991967292,0.0008123987921990361,0.0010199842998061758,0.007077210195471983,0.0005038493699679467,0.001172663345716868,0.00034197501070531256,0.0003362779117173363,0.0004203798166324845,0.0005277975455333278,0.003302943000273276,0.001758719154164375,0.0010307464802101866,0.0006494891967601314,0.0004328091112629306,0.00030136873477108305
410,0.00042785364544718383,4.753929393857598e-05,0.00042785364544718383,4.753929393857598e-05,0.06856035271299592,0.42966440762351366,0.4982247603365096,0.009911386312987389,0.04865831762225034,0.0077642722082903685,0.0663339761435281,0.002865667248139832,0.011020842461321097,0.0021982064171621398,0.0023150270548773643,0.018399743181500432,0.0011047292501420879,0.003328213948269014,0.0008132068009812909,0.0008103451038826942,0.001014575591558261,0.007071070694833348,0.0004990766317620804,0.001177847237695066,0.00034253122579783955,0.0003358878684754926,0.00041872415291196416,0.0005242563531756764,0.003298323469818119,0.0017548770216557319,0.0010275099398182712,0.0006467682308893885,0.00043052562467872586,0.00029945134958852713
411,0.0004219639847116656,4.688488719018507e-05,0.0004219639847116656,4.688488719018507e-05,0.06829641498822778,0.42920429943160626,0.497500714419834,0.009859209548965518,0.048672586218531766,0.007744943728970604,0.0662767394964679,0.0028465333926288167,0.011039128230251627,0.0021957284789216997,0.0023059846598590195,0.018387374761661163,0.0010957947240575847,0.0033382885261612327,0.0008133993389513468,0.0008082821819535865,0.0010091775537448247,0.007064942324868574,0.0004943373404462739,0.0011830258947130028,0.0003430801817245891,0.00033549029440738966,0.00041706508565298123,0.0005207265289507513,0.0032937253258949876,0.0017510575439080903,0.0010242944078849082,0.000644065953348739,0.00042825858726628887,0.0002975484635313873
412,0.0004161332267091648,4.62370251899072e-05,0.0004161332267091648,4.62370251899072e-05,0.06803349334811787,0.4287446839487632,0.49677817729688106,0.009807249401869758,0.04868657077629115,0.007725617630852741,0.06621943780901364,0.002827493815092638,0.011057313420768046,0.002193227366225791,0.002296950388243409,0.018374984990329885,0.0010869131526131312,0.0033483341336398814,0.0008135774733784409,0.0008062101933858748,0.0010037904088206406,0.007058825361837969,0.0004896314595052499,0.0011881991841764374,0.0003436218804464541,0.00033508525608975487,0.0004154027551823949,0.0005172082235529636,0.003289148758953255,0.0017472608757528882,0.001021100014821476,0.0006413824723800557,0.00042600808621035013,0.0002956601442786379
413,0.00041036128053062725,4.559569783673636e-05,0.00041036128053062725,4.559569783673636e-05,0.06777158388103126,0.4282855606473646,0.4960571445283959,0.009755505623672306,0.048700272446154276,0.007706294357719873,0.06616207242754646,0.0028085484955041535,0.011075398072000102,0.0021907032904223585,0.0022879245530539882,0.018362574410980603,0.0010780845136252211,0.003358350615358829,0.0008137412648502523,0.000804129304165064,0.0009984143754468375,0.007052720073446203,0.0004849589483702001,0.0011933669740878529,0.0003441563243432774,0.0003346728201290163,0.00041373730057774435,0.0005137015841942035,0.0032845939517022944,0.0017434871649748655,0.0010179268846778108,0.0006387178905178142,0.0004237742035877223,0.00029378645493788753
414,0.0004046480420130454,4.4960893557005044e-05,0.0004046480420130454,4.4960893557005044e-05,0.06751068269039165,0.4278269290003556,0.4953376116907473,0.009703977957365408,0.0487136923751224,0.00768697434893386,0.06610464468142166,0.002789697406228005,0.011093382225203898,0.002188156462084793,0.002278907463287238,0.018350143556803936,0.001069308779349035,0.003368337817543252,0.0008138907742634538,0.0008020396792842665,0.0009930496685209857,0.0070466267189609934,0.00048031976250372985,0.001198529133050119,0.0003446835162102664,0.0003342530531539415,0.0004120688596658485,0.0005102067546374118,0.003280061079221317,0.0017397365524141196,0.0010147751352376296,0.0006360723046792639,0.00042155701645347045,0.0002919274541284976
415,0.0003989933940851396,4.433259934279329e-05,0.0003989933940851396,4.433259934279329e-05,0.06725078589462344,0.4273687884812458,0.49461957437586923,0.009652666137114062,0.04872683170658257,0.0076676580394680885,0.06604715588316472,0.002770940512147608,0.01111126592374357,0.002185587091008102,0.002269899423941047,0.01833769295084033,0.0010605859165809615,0.003378295587985505,0.0008140260628166422,0.0007999414827406454,0.0009876964992072258,0.00704054554933098,0.00047571385348392216,0.0012036855302700977,0.0003452034592544055,0.00033382602180837576,0.00041039756902163873,0.0005067238752302106,0.0032755503090686503,0.0017360091720677127,0.0010116448781135612,0.0006334458062542309,0.00041935659692670204,0.00029008319606427767
416,0.00039339720710965015,4.371080078996113e-05,0.00039339720710965015,4.371080078996113e-05,0.066991889627094,0.42691113856410845,0.49390302819120246,0.009601569888406833,0.04873969158031773,0.00764834585993999,0.06598960732866456,0.002752277770790799,0.011129049213073002,0.0021829953862051925,0.002260900736043062,0.018325223106112055,0.0010519158867600671,0.0033882237760409274,0.0008141471920033159,0.0007978348775320195,0.0009823550749664472,0.007034476807302777,0.0004711411690874759,0.001208836035562172,0.00034571615709086417,0.0003333917927440664,0.000408723563967215,0.000503253082938571,0.0032710618013903642,0.0017323051511907845,0.0010085362188417687,0.000630838481194528,0.00041717301227593777,0.00028825373063571754
417,0.0003878593392221591,4.309548213579545e-05,0.0003878593392221591,4.309548213579545e-05,0.06673399003605611,0.42645397872358015,0.4931879687596363,0.009550688928204919,0.04875227313251702,0.007629038236643362,0.06593200029736529,0.002733709132454169,0.01114673214071772,0.0021803815559032456,0.002251911696679022,0.018312734525754156,0.001043298646068516,0.0033981222326236325,0.0008142542236049174,0.0007957200256536416,0.0009770255995864999,0.007028420727537206,0.0004666016533719424,0.0012139805193517124,0.000346221613739404,0.00033295043261358904,0.0004070469785711221,0.0004997945113805256,0.003266595709028295,0.0017286246103971896,0.0010054492569761496,0.0006282504101029564,0.0004150063250040567,0.0002864391034917425
418,0.000382379636666382,4.2486626296264666e-05,0.000382379636666382,4.2486626296264666e-05,0.06647708328459075,0.42599730843486,0.49247439171945073,0.009500022965089425,0.048764577495785846,0.00760973559158048,0.06587433605245575,0.002715234540326059,0.011164314756256843,0.0021777458075402105,0.0022429325990210294,0.018300227703144142,0.001034734145530952,0.0034079908102022266,0.0008143472196839277,0.000793597088095141,0.0009717082732124434,0.00702237753672469,0.0004620952467570508,0.0012191188526784783,0.00034671983362078395,0.0003325020080633631,0.0004053679456478471,0.0004963482908599048,0.0032621521776274283,0.0017249676637596004,0.0010023840861820765,0.0006256816683218652,0.0004128565929327749,0.00028463935612096046
419,0.0003769579341258438,4.1884214902871534e-05,0.0003769579341258438,4.1884214902871534e-05,0.0662211655505498,0.42554112717370896,0.49176229272425875,0.009449571699406852,0.04877660579915608,0.007590438342493977,0.06581661584105691,0.0026968539306082796,0.011181797111305194,0.0021750883477613977,0.0022339637323558178,0.01828770312203069,0.001026222331112827,0.00341782936279551,0.0008144262425770263,0.0007914662248376254,0.000966403292376819,0.007016347453699808,0.00045762188610512283,0.001224250907199955,0.0003472108215531648,0.0003320465857267636,0.000403686596757524,0.0004929145484000945,0.0032577313457426245,0.0017213344189091029,0.0009993407943296787,0.0006231323260212574,0.0004107238692866472,0.0002828545259323834
420,0.00037159405505186486,4.1288228339096093e-05,0.00037159405505186486,4.1288228339096093e-05,0.06596623302649944,0.42508543441644975,0.4910516674429492,0.00939933482341288,0.048788359168096165,0.0075711469028985475,0.06575884089440759,0.0026785672326364823,0.011199179259495423,0.002172409382416164,0.0022250053821129367,0.018275161256661007,0.0010177631438176946,0.0034276377459681296,0.0008144913548883017,0.0007893275948509509,0.000961110850029935,0.0070103306895550116,0.0004531815048005757,0.0012293765551946163,0.00034769458274851026,0.00033158423221732203,0.00040200306220585197,0.0004894934077778012,0.003253333344944677,0.0017177249771342094,0.0009963194635866182,0.0006206024482864089,0.00040860820277655784,0.00028108464633559043
