k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
288,0.00023420375112634013,2.6022639014037793e-05,0.00023420375112634013,2.6022639014037793e-05,0.2810712225984112,0.2810712225984112,0.5621424451968224,0.030306059958064388,0.030306059958064388,0.030397069147127642,0.09100918906325642,0.006535405949360148,0.006535405949360148,0.008198710936354728,0.008198710936354728,0.02946823377142975,0.0018791194888429811,0.0018791194888429811,0.0028885193214354355,0.00318690733015275,0.002888519321435434,0.012722184950709581,0.0006331658948705528,0.0006331658948705528,0.0011585690985627033,0.001426521076963889,0.001426521076963889,0.0011585690985627028,0.00643651214079429,0.003601332271627175,0.0021603256051831482,0.0013637909678658605,0.0008952241850039284,0.000606042529478836
289,0.00023684059966188876,2.6315622184654307e-05,0.00023684059966188876,2.6315622184654307e-05,0.2805096419210853,0.2805096419210853,0.5610192838421706,0.030289887141838806,0.030289887141838806,0.030380847763886366,0.09096062204756397,0.0065415025079490294,0.0065415025079490294,0.008206359110311189,0.008206359110311189,0.029495723236520437,0.001883632199799858,0.001883632199799858,0.002895456109047073,0.003194560697441378,0.0028954561090470715,0.012752737315135237,0.0006356177094966216,0.0006356177094966216,0.0011630554372682148,0.0014320450087947575,0.0014320450087947575,0.0011630554372682141,0.006461436311119187,0.0036205823835637045,0.0021750598933517663,0.0013751072858502738,0.0009039769269293984,0.0006128658290573062
290,0.00023948132848168938,2.6609036497965487e-05,0.00023948132848168938,2.6609036497965487e-05,0.279949183282701,0.279949183282701,0.559898366565402,0.030273360487833197,0.030273360487833197,0.030364271480289154,0.09091099245595555,0.006547447965231713,0.006547447965231713,0.008213817726657729,0.008213817726657729,0.029522531383778885,0.0018880879279830147,0.0018880879279830147,0.002902305304654127,0.0032021174243511783,0.0029023053046541257,0.01278290388962546,0.0006380484598837356,0.0006380484598837356,0.0011675032325579554,0.0014375214829512898,0.0014375214829512898,0.001167503232557955,0.006486146350785961,0.0036397174924627284,0.0021897373618553597,0.0013864013015597787,0.0009127278160334683,0.0006196991695393562
291,0.00024212558821749754,2.6902843135277505e-05,0.00024212558821749754,2.6902843135277505e-05,0.2793898444414232,0.2793898444414232,0.5587796888828463,0.030256483078828347,0.030256483078828347,0.030347343388374377,0.09086030954603107,0.006553242979390829,0.006553242979390829,0.008221087611088904,0.008221087611088904,0.029548661180959467,0.001892486686133745,0.001892486686133745,0.0029090669278420854,0.003209577532490849,0.002909066927842084,0.012812684760442509,0.0006404580433836992,0.0006404580433836992,0.0011719122966059095,0.001442950268167375,0.001442950268167375,0.0011719122966059089,0.006510641216313966,0.0036587362014411547,0.002204356601659646,0.0013976717374671267,0.0009214757576082652,0.0006265416468745024
292,0.00024477302852917457,2.7197003169908283e-05,0.00024477302852917457,2.7197003169908283e-05,0.2788316231598956,0.2788316231598956,0.5576632463197913,0.030239257978630866,0.030239257978630866,0.03033006656114928,0.09080858251841101,0.006558888211713503,0.006558888211713503,0.008228169593193889,0.008228169593193889,0.029574115609814787,0.0018968284915877474,0.0018968284915877474,0.0029157410052588033,0.003216941051261003,0.002915741005258802,0.012842080044954103,0.0006428463602011222,0.0006428463602011222,0.001176282446806134,0.0014483311396042637,0.0014483311396042637,0.0011762824468061334,0.006534919893223039,0.003677637135138994,0.002218916217288418,0.0014089173227594442,0.0009302196583243741,0.0006333923544973171
293,0.00024742329820373507,2.7491477578192787e-05,0.00024742329820373507,2.7491477578192787e-05,0.27827451720523244,0.27827451720523244,0.5565490344104649,0.030221688232175553,0.030221688232175553,0.030312444052692598,0.0907558205170437,0.00656438432649732,0.00656438432649732,0.008235064506338489,0.008235064506338489,0.029598897665671618,0.0019011133662209577,0.0019011133662209577,0.002922327570531231,0.0032242080177623035,0.0029223275705312296,0.01287108989126668,0.0006452133133787092,0.0006452133133787092,0.0011806135057458422,0.0014536638788174288,0.0014536638788174288,0.0011806135057458418,0.0065589813958839595,0.003696418939762223,0.002233414826995473,0.0014201367935794242,0.0009389584264954148,0.000640250383583731
294,0.0002500760452540733,2.7786227250452588e-05,0.0002500760452540733,2.7786227250452588e-05,0.2777185243490091,0.2777185243490091,0.5554370486980182,0.03020377686562724,0.03020377686562724,0.030294478898256753,0.09070203262951124,0.0065697319909575145,0.0065697319909575145,0.008241773187548729,0.008241773187548729,0.029623010357012487,0.001905341336395558,0.001905341336395558,0.002928826664182431,0.003231378476703899,0.00292882666418243,0.012899714477859876,0.0006475588087822575,0.0006475588087822575,0.0011849053011779498,0.0014589482737227598,0.00145894827372276,0.001184905301177949,0.006582824767365934,0.0037150802831207616,0.002247851062931436,0.0014313288932624227,0.0009476909723400916,0.0006471148233065057
295,0.00025273091701733663,2.8081213001926292e-05,0.00025273091701733663,2.8081213001926292e-05,0.27716364236725355,0.27716364236725355,0.5543272847345071,0.030185526886482128,0.030185526886482128,0.030276174114369465,0.09064722788733372,0.006574931875135354,0.006574931875135354,0.008248296477395905,0.008248296477395905,0.029646456705062517,0.0019095124329061737,0.0019095124329061737,0.002935238333548866,0.003238452480312175,0.002935238333548865,0.012927954013222253,0.000649882755085377,0.000649882755085377,0.0011891576659931197,0.0014641841185621446,0.0014641841185621446,0.001189157665993119,0.006606449079281282,0.003733619854661541,0.0022622235713055335,0.0014424923725694357,0.0009564162082416328,0.0006539847610897914
296,0.00025538756025290384,2.8376395583655982e-05,0.00025538756025290384,2.8376395583655982e-05,0.27660986904043694,0.27660986904043694,0.5532197380808739,0.03016694128366862,0.03016694128366862,0.030257532698934893,0.09059141526627212,0.006579984651807726,0.006579984651807726,0.008254635219883169,0.008254635219883169,0.029669239743381794,0.001913626690926263,0.001913626690926263,0.0029415626326979943,0.00324543008823983,0.002941562632697993,0.012955808735488343,0.0006521850637539354,0.0006521850637539354,0.0011933704381912977,0.0014693712138684177,0.001469371213868418,0.001193370438191297,0.006629853431627301,0.0037520363654968123,0.002276531012542305,0.0014536259899159288,0.0009651330490045712,0.0006608592828626619
297,0.0002580456212399367,2.86717356933263e-05,0.0002580456212399367,2.86717356933263e-05,0.2760572021534653,0.2760572021534653,0.5521144043069306,0.03014802302764761,0.03014802302764761,0.030238557631334238,0.09053460368662945,0.006584890996397874,0.006584890996397874,0.008260790262333546,0.008260790262333546,0.029691362517462842,0.0019176841499546971,0.0019176841499546971,0.00294779962234615,0.0032523113674752828,0.0029477996223461487,0.012983278912076974,0.0006544656490302434,0.0006544656490302434,0.0011975434608527714,0.0014745093664297326,0.0014745093664297326,0.0011975434608527708,0.006653036952625494,0.0037703285484276794,0.002290772061433308,0.0014647285115964987,0.0009738404121087848,0.0006677374733115477
298,0.0002607047458744671,2.8967193986051905e-05,0.0002607047458744671,2.8967193986051905e-05,0.27550563949567036,0.27550563949567036,0.5510112789913407,0.030128775070512353,0.030128775070512353,0.0302192518725259,0.0904768020135506,0.0065896515868873315,0.0065896515868873315,0.008266762455279455,0.008266762455279455,0.02971282808433357,0.00192168485376255,0.00192168485376255,0.0029539493697767613,0.003259096392252428,0.00295394936977676,0.013010364839331049,0.0006567244279169755,0.0006567244279169755,0.0012016765821087551,0.0014795983892533376,0.0014795983892533374,0.0012016765821087547,0.006675998798558136,0.003788495157963026,0.0023049454072838235,0.0014757987120053535,0.0009825372179607561,0.0006746184161314642
299,0.0002633645797659852,2.9262731085109466e-05,0.0002633645797659852,2.9262731085109466e-05,0.2749551788608008,0.2749551788608008,0.5499103577216016,0.030109200346087706,0.030109200346087706,0.030199618365145026,0.09041801905732044,0.006594267103728978,0.006594267103728978,0.00827255265235363,0.00827255265235363,0.02973363951216522,0.0019256288503400876,0.0019256288503400876,0.0029600119487588495,0.0032657852439607303,0.002960011948758848,0.013037066842158603,0.0006589613201608493,0.0006589613201608493,0.0012057696551115214,0.0014846381015287994,0.0014846381015287994,0.0012057696551115208,0.00669873815360234,0.0038065349703337685,0.002319049754054599,0.0014868353738525688,0.0009912223901419551,0.0006815011942759507
300,0.0002660247683334939,2.9558307592610434e-05,0.0002660247683334939,2.9558307592610434e-05,0.2744058180470132,0.2744058180470132,0.5488116360940264,0.030089301770028994,0.030089301770028994,0.030179660033602652,0.09035826357366064,0.0065987382297612645,0.0065987382297612645,0.008278161710181526,0.008278161710181526,0.02975379987988558,0.0019295161918439722,0.0019295161918439722,0.002965987439465885,0.0032723780110556883,0.0029659874394658836,0.013063385273675402,0.0006611762482360562,0.0006611762482360562,0.0012098225380040818,0.0014896283285906783,0.0014896283285906783,0.0012098225380040813,0.006721254229661633,0.0038244467835026456,0.002333083820498659,0.0014978372883761382,0.000999894855654332,0.0006883848902056285
301,0.00026868495690100114,2.985388410011124e-05,0.00026868495690100114,2.985388410011124e-05,0.27385755485686375,0.27385755485686375,0.5477151097137275,0.030069082239920282,0.030069082239920282,0.030159379784184304,0.09029754426402486,0.006603065650123536,0.006603065650123536,0.008283590488275077,0.008283590488275077,0.029773312276797224,0.0019333469345446815,0.0019333469345446815,0.002971875928394952,0.003278874788969655,0.0029718759283949513,0.013089320514848922,0.0006633691373274615,0.0006633691373274615,0.0012138350938894506,0.0014945689018806747,0.0014945689018806747,0.0012138350938894502,0.006743546266195173,0.0038422294171694925,0.002347046340293215,0.0015088032555497732,0.0010085535451628271,0.0006952685861353026
302,0.00027134479079240863,3.0149421199156515e-05,0.00027134479079240863,3.0149421199156515e-05,0.2733103870972988,0.2733103870972988,0.5466207741945976,0.03004854463537223,0.03004854463537223,0.03013878050514812,0.09023586977589258,0.0066072500521725044,0.0066072500521725044,0.008288839848927929,0.008288839848927929,0.029792179802200863,0.0019371211387741475,0.0019371211387741475,0.0029776775082862713,0.003285275680023042,0.00297767750828627,0.013114872974143878,0.0006655399153135742,0.0006655399153135742,0.0012178071907994784,0.0014994596589092603,0.0014994596589092603,0.001217807190799478,0.0067656135300446256,0.0038598817127721537,0.002360936062166681,0.0015197320842864552,0.0010171973932348677,0.000702151364279503
303,0.0002740039154257748,3.0444879491752753e-05,0.0002740039154257748,3.0444879491752753e-05,0.2727643125796467,0.2727643125796467,0.5455286251592933,0.030027691818119387,0.030027691818119387,0.030117865066822447,0.09017324870306122,0.006611292125399799,0.006611292125399799,0.00829391065711199,0.00829391065711199,0.029810405565023575,0.0019408388688736218,0.0019408388688736218,0.0029833922780430496,0.003291580793335894,0.0029833922780430483,0.013140043087169236,0.0006676885127492989,0.0006676885127492989,0.001221738701663295,0.0015043004432168207,0.0015043004432168207,0.0012217387016632945,0.006787455315258829,0.0038774025334830263,0.0023747517500208853,0.0015306225926377235,0.0010258253385767818,0.0007090323070964067
304,0.0002766619764069122,3.074021960076802e-05,0.0002766619764069122,3.074021960076802e-05,0.27221932911960856,0.27221932911960856,0.5444386582392171,0.030006526632117024,0.030006526632117024,0.03009663632170296,0.09010968958593701,0.006615192561350641,0.006615192561350641,0.008298803780375412,0.008298803780375412,0.029827992683452105,0.001944500193141767,0.001944500193141767,0.0029890203426516976,0.0032977902447398604,0.002989020342651696,0.013164831316326788,0.0006698148628484713,0.0006698148628484713,0.0012256295042753504,0.0015090911043343055,0.001509091104334305,0.00122562950427535,0.006809070942916254,0.003894790764201378,0.002388492183048436,0.0015414736079886894,0.0010344363242670962,0.0007159104975300369
305,0.0002793186196222968,3.10354021802552e-05,0.0002793186196222968,3.10354021802552e-05,0.2716754345372499,0.2716754345372499,0.5433508690744998,0.029985051903637504,0.029985051903637504,0.03007509710454933,0.09004520091182433,0.006618952053543563,0.006618952053543563,0.008303520088741882,0.008303520088741882,0.029844944284570893,0.0019481051837829848,0.0019481051837829848,0.0029945618131023946,0.0033039041566905606,0.002994561813102393,0.013189238150461318,0.000671918901466191,0.000671918901466191,0.0012294794812630892,0.001513831497743424,0.001513831497743424,0.0012294794812630887,0.006830459760945408,0.003912045311541426,0.0024021561558453396,0.0015522839672487702,0.001043029297986656,0.0007227850192506817
306,0.0002819734913312517,3.133038792569463e-05,0.0002819734913312517,3.133038792569463e-05,0.2711326266569916,0.2711326266569916,0.5422652533139832,0.029963270441366124,0.029963270441366124,0.030053250232481336,0.08997979111521359,0.0066225712973912495,0.0066225712973912495,0.008308060454611313,0.008308060454611313,0.029861263504005125,0.0019516539168559796,0.0019516539168559796,0.0030000168063100234,0.003309922658180344,0.0030000168063100225,0.013213264104512349,0.0006740005670809505,0.0006740005670809505,0.0012332885200542483,0.0015185214848363843,0.001518521484836384,0.0012332885200542476,0.006851621143943165,0.003929165103816321,0.0024157424785188667,0.0015630525170381366,0.0010516032122455344,0.0007296549568934344
307,0.0002846262382573832,3.162513758415369e-05,0.0002846262382573832,3.162513758415369e-05,0.27059090330760144,0.27059090330760144,0.5411818066152029,0.02994118503649649,0.02994118503649649,0.030031098505074558,0.08991346857806753,0.00662605099012238,0.00662605099012238,0.008312425752661801,0.008312425752661801,0.02987695348556836,0.0019551464722225615,0.0019551464722225615,0.0030053854450354765,0.003315845884651471,0.0030053854450354752,0.013236909719167545,0.0006760598007765761,0.0006760598007765761,0.001237056512843814,0.0015231609328752033,0.0015231609328752033,0.0012370565128438133,0.0068725544929911855,0.003946149091018029,0.0024292499767907287,0.0015737781138698654,0.0010601570246066706,0.0007365193962948032
308,0.0002872765076792358,3.191961196435953e-05,0.0002872765076792358,3.191961196435953e-05,0.2700502623221853,0.2700502623221853,0.5401005246443706,0.029918798462825403,0.029918798462825403,0.03000864470445551,0.08984624163010632,0.006629391830704595,0.006629391830704595,0.008316616859752966,0.008316616859752966,0.029892017380915122,0.001958582933496697,0.001958582933496697,0.0030106678578073307,0.0033216739779096966,0.00301066785780733,0.013260175560517751,0.0006780965462239785,0.0006780965462239785,0.001240783356560627,0.0015277497149505926,0.0015277497149505926,0.0012407833565606264,0.0068932592354703955,0.0039629962447932515,0.0024426774920955764,0.0015844596243278029,0.0010686896979062144,0.0007433774247272917
309,0.000289923947520142,3.2213771946682444e-05,0.000289923947520142,3.2213771946682444e-05,0.2695107015381785,0.2695107015381785,0.539021403076357,0.02989611347684731,0.02989611347684731,0.029985891595396403,0.08977811854909103,0.006632594519768409,0.006632594519768409,0.008320634654830536,0.008320634654830536,0.02990645834919789,0.0019619633879938048,0.0019619633879938048,0.003015864178843915,0.00332740708603829,0.0030158641788439137,0.013283062219713728,0.0006801107496627273,0.0006801107496627273,0.0012444689528336701,0.0015322877099404452,0.0015322877099404454,0.0012444689528336697,0.006913734824873685,0.003979705558415375,0.002456023881674884,0.001595095925240128,0.0010772002004705219,0.0007502281311319059
310,0.0002925682064372374,3.250757849302638e-05,0.0002925682064372374,3.250757849302638e-05,0.26897221879733724,0.26897221879733724,0.5379444375946745,0.029873132817848196,0.029873132817848196,0.029962841925409302,0.0897091075611057,0.006635659759532264,0.006635659759532264,0.008324480018832282,0.008324480018832282,0.02992027955672909,0.0019652879266803085,0.0019652879266803085,0.0030209745479757564,0.0033330453633124597,0.0030209745479757547,0.013305570312624587,0.0006821023598824498,0.0006821023598824498,0.0012481132079580307,0.0015367748024679286,0.0015367748024679286,0.00124811320795803,0.006933980740616817,0.003996276046752591,0.002469288018666236,0.0016056859038486235,0.001085687506329775,0.0007570706063484921
311,0.0002952089339096187,3.2800992656624296e-05,0.0002952089339096187,3.2800992656624296e-05,0.26843481194572977,0.26843481194572977,0.5368696238914595,0.029849859207999093,0.029849859207999093,0.029939498424839932,0.08963921684083812,0.006638588253728483,0.006638588253728483,0.008328153834595163,0.008328153834595163,0.02993348417664729,0.001968556644123436,0.001968556644123436,0.0030259991105684204,0.0033385889701142363,0.003025999110568419,0.013327700479497948,0.0006840713282040664,0.0006840713282040664,0.0012517160328605634,0.0015412108828592053,0.0015412108828592053,0.0012517160328605627,0.006953996487847669,0.0040127067462321754,0.0024824687921880723,0.0016162284579736503,0.001094150595428179,0.0007639039433438624
312,0.0002978457803256128,3.3093975591734754e-05,0.0002978457803256128,3.3093975591734754e-05,0.267898478833728,0.267898478833728,0.535796957667456,0.02982629535244902,0.02982629535244902,0.02991586380696088,0.08956845451185892,0.006641380707530334,0.006641380707530334,0.008331656986763811,0.008331656986763811,0.02994607538858829,0.001971769638441287,0.001971769638441287,0.0030309380174457536,0.003344038072847775,0.0030309380174457523,0.013349453384621854,0.0006860176084608623,0.0006860176084608623,0.0012552773430652567,0.0015455958471007893,0.0015455958471007893,0.0012552773430652563,0.006973781597253816,0.004028996714801072,0.0024955651074199227,0.001626722496174837,0.0011025884538307116,0.0007707272374376206
313,0.00030047839706914234,3.338648856323804e-05,0.00030047839706914234,3.338648856323804e-05,0.26736321731599877,0.26736321731599877,0.5347264346319975,0.029802443939417573,0.029802443939417573,0.029891940768064475,0.08949682864689962,0.006644037827480009,0.006644037827480009,0.008334990361700184,0.008334990361700184,0.02995805637836039,0.0019749270112531577,0.0019749270112531577,0.003035791424813519,0.00334939284385511,0.0030357914248135176,0.013370829715988462,0.0006879411569794091,0.0006879411569794091,0.0012587970586583244,0.0015499295967965636,0.0015499295967965636,0.0012587970586583233,0.006993335624868594,0.0040451450318827655,0.002508575885678173,0.0016371669379074783,0.0011110000739263898,0.000777539586525643
314,0.0003031064366051518,3.3678492956127976e-05,0.0003031064366051518,3.3678492956127976e-05,0.2668290252514953,0.2668290252514953,0.5336580505029906,0.029778307640286918,0.029778307640286918,0.02986773198755505,0.08942434726812888,0.006646560321417663,0.006646560321417663,0.008338154847394537,0.008338154847394537,0.0299694303376244,0.0019780288676301246,0.0019780288676301246,0.003040559494183447,0.0033546534613323542,0.0030405594941834454,0.013391830184959496,0.0006898419325603349,0.0006898419325603349,0.0012622751042530155,0.0015542120391244516,0.0015542120391244516,0.0012622751042530148,0.007012658151875602,0.004061150798330602,0.0025215000644874053,0.0016475607136746582,0.001119384454628025,0.000784340091301138
315,0.0003057295525640827,3.396995028489807e-05,0.0003057295525640827,3.396995028489807e-05,0.2662959005034486,0.2662959005034486,0.5325918010068972,0.029753889109693416,0.029753889109693416,0.029843240128040845,0.08935101834742767,0.006648948898411356,0.006648948898411356,0.008341151333377542,0.008341151333377542,0.029980200463577796,0.0019810753160459083,0.0019810753160459083,0.003045242392297694,0.0033598201092463575,0.0030452423922976922,0.01341245552593356,0.0006917198964589561,0.0006917198964589561,0.0012657114089541775,0.0015584430867927857,0.0015584430867927857,0.0012657114089541762,0.0070317487844118376,0.004077013136377504,0.0025343365976473655,0.0016579027651751031,0.0011277406015684321,0.000791127855473238
316,0.00030834739982536617,3.4260822202818464e-05,0.00030834739982536617,3.4260822202818464e-05,0.26576384093935895,0.26576384093935895,0.5315276818787179,0.029729190985618742,0.029729190985618742,0.02981846783542541,0.0892768498066629,0.006651204268688024,0.006651204268688024,0.008343980710633695,0.008343980710633695,0.02999036995864344,0.0019840664683279953,0.0019840664683279953,0.003049840291053714,0.0033648929772518168,0.0030498402910537127,0.013432706496015233,0.0006935750123657713,0.0006935750123657713,0.0012691059063225606,0.0015626226579963545,0.0015626226579963545,0.0012691059063225602,0.007050607153369373,0.004092731189582282,0.002547084455295576,0.0016681920454467705,0.0011360675272930707,0.0007979019859830506
317,0.00031095963459991805,3.4551070511102004e-05,0.00031095963459991805,3.4551070511102004e-05,0.26523284443098744,0.26523284443098744,0.5304656888619749,0.029704215889480554,0.029704215889480554,0.029793417738998518,0.08920184951795962,0.006653327143565362,0.006653327143565362,0.008346643871515853,0.008346643871515853,0.02999994203016243,0.0019870024396090417,0.0019870024396090417,0.0030543533674295565,0.003369872260608857,0.003054353367429555,0.013452583874686052,0.0006954072463868266,0.0006954072463868266,0.0012724585343388943,0.0015667506763721707,0.0015667506763721703,0.0012724585343388932,0.0070692329141957815,0.004108304122772469,0.0025597426239656624,0.0016784275190061889,0.0011443642514490998,0.0008046615932171295
318,0.00031356591451160996,3.484065716795666e-05,0.00031356591451160996,3.484065716795666e-05,0.2647029088543473,0.2647029088543473,0.5294058177086945,0.029678966426222704,0.029678966426222704,0.029768092451526673,0.08912602530397208,0.006655318235384689,0.006655318235384689,0.008349141709661008,0.008349141709661008,0.03000891989009139,0.001989883348278547,0.001989883348278547,0.0030587818034095797,0.0033747581601010694,0.0030587818034095784,0.013472088463477323,0.000697216567023956,0.000697216567023956,0.0012757692353677266,0.0015708270709549488,0.0015708270709549486,0.0012757692353677261,0.007087625746693263,0.00412373112198387,0.002572310106641419,0.001688608161983555,0.0011526298009708088,0.0008114057912182946
319,0.0003161658986777033,3.512954429752259e-05,0.0003161658986777033,3.512954429752259e-05,0.2641740320896955,0.2641740320896955,0.528348064179391,0.029653445184404964,0.029653445184404964,0.029742494569343116,0.08904938493815304,0.0066571782574447,0.0066571782574447,0.008351475119907203,0.008351475119907203,0.030017306754703803,0.001992709315934809,0.001992709315934809,0.0030631257859106025,0.003379550881954038,0.003063125785910601,0.013491221085644859,0.0006990029451549056,0.0006990029451549056,0.0012790379561210602,0.0015748517761323304,0.0015748517761323304,0.0012790379561210589,0.007105785354816591,0.0041390113943967815,0.0025847859228066913,0.0016987329622536118,0.0011608632102614175,0.0008181336978937692
320,0.0003187592477882157,3.541769419869063e-05,0.0003187592477882157,3.541769419869063e-05,0.2636462120215243,0.2636462120215243,0.5272924240430485,0.029627654736292367,0.029627654736292367,0.02971662667243739,0.08897193614502212,0.006658907923936214,0.006658907923936214,0.008353644998211642,0.008353644998211642,0.030025105844295713,0.001995480467337158,0.001995480467337158,0.0030673855067084727,0.0033842506377543178,0.0030673855067084714,0.013509982585845577,0.000700766354013342,0.000700766354013342,0.001282264647621767,0.0015788247315998362,0.0015788247315998362,0.0012822646476217663,0.007123711466469889,0.004154144168269027,0.002597169108491059,0.0017088009195623062,0.0011690635213712113,0.0008248444352205545
321,0.0003213456241842155,3.5705069353801725e-05,0.0003213456241842155,3.5705069353801725e-05,0.2631194465385527,0.2631194465385527,0.5262388930771054,0.02960159763794402,0.02960159763794402,0.029690491324544453,0.0888936866004325,0.0066605079498777585,0.0066605079498777585,0.008355652241569903,0.008355652241569903,0.03003232038289532,0.0019981969303584754,0.0019981969303584754,0.0030715611623650866,0.003388857644368919,0.0030715611623650853,0.01352837382981604,0.000702506769168757,0.000702506769168757,0.0012854492651668203,0.0015827458823155975,0.0015827458823155973,0.0012854492651668192,0.007141403833302348,0.004169128692865813,0.002609458716311437,0.0017188110456492543,0.0011772297841720113,0.0008315371294480288
322,0.00032392469193501293,3.599163243722366e-05,0.00032392469193501293,3.599163243722366e-05,0.26259373353371807,0.26259373353371807,0.5251874670674361,0.029575276429301522,0.029575276429301522,0.02966409107323336,0.08881464393183641,0.006661979051052136,0.006661979051052136,0.008357497747936348,0.008357497747936348,0.030038953597976967,0.0020008588359379954,0.0020008588359379954,0.0030756529541558337,0.0033933721238652544,0.0030756529541558324,0.013546395704052912,0.0007042241685062697,0.0007042241685062697,0.001288591768290336,0.0015866151784548444,0.0015866151784548449,0.0012885917682903356,0.0071588622305029,0.004183964238386522,0.002621653815509583,0.001728762364366034,0.0011853610565279523,0.0008382109112976941
323,0.00032649611691424,3.6277346323804444e-05,0.00032649611691424,3.6277346323804444e-05,0.2620690709041677,0.2620690709041677,0.5241381418083354,0.029548693634276885,0.029548693634276885,0.029637428449995434,0.0887348157185492,0.006663321943943823,0.006663321943943823,0.008359182416145597,0.008359182416145597,0.030045008720178838,0.0020034663180343954,0.0020034663180343954,0.003079661087997489,0.003397794303431586,0.003079661087997488,0.013564049115495354,0.0007059185322063318,0.0007059185322063318,0.0012916921207264368,0.0015904325753641885,0.001590432575364188,0.0012916921207264355,0.007176086456593912,0.004198650095888441,0.0026337534919856067,0.0017386539117903047,0.0011934564044625482,0.0008448649161600464
324,0.00032905956687479654,3.6562174097199615e-05,0.00032905956687479654,3.6562174097199615e-05,0.2615454565512504,0.2615454565512504,0.5230909131025008,0.02952185176084007,0.02952185176084007,0.029610505970332077,0.08865420949201222,0.006664537345677314,0.006664537345677314,0.008360707145835176,0.008360707145835176,0.030050488983024978,0.0020060195135791726,0.0020060195135791726,0.0030835857743765505,0.0034021244152979547,0.0030835857743765497,0.0135813349912094,0.0007075898427243405,0.0007075898427243405,0.0012947502903719506,0.0015941980335156863,0.001594198033515686,0.00129475029037195,0.007193076333223953,0.004213185577207565,0.0026457568483274764,0.0017484847363357966,0.0012015149023220503,0.0008514982842885104
325,0.00033161471152265193,3.684607905807244e-05,0.00033161471152265193,3.684607905807244e-05,0.261022888380508,0.261022888380508,0.522045776761016,0.029494753301106017,0.029494753301106017,0.02958332613384207,0.0885728327360541,0.006665625973956292,0.006665625973956292,0.008362072837369203,0.008362072837369203,0.03005539762265099,0.0020085185624303197,0.0020085185624303197,0.0030874272282780234,0.003406362696657611,0.0030874272282780217,0.013598254278074295,0.0007092380847701721,0.0007092380847701721,0.0012977662492489567,0.0015979115184607301,0.0015979115184607301,0.0012977662492489556,0.0072098317049597155,0.004227570014876465,0.0026576630038366218,0.0017582538988581715,0.0012095356329350705,0.0008581101609904135
326,0.00033416122258948127,3.712902473216459e-05,0.00033416122258948127,3.712902473216459e-05,0.2605013643016672,0.2605013643016672,0.5210027286033344,0.029467400731421296,0.029467400731421296,0.029555891424308447,0.08849069288715104,0.006666588547003715,0.006666588547003715,0.008363280391763239,0.008363280391763239,0.03005973787753391,0.0020109636073262827,0.0020109636073262827,0.00309118566911465,0.003410509389588936,0.0030911856691146484,0.0136148079424708,0.0007108632452876282,0.0007108632452876282,0.0013007399734671784,0.001601573000783739,0.001601573000783739,0.001300739973467178,0.00722635243907709,0.004241802762039328,0.0026694710945496356,0.0017679604727567886,0.0012175176877684748,0.0008646996968149471
327,0.00033669877390412884,3.741097487823654e-05,0.00033669877390412884,3.741097487823654e-05,0.2599808822286309,0.2599808822286309,0.5199617644572618,0.029439796512450257,0.029439796512450257,0.029528204309784943,0.08840779733468546,0.006667425783502715,0.006667425783502715,0.008364330710610124,0.008364330710610124,0.030063512988225675,0.0020133547938402233,0.0020133547938402233,0.003094861320656599,0.003414564740977862,0.003094861320656597,0.013630996969971505,0.0007124653134338103,0.0007124653134338103,0.0013036714431862446,0.001605182456055692,0.001605182456055692,0.0013036714431862435,0.007242638425351493,0.004255883192364206,0.0026811802732561634,0.0017776035440723896,0.0012254601670795178,0.0008712660477380872
328,0.00033922704146287664,3.769189349587518e-05,0.00033922704146287664,3.769189349587518e-05,0.2594614400794702,0.2594614400794702,0.5189228801589404,0.0294119430892608,0.0294119430892608,0.029500267242682,0.0883241534212036,0.006668138402538405,0.006668138402538405,0.008365224696006998,0.008365224696006998,0.030066726197090804,0.002015692270334569,0.002015692270334569,0.0030984544109616094,0.003418529002440807,0.003098454410961608,0.013646822365033163,0.0007140442805584228,0.0007140442805584228,0.0013065606425778137,0.0016087398647874956,0.0016087398647874956,0.0013065606425778132,0.007258689575847464,0.0042698106999525766,0.0026927897095129975,0.0017871822115807336,0.001233362180064239,0.0008778083753444296
329,0.00034174570349851434,3.797174483316826e-05,0.00034174570349851434,3.797174483316826e-05,0.2589430357764157,0.2589430357764157,0.5178860715528314,0.029383842891409658,0.029383842891409658,0.02947208265985233,0.08823976844267165,0.006668727123540462,0.006668727123540462,0.008365963250483251,0.008365963250483251,0.030069380748047422,0.002017976187915869,0.002017976187915869,0.0031019651723055916,0.003422402430248101,0.0031019651723055903,0.01366228515069102,0.0007156001401830121,0.0007156001401830121,0.0013094075597875903,0.001612245212383211,0.001612245212383211,0.001309407559787589,0.007274505824707625,0.0042835846992461835,0.0027042985896544433,0.0017966955868822005,0.001241222845002094,0.0008843258470059178
