k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
171,6.508664148329047e-05,7.231849053698941e-06,6.508664148329047e-05,7.231849053698941e-06,0.33614281150470665,0.3742719445786185,0.7104147560833252,0.037737559068740975,0.03986359704131629,0.008619114124910416,0.08622027023496769,0.008473323335946298,0.008491720483412495,0.0019465410577382746,0.002034519488000012,0.020946104365097085,0.0025367197429563347,0.002411868542408764,0.0006346906258084328,0.0005092455868281814,0.0006971285257372918,0.006789653023739005,0.0008899641003043185,0.0008027731997740425,0.00024283863024786867,0.00017736431704051136,0.00018709740966802588,0.0002807097104427186,0.0025807473674774855,0.0010854477921410214,0.0004897032681452056,0.00023260891858880868,0.0001149355725901995,5.8591446993993044e-05
172,6.719000719945459e-05,7.465556355494954e-06,6.719000719945459e-05,7.465556355494954e-06,0.33544324295100875,0.3735528824665257,0.7089961254175344,0.03780041622956288,0.03994279554114818,0.008634854139832603,0.08637806591054366,0.008519303918945752,0.008541906597574889,0.00195773136181719,0.0020458876708958937,0.021064829549233725,0.002560061378604693,0.002435622155240398,0.0006408387553428828,0.0005140961598956752,0.0007036559126573492,0.006854274361740998,0.0009015253298996559,0.0008138536262915841,0.0002461510052061996,0.00017975479808964652,0.000189588686170155,0.00028440189112282504,0.0026152753367800663,0.0011041747956477162,0.0005000551598192783,0.0002384330442362415,0.0001182630151815258,6.0517699485588e-05
173,6.934024796456289e-05,7.704471996062543e-06,6.934024796456289e-05,7.704471996062543e-06,0.33474513031469055,0.37283520183741214,0.7075803321521027,0.03786209822774621,0.04002079855663405,0.008650330489951742,0.086533227274332,0.008564954960568642,0.008591808440926907,0.001968852887585177,0.002057180294323998,0.021182796583404724,0.0025833558064781033,0.002459360297575278,0.000646980828379122,0.0005189403074514805,0.0007101723963882135,0.006918809636272198,0.000913113276753842,0.0008249754395707328,0.0002494748278251754,0.00018215286692132315,0.0001920871610526527,0.00028810367785479335,0.002649907249978519,0.0011230352487495109,0.000510522434906744,0.00024434523583018023,0.00012165392485171837,6.248828935565298e-05
174,7.153778572928985e-05,7.948642858809984e-06,7.153778572928985e-05,7.948642858809984e-06,0.33404847056574816,0.37211890003713266,0.7061673706028808,0.03792261374920488,0.04009761409906584,0.00866554503210185,0.08668577288037257,0.008610275216262833,0.008641424320437173,0.001979905279332189,0.002068397022115489,0.021300001838147686,0.0026066008983481313,0.0024830808836107366,0.0006531162987309052,0.0005237775941855427,0.0007166773860371667,0.006983253060912482,0.0009247265720429611,0.0008361374805023289,0.0002528097418837803,0.0001845582596515693,0.0001945925524312101,0.00029181464301612195,0.002684639249527972,0.0011420272327878926,0.0005211044415020369,0.0002503455307884069,0.00012510865354020128,6.450366969126425e-05
175,7.378303132357009e-05,8.198114591507788e-06,7.378303132357009e-05,8.198114591507788e-06,0.3333532606804836,0.37140397441664136,0.704757235097125,0.03798197142793815,0.04017325013584533,0.008680499612483461,0.08683572117626695,0.008655263491995418,0.008690752590960343,0.0019908881925563785,0.002079537530035731,0.021416441805547866,0.002629794550747129,0.0025067818458595517,0.0006592446253795844,0.0005286075892113182,0.0007231702971434644,0.007047598908341048,0.0009363638487059418,0.0008473385877188086,0.00025615539070477804,0.00018697071223134734,0.00019710457842703617,0.00029553435926513676,0.002719467477053049,0.0011611488027344452,0.0005318004976784354,0.0002564339422541252,0.00012862753695773866,6.656428454868792e-05
176,7.607638416904557e-05,8.452931574338396e-06,7.607638416904557e-05,8.452931574338396e-06,0.33265949764149194,0.3706904223319817,0.7033499199734736,0.03804017984631211,0.04024771459070305,0.008695196066719008,0.08698309050373418,0.008699918643533006,0.008739791654632855,0.002001801293816823,0.0020906015056210074,0.02153211309760369,0.0026529346850229117,0.00253046113526934,0.0006653652725015094,0.000533429866084307,0.000729650551698688,0.007111841510576755,0.0009480237417528832,0.0008585775978720236,0.0002595114172391448,0.00018938996050837142,0.00019962295723208366,0.00029926239963865773,0.0027543880742431645,0.001180397987894826,0.0005426098917861073,0.00026261045906340196,0.00013221089436728264,6.867056866944864e-05
177,7.841823199762915e-05,8.713136888625461e-06,7.841823199762915e-05,8.713136888625461e-06,0.3319671784376476,0.3699782411442768,0.7019454195819244,0.0380972475353398,0.04032101534391619,0.008709636219907889,0.08712789909916388,0.008744239575730022,0.008788539960274762,0.0020126442605877515,0.002101588648016967,0.021647012444609502,0.0026760192473865092,0.002554116721335669,0.0006714777094937347,0.0005382440028192125,0.0007361175781651929,0.0071759752592003186,0.000959704888567831,0.0008698533459073789,0.00026287746414930326,0.00019181574028799247,0.00020214740717322798,0.0003029983376480037,0.0027893971837337373,0.0011997727926131014,0.000553531882759607,0.0002688750457239364,0.00013585902837355107,7.082294720098207e-05
178,8.080895057636433e-05,8.978772286262704e-06,8.080895057636433e-05,8.978772286262704e-06,0.331276300064092,0.36926742821971975,0.7005437282838117,0.03815318297495989,0.04039316023252541,0.008723821886681265,0.08727016509416656,0.008788225241824677,0.008836996002797411,0.0020234167811142775,0.0021124986678187816,0.021761136693555148,0.0026990462089530936,0.002577746592208971,0.0006775814109980816,0.0005430495819057629,0.0007425708114927046,0.007239994605558613,0.0009714059292060005,0.0008811646653342616,0.0002662531738911578,0.00019424778739314893,0.0002046776467754017,0.00030674174737333734,0.0028244909499733077,0.001219271196976121,0.0005645657004345338,0.0002752276424050487,0.0001395722247214062,7.302183542205002e-05
179,8.324890343875187e-05,9.249878159861318e-06,8.324890343875187e-05,9.249878159861318e-06,0.3305868595222198,0.36855798092956366,0.6991448404517835,0.03820799459431394,0.040464157050550696,0.008737754871256605,0.08740990651612124,0.00883187464274273,0.00888515832261709,0.0020341185542696104,0.002123331286913,0.02187448280654243,0.002722013565776282,0.0026013487547954023,0.0006836758569235797,0.0005478461903232168,0.0007490096931331041,0.007303894060951584,0.0009831255066854736,0.0008925103884927515,0.0002696381887949294,0.00019668583772338452,0.000207213394823684,0.00031049220355635547,0.002859665520076578,0.001238891157517664,0.0005757105458730851,0.0002816681649387801,0.00014335075210309854,7.52676384730912e-05
180,8.573844162270879e-05,9.52649351363431e-06,8.573844162270879e-05,9.52649351363431e-06,0.32989885381966666,0.3678498966501121,0.6977487504697788,0.03826169077202219,0.040534013549206174,0.008751436967491937,0.0875471412887203,0.008875186826408884,0.00893302550507447,0.00204474928941374,0.0021340862383210928,0.02198704785921819,0.0027449193388759652,0.0026249212348517866,0.0006897605324673282,0.0005526334195535877,0.0007554336710534384,0.007367668196802106,0.0009948622672733849,0.0009038893468166154,0.00027303215114478585,0.0001991296273129314,0.00020975437042434727,0.0003142492816913252,0.00289491704466339,0.0012586306079220596,0.0005869655916982134,0.0002881965048319848,0.00014719486197443352,7.756075109167517e-05
181,8.827790341531689e-05,9.80865593503521e-06,8.827790341531689e-05,9.80865593503521e-06,0.3292122799702955,0.36714317276270947,0.6963554527330049,0.03831427983645797,0.040602737437113845,0.00876486995893986,0.08768188723251166,0.008918160887065724,0.00898059617985985,0.00205530870625357,0.0021447632660446547,0.0220988290392238,0.002767761574259794,0.0026484620770747132,0.0006958349281338055,0.0005574108655936112,0.0007618421997472014,0.007431311644809124,0.0010066148607665994,0.0009153003710925535,0.0002764347032572701,0.00020157889238786006,0.00021230029306486034,0.0003180125581144727,0.0029302416786836163,0.0012784874597270156,0.0005983299824361123,0.0002948125292892929,0.00015110478837990988,7.990155735322083e-05
182,9.086761410451212e-05,1.0096401567168013e-05,9.086761410451212e-05,1.0096401567168013e-05,0.3285271349941841,0.366437806653731,0.6949649416479151,0.03836577006602073,0.04067033638051644,0.008778055618901265,0.08781416206543843,0.008960795964600182,0.00902786902044414,0.002065796534704505,0.0021553621249122542,0.02220982364466108,0.0027905383429385057,0.0026719693451839645,0.0007018985397526611,0.0005621781289654837,0.0007682347402439228,0.007494819097084538,0.0010183819407669375,0.0009267422917157263,0.0002798454875585229,0.00020403336942229574,0.00021485088267285236,0.00032178161009172615,0.002965635582228061,0.0012984596030253817,0.0006098028348667593,0.0003015160812468177,0.00015508074778687478,8.229043041713753e-05
183,9.35078857378583e-05,1.0389765081984256e-05,9.35078857378583e-05,1.0389765081984256e-05,0.3278434159176119,0.36573379571457354,0.6935772116321854,0.03841616968940756,0.04073681800348912,0.008790995710478812,0.08794398340337549,0.009003091243877416,0.009074842743515533,0.0020762125147534617,0.0021658825804279328,0.022320029082574345,0.0028132477409352104,0.0026954411220003484,0.0007079508684950265,0.0005669348147264007,0.0007746107601171032,0.00755818530627409,0.0010301621649509212,0.0009382139389415171,0.0002832641466603014,0.0002064927951937031,0.00021740585967403847,0.00032555601590482104,0.0030010949213253027,0.0013185449071655923,0.0006213832383822283,0.0003083069794164754,0.00015912293892872918,8.472773227853729e-05
184,9.619901688854137e-05,1.0688779654282375e-05,9.619901688854137e-05,1.0688779654282375e-05,0.32716111977304696,0.36503113734164544,0.6921922571146923,0.03846548688588347,0.04080218988815028,0.008803691986630122,0.08807136876066388,0.009045045954082032,0.009121516108421789,0.0020865563963232917,0.0021763244086213033,0.022429442867448413,0.0028358878892888067,0.0027188755095180683,0.000713991420888366,0.0005716805324769204,0.0007809697334905353,0.007621405085662697,0.001041954195334113,0.0009497141431335677,0.00028669032343479363,0.00020895690683723968,0.00021996494504910886,0.0003293353549357698,0.003036615868724592,0.0013387412214505244,0.0006330702553525038,0.0003151850183407816,0.00016323154265721556,8.721381352566512e-05
185,9.894129242871654e-05,1.099347693652406e-05,9.894129242871654e-05,1.099347693652406e-05,0.32648024359913363,0.36432982893635724,0.6908100725354909,0.038513729785550156,0.04086645957487135,0.008816146190220727,0.08819633555064224,0.009086659368066644,0.009167887916618154,0.002096827939138626,0.002186687395899272,0.022538062619722698,0.0028584569340516573,0.002742270628971745,0.000720019708829914,0.0005764148963681788,0.0007873111410430501,0.007684473309264544,0.0010537566985300373,0.0009612417350080533,0.00029012366108823086,0.000211425441899181,0.00022252786038958687,0.00033311920774970665,0.0030721946046647955,0.001359046375834539,0.0006448629214985263,0.0003221499684579862,0.00016740672180380996,8.974901310318631e-05
186,0.00010173498331032684,1.130388703448076e-05,0.00010173498331032684,1.130388703448076e-05,0.3258007844406789,0.3636298679051121,0.6894306523457909,0.03856090646961344,0.04092963456248554,0.008828360054076747,0.08831890108617572,0.009127930801707537,0.009213957011120755,0.0021070269125930893,0.002196971338899339,0.02264588606432072,0.002880953046281658,0.002765624620898179,0.0007260352495987145,0.0005811375251079839,0.0007936344700117185,0.007747384911898254,0.0010655683460037292,0.0009727955458742151,0.0002935638032332965,0.00021389813838941778,0.00022509432795265536,0.00033690715617610797,0.003107827317629422,0.0013794581816184363,0.0006567602462721797,0.00032920157617739827,0.00017164862105023315,9.233365808146336e-05
187,0.0001045803463535122,1.1620038483723578e-05,0.0001045803463535122,1.1620038483723578e-05,0.32512273934864033,0.36293125165929574,0.6880539910079361,0.03860702497064933,0.04099172230849566,0.008840335301037299,0.08843908258018228,0.009168859613267615,0.009259722275965554,0.0021171530956179086,0.002207176044344475,0.022752911029195553,0.002903374422028872,0.0027889356451930064,0.0007320375658663016,0.0005858480419658097,0.0007999392141935566,0.007810134889247545,0.0010773878143199344,0.0009843744078711452,0.00029701039396033593,0.00021637473483302846,0.00022766407071495902,0.00034069878338840174,0.0031435102050878048,0.001399974432142126,0.0006687612132429737,0.00033633956396475847,0.00017595736680809287,9.496806343195128e-05
188,0.0001074776240427162,1.1941958226968467e-05,0.0001074776240427162,1.1941958226968467e-05,0.3244461053801128,0.3622339776152676,0.6866800829953804,0.03865209327286871,0.041052730229280895,0.008852073644006678,0.08855689714615629,0.009209445202766283,0.009305182635672659,0.0021272062765518847,0.002217301328899559,0.022859135443890385,0.0029257192823168125,0.0028122018811622958,0.0007380261857060496,0.0005905460747767236,0.0008062248739457576,0.00787271829790764,0.0010892137853859836,0.0009959771542008263,0.0003004630779073683,0.00021885497032092936,0.00023023681242538257,0.00034449367398196813,0.0031792394742224585,0.0014205929034747467,0.0006808647804911284,0.000343563630437501,0.0001803330671076586,9.765253180883288e-05
189,0.00011042704433059107,1.2269671592287896e-05,0.00011042704433059107,1.2269671592287896e-05,0.3237708795983159,0.36153804319435057,0.6853089227926665,0.03869611931238066,0.04111266570030269,0.008863576786006246,0.08867236179868959,0.00924968701135646,0.009350337054716112,0.0021371862530127094,0.0022273470190293625,0.022964557338114644,0.0029479858731185607,0.0028354215275692516,0.0007440006426012187,0.0005952312559442611,0.0008124909561844928,0.007935130255417784,0.0011010449466893803,0.0010076026193574325,0.0003039215003289009,0.00022133858455960484,0.00023281227765681095,0.0003482914140505408,0.0032150113426426706,0.001441311355102041,0.0006930698810068083,0.00035087345046975435,0.00018477581149576667,0.00010038735333700939
190,0.00011342882044979789,1.2603202272199766e-05,0.00011342882044979789,1.2603202272199766e-05,0.32309705907258107,0.3608434458228219,0.683940504895403,0.03873911097745445,0.04117153605630956,0.008874846420226084,0.0887854934539901,0.00928958452070842,0.009395184536998955,0.0021470928317696373,0.0022373129508580576,0.02306917484033507,0.0029701724653278237,0.002858592802676092,0.0007499604754517305,0.0005999032224422817,0.0008187369743823183,0.007997365940280245,0.0011128799915301377,0.0010192496393528969,0.0003073853071635546,0.00022382531791992179,0.00023539019185687756,0.0003520915912610214,0.0032508220390844098,0.0014621275306107519,0.0007053754230952399,0.00035826867530692314,0.00018928567094284897,0.00010317280540655832
191,0.00011648315073278689,1.2942572303642987e-05,0.00011648315073278689,1.2942572303642987e-05,0.32242464087833894,0.36015018293190354,0.6825748238102425,0.03878107610878015,0.04122934859154102,0.008885884230076378,0.08889630893039754,0.009329137252400603,0.009439724125333632,0.0021569258286174764,0.0022471989700302525,0.023172986176381968,0.0029922773547250495,0.0028817139442812055,0.0007559052285796965,0.0006045616158158223,0.0008249624485642166,0.00805942059196599,0.0011247176192478734,0.0010309170519387444,0.00031085414510049515,0.00022631491148503,0.00023797028139770006,0.000355893794926707,0.0032866678040965494,0.0014830391583698426,0.000717780290787438,0.0003657489326896817,0.0001938626977590649,0.0001060091524737604
192,0.00011959021843963881,1.3287802048848757e-05,0.00011959021843963881,1.3287802048848757e-05,0.32175362209710684,0.3594582519577526,0.6812118740548594,0.038822022499727944,0.04128611055993048,0.008896691889238568,0.08900482494889699,0.009368344767317132,0.009483954900927627,0.002166685068251899,0.002257004931573518,0.02327598966807018,0.003014298861938766,0.002904783209751711,0.0007618344517337282,0.0006092060821809782,0.0008311669053023039,0.008121289510907487,0.001136556535443733,0.0010426036968242112,0.0003143276616446815,0.00022880710709735324,0.00024055227362461442,0.0003596976160789479,0.003322544890713541,0.0015040439522083216,0.0007302833442562926,0.0003733138269872239,0.0001985069255195211,0.00010889664586879595
193,0.0001227501915940435,1.3638910177115944e-05,0.0001227501915940435,1.3638910177115944e-05,0.32108399981647573,0.3587676503414521,0.6798516501579278,0.03886195789660604,0.04134182917530722,0.00890727106171623,0.08911105813362949,0.009407206665052178,0.009527875982874303,0.0021763703841460656,0.0022667306997624106,0.023378183731834958,0.0030362353324022207,0.00292779887605149,0.0007677477000920635,0.0006138362722238289,0.0008373498777092478,0.00818296805847885,0.0011483954521971417,0.0010543084158906408,0.00031780550518093186,0.00023130164740467493,0.00024313589690390787,0.00036350264753724185,0.003358449565114539,0.001525139612089495,0.0007428834202377512,0.0003809629393395961,0.0002032183689985501,0.00011183552361020251
194,0.0001259632228274759,1.3995913647497325e-05,0.0001259632228274759,1.3995913647497325e-05,0.3204157711300979,0.35807837552900107,0.678494146659099,0.03890088999891735,0.041396511611597374,0.008917623401885703,0.08921502501240043,0.009445722583320866,0.009571486527648887,0.0021859816184285194,0.0022763761479839555,0.02347956687738223,0.0030580851363054833,0.0029507592397648094,0.00077364453426452,0.0006184518411984322,0.0008435109054304125,0.008244451656963657,0.0011602330882774508,0.0010660300534021906,0.0003212873250368083,0.00023379827590532044,0.00024572088066955795,0.00036730848397777073,0.0033943781072690985,0.0015463238247814253,0.0007555793324568349,0.00038869582780894074,0.000207997024113013,0.0001148260102261793
195,0.0001292294492316385,1.435882769240428e-05,0.0001292294492316385,1.435882769240428e-05,0.3197489331376741,0.3573904249713056,0.6771393581089797,0.03893882645961476,0.04145016500302404,0.00892775055454648,0.08931674201718529,0.009483892197376944,0.009614785728609628,0.0021955186217623886,0.002285941158604613,0.023580137706353574,0.003079846668543114,0.002973662617115629,0.0007795245202933233,0.000623052448923916,0.0008496495346347794,0.008305735789510762,0.0011720681693504927,0.0010777674562128332,0.00032477277154433393,0.00023629673699244455,0.0002483069554689848,0.000371114722000399,0.0034303268115694887,0.001567594264523452,0.0007683698720582501,0.00039651202753948877,0.0002128428678745949,0.00011786831658282219
196,0.00013254899221921377,1.4727665802134864e-05,0.00013254899221921377,1.4727665802134864e-05,0.31908348294494127,0.3567037961241689,0.6757872790691102,0.03897577488535513,0.04150279644430632,0.00893765415497135,0.0894162254846328,0.009521715219436826,0.00965777281550392,0.002204981253225849,0.0022954256228386615,0.023679894911005257,0.003101518348657504,0.0029965073439826777,0.0007853872296528182,0.0006276377597806787,0.0008557653180046574,0.008366816000078336,0.0011838994281800955,0.0010895194739696844,0.0003282614961005355,0.00023879677599742335,0.0002508938530078185,0.00037492096019413454,0.0034662919874496917,0.001588948593688546,0.0007812538080413223,0.0004044110509261096,0.00021775585835104167,0.00012096263971936042
197,0.00013592195739297943,1.5102439710331048e-05,0.00013592195739297943,1.5102439710331048e-05,0.3184194176636596,0.3560184864482824,0.6744379041119419,0.03901174283675201,0.041554412990857534,0.008947335828956267,0.0895134916565658,0.009559191398110296,0.009700447053979547,0.0022143693801938303,0.0023048294406180407,0.023778837272901716,0.003123098620778039,0.0030192917759104044,0.0007912322392480979,0.0006322074427057269,0.0008618578147242276,0.008427687893366497,0.0011957256048245938,0.0011012849593126611,0.0003317531512268261,0.0002412981392323593,0.00025348130619369167,0.0003787267992010671,0.0035022699599911986,0.0016103844634413657,0.0007942298876990237,0.0004123923877912567,0.00022273593463629688,0.00012410916269046696
198,0.0001393484344233228,1.54831593803692e-05,0.0001393484344233228,1.54831593803692e-05,0.3177567344116003,0.35533449340921613,0.6730912278208164,0.03904673782862698,0.04160502165898238,0.00895679719287001,0.08960855668047937,0.009596320517837428,0.009742807745100817,0.0022236828782209892,0.002314152520463595,0.02387696366162283,0.0031445859535561543,0.003042014288115887,0.0007970591314125752,0.0006367611711871713,0.0008679265904669478,0.008488347134738736,0.0012075454468283772,0.0011130627680704845,0.00033524739062722913,0.00024380057403170237,0.00025606904917906023,0.00038253184177879714,0.003538257070515651,0.001631899514391816,0.0008072968370608314,0.0004204555055701188,0.00022778301682947963,0.00012730805441570482
199,0.00014282849693418711,1.5869832992687458e-05,0.00014282849693418711,1.5869832992687458e-05,0.31709543031253296,0.35465181447740907,0.671747244789942,0.039080767330259766,0.04165462942607329,0.008966039853703566,0.08970143661003663,0.009633102398332061,0.009784854224869707,0.0022329216309259067,0.002323394779357725,0.0239742730334854,0.0031659788400964367,0.0030646732754917878,0.000802867493904515,0.0006412986232578972,0.0008739712173818377,0.008548789450132474,0.0012193577094085082,0.0011248517594530413,0.0003387438692454471,0.0002463038287929917,0.00025865681740306056,0.0003863356928613606,0.003574249677164409,0.0016534913772439674,0.000820453361339186,0.0004285998495038012,0.00023289700602264793,0.00013055946953616606
200,0.00014636220239747888,1.6262466933053208e-05,0.00014636220239747888,1.6262466933053208e-05,0.316435502496213,0.3539704471281604,0.6704059496243734,0.039113838765637045,0.04170324323080578,0.008975065409119284,0.08979214740556211,0.009669536894031416,0.00982658586375183,0.002242085529876512,0.002332556142618442,0.024070764430278196,0.003187275797883857,0.0030872671526054702,0.0008086569199025639,0.0006458194814884359,0.0008799912740786951,0.008609010625959021,0.0012311611556364707,0.0011366507962401271,0.00034224224332078863,0.00024880765301672715,0.0002612443476324104,0.00039013795961866804,0.0036102441554651914,0.0016751576734401659,0.0008336981453793015,0.00043682484284035533,0.0002380777842972842,0.00013386354827835868
201,0.00014994959203595278,1.666106578177253e-05,0.00014994959203595278,1.666106578177253e-05,0.31577694809836937,0.3532903888416196,0.669067336939989,0.039145959513699945,0.041750869973332806,0.00898387544749979,0.08988070493453254,0.009705623893552022,0.009868002066207308,0.002251174474476715,0.0023416365437747915,0.02416643697801084,0.0032084753687072424,0.0031097943536943073,0.0008144270080002896,0.0006503234329790524,0.0008859863456122459,0.008669006508993138,0.0012429545566150627,0.001148458744966572,0.00034574217044295,0.0002513117973453695,0.0002638313780013563,0.0003939382515144629,0.0036462368988857737,0.0016968960158001895,0.0008470298541120923,0.0004451298870434657,0.00024332521472943174,0.0001372204163253822
202,0.00015359069073458948,1.7065632303843277e-05,0.00015359069073458948,1.7065632303843277e-05,0.315119764260692,0.35261163710277754,0.6677314013634695,0.039177136908590336,0.041797516515478375,0.008992471547996638,0.08996712497206534,0.009741363319151784,0.009909102270226384,0.002260188371854246,0.0023506359244436395,0.024261289885676055,0.003229576118579116,0.003132253332657344,0.0008201773621997587,0.0006548101693510716,0.0008919560234652763,0.008728773006252567,0.0012547366916505103,0.001160274476103786,0.00034924330960566674,0.00025381601360148135,0.00026641764805068074,0.000397736180362817,0.003682224319374942,0.0017187040091552956,0.0008604471330099816,0.00045351436200861836,0.00024863914140341295,0.00014063018469543856
203,0.0001572855069604727,1.7476167440052522e-05,0.0001572855069604727,1.7476167440052522e-05,0.3144639481308195,0.3519341894014568,0.6663981375322763,0.03920737823989574,0.04184318968093005,0.00900085528057875,0.09005142320140455,0.009776755126198158,0.009949885946869838,0.0022691271367496764,0.0023595542342078205,0.024355322444025492,0.0032505766376519675,0.0031546425630433234,0.0008259075919041749,0.0006592793867374604,0.0008978999055307646,0.00878830608486769,0.001266506348419812,0.0011720968642377188,0.00035274532125923385,0.00025632005482500926,0.00026900289876576847,0.0004015313603831693,0.003718202847890711,0.001740579250977029,0.0008739486085453568,0.00046197762628655313,0.0002540193894340482,0.0001440929496277077
204,0.00016103403269116857,1.789267029901873e-05,0.00016103403269116857,1.789267029901873e-05,0.3138094968623267,0.35125804323230275,0.6650675400946294,0.03923669075289311,0.041887896255430684,0.009009028206080596,0.09013361521440438,0.009811799302642385,0.009990352599814097,0.0022779906914066335,0.0023683914304956214,0.024448534024358738,0.0032714755401311055,0.0031769605380352157,0.0008316173119096065,0.000663730785772689,0.0009038175960930419,0.008847601771941658,0.0012782623231333858,0.0011839247882432747,0.000356247867361909,0.0002588236753097183,0.00027158687261374747,0.0004053234082539282,0.0037541689349159637,0.001762519332000645,0.0008875328886514522,0.00047051901731382374,0.00025946576499729816,0.00014760879247562275
205,0.0001648362433515997,1.8315138150177743e-05,0.0001648362433515997,1.8315138150177743e-05,0.31315640761471214,0.35058319609477395,0.663739603709486,0.03926508164879123,0.04193164298696917,0.009016991876250137,0.09021371651201054,0.00984649586849974,0.010030501764901055,0.0022867789654631657,0.002377147478461598,0.02454092407732556,0.003292271464184162,0.003199205770431314,0.0008373061423958143,0.000668164071581885,0.000909708705808014,0.008906656154401189,0.0012900034206930532,0.0011957571314551913,0.00035975061143020024,0.00026132663063877946,0.0002741693135797054,0.0004091119431646412,0.003790119050961571,0.0017845218368430383,0.0009011985631854258,0.0004791378516502683,0.00026497805536924117,0.00015117777960756552
206,0.00016869209775940335,1.8743566417711484e-05,0.00016869209775940335,1.8743566417711484e-05,0.3125046775533861,0.34990964549313325,0.6624143230465194,0.039292558084971965,0.0419744365859703,0.009024747833796542,0.0902917425047388,0.009880844875335635,0.010070333009692447,0.0022954918958442787,0.0023858223508686906,0.02463249213174105,0.0033129630718473383,0.003221376792622953,0.0008429737089162107,0.0006725789537693022,0.0009155728516824545,0.008965465378838258,0.0013017284548453925,0.001207592781835393,0.00036325321858804704,0.00026382867771952034,0.0002767499672019907,0.00041289658686675056,0.003826049687057094,0.001806584344615003,0.0009149442043934011,0.0004878334252232013,0.00027055602897329276,0.0001547999623149998
207,0.00017260153807875845,1.9177948675417607e-05,0.00017260153807875845,1.9177948675417607e-05,0.3118543038496582,0.34923738893643835,0.6610916927860966,0.03931912717523022,0.042016283725483695,0.00903229761243765,0.09036770851315157,0.009914846405757705,0.010109845933028928,0.0023041294266556117,0.0023944160279716614,0.024723237793413906,0.0033335490489285304,0.003243472156568979,0.0008486196423869707,0.0006769751464061196,0.0009214096570524176,0.009024025651343017,0.001313436248330539,0.0012194306321368666,0.00036675535561490387,0.0002663295748173439,0.000279328580606609,0.00041667696372294774,0.00386195735522921,0.0018287044295277732,0.0009287683673772781,0.0004966050135781424,0.00027619943543558156,0.000158475376728062
208,0.00017656448978265772,1.9618276642517526e-05,0.00017656448978265772,1.9618276642517526e-05,0.31120528368072464,0.3485664239385325,0.6597717076192571,0.03934479599001263,0.04205719104137194,0.00903964273694723,0.0904416297683318,0.009948500572913596,0.010149040164593563,0.002312691509078249,0.002402928497401806,0.024813160743987213,0.00335402810490738,0.0032654904337669965,0.0008542435790753126,0.0006813523680175921,0.000927218751560777,0.009082333237328058,0.0013251256330264372,0.0012312695800640434,0.0003702566909927308,0.0002688290815888208,0.00028190490254071873,0.0004204527007551348,0.0038978385889678856,0.0018508796614936627,0.0009426695905630714,0.0005054518721358863,0.00028190800564837563,0.000162204043738609
209,0.000180580861623595,2.0064540180399444e-05,0.000180580861623595,2.0064540180399444e-05,0.3105576142296567,0.34789674801803544,0.6584543622476922,0.039369571556655096,0.04209716513249769,0.009046784723201952,0.09051352141235475,0.009981807519994605,0.010187915364479962,0.0023211781012646695,0.002411359754052953,0.024902260739792192,0.00337439897283238,0.003287430215221516,0.0008598451605869743,0.0006857103415695674,0.0009329997711339267,0.009140384461344363,0.001336795450088636,0.0012431085284297498,0.0003737568949519021,0.0002713269591139642,0.0002844786834052359,0.0004242234276910127,0.003933689943680501,0.0018731076067207415,0.0009566463961705812,0.000514373236455724,0.00028768145184146314,0.00016598596893073356
210,0.0001846505456126371,2.051672729029301e-05,0.0001846505456126371,2.051672729029301e-05,0.3099112926853882,0.34722835869833446,0.6571396513837227,0.03939346085961904,0.04213621256090997,0.009053725078228192,0.0905833984987572,0.010014767419744976,0.010226471222764811,0.002329589168235788,0.0024197097999687236,0.0249905376107143,0.0033946604092151135,0.0033092901114090472,0.0008654240338528994,0.0006900487944543871,0.0009387523579576588,0.009198175706889106,0.0013484445500856362,0.0012549463853087168,0.00037725563951603903,0.0002738229699276917,0.0002870496752865548,0.00042798877700930506,0.003969507997133944,0.0018953858283014154,0.0009706972906841804,0.000523368322504626,0.0002935194676613822,0.0001698211425187408
211,0.00018877341700683687,2.0974824111870765e-05,0.00018877341700683687,2.0974824111870765e-05,0.3092663162427028,0.3465612535075747,0.6558275697502776,0.03941647084072644,0.04217433985202959,0.00906046530024855,0.09065127599300458,0.010047380473976828,0.010264707459084803,0.0023379246817791287,0.002427978644231044,0.025077991259071803,0.0034148111939217058,0.0033310687522402145,0.0008709798511151627,0.0006943674584761888,0.0009444761604522578,0.009255703416205529,0.0013600717931298585,0.001266782064187684,0.0003807525985457742,0.0002763168780504814,0.0002896176319873955,0.00043174838398363365,0.004005289349884827,0.0019177118867948156,0.0009848207653245127,0.0005324363269321928,0.00029942172825838797,0.00017370953929257986
