n,k,all-cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
1000,837,274.43,220.29,32.84,9.89,4.41,1.77,511.75
1000,838,273.99,219.93,32.81,9.85,4.38,1.76,508.01
1000,839,273.48,219.56,32.76,9.84,4.37,1.76,511.38
1000,840,272.9,219.23,32.7,9.83,4.33,1.76,519.03
1000,841,272.43,218.95,32.63,9.78,4.27,1.74,515.49
1000,842,271.91,218.45,32.64,9.73,4.27,1.73,503.22
1000,843,271.58,218.08,32.53,9.74,4.26,1.74,485.46
1000,844,271.09,217.69,32.47,9.73,4.25,1.73,484.37
1000,845,270.74,217.33,32.38,9.75,4.27,1.73,480.39
1000,846,270.18,216.97,32.35,9.7,4.28,1.72,487.17
1000,847,269.54,216.51,32.3,9.71,4.26,1.72,497.12
1000,848,268.96,216.15,32.18,9.75,4.27,1.71,515.71
1000,849,268.43,215.88,32.03,9.73,4.29,1.71,519.22
1000,850,267.92,215.55,31.91,9.71,4.3,1.7,528.57
1000,851,267.63,215.39,31.87,9.64,4.28,1.69,524.18
1000,852,267.06,215.03,31.81,9.6,4.24,1.69,530.97
1000,853,266.76,214.78,31.76,9.6,4.21,1.68,522.12
1000,854,266.41,214.49,31.73,9.56,4.19,1.67,513.99
1000,855,265.97,214.15,31.67,9.54,4.18,1.66,503.67
1000,856,265.46,213.69,31.55,9.52,4.17,1.68,491.44
1000,857,264.96,213.26,31.55,9.51,4.14,1.66,486.33
1000,858,264.47,212.95,31.49,9.5,4.16,1.63,498.89
1000,859,263.98,212.54,31.45,9.44,4.16,1.65,495.88
1000,860,263.64,212.22,31.36,9.37,4.2,1.64,494.02
1000,861,263.24,211.96,31.26,9.34,4.16,1.66,495.92
1000,862,262.77,211.69,31.11,9.34,4.14,1.66,489.86
1000,863,262.29,211.42,31.06,9.26,4.11,1.65,504.68
1000,864,261.84,211.09,30.99,9.24,4.09,1.64,498.49
1000,865,261.28,210.72,30.96,9.19,4.04,1.65,505.13
1000,866,260.77,210.41,30.87,9.18,4.0,1.62,517.3
1000,867,260.4,210.01,30.85,9.17,3.99,1.63,514.26
1000,868,259.98,209.67,30.77,9.1,4.02,1.61,502.3
1000,869,259.48,209.25,30.73,9.03,4.02,1.6,488.94
1000,870,259.07,208.98,30.68,9.0,3.99,1.59,491.24
1000,871,258.63,208.61,30.6,8.97,3.96,1.57,480.79
1000,872,258.14,208.3,30.52,8.93,3.99,1.54,481.53
1000,873,257.68,207.96,30.46,8.93,3.98,1.53,493.97
1000,874,257.2,207.62,30.45,8.88,3.95,1.53,505.64
1000,875,256.79,207.3,30.37,8.85,3.91,1.55,511.15
1000,876,256.28,206.93,30.34,8.83,3.88,1.55,529.17
1000,877,255.83,206.66,30.21,8.78,3.84,1.52,520.33
1000,878,255.32,206.28,30.23,8.74,3.81,1.52,518.64
1000,879,254.9,205.93,30.22,8.65,3.82,1.5,512.24
1000,880,254.43,205.59,30.13,8.65,3.82,1.5,516.34
1000,881,254.09,205.34,30.04,8.61,3.79,1.5,508.31
1000,882,253.74,205.1,29.92,8.53,3.79,1.49,491.07
1000,883,253.29,204.8,29.83,8.48,3.77,1.46,487.23
1000,884,252.78,204.44,29.76,8.44,3.74,1.47,480.49
1000,885,252.22,204.14,29.66,8.4,3.72,1.46,487.76
1000,886,251.73,203.9,29.52,8.38,3.67,1.47,501.66
1000,887,251.38,203.61,29.47,8.37,3.68,1.48,506.35
1000,888,250.98,203.37,29.36,8.35,3.68,1.48,506.01
1000,889,250.63,203.05,29.29,8.33,3.68,1.49,499.02
1000,890,250.17,202.79,29.16,8.3,3.69,1.47,495.29
1000,891,249.62,202.42,29.12,8.27,3.66,1.47,517.51
1000,892,249.13,202.07,29.07,8.28,3.62,1.48,521.36
1000,893,248.69,201.73,29.07,8.28,3.6,1.49,534.54
1000,894,248.41,201.42,29.0,8.27,3.6,1.49,520.65
1000,895,248.09,201.12,28.92,8.24,3.6,1.5,509.72
1000,896,247.65,200.86,28.84,8.19,3.56,1.53,522.48
1000,897,247.13,200.5,28.78,8.15,3.54,1.52,528.66
1000,898,246.77,200.17,28.72,8.09,3.54,1.51,523.43
1000,899,246.24,199.71,28.7,8.08,3.53,1.5,528.03
1000,900,245.8,199.29,28.69,8.06,3.51,1.5,515.72
1000,901,245.38,198.98,28.65,8.01,3.52,1.51,518.11
1000,902,244.97,198.69,28.57,7.97,3.54,1.52,522.08
1000,903,244.52,198.26,28.48,7.98,3.53,1.54,508.92
1000,904,244.08,197.91,28.45,7.97,3.51,1.54,517.35
1000,905,243.56,197.48,28.41,7.96,3.51,1.54,524.77
1000,906,243.11,197.07,28.4,7.9,3.53,1.52,522.86
1000,907,242.71,196.78,28.32,7.86,3.5,1.52,516.1
1000,908,242.29,196.59,28.17,7.83,3.48,1.51,515.92
1000,909,241.85,196.26,28.11,7.8,3.49,1.5,531.72
1000,910,241.36,195.9,28.01,7.79,3.51,1.5,537.48
1000,911,241.06,195.61,27.97,7.74,3.47,1.49,517.11
1000,912,240.58,195.28,27.92,7.69,3.45,1.5,514.81
1000,913,240.27,195.0,27.91,7.67,3.43,1.47,506.49
1000,914,239.79,194.62,27.88,7.62,3.42,1.47,505.86
1000,915,239.28,194.22,27.85,7.62,3.41,1.47,517.26
1000,916,238.87,193.87,27.84,7.57,3.41,1.46,517.64
1000,917,238.31,193.42,27.77,7.58,3.41,1.46,524.19
1000,918,237.82,193.1,27.67,7.57,3.41,1.47,527.89
1000,919,237.53,192.82,27.62,7.61,3.39,1.47,528.7
1000,920,237.09,192.49,27.53,7.59,3.39,1.46,534.33
1000,921,236.58,192.12,27.49,7.59,3.37,1.45,549.42
1000,922,236.21,191.89,27.44,7.53,3.37,1.43,540.04
1000,923,235.71,191.41,27.39,7.54,3.36,1.45,542.34
1000,924,235.42,191.22,27.32,7.53,3.33,1.43,537.41
1000,925,234.91,190.84,27.26,7.48,3.28,1.44,524.99
1000,926,234.47,190.55,27.25,7.46,3.26,1.44,530.8
1000,927,234.04,190.13,27.28,7.44,3.27,1.44,538.0
1000,928,233.58,189.88,27.14,7.44,3.25,1.43,541.01
1000,929,233.31,189.55,27.06,7.41,3.26,1.44,515.32
1000,930,232.85,189.27,27.04,7.37,3.24,1.44,543.95
1000,931,232.57,189.03,26.96,7.35,3.23,1.42,536.53
1000,932,231.94,188.68,26.88,7.34,3.21,1.42,553.09
1000,933,231.63,188.43,26.81,7.33,3.19,1.43,548.45
1000,934,231.23,188.2,26.76,7.3,3.17,1.42,555.29
1000,935,230.89,187.97,26.67,7.23,3.16,1.44,536.57
1000,936,230.75,187.59,26.68,7.24,3.16,1.44,506.85
1000,937,230.31,187.24,26.69,7.24,3.15,1.44,523.32
1000,938,229.75,186.88,26.62,7.23,3.12,1.44,531.83
1000,939,229.16,186.56,26.55,7.19,3.11,1.43,555.83
1000,940,228.73,186.26,26.47,7.13,3.1,1.42,544.3
1000,941,228.4,185.97,26.38,7.13,3.09,1.4,537.37
1000,942,228.06,185.65,26.38,7.11,3.08,1.41,537.43
1000,943,227.67,185.38,26.27,7.12,3.06,1.4,533.86
1000,944,227.4,185.06,26.22,7.13,3.04,1.4,522.81
1000,945,226.99,184.68,26.21,7.09,3.05,1.39,520.93
1000,946,226.71,184.39,26.19,7.08,3.06,1.39,519.21
1000,947,226.45,184.0,26.16,7.07,3.07,1.38,496.39
1000,948,226.04,183.66,26.13,7.04,3.07,1.38,503.96
1000,949,225.68,183.38,26.1,7.01,3.09,1.38,508.18
1000,950,225.3,183.14,26.04,6.99,3.09,1.37,516.56
1000,951,224.82,182.84,25.97,6.94,3.11,1.37,525.97
1000,952,224.4,182.55,25.86,6.95,3.08,1.37,530.0
1000,953,224.0,182.33,25.79,6.89,3.09,1.36,528.6
1000,954,223.62,182.01,25.74,6.88,3.06,1.38,526.77
1000,955,223.32,181.77,25.7,6.87,3.05,1.36,529.4
1000,956,222.74,181.5,25.64,6.83,3.04,1.33,554.26
1000,957,222.25,181.16,25.56,6.84,3.02,1.33,559.09
1000,958,221.95,180.9,25.49,6.78,3.0,1.34,555.26
1000,959,221.53,180.61,25.42,6.75,2.98,1.34,547.8
1000,960,221.2,180.31,25.39,6.73,2.96,1.34,552.25
1000,961,220.98,180.03,25.33,6.73,2.95,1.32,520.41
1000,962,220.46,179.67,25.27,6.7,2.91,1.33,532.05
1000,963,220.01,179.43,25.19,6.69,2.89,1.34,535.94
1000,964,219.68,179.05,25.19,6.65,2.86,1.33,511.21
1000,965,219.13,178.72,25.11,6.66,2.85,1.34,536.79
1000,966,218.76,178.48,25.06,6.65,2.85,1.34,548.32
1000,967,218.39,178.19,25.01,6.62,2.86,1.33,552.18
1000,968,217.92,177.8,24.98,6.61,2.82,1.34,552.21
1000,969,217.48,177.44,24.93,6.57,2.84,1.35,553.45
1000,970,217.24,177.22,24.89,6.55,2.84,1.34,544.46
1000,971,216.8,176.92,24.87,6.53,2.83,1.36,545.07
1000,972,216.33,176.64,24.84,6.5,2.8,1.33,554.54
1000,973,215.81,176.3,24.77,6.45,2.76,1.34,556.75
1000,974,215.38,175.93,24.75,6.46,2.73,1.31,549.76
1000,975,214.99,175.69,24.65,6.46,2.72,1.31,555.87
1000,976,214.68,175.45,24.59,6.46,2.71,1.31,552.0
1000,977,214.15,175.17,24.5,6.42,2.68,1.31,569.82
1000,978,213.71,174.9,24.44,6.4,2.64,1.33,569.02
1000,979,213.35,174.66,24.36,6.37,2.68,1.33,589.22
1000,980,212.95,174.4,24.29,6.37,2.68,1.33,603.47
1000,981,212.81,174.13,24.21,6.38,2.66,1.34,568.3
1000,982,212.5,173.84,24.18,6.38,2.63,1.34,562.34
1000,983,212.07,173.57,24.13,6.35,2.64,1.34,573.93
1000,984,211.63,173.24,24.05,6.32,2.6,1.34,575.06
1000,985,211.37,172.99,24.06,6.3,2.61,1.34,564.61
1000,986,211.16,172.74,24.04,6.3,2.6,1.35,559.94
1000,987,210.72,172.42,23.95,6.29,2.6,1.35,558.95
1000,988,210.28,172.2,23.9,6.26,2.58,1.34,573.18
1000,989,209.82,171.86,23.84,6.25,2.58,1.34,580.23
1000,990,209.41,171.56,23.79,6.2,2.58,1.33,586.58
1000,991,209.1,171.25,23.71,6.19,2.58,1.32,575.0
1000,992,208.81,171.03,23.7,6.17,2.58,1.31,585.24
1000,993,208.68,170.74,23.69,6.17,2.55,1.31,555.58
1000,994,208.3,170.48,23.65,6.14,2.53,1.3,568.84
1000,995,208.07,170.27,23.6,6.15,2.54,1.29,563.21
1000,996,207.74,169.97,23.55,6.15,2.5,1.32,552.55
1000,997,207.5,169.73,23.53,6.14,2.47,1.3,545.12
1000,998,207.14,169.47,23.48,6.15,2.46,1.29,559.95
1000,999,206.77,169.2,23.38,6.15,2.44,1.3,557.31
1000,1000,206.39,168.94,23.36,6.12,2.42,1.28,564.88
1000,1001,205.97,168.69,23.35,6.11,2.41,1.27,573.46
1000,1002,205.59,168.4,23.34,6.1,2.4,1.25,573.29
1000,1003,205.41,168.24,23.27,6.11,2.41,1.23,577.92
1000,1004,205.09,168.01,23.15,6.11,2.41,1.23,567.73
1000,1005,204.78,167.76,23.11,6.1,2.39,1.23,560.56
1000,1006,204.43,167.56,23.0,6.08,2.4,1.23,563.91
1000,1007,204.12,167.33,22.93,6.07,2.39,1.21,560.25
1000,1008,203.75,167.02,22.89,6.07,2.39,1.21,555.27
1000,1009,203.24,166.68,22.84,6.04,2.41,1.21,576.98
1000,1010,202.78,166.38,22.8,5.96,2.39,1.21,583.0
1000,1011,202.49,166.15,22.73,5.95,2.37,1.18,560.85
1000,1012,202.08,165.91,22.66,5.94,2.35,1.18,566.42
1000,1013,201.67,165.59,22.63,5.89,2.36,1.16,561.78
1000,1014,201.31,165.4,22.54,5.86,2.36,1.17,563.54
1000,1015,201.0,165.2,22.47,5.87,2.36,1.16,569.41
1000,1016,200.62,164.94,22.45,5.83,2.36,1.15,573.83
1000,1017,200.28,164.71,22.41,5.79,2.35,1.14,580.89
1000,1018,199.79,164.41,22.37,5.77,2.34,1.15,606.91
1000,1019,199.52,164.1,22.31,5.75,2.33,1.16,589.33
1000,1020,199.15,163.79,22.31,5.75,2.33,1.16,597.6
1000,1021,198.9,163.57,22.2,5.73,2.34,1.15,574.01
1000,1022,198.51,163.18,22.21,5.74,2.32,1.15,561.77
1000,1023,198.13,162.87,22.13,5.73,2.32,1.13,554.84
1000,1024,197.74,162.64,22.04,5.72,2.32,1.14,563.98
1000,1025,197.37,162.31,22.02,5.69,2.3,1.14,568.57
1000,1026,197.01,162.03,21.99,5.65,2.27,1.14,573.0
1000,1027,196.63,161.77,21.96,5.63,2.27,1.13,576.76
1000,1028,196.19,161.51,21.93,5.63,2.24,1.13,603.61
1000,1029,195.87,161.26,21.88,5.64,2.24,1.12,601.25
1000,1030,195.63,161.01,21.86,5.64,2.2,1.13,597.68
1000,1031,195.24,160.69,21.82,5.59,2.16,1.13,573.83
1000,1032,194.79,160.39,21.74,5.56,2.16,1.13,580.21
1000,1033,194.49,160.1,21.72,5.57,2.13,1.13,583.01
1000,1034,194.18,159.82,21.65,5.56,2.12,1.12,574.19
1000,1035,193.81,159.53,21.61,5.54,2.12,1.12,578.12
1000,1036,193.41,159.3,21.55,5.51,2.13,1.12,588.9
1000,1037,192.99,158.96,21.49,5.45,2.13,1.11,569.02
1000,1038,192.62,158.66,21.43,5.44,2.14,1.11,560.22
1000,1039,192.3,158.38,21.39,5.4,2.13,1.1,550.5
1000,1040,192.05,158.13,21.35,5.41,2.12,1.1,552.47
1000,1041,191.82,157.9,21.33,5.38,2.1,1.08,556.95
1000,1042,191.53,157.65,21.33,5.36,2.09,1.06,555.19
1000,1043,191.09,157.4,21.28,5.32,2.09,1.06,583.13
1000,1044,190.79,157.23,21.12,5.31,2.1,1.05,568.18
1000,1045,190.48,156.93,21.07,5.33,2.09,1.06,564.57
1000,1046,190.1,156.74,20.99,5.34,2.08,1.05,582.74
1000,1047,189.81,156.47,20.92,5.33,2.08,1.05,578.92
1000,1048,189.41,156.19,20.88,5.31,2.07,1.04,581.65
1000,1049,188.99,155.93,20.84,5.27,2.06,1.05,588.81
1000,1050,188.62,155.57,20.78,5.28,2.05,1.05,567.89
1000,1051,188.22,155.23,20.71,5.26,2.03,1.06,574.07
1000,1052,188.0,154.93,20.67,5.27,2.02,1.06,559.98
1000,1053,187.57,154.63,20.56,5.27,2.02,1.04,556.31
1000,1054,187.18,154.35,20.49,5.25,2.0,1.05,560.23
1000,1055,186.86,154.15,20.46,5.23,2.0,1.05,565.92
1000,1056,186.52,153.91,20.41,5.22,1.99,1.05,586.66
1000,1057,186.18,153.66,20.34,5.21,1.99,1.04,592.45
1000,1058,185.69,153.36,20.29,5.2,1.94,1.03,599.75
1000,1059,185.48,153.08,20.26,5.19,1.94,1.03,578.27
1000,1060,185.15,152.8,20.24,5.16,1.94,1.03,576.32
1000,1061,184.76,152.58,20.14,5.14,1.95,1.02,583.29
1000,1062,184.5,152.3,20.11,5.09,1.98,1.01,557.09
1000,1063,184.02,152.0,20.04,5.09,1.99,1.01,577.98
1000,1064,183.62,151.69,20.02,5.05,1.99,0.99,588.49
1000,1065,183.42,151.54,19.97,5.05,1.97,0.97,581.63
1000,1066,183.29,151.41,19.94,5.01,1.98,0.97,583.24
1000,1067,182.98,151.18,19.9,5.02,1.97,0.97,585.28
1000,1068,182.57,150.99,19.81,4.99,1.97,0.96,603.87
1000,1069,182.32,150.84,19.76,4.95,1.99,0.94,597.25
1000,1070,182.01,150.6,19.66,4.94,1.98,0.94,597.49
1000,1071,181.49,150.29,19.6,4.94,1.97,0.91,617.0
1000,1072,181.26,149.98,19.6,4.94,1.95,0.91,597.75
1000,1073,180.82,149.69,19.54,4.95,1.95,0.9,605.08
1000,1074,180.51,149.42,19.5,4.91,1.94,0.91,604.98
1000,1075,180.21,149.15,19.5,4.9,1.94,0.9,599.02
1000,1076,179.98,148.9,19.48,4.89,1.94,0.9,583.16
1000,1077,179.79,148.69,19.44,4.89,1.92,0.9,571.75
1000,1078,179.49,148.41,19.4,4.88,1.91,0.9,572.85
1000,1079,179.15,148.13,19.36,4.87,1.91,0.89,578.29
1000,1080,178.92,147.86,19.29,4.89,1.91,0.88,558.75
1000,1081,178.47,147.53,19.28,4.88,1.89,0.87,567.25
1000,1082,178.08,147.23,19.24,4.87,1.85,0.88,564.36
1000,1083,177.69,147.01,19.2,4.81,1.87,0.86,577.47
1000,1084,177.37,146.76,19.2,4.78,1.88,0.85,577.55
1000,1085,177.13,146.52,19.19,4.77,1.87,0.85,580.33
1000,1086,176.72,146.19,19.17,4.77,1.86,0.85,590.75
1000,1087,176.35,145.92,19.1,4.74,1.85,0.86,594.38
1000,1088,175.91,145.66,19.05,4.72,1.83,0.88,610.61
1000,1089,175.56,145.41,19.01,4.72,1.81,0.88,609.96
1000,1090,175.2,145.14,18.91,4.7,1.8,0.9,611.82
1000,1091,174.8,144.86,18.81,4.71,1.82,0.91,618.5
1000,1092,174.6,144.6,18.78,4.72,1.81,0.91,604.97
1000,1093,174.33,144.35,18.72,4.74,1.82,0.89,599.6
1000,1094,174.05,144.1,18.68,4.73,1.82,0.9,603.7
1000,1095,173.76,143.89,18.65,4.73,1.81,0.89,600.35
1000,1096,173.47,143.66,18.64,4.7,1.81,0.87,577.42
1000,1097,173.11,143.5,18.54,4.66,1.79,0.88,578.83
1000,1098,172.76,143.19,18.52,4.69,1.78,0.87,579.44
1000,1099,172.58,143.0,18.44,4.68,1.75,0.9,557.42
1000,1100,172.29,142.8,18.4,4.66,1.73,0.9,555.1
1000,1101,171.99,142.65,18.32,4.62,1.74,0.91,561.79
1000,1102,171.63,142.4,18.27,4.59,1.74,0.9,573.02
1000,1103,171.39,142.27,18.23,4.55,1.73,0.89,570.42
1000,1104,170.92,142.08,18.15,4.53,1.71,0.88,591.47
1000,1105,170.62,141.84,18.07,4.57,1.7,0.87,584.83
1000,1106,170.43,141.68,18.02,4.54,1.71,0.87,583.49
1000,1107,170.12,141.47,17.98,4.55,1.7,0.84,584.81
1000,1108,169.87,141.24,17.97,4.53,1.69,0.84,578.67
1000,1109,169.54,140.99,17.95,4.52,1.68,0.83,588.81
1000,1110,169.27,140.81,17.94,4.5,1.69,0.83,614.6
1000,1111,169.05,140.57,17.91,4.49,1.67,0.83,592.98
1000,1112,168.85,140.43,17.86,4.43,1.68,0.83,599.38
1000,1113,168.46,140.19,17.76,4.41,1.67,0.84,599.22
1000,1114,168.1,139.87,17.73,4.39,1.69,0.84,612.02
1000,1115,167.8,139.58,17.73,4.34,1.7,0.84,605.76
1000,1116,167.56,139.32,17.69,4.3,1.7,0.85,592.88
1000,1117,167.21,139.17,17.61,4.28,1.69,0.85,610.49
1000,1118,166.94,138.96,17.56,4.28,1.68,0.85,607.7
1000,1119,166.52,138.63,17.48,4.29,1.67,0.85,618.16
1000,1120,166.19,138.4,17.47,4.27,1.66,0.84,610.94
1000,1121,165.87,138.15,17.43,4.24,1.66,0.83,605.52
1000,1122,165.51,137.85,17.45,4.24,1.66,0.83,621.94
1000,1123,165.22,137.63,17.46,4.21,1.66,0.81,619.13
1000,1124,165.04,137.45,17.44,4.21,1.66,0.81,625.96
1000,1125,164.82,137.27,17.39,4.21,1.65,0.8,617.98
1000,1126,164.43,136.97,17.39,4.2,1.64,0.79,626.67
1000,1127,164.18,136.75,17.37,4.21,1.62,0.79,619.57
1000,1128,163.9,136.55,17.32,4.21,1.62,0.78,626.83
1000,1129,163.62,136.31,17.28,4.19,1.61,0.77,625.75
1000,1130,163.48,136.08,17.28,4.17,1.62,0.76,626.6
1000,1131,163.22,135.83,17.28,4.15,1.62,0.76,621.17
1000,1132,163.04,135.59,17.28,4.12,1.61,0.76,599.5
1000,1133,162.85,135.41,17.23,4.11,1.6,0.76,602.84
1000,1134,162.52,135.18,17.19,4.09,1.62,0.76,612.75
1000,1135,162.18,134.99,17.16,4.08,1.6,0.76,616.74
1000,1136,161.74,134.72,17.1,4.07,1.59,0.76,626.03
1000,1137,161.6,134.6,17.07,4.04,1.58,0.76,600.1
1000,1138,161.27,134.37,17.02,4.01,1.57,0.76,599.35
1000,1139,160.84,134.09,17.0,3.98,1.56,0.76,607.57
1000,1140,160.39,133.79,16.97,4.0,1.55,0.75,623.92
1000,1141,160.16,133.56,16.93,4.01,1.54,0.75,626.31
1000,1142,159.87,133.33,16.9,4.01,1.55,0.75,634.52
1000,1143,159.63,133.13,16.88,3.99,1.54,0.74,625.21
1000,1144,159.34,132.92,16.82,3.99,1.55,0.72,624.36
1000,1145,159.04,132.67,16.78,3.98,1.56,0.72,626.09
1000,1146,158.77,132.47,16.7,3.99,1.56,0.72,619.72
1000,1147,158.51,132.16,16.71,3.97,1.55,0.71,616.15
1000,1148,158.27,132.0,16.7,3.92,1.55,0.7,633.28
1000,1149,158.02,131.79,16.66,3.9,1.54,0.7,615.58
1000,1150,157.82,131.59,16.66,3.89,1.53,0.7,601.01
1000,1151,157.63,131.37,16.64,3.9,1.52,0.7,611.39
1000,1152,157.37,131.15,16.6,3.89,1.49,0.71,618.26
1000,1153,157.18,130.94,16.53,3.88,1.49,0.71,597.19
1000,1154,156.85,130.8,16.47,3.86,1.47,0.7,624.99
1000,1155,156.66,130.59,16.44,3.84,1.49,0.7,605.21
1000,1156,156.39,130.39,16.37,3.83,1.48,0.7,608.42
1000,1157,156.05,130.2,16.35,3.81,1.46,0.69,620.18
1000,1158,155.79,129.99,16.35,3.78,1.44,0.7,616.46
1000,1159,155.62,129.82,16.37,3.76,1.44,0.7,620.41
1000,1160,155.34,129.64,16.32,3.74,1.43,0.7,632.62
1000,1161,155.29,129.45,16.32,3.73,1.44,0.7,591.91
1000,1162,155.0,129.19,16.29,3.75,1.43,0.7,603.67
1000,1163,154.77,129.01,16.27,3.73,1.42,0.67,616.65
1000,1164,154.61,128.81,16.26,3.71,1.41,0.67,600.31
1000,1165,154.19,128.58,16.17,3.68,1.41,0.67,610.34
1000,1166,153.92,128.46,16.08,3.68,1.4,0.67,627.0
1000,1167,153.71,128.3,15.96,3.68,1.41,0.67,624.31
1000,1168,153.36,128.12,15.92,3.65,1.39,0.67,625.4
1000,1169,153.04,127.84,15.89,3.62,1.39,0.69,614.96
1000,1170,152.61,127.6,15.82,3.62,1.39,0.69,632.79
1000,1171,152.51,127.35,15.8,3.64,1.39,0.68,608.18
1000,1172,152.33,127.13,15.78,3.65,1.36,0.67,585.84
1000,1173,151.93,126.93,15.74,3.61,1.38,0.67,621.77
1000,1174,151.71,126.7,15.73,3.58,1.36,0.66,598.28
1000,1175,151.33,126.47,15.67,3.59,1.34,0.65,612.05
1000,1176,150.97,126.21,15.65,3.59,1.34,0.65,627.09
1000,1177,150.67,126.11,15.58,3.56,1.34,0.65,643.16
1000,1178,150.58,125.97,15.52,3.56,1.34,0.65,613.27
1000,1179,150.31,125.75,15.47,3.53,1.37,0.64,605.37
1000,1180,150.08,125.59,15.41,3.54,1.38,0.63,603.7
1000,1181,149.8,125.38,15.37,3.55,1.37,0.63,621.9
1000,1182,149.71,125.21,15.34,3.55,1.37,0.61,622.45
1000,1183,149.4,125.06,15.25,3.53,1.36,0.62,625.8
1000,1184,149.33,124.87,15.2,3.54,1.36,0.62,587.97
1000,1185,148.89,124.66,15.14,3.54,1.35,0.61,624.76
1000,1186,148.68,124.47,15.12,3.53,1.33,0.61,621.69
1000,1187,148.55,124.28,15.1,3.52,1.33,0.61,604.18
1000,1188,148.31,124.13,15.05,3.52,1.33,0.59,610.92
1000,1189,148.04,123.94,14.98,3.51,1.34,0.59,618.18
1000,1190,147.75,123.76,14.95,3.53,1.34,0.59,634.08
1000,1191,147.48,123.58,14.9,3.5,1.35,0.58,622.64
1000,1192,147.21,123.31,14.91,3.47,1.35,0.57,637.48
1000,1193,146.92,123.14,14.83,3.46,1.35,0.58,636.89
1000,1194,146.67,122.93,14.79,3.47,1.36,0.57,625.2
1000,1195,146.33,122.72,14.73,3.45,1.38,0.57,635.36
1000,1196,146.08,122.51,14.73,3.43,1.39,0.57,622.85
1000,1197,145.87,122.35,14.69,3.41,1.38,0.57,626.57
1000,1198,145.67,122.16,14.67,3.38,1.39,0.58,625.04
1000,1199,145.42,121.95,14.61,3.37,1.38,0.58,624.01
1000,1200,145.08,121.76,14.57,3.37,1.36,0.58,643.96
1000,1201,144.94,121.57,14.53,3.36,1.36,0.58,636.98
1000,1202,144.74,121.41,14.51,3.34,1.34,0.58,627.15
1000,1203,144.49,121.21,14.44,3.34,1.32,0.58,613.53
1000,1204,144.27,121.01,14.42,3.3,1.32,0.59,607.73
1000,1205,143.96,120.83,14.39,3.31,1.32,0.59,632.65
1000,1206,143.72,120.58,14.4,3.29,1.32,0.59,613.77
1000,1207,143.46,120.41,14.37,3.27,1.32,0.58,610.81
1000,1208,143.23,120.16,14.34,3.26,1.3,0.58,611.12
1000,1209,142.91,119.92,14.32,3.24,1.29,0.58,614.4
1000,1210,142.65,119.75,14.27,3.24,1.29,0.58,608.83
1000,1211,142.41,119.6,14.22,3.24,1.3,0.57,605.28
1000,1212,142.22,119.41,14.19,3.24,1.29,0.57,583.09
1000,1213,141.97,119.25,14.14,3.21,1.3,0.57,583.86
1000,1214,141.77,119.03,14.17,3.21,1.31,0.57,592.97
1000,1215,141.52,118.83,14.16,3.22,1.31,0.57,613.66
1000,1216,141.3,118.64,14.12,3.21,1.3,0.57,612.47
1000,1217,141.13,118.52,14.09,3.21,1.26,0.57,614.91
1000,1218,140.9,118.3,14.05,3.21,1.25,0.58,610.86
1000,1219,140.67,118.16,14.02,3.19,1.24,0.56,610.79
1000,1220,140.36,118.0,14.0,3.17,1.24,0.57,633.73
1000,1221,140.2,117.81,13.99,3.17,1.24,0.57,625.19
1000,1222,140.07,117.7,13.97,3.14,1.23,0.56,624.39
1000,1223,139.67,117.47,13.93,3.13,1.22,0.56,650.36
1000,1224,139.46,117.31,13.9,3.1,1.22,0.55,639.71
1000,1225,139.04,117.05,13.83,3.11,1.2,0.55,652.97
1000,1226,138.92,116.9,13.77,3.08,1.19,0.55,627.22
1000,1227,138.73,116.72,13.75,3.06,1.19,0.54,639.99
1000,1228,138.59,116.46,13.76,3.06,1.19,0.53,597.95
1000,1229,138.34,116.26,13.75,3.06,1.19,0.52,609.66
1000,1230,137.99,116.01,13.72,3.06,1.19,0.52,611.33
1000,1231,137.71,115.79,13.72,3.05,1.19,0.52,626.01
1000,1232,137.43,115.65,13.66,3.04,1.19,0.52,639.78
1000,1233,137.17,115.47,13.65,3.05,1.18,0.52,649.66
1000,1234,136.88,115.24,13.63,3.05,1.18,0.51,647.12
1000,1235,136.5,115.02,13.58,3.03,1.19,0.51,658.89
1000,1236,136.17,114.78,13.54,3.01,1.19,0.5,668.08
1000,1237,135.9,114.6,13.54,3.01,1.17,0.5,686.93
1000,1238,135.71,114.34,13.54,3.0,1.18,0.5,681.98
1000,1239,135.62,114.19,13.52,3.0,1.18,0.5,651.61
1000,1240,135.36,114.0,13.46,2.98,1.17,0.5,647.24
1000,1241,135.14,113.84,13.42,2.92,1.17,0.5,644.21
1000,1242,134.98,113.72,13.37,2.92,1.17,0.5,637.5
1000,1243,134.79,113.56,13.34,2.89,1.15,0.51,635.98
1000,1244,134.56,113.36,13.32,2.88,1.15,0.52,634.65
1000,1245,134.27,113.13,13.28,2.87,1.16,0.51,633.09
1000,1246,134.04,112.92,13.21,2.88,1.15,0.5,628.64
1000,1247,133.78,112.73,13.2,2.87,1.14,0.5,646.06
1000,1248,133.59,112.55,13.18,2.88,1.12,0.48,648.95
1000,1249,133.44,112.37,13.15,2.87,1.11,0.47,632.86
1000,1250,133.2,112.13,13.15,2.87,1.11,0.45,626.62
1000,1251,132.88,111.94,13.08,2.83,1.1,0.46,642.65
