n,k,all-cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
1000,418,582.96,435.96,77.9,26.82,13.82,7.66,36.9
1000,419,581.96,435.06,77.72,26.78,13.94,7.66,37.24
1000,420,581.0,434.34,77.5,26.78,13.92,7.66,37.82
1000,421,580.02,433.58,77.3,26.68,13.9,7.7,38.26
1000,422,579.02,432.76,77.3,26.62,13.84,7.62,38.5
1000,423,578.02,431.92,77.18,26.56,13.76,7.58,38.88
1000,424,577.02,431.08,77.02,26.54,13.74,7.58,39.2
1000,425,576.06,430.22,76.96,26.42,13.78,7.56,39.36
1000,426,575.1,429.44,76.76,26.58,13.64,7.52,39.52
1000,427,574.14,428.64,76.7,26.56,13.58,7.5,40.08
1000,428,573.18,427.8,76.48,26.62,13.6,7.44,39.82
1000,429,572.18,427.06,76.34,26.46,13.66,7.42,40.02
1000,430,571.22,426.3,76.22,26.4,13.66,7.46,40.3
1000,431,570.26,425.5,75.96,26.4,13.68,7.38,40.38
1000,432,569.26,424.66,75.84,26.22,13.78,7.44,40.54
1000,433,568.26,423.94,75.58,26.16,13.74,7.48,40.92
1000,434,567.26,423.14,75.46,26.24,13.66,7.42,41.12
1000,435,566.28,422.24,75.36,26.32,13.62,7.4,41.26
1000,436,565.3,421.22,75.3,26.38,13.66,7.26,41.44
1000,437,564.34,420.54,75.12,26.38,13.58,7.32,42.24
1000,438,563.34,419.48,75.22,26.36,13.44,7.38,42.42
1000,439,562.38,418.76,75.08,26.4,13.52,7.3,42.88
1000,440,561.38,418.06,74.82,26.44,13.42,7.26,42.92
1000,441,560.46,417.14,74.76,26.52,13.28,7.36,43.0
1000,442,559.5,416.36,74.56,26.52,13.24,7.38,42.54
1000,443,558.5,415.58,74.38,26.48,13.22,7.42,43.38
1000,444,557.5,414.68,74.38,26.46,13.18,7.4,43.48
1000,445,556.5,413.68,74.48,26.46,13.18,7.34,44.54
1000,446,555.5,412.76,74.38,26.42,13.2,7.34,45.16
1000,447,554.5,412.06,74.14,26.32,13.18,7.4,45.74
1000,448,553.52,411.32,73.84,26.48,13.08,7.46,46.8
1000,449,552.52,410.5,73.74,26.36,13.14,7.36,47.18
1000,450,551.52,409.74,73.6,26.34,13.0,7.46,49.04
1000,451,550.52,408.76,73.38,26.5,13.06,7.44,49.7
1000,452,549.52,407.88,73.22,26.44,13.04,7.46,49.84
1000,453,548.54,407.18,73.04,26.36,13.04,7.42,50.68
1000,454,547.54,406.34,72.9,26.38,13.0,7.48,51.68
1000,455,546.56,405.68,72.8,26.26,12.94,7.38,52.02
1000,456,545.56,404.78,72.7,26.2,12.94,7.44,52.42
1000,457,544.58,403.98,72.64,26.12,13.02,7.4,53.94
1000,458,543.62,403.0,72.68,26.14,13.02,7.36,54.46
1000,459,542.62,402.16,72.62,26.04,13.06,7.28,54.78
1000,460,541.62,401.38,72.4,26.08,13.04,7.26,55.22
1000,461,540.62,400.5,72.38,26.04,13.02,7.22,55.28
1000,462,539.66,399.74,72.2,25.94,12.98,7.14,55.6
1000,463,538.66,398.96,72.04,25.92,12.92,7.1,56.06
1000,464,537.68,398.1,72.0,25.88,12.84,7.14,56.1
1000,465,536.68,397.1,71.98,25.98,12.76,7.12,56.94
1000,466,535.7,396.24,71.86,26.06,12.7,7.0,56.98
1000,467,534.74,395.54,71.58,26.12,12.66,6.96,57.28
1000,468,533.76,394.86,71.32,26.02,12.7,6.92,57.62
1000,469,532.84,394.02,71.32,25.94,12.62,6.92,58.16
1000,470,531.88,393.2,71.08,26.04,12.6,6.94,58.28
1000,471,530.92,392.4,70.96,26.06,12.58,7.0,58.9
1000,472,529.92,391.74,70.88,25.86,12.52,7.04,60.04
1000,473,528.92,390.92,70.72,25.68,12.64,7.04,60.1
1000,474,527.94,390.1,70.6,25.64,12.6,6.98,60.16
1000,475,526.94,389.32,70.38,25.54,12.6,7.06,60.46
1000,476,525.94,388.56,70.26,25.42,12.6,7.06,62.14
1000,477,524.96,387.88,69.94,25.46,12.6,7.1,62.5
1000,478,523.96,387.2,69.66,25.46,12.52,7.12,62.88
1000,479,522.96,386.44,69.46,25.44,12.56,7.02,64.04
1000,480,521.98,385.56,69.56,25.42,12.42,7.08,65.34
1000,481,520.98,384.64,69.62,25.36,12.34,7.04,65.78
1000,482,520.0,384.02,69.4,25.3,12.18,7.0,66.08
1000,483,519.0,383.18,69.36,25.14,12.12,7.04,66.2
1000,484,518.04,382.3,69.34,25.1,12.12,7.02,68.02
1000,485,517.1,381.64,69.28,25.02,12.12,7.02,68.58
1000,486,516.16,381.14,69.16,24.9,11.94,7.0,70.88
1000,487,515.24,380.6,69.0,24.82,11.88,6.9,71.28
1000,488,514.24,379.82,68.86,24.88,11.86,6.84,72.04
1000,489,513.24,379.08,68.82,24.8,11.72,6.82,73.24
1000,490,512.24,378.2,68.8,24.78,11.6,6.82,73.98
1000,491,511.28,377.44,68.8,24.68,11.5,6.84,74.38
1000,492,510.28,376.58,68.68,24.72,11.48,6.88,74.64
1000,493,509.32,375.84,68.42,24.7,11.52,6.88,74.72
1000,494,508.34,375.28,68.26,24.48,11.46,6.88,76.24
1000,495,507.34,374.4,68.12,24.62,11.38,6.9,76.56
1000,496,506.4,373.8,67.94,24.54,11.38,6.88,79.08
1000,497,505.44,372.98,68.0,24.38,11.36,6.88,81.2
1000,498,504.44,372.08,67.74,24.44,11.38,6.8,81.32
1000,499,503.46,371.26,67.54,24.44,11.4,6.8,81.94
1000,500,502.48,370.54,67.32,24.4,11.38,6.86,83.2
1000,501,501.54,369.68,67.4,24.36,11.36,6.82,84.02
1000,502,500.54,369.0,67.26,24.28,11.34,6.78,84.52
1000,503,499.54,368.14,67.18,24.12,11.44,6.82,84.66
1000,504,498.54,367.58,67.06,24.08,11.3,6.78,85.4
1000,505,497.6,366.82,66.84,24.22,11.2,6.84,86.42
1000,506,496.6,366.0,66.78,24.18,11.16,6.84,88.22
1000,507,495.66,365.44,66.62,24.16,11.06,6.72,90.04
1000,508,494.7,364.88,66.38,24.06,11.1,6.7,91.06
1000,509,493.74,364.16,66.22,23.94,11.16,6.74,91.34
1000,510,492.78,363.46,66.14,23.9,11.12,6.72,92.5
1000,511,491.78,362.68,66.06,23.96,11.02,6.7,93.56
1000,512,490.8,361.94,65.94,23.94,10.94,6.7,93.98
1000,513,489.84,361.14,65.84,23.9,11.02,6.74,95.42
1000,514,488.96,360.46,65.76,23.74,11.08,6.74,94.76
1000,515,488.04,359.86,65.58,23.68,11.02,6.82,97.84
1000,516,487.1,359.28,65.42,23.42,11.16,6.78,98.1
1000,517,486.16,358.58,65.28,23.36,11.12,6.74,98.78
1000,518,485.2,357.7,65.34,23.2,11.1,6.72,99.04
1000,519,484.22,356.8,65.38,23.04,11.08,6.8,99.28
1000,520,483.22,356.14,65.24,22.88,11.02,6.86,100.56
1000,521,482.26,355.46,65.06,22.72,11.04,6.96,101.14
1000,522,481.3,354.58,65.06,22.74,10.92,6.94,100.66
1000,523,480.38,353.9,64.94,22.6,10.94,7.0,98.94
1000,524,479.4,353.12,64.98,22.48,10.94,6.94,100.02
1000,525,478.4,352.38,64.86,22.48,10.9,6.96,100.34
1000,526,477.44,351.72,64.86,22.24,10.78,7.04,101.62
1000,527,476.48,351.0,64.64,22.18,10.8,7.04,102.24
1000,528,475.54,350.22,64.56,22.16,10.82,6.94,102.5
1000,529,474.54,349.4,64.44,22.18,10.8,6.94,103.3
1000,530,473.6,348.7,64.32,22.1,10.82,6.88,104.18
1000,531,472.6,348.0,64.12,21.96,10.86,6.94,106.14
1000,532,471.66,347.14,64.14,21.92,10.84,6.92,105.66
1000,533,470.66,346.4,64.06,21.86,10.88,6.78,106.58
1000,534,469.78,345.78,63.98,21.78,10.88,6.74,106.94
1000,535,468.88,345.14,63.66,21.76,10.86,6.76,106.62
1000,536,467.96,344.48,63.68,21.64,10.8,6.74,109.18
1000,537,467.04,343.78,63.66,21.52,10.86,6.7,109.84
1000,538,466.08,343.04,63.64,21.32,10.88,6.7,110.58
1000,539,465.1,342.28,63.48,21.28,10.86,6.72,112.2
1000,540,464.14,341.6,63.3,21.28,10.82,6.72,113.94
1000,541,463.22,340.88,63.24,21.24,10.84,6.68,114.9
1000,542,462.22,340.06,63.3,21.18,10.76,6.58,116.8
1000,543,461.22,339.22,63.12,21.22,10.72,6.58,116.9
1000,544,460.24,338.56,62.88,21.22,10.76,6.56,120.44
1000,545,459.24,337.86,62.72,21.12,10.82,6.56,122.12
1000,546,458.32,337.26,62.62,21.04,10.76,6.44,124.8
1000,547,457.4,336.7,62.44,21.08,10.62,6.42,123.48
1000,548,456.42,336.08,62.28,21.04,10.62,6.3,126.92
1000,549,455.46,335.22,62.14,21.1,10.64,6.32,128.64
1000,550,454.5,334.52,61.94,21.16,10.5,6.4,131.68
1000,551,453.52,334.0,61.54,21.24,10.46,6.42,134.74
1000,552,452.54,333.3,61.2,21.28,10.52,6.4,135.26
1000,553,451.56,332.76,61.06,21.3,10.42,6.4,138.86
1000,554,450.62,332.04,60.92,21.34,10.38,6.4,139.4
1000,555,449.8,331.44,60.76,21.22,10.32,6.44,139.2
1000,556,448.8,330.76,60.6,21.14,10.36,6.44,141.04
1000,557,447.82,330.02,60.4,21.04,10.38,6.48,141.98
1000,558,446.92,329.5,60.18,20.98,10.36,6.52,141.34
1000,559,445.96,328.84,60.08,20.88,10.4,6.5,144.68
1000,560,445.02,328.18,59.98,20.84,10.36,6.52,146.74
1000,561,444.1,327.48,59.82,20.8,10.36,6.46,147.7
1000,562,443.14,326.9,59.6,20.7,10.38,6.48,151.8
1000,563,442.26,326.3,59.44,20.64,10.34,6.5,150.28
1000,564,441.34,325.62,59.38,20.56,10.38,6.46,152.04
1000,565,440.48,324.92,59.38,20.56,10.32,6.46,153.08
1000,566,439.52,324.26,59.16,20.64,10.26,6.38,156.34
1000,567,438.64,323.74,58.88,20.7,10.2,6.34,154.9
1000,568,437.66,323.18,58.74,20.58,10.18,6.36,160.14
1000,569,436.74,322.64,58.6,20.44,10.2,6.28,159.48
1000,570,435.8,322.02,58.52,20.46,10.16,6.2,161.3
1000,571,434.84,321.42,58.36,20.4,10.02,6.24,165.08
1000,572,433.92,320.84,58.16,20.38,10.0,6.24,170.2
1000,573,432.98,320.18,58.08,20.36,10.02,6.16,173.16
1000,574,432.12,319.54,57.78,20.38,10.06,6.18,175.12
1000,575,431.16,318.9,57.64,20.38,9.98,6.2,176.92
1000,576,430.24,318.34,57.44,20.28,9.96,6.18,176.16
1000,577,429.36,317.66,57.32,20.24,9.9,6.22,176.56
1000,578,428.48,316.98,57.32,20.06,9.96,6.18,176.3
1000,579,427.52,316.1,57.3,19.96,9.98,6.22,174.88
1000,580,426.54,315.42,57.18,19.96,9.94,6.26,180.98
1000,581,425.56,314.74,57.06,19.98,9.86,6.22,184.06
1000,582,424.6,314.12,56.78,19.96,9.86,6.2,185.86
1000,583,423.7,313.66,56.5,19.96,9.82,6.2,185.12
1000,584,422.78,313.08,56.34,19.82,9.82,6.18,185.0
1000,585,421.94,312.42,56.32,19.78,9.72,6.22,186.92
1000,586,420.94,311.8,56.14,19.72,9.7,6.22,191.34
1000,587,420.0,311.18,55.94,19.72,9.56,6.26,192.2
1000,588,419.28,310.54,55.86,19.64,9.6,6.24,192.62
1000,589,418.3,309.88,55.74,19.52,9.56,6.18,193.22
1000,590,417.36,309.28,55.6,19.46,9.58,6.14,197.14
1000,591,416.38,308.78,55.5,19.36,9.52,6.14,198.66
1000,592,415.46,308.04,55.46,19.34,9.48,6.1,202.16
1000,593,414.52,307.48,55.26,19.3,9.5,6.1,205.78
1000,594,413.62,306.88,55.12,19.26,9.56,5.96,209.54
1000,595,412.76,306.18,55.04,19.24,9.54,5.94,210.16
1000,596,411.84,305.68,54.88,19.22,9.5,5.8,216.54
1000,597,410.98,305.0,54.86,19.16,9.52,5.82,217.32
1000,598,410.12,304.4,54.8,19.14,9.48,5.76,220.36
1000,599,409.36,303.76,54.78,19.08,9.46,5.82,219.42
1000,600,408.48,303.22,54.7,18.92,9.44,5.72,220.7
1000,601,407.6,302.76,54.48,18.82,9.46,5.66,224.24
1000,602,406.66,302.28,54.34,18.7,9.44,5.66,232.48
1000,603,405.86,301.66,54.24,18.76,9.42,5.64,234.54
1000,604,405.02,301.02,54.12,18.76,9.32,5.68,232.56
1000,605,404.1,300.32,53.96,18.66,9.34,5.68,232.98
1000,606,403.16,299.74,53.82,18.66,9.28,5.6,235.68
1000,607,402.2,299.2,53.68,18.62,9.22,5.56,238.1
1000,608,401.4,298.5,53.64,18.6,9.26,5.5,234.6
1000,609,400.54,297.86,53.42,18.62,9.28,5.5,234.78
1000,610,399.7,297.26,53.28,18.58,9.2,5.54,234.76
1000,611,398.82,296.6,53.28,18.52,9.12,5.46,236.5
1000,612,397.94,295.92,53.22,18.46,9.08,5.44,241.3
1000,613,397.12,295.3,53.22,18.36,8.98,5.44,242.5
1000,614,396.28,294.94,52.84,18.3,9.06,5.44,242.58
1000,615,395.36,294.48,52.7,18.18,9.04,5.36,248.36
1000,616,394.42,293.8,52.58,18.16,8.96,5.34,251.94
1000,617,393.46,293.12,52.48,18.08,8.92,5.36,254.06
1000,618,392.58,292.26,52.52,18.06,8.88,5.32,249.92
1000,619,391.7,291.54,52.48,18.06,8.76,5.28,249.58
1000,620,390.8,290.96,52.36,17.98,8.74,5.32,254.54
1000,621,390.02,290.4,52.22,17.94,8.64,5.32,252.84
1000,622,389.06,289.76,52.24,17.8,8.64,5.3,257.16
1000,623,388.28,289.06,52.18,17.84,8.6,5.36,259.28
1000,624,387.46,288.62,52.0,17.84,8.58,5.36,262.88
1000,625,386.52,287.9,51.92,17.82,8.46,5.38,267.46
1000,626,385.72,287.22,51.8,17.82,8.46,5.38,263.82
1000,627,384.88,286.56,51.78,17.82,8.36,5.34,262.86
1000,628,383.98,286.0,51.68,17.72,8.28,5.36,264.02
1000,629,383.08,285.44,51.52,17.64,8.3,5.36,268.78
1000,630,382.18,284.86,51.42,17.62,8.32,5.34,275.62
1000,631,381.38,284.2,51.5,17.56,8.32,5.32,281.68
1000,632,380.56,283.6,51.4,17.58,8.34,5.26,282.64
1000,633,379.76,283.04,51.28,17.58,8.34,5.24,282.08
1000,634,378.9,282.42,51.24,17.44,8.34,5.22,283.02
1000,635,378.04,281.96,51.06,17.38,8.3,5.14,282.78
1000,636,377.18,281.36,51.0,17.26,8.28,5.2,283.84
1000,637,376.38,280.88,50.84,17.2,8.28,5.18,287.58
1000,638,375.5,280.34,50.56,17.18,8.32,5.2,292.88
1000,639,374.6,279.88,50.34,16.98,8.3,5.22,297.7
1000,640,373.86,279.26,50.34,16.96,8.28,5.2,300.78
1000,641,373.04,278.76,50.12,16.98,8.26,5.14,300.04
1000,642,372.14,278.18,49.94,16.9,8.26,5.1,301.52
1000,643,371.24,277.54,49.86,16.9,8.24,5.0,302.66
1000,644,370.26,276.86,49.7,16.88,8.28,4.98,304.72
1000,645,369.38,276.3,49.48,16.96,8.22,4.94,306.5
1000,646,368.5,275.76,49.4,16.9,8.16,4.9,310.4
1000,647,367.6,275.3,49.12,16.94,8.08,4.92,314.08
1000,648,366.88,274.76,49.02,16.9,8.1,4.86,309.48
1000,649,366.1,274.34,48.88,16.8,8.1,4.88,312.14
1000,650,365.24,273.76,48.52,16.86,8.14,4.84,313.0
1000,651,364.46,273.18,48.42,16.92,8.12,4.78,313.38
1000,652,363.54,272.62,48.36,16.88,7.98,4.76,315.94
1000,653,362.7,272.1,48.28,16.68,7.94,4.74,324.18
1000,654,361.88,271.62,48.06,16.76,7.88,4.66,327.66
1000,655,361.16,271.08,47.98,16.68,7.88,4.62,323.22
1000,656,360.34,270.64,47.78,16.6,7.88,4.54,324.34
1000,657,359.56,270.12,47.6,16.66,7.8,4.52,323.8
1000,658,358.72,269.48,47.46,16.62,7.82,4.46,323.78
1000,659,357.96,268.98,47.4,16.52,7.82,4.44,320.82
1000,660,357.2,268.48,47.3,16.48,7.82,4.44,316.42
1000,661,356.32,268.02,47.2,16.36,7.72,4.4,316.24
1000,662,355.48,267.44,47.04,16.3,7.66,4.42,317.96
1000,663,354.66,266.92,46.92,16.26,7.56,4.4,320.78
1000,664,353.96,266.18,46.94,16.24,7.54,4.4,319.5
1000,665,353.16,265.62,46.86,16.26,7.4,4.4,315.42
1000,666,352.5,265.08,46.78,16.24,7.38,4.4,310.36
1000,667,351.62,264.64,46.62,16.14,7.34,4.38,320.4
1000,668,350.74,263.92,46.54,16.06,7.36,4.36,321.8
1000,669,350.0,263.38,46.52,15.94,7.3,4.34,316.96
1000,670,349.2,262.92,46.36,15.82,7.24,4.34,324.42
1000,671,348.52,262.42,46.24,15.78,7.22,4.34,325.9
1000,672,347.74,262.0,46.1,15.74,7.22,4.3,319.78
1000,673,347.16,261.64,45.88,15.82,7.2,4.26,315.8
1000,674,346.36,261.06,45.84,15.68,7.2,4.16,320.16
1000,675,345.56,260.6,45.72,15.62,7.14,4.14,332.02
1000,676,344.78,260.2,45.52,15.46,7.14,4.12,334.44
1000,677,343.9,259.82,45.42,15.36,7.06,4.08,340.44
1000,678,343.14,259.38,45.12,15.44,7.0,4.1,343.72
1000,679,342.38,258.92,45.02,15.36,7.02,4.06,349.46
1000,680,341.56,258.34,44.88,15.38,6.96,4.08,348.98
1000,681,340.8,257.82,44.82,15.32,6.9,4.08,356.18
1000,682,340.12,257.32,44.7,15.22,6.88,4.08,344.94
1000,683,339.44,256.84,44.6,15.16,6.88,4.06,346.48
1000,684,338.7,256.3,44.46,15.12,6.9,4.02,346.66
1000,685,337.96,255.66,44.42,15.06,6.9,4.0,349.84
1000,686,337.16,255.12,44.26,15.04,6.86,3.98,351.68
1000,687,336.42,254.64,44.04,14.96,6.86,3.98,346.84
1000,688,335.72,254.16,43.98,14.92,6.84,3.9,345.78
1000,689,334.94,253.84,43.82,14.78,6.82,3.92,352.26
1000,690,334.26,253.38,43.7,14.74,6.76,3.92,349.9
1000,691,333.48,252.8,43.56,14.72,6.84,3.9,360.04
1000,692,332.74,252.34,43.4,14.68,6.78,3.98,364.3
1000,693,331.92,251.82,43.3,14.64,6.74,3.96,365.22
1000,694,331.1,251.2,43.28,14.56,6.62,4.02,368.04
1000,695,330.44,250.76,43.2,14.52,6.52,4.04,372.72
1000,696,329.76,250.34,43.0,14.52,6.44,4.02,362.72
1000,697,328.92,249.78,42.9,14.56,6.4,4.0,370.24
1000,698,328.34,249.3,42.9,14.48,6.4,3.96,366.16
1000,699,327.52,248.74,42.84,14.42,6.36,3.96,375.26
1000,700,326.8,248.26,42.7,14.42,6.34,3.96,382.3
1000,701,326.02,247.84,42.54,14.36,6.28,3.92,389.36
1000,702,325.44,247.38,42.48,14.34,6.22,3.94,388.82
1000,703,324.9,247.12,42.28,14.26,6.18,3.92,374.08
1000,704,324.3,246.58,42.28,14.28,6.14,3.84,369.3
1000,705,323.66,246.08,42.34,14.16,6.12,3.78,363.96
1000,706,322.9,245.58,42.28,14.04,6.04,3.8,362.6
1000,707,322.08,245.04,42.2,14.04,6.0,3.8,374.64
1000,708,321.5,244.64,42.1,13.98,6.04,3.78,369.78
1000,709,320.74,244.24,42.1,13.78,6.04,3.82,383.52
1000,710,320.04,243.64,42.08,13.8,6.06,3.76,383.26
1000,711,319.2,243.16,41.96,13.72,6.0,3.78,393.24
1000,712,318.42,242.68,41.78,13.68,6.02,3.76,391.2
1000,713,317.7,242.3,41.62,13.64,5.98,3.76,397.1
1000,714,317.02,241.72,41.54,13.68,5.96,3.72,393.86
1000,715,316.24,241.16,41.46,13.58,5.96,3.72,396.52
1000,716,315.72,240.76,41.38,13.6,5.92,3.66,395.42
1000,717,315.02,240.26,41.32,13.62,5.9,3.6,404.22
1000,718,314.3,239.82,41.18,13.58,5.86,3.62,415.38
1000,719,313.56,239.4,41.14,13.54,5.8,3.62,416.78
1000,720,312.84,238.92,41.02,13.54,5.78,3.62,413.56
1000,721,312.16,238.46,40.96,13.42,5.78,3.6,408.84
1000,722,311.26,237.86,40.86,13.42,5.78,3.54,419.0
1000,723,310.56,237.32,40.8,13.42,5.74,3.54,422.1
1000,724,310.02,236.9,40.68,13.36,5.72,3.52,404.88
1000,725,309.28,236.38,40.56,13.38,5.74,3.5,408.24
1000,726,308.64,235.96,40.48,13.36,5.68,3.48,416.22
1000,727,307.94,235.44,40.4,13.34,5.72,3.46,427.1
1000,728,307.24,234.88,40.28,13.34,5.7,3.48,421.7
1000,729,306.44,234.2,40.22,13.36,5.7,3.5,426.82
1000,730,305.66,233.78,40.08,13.28,5.68,3.5,429.3
1000,731,305.1,233.36,39.96,13.32,5.68,3.46,431.42
1000,732,304.52,232.9,39.92,13.22,5.66,3.48,415.6
1000,733,303.82,232.5,39.68,13.18,5.68,3.42,416.54
1000,734,303.1,232.04,39.56,13.1,5.62,3.44,408.64
1000,735,302.4,231.68,39.42,12.96,5.56,3.48,411.8
1000,736,301.6,231.08,39.4,12.9,5.54,3.52,421.04
1000,737,300.92,230.66,39.28,12.86,5.48,3.46,420.06
1000,738,300.3,230.1,39.26,12.78,5.48,3.44,410.04
1000,739,299.48,229.58,39.2,12.72,5.4,3.46,426.12
1000,740,298.72,229.1,39.08,12.7,5.34,3.4,427.14
1000,741,298.0,228.74,38.88,12.62,5.32,3.44,430.88
1000,742,297.36,228.44,38.68,12.56,5.32,3.38,428.14
1000,743,296.64,227.98,38.7,12.46,5.3,3.34,436.54
1000,744,296.02,227.5,38.68,12.38,5.32,3.34,435.86
1000,745,295.42,226.96,38.68,12.34,5.32,3.3,426.02
1000,746,294.76,226.54,38.54,12.3,5.26,3.36,433.74
1000,747,294.16,226.08,38.5,12.18,5.26,3.34,425.88
1000,748,293.36,225.52,38.38,12.2,5.22,3.34,431.36
1000,749,292.8,224.98,38.28,12.16,5.2,3.34,417.42
1000,750,292.08,224.48,38.24,12.06,5.18,3.3,430.66
1000,751,291.4,224.1,38.1,12.04,5.2,3.26,435.88
1000,752,290.8,223.62,37.98,12.0,5.2,3.26,432.56
1000,753,290.32,223.24,37.9,11.92,5.22,3.24,424.5
1000,754,289.6,222.74,37.8,11.88,5.18,3.26,426.08
1000,755,288.88,222.18,37.76,11.86,5.18,3.2,429.04
1000,756,288.3,221.7,37.66,11.88,5.22,3.16,420.1
1000,757,287.64,221.38,37.4,11.84,5.2,3.16,424.32
1000,758,286.74,220.96,37.3,11.8,5.16,3.14,444.74
1000,759,286.14,220.58,37.18,11.7,5.2,3.14,445.08
1000,760,285.4,220.14,37.06,11.62,5.18,3.1,451.86
1000,761,284.8,219.66,37.02,11.58,5.12,3.06,444.16
1000,762,284.26,219.32,36.96,11.52,5.1,3.02,454.0
1000,763,283.74,218.86,36.9,11.44,5.08,3.0,441.08
1000,764,283.12,218.36,36.82,11.44,5.06,2.98,432.26
1000,765,282.48,218.0,36.7,11.38,5.0,2.98,427.0
1000,766,281.76,217.4,36.58,11.44,5.02,2.98,438.04
1000,767,281.1,216.92,36.48,11.5,4.98,2.92,442.02
1000,768,280.28,216.38,36.38,11.44,4.98,2.94,445.62
1000,769,279.66,215.9,36.26,11.48,4.94,2.96,455.08
1000,770,278.88,215.42,36.18,11.42,4.9,2.96,457.9
1000,771,278.32,215.0,36.06,11.44,4.92,2.96,456.04
1000,772,277.92,214.64,36.0,11.42,4.9,2.92,451.28
1000,773,277.22,214.22,35.84,11.46,4.86,2.94,470.46
1000,774,276.66,213.86,35.72,11.44,4.84,2.94,467.5
1000,775,276.02,213.48,35.5,11.5,4.88,2.92,474.56
1000,776,275.42,212.94,35.54,11.38,4.88,2.9,461.96
1000,777,274.8,212.6,35.4,11.32,4.86,2.88,460.36
1000,778,274.08,212.06,35.46,11.24,4.78,2.84,463.06
1000,779,273.4,211.56,35.44,11.12,4.82,2.8,463.58
1000,780,272.88,211.2,35.32,11.06,4.82,2.76,460.88
1000,781,272.26,210.78,35.22,11.06,4.8,2.74,457.34
1000,782,271.5,210.18,35.14,11.0,4.82,2.72,456.32
1000,783,270.82,209.68,35.14,10.92,4.72,2.7,449.26
1000,784,270.12,209.32,35.0,10.92,4.7,2.66,464.5
1000,785,269.48,208.9,34.9,10.88,4.7,2.62,468.12
1000,786,268.92,208.5,34.78,10.82,4.64,2.66,465.98
1000,787,268.36,208.04,34.74,10.8,4.58,2.68,475.64
1000,788,267.84,207.7,34.68,10.66,4.54,2.66,474.54
1000,789,267.18,207.24,34.62,10.62,4.52,2.62,473.72
1000,790,266.58,206.86,34.5,10.6,4.52,2.58,478.16
1000,791,266.02,206.46,34.34,10.54,4.5,2.5,472.3
1000,792,265.64,206.12,34.2,10.58,4.5,2.48,455.58
1000,793,265.02,205.78,34.04,10.56,4.44,2.46,453.1
1000,794,264.34,205.44,33.84,10.52,4.46,2.44,464.16
1000,795,263.8,205.08,33.68,10.52,4.44,2.44,465.06
1000,796,263.16,204.8,33.46,10.44,4.46,2.48,471.6
1000,797,262.5,204.36,33.34,10.36,4.44,2.46,459.4
1000,798,262.04,204.0,33.28,10.36,4.4,2.46,455.72
1000,799,261.4,203.54,33.24,10.32,4.36,2.46,460.0
1000,800,260.84,203.1,33.18,10.3,4.32,2.48,454.14
1000,801,260.1,202.54,33.08,10.24,4.34,2.52,457.0
1000,802,259.46,202.06,33.08,10.18,4.34,2.48,457.8
1000,803,258.74,201.6,32.96,10.14,4.34,2.42,454.08
1000,804,258.2,201.18,32.86,10.08,4.34,2.44,460.46
1000,805,257.76,201.0,32.78,10.02,4.3,2.4,458.96
1000,806,257.16,200.52,32.72,10.02,4.3,2.38,473.18
1000,807,256.72,200.32,32.56,10.02,4.32,2.36,473.42
1000,808,256.16,199.76,32.62,10.0,4.34,2.32,471.7
1000,809,255.5,199.34,32.54,10.0,4.28,2.32,476.4
1000,810,254.94,198.86,32.5,10.04,4.26,2.34,474.26
1000,811,254.3,198.52,32.38,10.0,4.26,2.26,483.96
1000,812,253.78,198.2,32.26,9.94,4.28,2.28,495.66
1000,813,253.26,197.76,32.26,9.86,4.26,2.26,500.56
1000,814,252.54,197.26,32.12,9.86,4.24,2.24,498.98
1000,815,252.06,196.84,32.08,9.82,4.2,2.24,494.94
1000,816,251.42,196.4,32.0,9.76,4.2,2.22,499.44
1000,817,251.02,196.08,31.86,9.76,4.22,2.2,481.94
1000,818,250.4,195.66,31.84,9.62,4.22,2.18,488.8
1000,819,249.78,195.38,31.7,9.54,4.18,2.14,494.02
1000,820,249.32,194.96,31.62,9.5,4.18,2.14,479.44
1000,821,248.78,194.64,31.48,9.48,4.18,2.12,481.66
1000,822,248.14,194.18,31.4,9.48,4.18,2.14,488.3
1000,823,247.7,193.88,31.4,9.44,4.2,2.12,500.58
1000,824,247.18,193.5,31.3,9.46,4.18,2.12,512.86
1000,825,246.72,193.06,31.24,9.48,4.16,2.12,514.12
1000,826,246.16,192.7,31.18,9.46,4.16,2.1,526.2
1000,827,245.68,192.4,31.1,9.38,4.14,2.08,504.04
1000,828,245.02,191.98,31.02,9.34,4.14,2.06,509.72
1000,829,244.5,191.64,31.0,9.32,4.1,2.02,521.84
1000,830,243.88,191.12,30.96,9.3,4.1,2.0,520.38
1000,831,243.36,190.76,30.78,9.28,4.1,1.98,515.38
1000,832,242.88,190.38,30.76,9.3,4.06,1.98,509.08
1000,833,242.26,189.92,30.64,9.24,4.04,1.98,506.42
1000,834,241.86,189.56,30.52,9.28,3.98,1.94,496.58
1000,835,241.38,189.02,30.48,9.28,4.0,1.96,482.9
1000,836,240.76,188.66,30.38,9.28,3.98,1.96,486.54
1000,837,240.1,188.42,30.26,9.3,3.88,1.96,515.86
1000,838,239.52,188.0,30.22,9.28,3.9,1.92,513.8
1000,839,239.08,187.62,30.1,9.3,3.84,1.94,493.74
