k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
284,0.14131131524599264,0.002050906955075661,0.07163266217596821,99.89694518954326,99.98852864414125,0.5138562453195366,0.5138660036302632,0.5670626177011778,0.5315835479502369,0.06403481424793514,0.2336745367554472,1.8995760190832833,0.9745964681893053,0.40242995656114766,0.24135515793404852,1.223942743451396,0.7662540852359958,0.34047702051556494,0.09851120612870388,0.21823840616335244,2.6327894394295352,2.875447166310995,0.4020709160956629,0.9205628103925377,0.9919898465259541,1.4002931032197692,1.2210190914736296,0.2488538603560738,1.3597089587733457,1.5139972956874082,0.3610096751931727,1.1608903624304563
285,0.14558181573872148,0.0010423178078490507,0.07221604118856602,99.89601576048132,99.98842417664481,0.5392919832344961,0.5155352053484492,0.5740445318137765,0.5429356244171868,0.11951053791745632,0.18371680386492442,1.8181494977242751,1.0159642286006363,0.36854558900153966,0.030715157789088017,1.3017790564653962,0.937054522756186,0.3065605559916333,0.0764606084514029,0.14328741258055247,2.7936092490992914,2.9762051641595573,0.3321669163117426,1.3298918450177455,1.2466263027960616,1.3114928811833415,1.3983197797521243,0.34953473948763064,1.4283850741809767,1.5829695242648898,0.34795820755055945,1.3517338219287427
286,0.15382561774882542,0.013549278022927054,0.07006818306107465,99.89509364329756,99.98831849122469,0.4702489537729932,0.46959718496215014,0.5757164141066728,0.5051769224920927,0.29414687208128787,0.29030097857051995,1.703660210314976,1.0079530010082483,0.4056784758135061,0.0041127838956180945,1.0198716367163247,0.6978395697639554,0.4829915405738223,0.16427704532023613,0.19507017864939016,3.601100075002552,3.1063583759591338,0.2123057121522622,1.4621630767256393,1.1623758842185052,1.0709452213280934,1.521141236175517,0.1543516396568162,1.2045094701238968,1.2657866054055444,0.8975317868365174,0.9314957998180124
287,0.1664239491981215,0.01659294058671864,0.07483182903656524,99.89417954651834,99.98821445389514,0.5166041427455929,0.48666896818376804,0.5590175629324449,0.520738323221666,0.32834875103544076,0.1721830212324605,1.6662645591114733,0.9767651481931814,0.3765423945447586,0.30758090658537485,1.092851394292033,0.3627478299700378,0.6495254782337493,0.09505487547487484,0.36703767028092127,3.218446825429779,3.5348780010676455,0.37319933020813517,1.436999409157467,1.3356161715108599,1.2999809826370599,1.5754542149373711,0.27001647299953063,0.9980818969793751,1.35800386731723,0.6198782425623135,0.3497496536922445
288,0.16519717271133294,0.015809886650014884,0.07461179527687158,99.89324888998263,99.98811123728329,0.49776205860247424,0.4680119609441897,0.5510928724014342,0.5055965636830071,0.526545671839457,0.04416300620075065,1.650874448941661,0.8809768360197786,0.4014135551771009,0.24140034455947934,0.9310853514770616,0.21721164002357748,0.6129376728259334,0.31196345660577346,0.37963339912104416,3.234962577093319,3.5061827959992127,0.03654116156305117,1.7096180318863754,1.5101361380529892,1.4783358603911758,1.7526385347365758,0.05553362736795333,1.2494425175667097,1.1214261887687011,1.3708206018440932,0.21253630974160148
289,0.16377085641018993,0.01569209417380838,0.0739589233120816,99.89232021984101,99.98800817412396,0.4898743656532565,0.48528361922642144,0.5715364304135767,0.5155503023405678,0.39332289185316566,0.04840513607418895,1.519751466324388,0.8609113627336633,0.339941085538396,0.12554613998631528,0.9423158040687211,0.47894833638220696,0.3971066719273144,0.24895676258475605,0.24194428983413485,3.156265693760037,3.853229214531758,0.460263522143823,2.2272410927566533,2.0997106676586923,1.4036645041435087,2.1291076776857514,0.14518855514578968,1.2126520870994144,0.8143171444482091,1.3843352440656291,0.03250746310763512
290,0.1628597689757202,0.011959091741026068,0.07537399213586017,99.89139464301121,99.98790593627565,0.4951338159571491,0.4341300241912048,0.6018589651969027,0.5103463412273551,0.25722898646655923,0.16832159796950139,1.5444574877210069,0.9941071299045616,0.32121126879604167,0.22434764930343007,1.0465289923584775,0.35888291948949774,0.6059827173244128,0.4697982085917387,0.3903694410857989,3.6180574193752957,3.6183352318694335,0.4256649999106556,2.1872431650290416,2.3009847231836575,0.8728441402793086,2.1008298834882186,0.01971674808267347,1.1737576708159259,0.8047480533043218,0.8981741548894364,0.10222952079157775
291,0.16569807516042206,0.01472834387623809,0.07540354279680654,99.89047675728268,99.98780298086528,0.4644553458214532,0.41888961977235584,0.6398742950664001,0.5077421641287445,0.21961661588344195,0.16085967993073066,1.5084747683131259,1.1146887731959418,0.2745150828232655,0.5001742306127694,1.3318170319247866,0.30974682229967726,0.8272638235652581,0.3254905477311352,0.5380782452840438,3.786973953375177,3.3607232045704536,0.8962727907022735,1.9290710352939588,2.2863565920586786,0.6528371173165821,2.09071307362826,0.12048348374956062,1.0400275779822348,0.987842302538071,0.73869756463929,0.5489449405551766
292,0.17698675352560084,0.02463610301804844,0.07607377317070373,99.8895732544159,99.9876992111386,0.4971164779451886,0.4494483830069205,0.6017794647653699,0.5160888130496404,0.31579798804138143,0.09911862243852189,1.3842484136404345,1.212204285481759,0.22228201816873377,0.48119141722206166,1.3062956586211745,0.1434383499326354,1.127805857619414,0.2544176202762012,0.6287332090216412,3.6693765932384417,3.3192509474410747,0.889748658467361,2.117742311043231,2.220910489930676,0.9481725421999834,2.127903351459648,0.11716338853885756,1.2433255036540536,0.4217621353844763,0.16722810384502756,1.6471499227768513
293,0.1730962927757341,0.022448612569496658,0.07522831752937324,99.88865155439447,99.9875976245119,0.4828882097287115,0.4669977692769703,0.6083482826938569,0.5193991899085674,0.18169709822109595,0.11242664045822072,1.2779479759621808,1.2137173227730922,0.1656176953871533,0.4131290612384705,1.1502682197126084,0.08923896199203317,1.394863214557494,0.4131290612384705,0.680925783733621,3.8907676198546377,3.8588350369835647,0.3657382578869937,2.197989763348583,2.6164279010853253,0.37879875779064326,2.172893568400715,0.09257892667811332,1.0442539735548044,0.5050809327264129,1.0719511835753217,1.952468057621591
294,0.16802640275505892,0.018411771980467364,0.0747204823622639,99.88773107111463,99.98749665410942,0.47741735289663856,0.479148613385475,0.6149578852260285,0.5238383234077286,0.20660266899978086,0.06337834911204064,1.3394534829169398,1.3638961781142884,0.1426681299862168,0.5908867967535035,0.9304319252758005,0.029540784658179227,1.264411815402932,0.43504599918700426,0.65935046313885,3.2531660185870166,4.0303481767319855,0.43574110172248287,2.04017857725427,2.9561587896847112,0.4266311457317894,2.1868533823784064,0.20896286065711944,0.7553143402705569,0.3267915838146689,1.4296438466027421,2.199271036800138
295,0.17118159935435226,0.014558820488325278,0.07822520816385446,99.88682507858255,99.98739599768312,0.5014880737406884,0.5131358718157245,0.6259608464600201,0.5468595464398921,0.16300235154091422,0.0852401187607458,1.3715595193602106,1.3398871013463813,0.15338574342409653,0.7529920526936695,0.9257988226080756,0.003679268518026921,1.2812219658452968,0.32125806997526984,0.6611801658041048,3.6258890135377646,3.6078627943972714,0.14657068228155823,2.213883444202279,3.2155996207444493,0.17161980255345657,2.1460094902545284,0.15970279875367227,0.6327211434845685,0.8265870854684758,0.9232720620787346,1.5577379192486578
296,0.17692791107663178,0.01607214763660391,0.08033483399966612,99.88592590618151,99.98729485285874,0.5179353526295384,0.5199095895704224,0.6173485927260737,0.5517210065732875,0.11155776023084737,0.18176605405495308,1.331159217270278,1.292867176843078,0.16743583774086848,0.9680856860653947,1.123945119395202,0.1815638228471303,1.1793068522510282,0.14124068918440966,0.7344497344782778,4.137423260078092,3.3708147213524797,0.4812774471222671,2.215757728366172,3.004299252942473,0.6320370105735769,2.0266967396586235,0.1344106084017196,0.5238892791715297,0.8295484334748334,0.8147335311181579,1.5112842231502506
297,0.17183002625891944,0.015138717103171604,0.07825832971562285,99.88501477704092,99.987194458402,0.5037633023004686,0.5594097143328419,0.5912498264021073,0.5514953462383826,0.016838803554910648,0.1676974419890462,1.3754744229519313,1.295626034220196,0.1545895704742251,0.8094405195846329,1.1247890536846348,0.32757071788896974,0.9364975127316075,0.172610621827322,0.6964364372156117,4.084174543686842,3.163601548293455,1.0630134633127222,2.155980993382034,3.13749305585563,0.33518035072434627,1.8436566446518887,0.052946884414308046,0.5312490389105333,0.7378618704607062,0.36143031007744475,1.8033127483018192
298,0.16966302803252797,0.013437908344368503,0.07802881038065403,99.88411113665282,99.98709456556583,0.49504027969410574,0.5738524280522309,0.5858784065629237,0.5516289384134734,0.08077132922590886,0.19201800612377856,1.2845306458688543,1.182079847794001,0.1383743888768943,1.0291062439888436,1.018115611188648,0.4856063434373046,0.8852688812181575,0.396431214795266,0.7650398708604996,3.470196778494535,3.5056277749929303,1.5975089897004382,2.1213854959203426,2.6456995321019376,0.09263266983130919,1.6113362366161899,0.16263638537352085,0.3459036693001092,0.7829760076499094,0.7041904298690926,1.1306669079436829
299,0.17080833197552792,0.014844266534486469,0.07789593264475593,99.88321568991415,99.98699457294755,0.5038265811938965,0.5402782981468234,0.6067396887475464,0.5502897574888396,0.04956916596839888,0.0899438121542149,1.3292861121943063,1.2477675990937815,0.11542759955247299,1.1991354366296765,1.0691193596641602,0.5142594244294222,0.670739974535252,0.6554333444494692,0.7984565350889969,3.330857678115014,3.435425378148356,1.3635481244059697,2.1762726864397535,2.4984106378823516,0.19685557438155532,1.590448749781995,0.30899248362020426,0.30492015807089107,0.9164280895408647,0.2585020372847299,0.2699157836121774
300,0.1719940692719438,0.011726493046451505,0.08004947256545183,99.88232394396303,99.98689570601759,0.49395331574696705,0.5568832229774413,0.6002386111162664,0.550384033391938,0.03140317980694366,0.16287384705696897,1.266309662686061,1.0732905610323322,0.15950109653176797,1.2024479342564216,0.8252082211585946,0.37412184729992864,0.6258396426440185,0.642832551803695,0.6964251335963357,3.6654325056741826,3.4459267355082734,0.9917510908934332,2.553750855385195,2.1179176372102058,0.27951186593371674,1.7120999805756716,0.3444771084171239,0.06077857749790431,0.706227367288538,1.203932758535631,0.9518143589023704
301,0.17920487677660277,0.013671349654520862,0.08267383737623084,99.88144456135223,99.98679645116202,0.5147597770465129,0.5472439406514739,0.6604703164284096,0.5741703123521863,0.05450580035010634,0.105432870421556,1.162265979297489,1.0931204407788087,0.128655637735036,1.376622961502395,0.8493351291719929,0.4188665022376544,0.5618136829705843,0.5479971942036252,0.7106082466136564,3.2519488584159233,3.3570785119864484,0.7121901536842725,3.013049845511042,1.8197551450970029,0.1563871153691207,1.7739425199770766,0.14996317127098166,0.22475526598206877,0.8109079431919781,1.2942964676425022,1.2402576512354249
302,0.17020117476482932,0.004126847865894767,0.08296125083645181,99.88054588922387,99.98669946935122,0.46964932912667157,0.5648944072975205,0.6418813308827613,0.5588642915788631,0.24282759679158122,0.08630847483209536,1.2645640389764237,1.05404107324758,0.20261796087162393,1.1336608315338104,0.6778683026594462,0.31529240346791704,0.7109867193640745,0.6434703996846847,0.6574449629298371,2.698842790413132,3.194976883984261,0.8831347101991794,3.1356809490141964,1.9478912399775856,0.18162297745723896,1.7006945460389489,0.34728796629552394,0.24213821830924462,0.6445088931427237,1.4492081018817502,1.4293826467707629
303,0.1789767698508069,0.012715376652145144,0.08303890820607412,99.87967666181028,99.9866000239912,0.4650894387450724,0.5245015958743351,0.6615623056601998,0.5504265876089831,0.46232873532372426,0.2616267633945293,1.2355337937682271,1.1158622289033657,0.2785242190980064,0.8933343553895193,0.37648225590889745,0.02285734526999867,0.4872488978302413,0.5717792585234727,0.41901363737758773,2.999247542474735,3.1135050227363563,0.5772527223191968,3.239679896002095,2.2348331557779493,0.04662982794927784,1.8775735072451498,0.7151963089016894,0.15059215048835964,0.7872646600783736,1.9707096000777191,1.8413972639953833
304,0.1771298528761438,0.008327473494715859,0.08431527615300034,99.87879630582098,99.98650312190976,0.4538539241943286,0.5223337830980572,0.6219932036352607,0.532764451071632,0.43858082550582045,0.31466930479984123,1.259572693240925,1.0724608304146905,0.3041790051401989,0.9928618563255134,0.5979267491953528,0.0037474398016918175,0.6529910485808388,0.8919371487376565,0.5627323909049625,2.690334695137342,2.727817121003973,0.13875941169908138,2.8898903259777717,2.0801993921158197,0.37185756970098893,1.7213720050576846,0.8875028195425221,0.45184010634469673,0.8597780581476113,2.5887263735963155,2.729551966027601
305,0.18195696515619417,0.008305347389414134,0.08673538802309536,99.87792978715734,99.98640598760403,0.49428584443650786,0.505831995006854,0.6250972581914501,0.5417376078403763,0.4668864128787627,0.3537730860208596,1.1485703721204679,1.088714354379119,0.2864031832316076,1.1782963924762448,0.6888631515898911,0.29461351904554917,0.7766132172831419,0.8934110335941308,0.7133532786712056,2.9486420607331305,2.654039488274827,0.34234408374440917,2.62661892730978,2.3447592324790105,0.48637609165369333,1.6681257121924173,0.7850542343031847,0.325470711811646,0.4497821774441541,2.7952658988163046,2.4581620444424237
306,0.17795118325503506,0.0114469648742349,0.08316250464178974,99.87705484160331,99.98630882278644,0.44543113000224555,0.4496663272008486,0.6193351861820078,0.5048216809465392,0.532122298118823,0.31523671625830446,1.1886244694182433,1.0976688997239423,0.29961101797895595,1.2320892279362488,0.7164873808045413,0.3835476069318605,0.5409391211175723,0.9982794966530386,0.711871772525183,3.0215011394315856,3.0687566108791398,0.6309797770963628,2.575610468153282,2.814143415740872,0.6972958786280612,1.745394685327469,0.9454175508490555,0.3680583508853391,0.43173165805117936,2.495439790013102,2.1473012659676733
307,0.18434513578708464,0.02011120053744783,0.0820125473879027,99.87619940312501,99.98621125175093,0.4747206604956493,0.4383959385305867,0.5804720530731569,0.49783992983782727,0.4050655325059316,0.22295339500898934,1.152381251048818,1.0633635180595804,0.2427846089493652,1.4708648300405707,0.6046043974597551,0.32527400847281307,0.6703058818284674,1.0386465890385699,0.7430285005433102,3.3740160871973153,3.405269689447173,0.16402452050876185,2.5280972989417685,2.5428167402457635,1.0049503152255232,1.853365644910953,0.9417850133537913,0.29073839961436493,0.11311156932985893,2.4636299555416237,2.3183824542701306
308,0.18534387679199163,0.01878470565257465,0.08317550105543355,99.87534070785802,99.98611581087157,0.47635399233117887,0.4203989631589428,0.592090697327306,0.49625672695628975,0.3148940298041049,0.3082647570268052,1.114301536764713,1.0013482916753065,0.24910773888168022,1.7268974662971899,0.5833398632692437,0.2999306280231044,0.7690224849264713,0.9816514915724555,0.7843205348466075,3.588168783320601,3.5410710110940893,0.027262000257034392,2.7324035472882464,2.4285696020476903,0.8571957695555429,1.9683446010372694,0.825919799968691,0.5829266546366946,0.6645250525922979,2.627051655526352,2.6568191103502903
309,0.18141031666916538,0.017175759420630935,0.08201876844410448,99.8744794810226,99.98602093708784,0.48892095713707073,0.45185712968460434,0.6157302086100732,0.518818623370462,0.1866889425371055,0.18432515798301363,1.0273027854105377,1.0860778261797692,0.14315839240308603,1.6395360297223567,0.532184075068809,0.4862799510031935,0.7068422241906818,1.1107163309574246,0.8109852914967511,3.439079555694186,3.6788736196850054,0.3929982703935842,2.896849813659998,2.1130870870212415,1.05657498703228,2.030114427183157,0.9777168844146616,0.13456702324949743,0.7641140391742228,2.6556734882962387,2.73619734677105
310,0.18109651800735774,0.01677012236984492,0.08206540015400976,99.87362828751728,99.98592639917007,0.5168469184164013,0.43472516229560854,0.6282588721702027,0.5265816984102506,0.20063529053596893,0.13020852396687005,1.0090373533500625,1.0968426113289937,0.12368850121587886,1.192160549004115,0.5495046205720963,0.6445142096842335,0.6911719929074159,1.192160549004115,0.7960063178821472,3.521589832751087,3.7444826767586084,0.07215991759899028,2.9813887330853257,2.1087680032917,1.0522014640666264,1.970112055370163,0.8942040153941283,0.44531573714945405,0.6699626237381449,2.6493072483241344,2.9811269096336392
311,0.18492193969149506,0.023037426015305066,0.08083422653578645,99.87278803506427,99.98583130869679,0.5225754010250206,0.42957755080614773,0.6109016381828272,0.5209818802059977,0.22661809936653193,0.046161370677357816,1.0516376087703285,1.146596044618831,0.10739787763566491,1.1603358599111782,0.5477943502929854,0.6372330323143868,0.4932880444452294,1.2759957811717313,0.7567974620387227,3.5160326933615753,3.935837846464864,0.09436800826239687,3.007496358766179,2.2860239765368178,0.9947827072932632,2.0839694755326903,0.7410930186632055,0.4623579716089726,0.6368902847851963,1.9394964684638984,2.9757904305001266
312,0.18579247214666247,0.027311780327034286,0.07912690224690906,99.8719484460369,99.98573709722588,0.5524961574785967,0.4132363283592536,0.5712821471147148,0.512289084125328,0.12961342059648392,0.024115194226493764,1.0766178798771635,1.1172458515580872,0.09316277911427084,1.3786442926998779,0.581521404578426,0.6524636705949272,0.3745584273336101,1.0817907136478075,0.7450986297911687,3.1504552761135582,3.4649569547354755,0.04769257809079747,3.178376669401375,2.5405789545608206,0.7368000676743421,2.058214541634522,0.6249268732778542,0.5486806288553526,0.27054630212678615,1.7773957382195331,3.215499693894446
313,0.17780846794997143,0.020984278374752197,0.07831337580525333,99.87110090583221,99.98564520041938,0.5114983049921293,0.4022498231930671,0.552442807602872,0.4886842393327012,0.2296852415655933,0.02810217055592837,1.2285863284067156,1.152567787059265,0.15201571465580752,1.2042515631236717,0.6612753660498201,0.5524690066772535,0.4005438053307417,1.1712921808261343,0.7313176896520827,3.0613682039348378,3.045155944159958,0.13340226826265575,3.0486073730256296,2.9704219944765344,0.33171954002077875,2.076980748631122,0.7163945377706276,0.21575633738371966,0.25517072305440014,1.3069976224671591,3.5709483432439506
314,0.18285709782736273,0.020099250296531215,0.0812760293017343,99.87027774071287,99.98555298635475,0.5699434362185125,0.36893760753305005,0.5610893700277635,0.49994555157549636,0.12681710867524768,0.15780098114626712,1.2768784348267048,1.1088736080979011,0.18840225929395074,1.1644469871689875,0.4943985758662975,0.6224905302946283,0.5052521536830153,1.0820702968765759,0.7154564317842855,3.2931870242521253,3.026240390293355,0.34973034038566125,2.9022049693178915,3.1997619437871583,1.0017470805761182,2.0897544765355582,0.5432457551689295,0.28341427020542476,0.19627287703171306,0.9363800385955919,2.848048146019236
315,0.18229740772850664,0.020186307680027445,0.08095313390067775,99.86945160202852,99.98546120187363,0.5828731646931615,0.3642227270857657,0.564045841413145,0.5036728249571188,0.11594043448138554,0.16575304156142695,1.1008853049852554,1.0376187581504728,0.1536413695385243,1.3244903181516723,0.31939796079567073,0.7438667874045041,0.558101916914308,0.7643020848601684,0.6950650860073516,3.1204626808184677,3.1343309473844787,0.546069764340417,2.5567057028270668,3.5035774621974003,0.39476000855677895,2.1692419735866433,0.7381966471959601,0.45810692665491554,0.2763769259135,0.8411864293679956,1.8857558321738774
316,0.18616539350810388,0.01949686711758376,0.08322860882795535,99.86863741327255,99.98537014764602,0.6421583743413591,0.37597195073531986,0.5901078314519717,0.5360527121115622,0.058232905747028954,0.21151233047205256,1.079066856743387,1.0360666669910945,0.12199034654332204,1.5188715257447762,0.059848463559397456,0.7601363374415079,0.46213149302499756,0.6642288887852928,0.6334126789650991,3.3569420762975515,3.0723594967494643,0.42761312682531843,2.4174027063059196,3.5633809785288384,0.22760294303054263,2.151910717915902,0.7180919483557522,0.49155663645360986,0.011513515993433223,1.1036067006589136,1.9776429996252294
317,0.18338658657717713,0.01727324562317879,0.08295609309257923,99.86781886938586,99.98527996155252,0.6293166938661384,0.40420621441721327,0.5727716639795796,0.535392254901071,0.0700964137976932,0.22739126370656254,1.1217358452552353,1.0529639059137732,0.13224060354942732,1.4872365092195319,0.05525335541237926,0.7206443894081275,0.43398780518669094,0.417518896974186,0.5501302972865194,3.860749347443336,2.939852453173661,0.5237665795447439,2.3628577250412994,3.3820399135235952,0.22851558295169264,2.196556250750118,0.9331053105264314,0.010053751341320994,0.03409654519424077,0.795441994929522,2.5046534874237336
318,0.19035157242516418,0.016905838258335852,0.08661557104789384,99.86702039248871,99.98519009071056,0.6206966184097942,0.3878582133359914,0.6428762805975502,0.5504482247445649,0.0047818990937388865,0.26906179978886974,1.041345150396967,1.1395304500991184,0.11676244810481236,1.620796888008564,0.1268457746110649,0.7813163435593122,0.4410826708393214,0.1730761733170447,0.5921110991170792,4.008733314737599,2.8355494769439304,0.5595861391676359,2.291494653434648,3.6913008026376555,0.3026834570129774,2.2486335045982475,1.0858449991875663,0.12884805922222956,0.4749609832875411,1.4043813170799553,2.514322240493241
319,0.18926029759950078,0.022568879175587128,0.08323362363014687,99.8662156358076,99.98509984703887,0.6218533315293189,0.34568535015764634,0.6396127090403644,0.535709168925109,0.02772098734898928,0.2967672421440973,1.0136882789237558,1.2498594288167255,0.08773866470868948,1.7240186124539327,0.3537480185230681,0.6696125613587466,0.5370997106634122,0.08143159277238898,0.6391141136775749,3.983111929271209,2.7594052619570015,0.5566127468534726,2.3448671269741417,3.590103809970346,0.332279683235889,2.2274179495951403,0.956894127858793,0.120823349516776,0.4843021526882377,1.3559263906941972,2.409499257204475
320,0.19478516806703514,0.028611469848545228,0.08296218754203324,99.8654265284127,99.98501018112874,0.621692763920545,0.3143428818729784,0.629470061403424,0.5218442302857961,0.07641170563903696,0.28673459342328544,1.0895725830408898,1.3223968949515315,0.11386642763519046,1.6196975840349346,0.3664300549435588,0.5996483917862367,0.6675677879380628,0.09276698912761086,0.639975098583677,4.179623425705283,2.6620965874165257,0.45241288777830785,2.6218298766548402,3.685679948289907,0.03333038326075887,2.258703867323724,1.052540652583708,0.26389557937431257,0.6125870747010752,1.159231730996081,1.609013691385156
321,0.19641000387887098,0.02478112761660242,0.08569222921240062,99.8646374947447,99.98492282199331,0.6468870883366468,0.33737932750007815,0.6290992045922391,0.5377905657860442,0.12733618416915773,0.2627751374300414,1.2373163992368001,1.43935348580199,0.13526956773410762,1.4695793708838483,0.32792334131685996,0.5908581880633884,0.6181677405601756,0.4386183179633626,0.6459852396677451,4.334075918916423,2.5928821545729344,0.05814256058109626,2.7199826480886573,3.3981013151187134,0.07218934027878339,2.136801114987009,0.9080488147881725,0.3135597996394818,0.10784314320489538,0.8477827674481377,1.0859877738268622
322,0.19946256309092253,0.03271404065607632,0.08323960854477541,99.8638565740473,99.98483415561924,0.6173714530006998,0.3021742514170943,0.6040113281750218,0.5078595556790652,0.23990639334926828,0.18911925235252622,1.273849252602594,1.4411590354096453,0.14973541425020906,1.3221024525072202,0.43208306390960816,0.7689212243321683,0.48577585777069043,0.43827321589009033,0.6619723486708942,4.3606833173920645,2.8699672142963175,0.31737098713016054,2.6018920531096135,3.5003668279828233,0.01549902892527042,2.245850288990901,0.8617588250567412,0.1781768431431849,0.8358108394244397,1.2552155348478595,0.7251190725194462
323,0.20561114570122727,0.03214242141962474,0.08659316770818443,99.86308636623922,99.98474759102903,0.6154146501141812,0.3069031574615976,0.6031565047198452,0.5084943263701832,0.31433784555193467,0.29601125780539067,1.3937273968355188,1.4307176366524736,0.23241334823563403,1.4365537208398385,0.3883206038548402,0.7943269071069731,0.40979558054901755,0.7202022777801973,0.6999991544789722,4.390266518329771,2.5383208707417895,0.16116915479045513,2.7456639606081183,3.268188662523458,0.058725973619852226,2.148723377202244,0.9129146659429981,0.028617242142301803,1.0817042410219257,1.5131617064826912,0.7597984150297896
324,0.21397868524116664,0.03346040015961912,0.09010621531912344,99.86232566141808,99.98466139436366,0.6031724156086729,0.32258226528997375,0.581972876700411,0.5025594352402644,0.3706795045248974,0.32141860070131695,1.4764654037806357,1.3052900133357401,0.30249715335921384,1.488647229701777,0.4545644772447071,0.8801277469761631,0.5401857528260258,0.675713141813531,0.7671765663357626,4.250359577220495,2.7478499970993995,0.07116379968538257,2.4955331183066436,3.2806057989080717,0.2251901875836528,2.072839899837275,0.9516751694797064,0.2604857378433213,0.42797629067217297,1.4221920924634375,0.448368945224811
325,0.21188093127757576,0.038976894621974616,0.08629483009816004,99.86155550621318,99.9845751846606,0.562724163265659,0.2742000567159454,0.5459594207957205,0.4609501409773886,0.3841888917561297,0.3764008097072658,1.4719825925627001,1.2551416368873114,0.33030136743163785,1.71985504337043,0.26616038727183133,0.6794820684922492,0.5872954294937196,0.7975685332407195,0.7378392276439664,4.415352456850132,2.910255667160439,0.192909527749524,2.7245423014977583,3.2239933445968165,0.31656078786027037,2.1776712275376613,0.8466105493753864,0.6109572237613298,0.2880586658881961,0.8226423674690705,0.6433622936611118
326,0.2119754805727756,0.04142945699032258,0.08511261341180212,99.86079496496303,99.9844901953576,0.6147318190604896,0.24562442575283255,0.5398143670665679,0.46675740149553774,0.3648401284753371,0.338267426853166,1.4035400035771701,1.3364696038262323,0.27842926363556614,1.8243967131188292,0.0694288001730037,0.6840597091165944,0.7645050043451035,1.0514872563744824,0.7883994573285736,4.0670384227222485,3.0022391150501138,0.2135202003901006,2.6596636476657807,2.953993523960829,0.019234136761150593,2.1305705510754853,0.6526014043408233,0.8246032984655589,0.24672901503919056,0.4828903247709569,0.9129453611596106
327,0.2201982560265209,0.04246627647560657,0.08869366127530878,99.86005307476853,99.98440615947808,0.6609271065824102,0.26613871792162264,0.577056086375666,0.5014285699068316,0.41186283042995075,0.23460507382963477,1.375654868410287,1.3235264196755316,0.254875565767884,1.9310865153325276,0.006289982440669595,0.4886902765340422,0.6677654651781704,0.9338300554261176,0.6993737162416722,3.9804159792708567,3.2645478714140235,0.17522039454651797,2.4798021837368074,3.1207745960184843,0.308025172507883,2.179383774291021,0.7644211324994743,0.9903887276158403,0.02229785869575361,0.7227534585905214,1.029983217937838
328,0.21479153750027366,0.05247604454449713,0.08097931139074305,99.85929716067429,99.98432132792837,0.6107039268936004,0.23694724662556244,0.5289112589116701,0.4588907850624811,0.351605441518222,0.19616588577850005,1.4116123039835204,1.3138273366179483,0.2431114894133914,2.198337198710869,0.003907830928723959,0.40218503134484196,0.6162382884119698,1.1269324557929057,0.73594439167033,4.539534684702831,3.0021794671259583,0.016167508545951597,2.6186522525728946,3.0980982018926815,0.5047449291561404,2.2003560246905938,0.3157035030526899,1.1336540381961384,0.6200809130268655,0.1918911506286599,0.7378391996498772
329,0.21933217944976074,0.051451074361970474,0.08375739735899643,99.85856281869525,99.98423909723833,0.641867568863099,0.24792637353108446,0.5185262842886635,0.4694905672806882,0.4419936769276612,0.17941474187744344,1.3525282939637,1.240733619864307,0.25746924056316667,2.387478817355582,0.3006630407067329,0.48262779156437946,0.6417305475467064,1.0472611352140202,0.7125422056804289,4.501760651733262,3.102548609699877,0.18093697493026822,2.6421973198543998,2.9828925818036276,0.6110916412483169,2.1674027250509975,0.36630409568497674,1.30297118049478,0.8263705492805667,0.16974436980477936,0.264002217377692
330,0.22390445773015497,0.05246959618235824,0.08552663777256711,99.85783519672319,99.9841572628269,0.6727778226747382,0.25074368115356793,0.5179384365073264,0.4805622970516827,0.4251331375114717,0.15656219106219724,1.4192614948789262,1.28880675684615,0.25602054381907874,2.3425700746078375,0.3466342453796693,0.584622731949234,0.9127683116246339,1.0511003890638702,0.7830566187118236,4.2546210974443115,3.3954218235177853,0.49959500890344394,2.570945381318334,2.966808955098562,0.9028713062908286,2.137724253521662,0.2814520823478568,1.0551572698935408,0.7613849182751977,0.554037468404849,0.01695015614725671
331,0.22422331367753703,0.049089112256790836,0.08738051489273867,99.85710789563228,99.98407692716823,0.6787660713157828,0.23747458997692686,0.5215446974208471,0.4793551547014798,0.405140609056571,0.1950972740165584,1.4451567176377726,1.206915789785213,0.28727044457748185,2.174268096548881,0.26039533084645267,0.41005131269577927,1.0480427196250375,0.9767930038838054,0.7529205783632255,4.351039695760571,3.852703883543008,0.6694107751363652,2.5421534931715493,2.714585458489926,0.8768935513766933,2.1418985996060123,0.30828094725451605,1.2429438368289147,0.6644370655430341,0.5158324448327161,0.10594146178438743
