k,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
185,0.1752407650117188,0.07922517332223124,0.047845991239138075,100.0,100.0,0.7971411124528612,0,0.24779130470809152,0.5232246341258334,0.29035146041064147,0,0,0.7786226185524954,0.5350862640690163,0.8552723155179169,0,0,0,0.41393215801850525,0.22470618521815158,0.1626989187464247,0,0,0,0,1.9821999084698971,0.8983527088290938,1.0170914299491292,6.859655064012209,3.171110867040737,8.780927054586638,13.035873084647102
186,0.16694279094355435,0.06954680050237501,0.04855824495900166,100.0,100.0,0.7750493564281291,0,0.2592480136357156,0.5178172701742526,0.28549635853978483,0,0,0.8554098310772081,0.5712697568981175,0.8431273750154263,0,0,0,0.41592594414089495,0.2175722367864833,0.34127167413997356,0,0,0,0,1.7263367973509085,0.6819185550783068,1.1323677534388359,6.822576794993599,3.4361904031599866,8.463477294577183,12.941575604746332
187,0.169222531014594,0.07568477628411258,0.046618998488995866,100.0,100.0,0.7616207931262794,0,0.2621225167099633,0.5124986104461076,0.24924149347925245,0,0,0.788090270262862,0.5193955614808357,0.9840165859975875,0,0,0,0.5019449179429252,0.24656937582394575,0.3241032947767552,0,0,0,0,1.720199422623127,0.6876725559547604,0.8864922804857424,7.147408100801497,3.0781258923851142,7.981167253364205,13.82674740245952
188,0.1720104425441793,0.07679288601851372,0.0474540941652821,100.0,100.0,0.75606598202748,0,0.2863576618926149,0.5217662766082233,0.28926636005016276,0,0,0.655818106143143,0.47287972836073483,1.000045869521554,0,0,0,0.34540496381544644,0.33186090955881187,0.6176714277563288,0,0,0,0,1.6506539044173238,0.5036940849748763,0.9430146580283189,7.195753324649315,3.8056163001484538,8.21832848697323,11.206001663221208
189,0.1703298319269242,0.07157902833166978,0.0492291742563761,100.0,100.0,0.7568568786747331,0,0.28030184611946807,0.5191500837880854,0.3381299128005196,0,0,0.751236110053155,0.5451119898248002,0.9932437699403174,0,0,0,0.24871671821247548,0.37613409923214447,0.6565175547808411,0,0,0,0,2.0142322908040033,0.6611453455369386,0.7456286262288127,7.536967259144473,4.434180062509065,8.0579307786281,11.337128809871396
190,0.1721742078138142,0.0764566302835912,0.0477043194581183,100.0,100.0,0.7580383924230022,0,0.2604658296796956,0.5098742253193871,0.30395468681796484,0,0,0.6898527318699917,0.49727786177420535,1.0458553690474293,0,0,0,0.21007565833273217,0.42184981047187864,0.510759362428439,0,0,0,0,2.094762338744094,0.7751629909679657,0.07851368717726782,7.116115844527595,4.657518425686473,8.360269103304239,11.92546648534334
191,0.16991874882194682,0.07276026580250955,0.048432080239191766,100.0,100.0,0.7352305291015967,0,0.29097505497135034,0.513598744096083,0.4248010578143097,0,0,0.6579383194212232,0.5415063107052024,0.9053206686905003,0,0,0,0.1532428981974655,0.3788508513955448,0.5877920688980535,0,0,0,0,2.4723174930410092,0.9190705666819358,0.005175616196236442,6.621694568945883,5.711343321296328,8.27959685268712,7.902269234415705
192,0.18760254812005706,0.09161236871443842,0.047800280777062575,99.99999999999999,100.0,0.7578073499504141,0,0.2681669022390553,0.51358958605686,0.45991455099702305,0,0,0.578849534037567,0.519417590975093,0.9703718506548519,0,0,0,0.18558435133503629,0.39574749640483264,0.3839048340294627,0,0,0,0,2.2752517104420327,0.9281612623815046,0.17050976007992724,6.89113596555847,5.551877940956525,8.041650655069606,7.889018528454383
193,0.19552471247753686,0.09212376684980086,0.05149372558400687,100.0,100.0,0.8005201065736479,0,0.2739882993535431,0.5379510360888926,0.529152560046647,0,0,0.6220870173247149,0.5756415057266548,0.8608716098848654,0,0,0,0.21514471750908187,0.3257673496728031,0.16290711739326524,0,0,0,0,2.312225036981449,1.0595061033692836,0.551790045416648,6.651993138275582,7.519319646993869,8.823380322706837,5.857815164411537
194,0.1999349043269536,0.09969087069977206,0.04989769023795201,99.99999999999999,100.0,0.7831788896124616,0,0.24668001333962805,0.5156527535822177,0.5534552782509161,0,0,0.6879257877625526,0.6207360211421123,0.6993483432796315,0,0,0,0.144566543321399,0.27917633344865295,0.035442112680546464,0,0,0,0,2.308060721191388,1.1589889727076736,0.5949161481096135,6.485775517418095,5.3222129046770625,8.652818221204168,7.669843001428659
195,0.20535802002231476,0.10275992767801471,0.051061826189500795,100.00000000000001,100.00000000000001,0.8212211290605577,0,0.2130250005374051,0.5180526281121521,0.4411764668460508,0,0,0.8121338426664624,0.6270013476284243,1.0944885538509541,0,0,0,0.31435383516949716,0.3950488828306022,0.2701155333567609,0,0,0,0,2.508555425670094,1.3769805973953895,0.6943427742207486,5.411198088536481,4.596144264854397,10.805904806316624,11.95322576448973
196,0.20030754806471257,0.10012390042905357,0.04986628915415395,100.00000000000001,99.99999999999999,0.7663498268244873,0,0.21753520564461043,0.4926992325649498,0.5977332584964615,0,0,0.9190558986529118,0.7586546717045902,0.9312951402800416,0,0,0,0.4235311977727449,0.2584825372770818,0.2881686803935168,0,0,0,0,2.909562396395881,1.5819566266221987,0.992047008073625,5.6811538255472795,4.108710604897192,13.374995722115832,9.6353742149925
197,0.20109780581359127,0.09786608481926104,0.051392527252785154,100.00000000000001,100.0,0.7770484958308719,0,0.2304345674316435,0.5044922804315708,0.5956286009181988,0,0,0.8771179369178139,0.7365728290411121,0.9976145791004786,0,0,0,0.2103055092229568,0.39731662828471903,0.42137004435466524,0,0,0,0,2.8203140712611368,1.606684203159949,0.6239062664564902,5.956120819617003,4.104164119356586,12.818216135738563,10.473910207310158
198,0.2028896167294519,0.09589077001306127,0.0532763683925607,100.0,99.99999999999999,0.7952818971558867,0,0.23243807689514548,0.5146560606443247,0.638259908249915,0,0,0.9046599963922052,0.7716387542235444,1.1421252099040116,0,0,0,0.28191376101754023,0.4351973412553595,1.0312385942386637,0,0,0,0,2.7731565010358885,1.894753454018478,0.8045863154074052,6.048939300622324,3.09282988266333,14.218656762063045,8.762522634502629
199,0.20239945308652374,0.09400237663733012,0.05397902208747518,100.0,100.0,0.763261800610066,0,0.28857847213803084,0.5264864252571378,0.6400276190064844,0,0,0.8125038061500836,0.7263406267419978,1.286655058717322,0,0,0,0.35792393795791605,0.47115870559731343,1.004110809010274,0,0,0,0,2.530669973715037,1.7616656133311446,0.836389383164641,5.967226982068483,3.9018824355575266,12.800015464863623,9.039908772195213
200,0.21269522711596753,0.09647076176992707,0.057873412435083094,100.0,99.99999999999999,0.8206003537777794,0,0.3108370604970728,0.5663720497567941,0.6314974583777697,0,0,0.7679064616746315,0.6997488063513067,1.2202648753310221,0,0,0,0.28232170475706725,0.4746425967961962,1.0153261702651495,0,0,0,0,2.5655803233139265,1.7845507091192918,0.4299336027917191,4.7422442285721615,4.544263667524201,12.036234887419297,10.56706148510005
201,0.21102528122010175,0.09725555374491991,0.05664740613200116,100.00000000000001,100.0,0.792681208381488,0,0.3199687596643762,0.5568867519260597,0.6998221182735544,0,0,0.7106903348584355,0.7052565239587049,1.0896405963237268,0,0,0,0.2516201521967374,0.4235265971254952,0.9517086716850994,0,0,0,0,2.6961784684159475,1.8164719117032468,0.5351041510125704,4.404885599257317,4.444703288924722,11.174654511137252,9.392095694489386
202,0.2089481560924333,0.09993516966193981,0.05426810088221654,100.0,100.0,0.784655977754376,0,0.3145313109035747,0.5501492408581494,0.6897132839824072,0,0,0.6653419969549758,0.6775291354969999,0.8806455131196422,0,0,0,0.3031409897094089,0.2922657832888657,0.7236839918202639,0,0,0,0,2.690577579162851,1.697621446387071,0.8438325171066606,4.811697752622354,4.126505205407013,9.574172552688372,9.76331234450059
203,0.21158475541102212,0.10452147579292571,0.053281965590236804,99.99999999999999,100.0,0.7534901878676868,0,0.3004267525619939,0.5274743549039336,0.76925863102339,0,0,0.7019013534175074,0.7355914187790507,0.6986860275521433,0,0,0,0.06209928013331235,0.3197449797863556,0.519008508634858,0,0,0,0,2.8363962001839815,1.664498167088617,0.47846274627256086,4.336887660905912,3.4499264470268476,10.000657893766832,9.036238391509487
204,0.21272076218368693,0.11352688722804471,0.04933097556490971,100.00000000000001,100.0,0.7290550381868799,0,0.282798137270818,0.5064269824126358,0.6205712487286819,0,0,0.7065837908551236,0.6635961387365484,0.7145440172051637,0,0,0,0.003182170622286318,0.35697334739917125,0.2651885151558542,0,0,0,0,2.923040861535674,1.5767313509427388,0.5673627774627579,4.176056035224116,3.4295793183442105,7.96965490853061,7.8579520584037
205,0.21446478358265436,0.11384842571525361,0.05003884052444214,100.0,100.0,0.7317004488754136,0,0.24179715780321193,0.4873517512676548,0.7332738972756739,0,0,0.7305998299812897,0.7319368816368816,0.7770632720012102,0,0,0,0.23656074374630282,0.5075460857260937,0.44124124656994756,0,0,0,0,2.5617077254311424,1.4903998240048797,0.3168373756926735,3.9097688759151947,3.576841461073046,9.660725066127965,6.542641667762623
206,0.20842973494416298,0.11316834321488592,0.0473722556518213,100.0,100.0,0.7046303517477711,0,0.23104353307565983,0.4684002891428953,0.621749483542461,0,0,0.6911216178233918,0.6564476614146183,0.9435563740945658,0,0,0,0.3346779899614074,0.6400499758904867,0.24497972473479668,0,0,0,0,2.282043483847046,1.253266974480669,0.1968227182698795,3.937686010625447,4.256018372418039,8.072028831961665,5.840082861821674
207,0.20722874592766044,0.11329273070937972,0.04671129314035603,100.0,100.0,0.6929449481637738,0,0.2240503520184868,0.4590498372118309,0.636596454631745,0,0,0.679128744332547,0.6578671519201076,1.0088668101725546,0,0,0,0.43405611395818133,0.7222934831178144,0.4342548003310564,0,0,0,0,2.3871924047214406,1.4013213293958675,0.5839798098185285,3.8182658219708263,4.787699875639205,7.875371904851514,6.404468691749861
208,0.19840857694699776,0.10565608115518364,0.046145216748726035,100.0,100.0,0.6755320147892117,0,0.2244586010513671,0.4505062753110103,0.7022783367090023,0,0,0.7578184127492114,0.7300561431927728,0.6289537012699746,0,0,0,0.30924574301141866,0.4693564594410941,0.01757272412526494,0,0,0,0,2.5618793986863375,1.2737483884819718,1.0972670026777445,3.8258599467418093,4.664150056887187,8.830221888734384,7.702461644485114
209,0.20154518076993358,0.11001651402384917,0.04552176765745956,100.0,100.0,0.6654544304033086,0,0.22051175874251203,0.4434802317592643,0.7390697367321726,0,0,0.7364348638753242,0.7377523177891279,0.6366461549294714,0,0,0,0.21754394250753892,0.42753604886947594,0.32253706535996374,0,0,0,0,2.0755779379553534,1.1914656515533848,1.573154378679899,4.295878681843454,4.2764093258509295,8.950105508719268,7.814611772260029
210,0.19480729225776033,0.10599567384016378,0.04417970355181166,100.0,100.0,0.6496187260479271,0,0.2253808767974721,0.43795172296037116,0.7079568569397598,0,0,0.7237170817713368,0.7158375947943945,0.6041236912769689,0,0,0,0.2594977115876579,0.4321089067796073,0.4871249918488284,0,0,0,0,1.7232556939525634,1.1014120524205122,1.5210341404920054,4.163104499762294,4.19685097763279,8.953855045791096,7.039508019438464
211,0.1921188012979933,0.10835539591388496,0.04165608532648161,100.0,99.99999999999999,0.6193072990971099,0,0.1900060302974792,0.405119285672385,0.73528065425528,0,0,0.8084885808654143,0.7718981202871076,0.49648393378787553,0,0,0,0.2679372417035718,0.38234167274261743,0.5978442125381925,0,0,0,0,1.8600077377548516,1.224991682776428,1.7203558252606646,3.38493887924385,4.066416979761809,7.92570792135982,7.674299105985799
212,0.1930935900896431,0.10879939928179604,0.04191934295237902,100.00000000000001,100.0,0.5999063778167095,0,0.21536863396018768,0.4080086921740837,0.671744700002201,0,0,0.7552203984448215,0.7135000948893377,0.7393128968676019,0,0,0,0.24354064590653673,0.4920442813081952,0.6389941670218685,0,0,0,0,1.4814434736267676,1.0584631323729075,1.7295076675530572,3.4648533957903735,3.9547583978726135,8.63992064842192,5.504825512335314
213,0.19877790322834094,0.10792813324183298,0.045189820289098875,100.0,99.99999999999999,0.6413939662476806,0,0.22166825128179107,0.4319734417587183,0.6638786686144372,0,0,0.8093956403251499,0.7366904852971153,0.8202755753660715,0,0,0,0.016630072174073564,0.4200742238012896,0.7613641393706703,0,0,0,0,1.0444016790880122,0.9026844256811307,1.6540440449761251,3.0920171935182723,3.992108219298233,10.399790958907824,6.400130721385815
214,0.1955425906194638,0.10593855063704383,0.044574894551678554,100.00000000000001,100.0,0.6444102836302408,0,0.20309485187161763,0.4242415380509092,0.6644790867468,0,0,0.8069197388020082,0.7357505120599425,0.743137368985723,0,0,0,0.1549070556652056,0.4498911513082907,0.8642895945876153,0,0,0,0,0.8642895945876153,0.8642895945876153,1.7244561146984156,3.3609043393762095,3.7188500020406337,9.443469742023199,7.09384993518387
215,0.1993836743239403,0.10558591260452231,0.046666473733688936,100.0,99.99999999999999,0.6546079919967472,0,0.18813288708594067,0.4219167390447315,0.82571030897768,0,0,0.8437429347721798,0.8347274416568572,0.5100473654850353,0,0,0,0.0841306618071901,0.29754387759310574,0.7030251355875665,0,0,0,0,0.507832710837594,0.6053342462078617,1.8072819182485542,3.1845170986004168,4.29397498049386,11.318128316452604,8.418827491625596
216,0.20013654388823254,0.10524137009958753,0.04721455828489557,99.99999999999999,100.0,0.658224100189655,0,0.20375340743860906,0.431507347922835,0.757641676688171,0,0,0.8578345830979276,0.8077634308043945,0.5170768761124195,0,0,0,0.003060934821558628,0.2607311587516197,0.3990107073734151,0,0,0,0,0.7212672013788012,0.559880777406067,2.296059310011096,3.695980703375935,4.111106794171202,11.282817619584916,8.304910813089286
217,0.19912460582757163,0.10428970101997619,0.047187410879637084,100.0,100.0,0.6711447984289737,0,0.19666815811644706,0.43447175123422344,0.7623682599487296,0,0,0.8571119671963565,0.8097627376942764,0.4375783656308305,0,0,0,0.0715400507985903,0.2548950231824554,0.497963678952603,0,0,0,0,0.6257830286237769,0.5618327375347301,2.086709811410165,3.7324776391982617,3.396286149204728,10.410935758802285,9.229254813339535
218,0.20244377165331548,0.10766645143635317,0.04714835311058579,100.0,100.0,0.6926094391135577,0,0.19312925036380107,0.443495820354533,0.7702416323263165,0,0,0.8315119042865925,0.8008862291920479,0.348122645399057,0,0,0,0.050980302161138864,0.14896997202827772,0.46739859487517427,0,0,0,0,0.5465317065598416,0.5069495745598077,2.2189433960866984,4.173434897679922,2.666165845799597,9.958341017897107,8.764596459257612
219,0.2001619251431843,0.10240920245682444,0.04864759993529801,99.99999999999999,100.0,0.6923090553625011,0,0.2455153255493824,0.4694136032340762,0.7328337674454131,0,0,0.7659516948955823,0.7493954938667323,0.41245495294039264,0,0,0,0.11435467667099766,0.14974499478411263,0.40457984901601446,0,0,0,0,0.45159307510421304,0.42808096000511875,2.407219089449589,4.413037263251306,3.1983352345594556,8.971128783570645,10.296108669131844
220,0.2014943932563885,0.09755639363140942,0.05174553751075855,100.0,100.0,0.6882825172702913,0,0.2831264215566306,0.48611685102410224,0.813057215155057,0,0,0.7927621734066633,0.8029107323373084,0.4586722821249981,0,0,0,0.2220452704830467,0.11947331900268367,0.5590603801599526,0,0,0,0,0.6370373190403329,0.5980337389616293,2.8129560766771147,4.652994666489054,3.7302404326268026,8.609155239495806,10.068167020097945
221,0.20042207443148416,0.09414670966724498,0.052920870669425336,100.0,99.99999999999999,0.6898822936198974,0,0.30092700423736557,0.4957847474974661,0.7921867656528306,0,0,0.8932696667016377,0.8427539776587186,0.39300427899153106,0,0,0,0.2779552757733945,0.05865061621119774,0.4779123493585153,0,0,0,0,0.8341071681062415,0.6556946390758103,2.7219529164792924,4.471755985923178,3.2271573399788442,9.268087315420706,9.689280776644678
222,0.19661684674529012,0.09592437500339256,0.05013239261691366,100.0,100.0,0.6956443035919199,0,0.2800904779102833,0.48830121971626583,0.686186007129878,0,0,0.8778969076266464,0.7821340642760248,0.31758087160020393,0,0,0,0.22849487230622229,0.045288828656820206,0.42715051843371205,0,0,0,0,1.0735781539546705,0.7493274449364812,3.0533814683132925,4.460012292785894,3.1446075075489963,8.624463272949786,10.83717335596506
223,0.1980072677451439,0.09814016447129857,0.049714402811702176,100.0,100.0,0.6918793562201371,0,0.29100651486949913,0.491846667243059,0.6316775962505415,0,0,0.9384863764812839,0.7853191775804846,0.31263163909025005,0,0,0,0.31821612083471135,0.0017973464115745722,0.028194356848105888,0,0,0,0,1.1852937131830126,0.6034170241544268,2.7733527959165754,4.171295556715958,3.739052283353669,6.891931015780841,11.427333697448347
224,0.19561457751335876,0.09559041026084186,0.04980018873702881,100.0,99.99999999999999,0.7123769439607767,0,0.2705435199037205,0.49195068424685146,0.6006854495764395,0,0,1.0765798621902878,0.8392036330139375,0.2775923165448312,0,0,0,0.4983534368279126,0.10887699025994643,0.2930804834001591,0,0,0,0,1.0493244924742018,0.6697822580523509,2.5397575098781866,3.255205572308124,3.779965959220741,7.272688448589163,13.142189186174473
225,0.19036034386906392,0.08918584923993496,0.05039198090924209,100.00000000000001,100.0,0.6938540973452563,0,0.2636573902804055,0.4792206425592057,0.5553783956486833,0,0,1.226475538509387,0.8920630168910529,0.41741908507156017,0,0,0,0.5598583963687463,0.0688336767452175,0.37406529127223187,0,0,0,0,0.8085850544379052,0.5908559290503734,2.180749079959057,3.0041325841577646,3.6131152509821733,7.260419438617911,11.546932179739128
226,0.19305867873673418,0.09239402105991529,0.050128723208303,100.0,100.0,0.7053009419862648,0,0.23190547567869269,0.46916610474960274,0.5810176200567165,0,0,1.2325703086240571,0.9078649784970587,0.48653679714915904,0,0,0,0.37759310339261504,0.056339665526111644,0.45208063961721656,0,0,0,0,1.0486780005058003,0.749496126337025,2.1524572322214457,3.0290852632842524,2.777131034164018,8.748689431730886,11.114925194068226
227,0.19353500573129334,0.09301414782920801,0.05005525602830936,100.0,99.99999999999999,0.7057395836498127,0,0.24558982083944225,0.47619657669418786,0.5546587276379704,0,0,1.1825360289757894,0.8695915887566259,0.43431206731984934,0,0,0,0.3136608107246468,0.06172513112220721,0.35060359703476485,0,0,0,0,0.9711461987832185,0.659918535466843,1.9416929758858632,3.1157274585838874,1.936634283931559,8.251917360075604,11.408737537432359
228,0.18966338060001575,0.0868316911488914,0.05122481913123156,100.0,100.0,0.7253069589467369,0,0.2503153250314509,0.4883779495703602,0.5290091356692499,0,0,1.1751497184365571,0.8531321411448539,0.26878546170287876,0,0,0,0.15551935208095957,0.05708339629060543,0.10369412704459063,0,0,0,0,1.1588055275931568,0.628484135574307,2.0407093063284267,2.6595809888051325,2.8402809326955727,7.69612211162793,11.88543475348819
229,0.18977494879170176,0.08264329510922458,0.05338039691927554,100.00000000000001,100.00000000000001,0.7589284740952332,0,0.23594355101748046,0.4981232140183316,0.4468419094559082,0,0,1.288442100567678,0.8694282302565125,0.39216053036129217,0,0,0,0.2636668351167805,0.06532281272918489,0.37798884880878203,0,0,0,0,0.9748702908394044,0.6755448854511803,2.2334289041925373,2.7554814551178906,2.434155091553921,8.680506468979832,11.868940182622763
230,0.19018252135044275,0.08309812565735646,0.05335559197934445,100.0,100.0,0.7614410049100934,0,0.2118803215556812,0.48741939805853696,0.5219475007266784,0,0,1.4063060363418896,0.9661010279465465,0.3246309398205505,0,0,0,0.4917960576170573,0.08191756793496031,0.4314686649238236,0,0,0,0,0.9809065873636517,0.7054382133277658,2.2046273613046705,2.2418498902816983,3.080958131170477,8.907013889186322,9.791487115329886
231,0.19545477717834295,0.09075984225805582,0.052142777589159375,100.0,99.99999999999999,0.7865742586756722,0,0.20780168030628232,0.4980295982114039,0.461155982825187,0,0,1.3855590914463047,0.9255137494527563,0.26719711303997723,0,0,0,0.6698375800598232,0.19912955874130944,0.2113609802831369,0,0,0,0,1.0714212948042172,0.6395536635773261,2.3242040693216435,1.829779287827538,2.939624559027167,10.741831206772977,7.7351669228928746
232,0.1934861642375549,0.08513895341300454,0.053979630604966265,100.0,100.0,0.8006522573489514,0,0.217164771805168,0.5097640123927587,0.43081316212835236,0,0,1.3969818505838991,0.9162527355735929,0.30895152093909634,0,0,0,0.4413767307205922,0.06480605499097894,0.28914873528891466,0,0,0,0,1.3891864066019224,0.8361675390444798,2.573722212727415,2.101243375049991,2.0964481034097693,12.107042508666536,8.738307694212718
233,0.19916393308540326,0.09500273086293197,0.051864378655743976,100.0,100.0,0.7979612330616371,0,0.13424354483966502,0.4672088491120354,0.5094980832099105,0,0,1.5343451912835198,1.0245745266852166,0.24567750221404397,0,0,0,0.3540606695027453,0.05329285599257062,0.307583464855438,0,0,0,0,1.5436684169011046,0.9218412083229215,2.6738357931896184,2.2107544934885777,2.691621467771879,10.912599640349779,7.845330520058555
234,0.20195325229404615,0.09164816224610389,0.05493715933809968,100.0,100.0,0.7992346715619153,0,0.1625206415390939,0.48189606574284,0.6102336681877376,0,0,1.4863099872155672,1.05021092904666,0.23659395031808653,0,0,0,0.3731136496799844,0.06733112523312244,0.3932865682023871,0,0,0,0,1.2946853252681747,0.8419716478368099,2.5908270355524152,1.9006392082014252,2.259998560011623,11.334589349081012,8.138257099662473
235,0.21329613686373206,0.1012939979955103,0.05575379053055557,100.00000000000001,100.0,0.8280310820054517,0,0.15639540875434987,0.4933465598980295,0.5594492171165024,0,0,1.467836504724145,1.0157269043383672,0.36249968555374457,0,0,0,0.43975496099001454,0.037019227714171724,0.1987496660843447,0,0,0,0,1.1746662483336792,0.6843431634968319,2.3419012061836404,1.6792164438062032,1.8052014639308558,10.944565938279974,7.884803684006636
236,0.20523087119055716,0.09521726380924439,0.05478125505317266,100.0,100.0,0.796458060919606,0,0.12673254302478956,0.46272183265821093,0.6093797900933842,0,0,1.588716548787247,1.1014725659430147,0.20929311567695494,0,0,0,0.3063561353479811,0.04786709690993099,0.008286862090929709,0,0,0,0,1.1799523709973994,0.5823235314434183,2.1995592671832664,1.4915471818118298,2.2169786684168193,10.669558337142679,7.5246242511113195
237,0.2120530864448522,0.09865603081148737,0.056457314192399674,100.0,99.99999999999999,0.7888101701563767,0,0.15822448034066097,0.4745161506403063,0.6425394888886501,0,0,1.4948765465373903,1.0705438333717525,0.2783264921954781,0,0,0,0.12123446094414571,0.07894545175502353,0.07045015540365906,0,0,0,0,1.3079248069543903,0.6853853263709008,2.2127797653433103,1.3610308918728449,2.6270616909138313,9.307002567360607,6.934364777186351
238,0.21111472357039507,0.09795967114460911,0.056338843799817725,100.0,99.99999999999999,0.7914981412596639,0,0.1885620302609577,0.4909433911161951,0.5548318511007361,0,0,1.4233170867730958,0.9909789724059402,0.3435877947377015,0,0,0,0.22836416551706323,0.05843010865645805,0.056380188672294045,0,0,0,0,1.1280762782375948,0.5323593958348062,2.2893228448832676,1.6319159611296867,1.983068005738595,10.014688208946227,5.253516838304893
239,0.21532544278943222,0.09782591939030334,0.05850474620648622,100.0,100.0,0.7880761755566846,0,0.20689802320680778,0.49833574137812015,0.5987011860105053,0,0,1.4691279595300348,1.0358284677293144,0.23896058484945648,0,0,0,0.2380981677878966,0.0010001736178757048,0.043543142692152176,0,0,0,0,1.0853815010891448,0.561763985072735,2.102879980487484,0.8005511212150808,2.136737296982278,9.474747014615748,5.758565908465582
240,0.21800730214038797,0.09911917506789157,0.05919278989715252,100.0,100.0,0.7856744250535587,0,0.18867290043566506,0.48806905189572536,0.698254383393623,0,0,1.5436195073211576,1.122743804591984,0.18126481610736755,0,0,0,0.269370166479167,0.04354521901508342,0.0865910832273179,0,0,0,0,1.2720042750609712,0.675808370845999,2.131087570284494,1.120566369322524,1.4071852059880365,9.6116798322016,5.053793376518202
241,0.21904158916841532,0.09635395420905378,0.06109528406759853,100.0,100.0,0.7814226672019894,0,0.2241964651925487,0.5035897415943057,0.7304488717080315,0,0,1.4456817200313758,1.0893582592235345,0.20674252746639257,0,0,0,0.21696892202009774,0.004664391744115974,0.08470362518482905,0,0,0,0,0.9270968444335713,0.41864799383186413,1.8268041149676686,1.461236603812553,0.42773759067380646,10.15695741060311,6.172875131152442
242,0.21711376866973323,0.0970637769585209,0.059778375064265414,100.0,100.0,0.7445938833616715,0,0.2050920522773459,0.4755740950902982,0.7605714103317034,0,0,1.469033900323358,1.116071599297914,0.5384379557042993,0,0,0,0.10061870900327274,0.2199328468369614,0.4010451161660166,0,0,0,0,0.7459747109097041,0.5732141686010666,1.773007845828647,1.0876335408869682,0.7261927185271755,11.672392458035528,5.044640034201742
243,0.2136206107702546,0.09651061377596619,0.05831468577115191,100.0,100.0,0.7444599440712739,0,0.17757282471025773,0.46182350787754056,0.7838605635141812,0,0,1.5210071595806696,1.1538081622138903,0.48994699613044174,0,0,0,0.22634570529436066,0.1330850263256525,0.552101205996224,0,0,0,0,0.4731129096836034,0.5125915395105792,1.9641420673375276,1.5178928290601845,0.3893765100830815,11.164897162695317,5.2334558893436345
244,0.21476890270914165,0.099565305710481,0.05735492571603653,100.00000000000001,100.0,0.715280613133121,0,0.18569887609625835,0.4511940595216301,0.9145678792320998,0,0,1.4346393349536408,1.1752878297950637,0.46301034433962185,0,0,0,0.305404808919688,0.08028008649745569,0.29370031048106093,0,0,0,0,0.41104863377727124,0.35234016644120186,1.8400742809193829,1.3617600264684158,0.9643099115694951,12.265156416904055,4.53647595517598
245,0.20954782530159974,0.09397749122376532,0.057554981007870196,100.0,100.0,0.7070608615069212,0,0.17960642092321874,0.4440322588894802,0.9311804728081339,0,0,1.4593337339665025,1.1959629041897375,0.5350677453933019,0,0,0,0.31387628898318676,0.11239948802010305,0.2824945460983667,0,0,0,0,0.45097121049475264,0.36666217661675815,1.7428982573014993,1.1876649055918778,0.7560461685339239,11.077699574041832,4.534915761352177
246,0.2022993392653592,0.0940612518082693,0.05389958849576457,100.0,100.0,0.6382640219004434,0,0.180955707210419,0.41013484215217316,0.9339920315444024,0,0,1.4047933240472776,1.1699533691217057,0.799159811100645,0,0,0,0.26468821598840303,0.2700728106324956,0.34595997901145914,0,0,0,0,0.21739372663603815,0.28163564569157706,1.4098991631115407,1.0863697788510838,0.25442814528079494,10.783815367544031,4.119627087806586
247,0.20529700546310384,0.09461733537743652,0.05511508788793391,100.0,100.0,0.6397773773569744,0,0.1911757745921096,0.4159817834884303,0.9466892715165127,0,0,1.4210555296282696,1.1844416987029167,0.8867716995232533,0,0,0,0.254852863059474,0.31922801226731884,0.22702832400983317,0,0,0,0,0.47011149201546143,0.3484226975775065,1.343346964695338,0.9437065592769242,0.5192251143096642,9.40549418385511,6.287307581497084
248,0.20046418820942247,0.0926990769509359,0.053667809589789624,100.0,100.0,0.6328992710969777,0,0.18280914963583628,0.4083627372081266,0.9527180728283937,0,0,1.416716601706925,1.18526202688703,0.8010441441897962,0,0,0,0.2658662318884712,0.27044233585608224,0.08183306045940862,0,0,0,0,0.31001203387147297,0.19579263757784537,1.1138458684767305,0.9811342107869645,0.07918583086504818,9.526378845161828,6.511472415563977
249,0.20229158944831827,0.09628509563489966,0.05278049488031849,100.0,100.0,0.6440972477006844,0,0.17678703489736136,0.4109903384185018,0.8933395016980612,0,0,1.2636389402662156,1.0788357625814429,0.929191179057643,0,0,0,0.035761161805595465,0.4844813881184486,0.05136965826359732,0,0,0,0,0.16222263787838143,0.055312498816161,0.9473602387281556,1.4571076771299962,0.5227866935261751,9.297871829543926,6.002086305386297
250,0.1998929018283653,0.09147637853065138,0.05399613649435507,100.0,100.0,0.6626171454251013,0,0.22075044171063124,0.4421740745189991,0.8275138011885665,0,0,1.1975603914826354,1.0128829342704553,1.1227400515717794,0,0,0,0.17712088930294126,0.47705374410762463,0.21394107844878882,0,0,0,0,0.07631893714254168,0.1450827267801543,0.7845088913906373,1.0772405828798541,0.8893999527371269,10.134453395422208,5.117615697518105
