x,A,B,1,a_in_non_trivial_cycles,b_in_non_trivial_cycles,AA,AB,BB,2,AAA,AAB,ABB,BBB,3,AAAA,AAAB,AABB,ABBB,BBBB,4,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,5,6,7,8,9,10
0.8810000000000007,0.3906414989328873,0.03194016578673214,0.089482874225983,99.99503466816945,99.99947769959095,2.063948771948625,1.44688612350679,0.07641173863318344,0.6218776825842038,4.083769221115554,4.960026362626683,1.6381348446040238,1.2565730281956653,1.9911613750990105,15.16878851532284,5.248565331402861,6.4065658247123425,3.0263204184991563,2.3393687625248942,4.450811731229052,18.18781147426611,11.616635234109111,3.7672014379928203,5.557749441547838,4.429008683329777,3.8914342046655026,5.7867810134633135,8.826513854876994,14.256948032999638,18.811677417509454,20.63646089200492,30.41750165688771
0.8820000000000007,0.38306573751190015,0.022713340882894065,0.09380059342610786,99.99510251568222,99.99948491151646,2.1078621201644436,1.428924389179109,0.051785389971260344,0.6121859641717802,4.136488784058856,4.836765882412749,1.238173504594533,1.2668119773077542,1.960991959712825,15.00195806266421,4.708970503526671,5.86141138918122,3.1535517794652255,2.343042662933362,4.374710970307906,18.199043214349246,10.249779318967832,4.743030355568064,4.598951577912689,4.702535928937332,3.891147659500404,5.729159242952337,8.901608490270702,13.972389711809358,19.114824070705044,20.77581588803251,29.64044296075356
0.8830000000000007,0.39203767757718505,0.028899120622594716,0.09191061791243013,99.99516938218099,99.99949205338591,2.0803198576056947,1.5177930253485257,0.0691162766717821,0.6254581182534157,4.233285365435767,4.976659164232965,1.2477116274897524,1.1946298703547922,1.9372036029623487,14.948861419199268,3.9975485133144764,6.023441166533597,2.9376408524288404,2.531199493355369,4.433371802897038,18.825651153695677,10.530187954752474,5.31981853739606,4.508678708675189,4.824216668805676,3.8629531926023475,5.822945706651038,9.034418956523286,14.000123225237104,19.21998502387476,20.61468895368824,29.55815177556278
0.8840000000000007,0.40364401262031085,0.027129768765873558,0.09644069413777981,99.99523537032357,99.99949908917152,1.9749364071307378,1.673549884784074,0.03860405062350534,0.5945005840765604,4.029099658271419,4.849471820690214,1.006086719601681,1.2422904189217105,1.9049587026720534,14.528921527052448,4.217661680906208,6.0412351679433876,2.804510126184196,2.4283202386178018,4.302810154196033,19.141590579694768,10.47107251732057,5.50472758015796,4.114518772338855,4.640602998332163,3.7519459010794884,5.744819177887767,9.077564816827994,14.616301945294271,19.257495744903032,20.346392258398033,28.983115258139954
0.8850000000000007,0.41470806466668425,0.03852628615678693,0.09143309435539253,99.9953005107294,99.99950605263224,1.9550374028517168,1.4783436908443937,0.050213567290825045,0.5805895982514191,4.075687809987531,5.094474897878522,0.9710840620903897,1.185256692891257,1.8866151458523155,14.587359332370982,4.750443464981174,5.912882635960153,2.668792039327236,2.4305191022517603,4.3163720670967205,19.30154346233961,11.08596774315827,5.688147834291267,4.918044878417939,5.368982045521541,3.63906500106224,5.8535844562286945,8.731193107035923,14.914152151854516,19.092887054228786,19.76005441851117,29.37949280770634
0.8860000000000007,0.4329134409181104,0.04040594874159641,0.09525387005830432,99.99536476682609,99.99951291009167,1.939218397472134,1.5251867659130804,0.1058916947443177,0.619520380076675,4.167060572710579,5.125016563314025,1.0612373928174397,1.1881466098272524,1.9123459550596298,14.45880441274619,4.811716698591773,6.071946519073114,2.6180979276750618,2.244938662731022,4.181701611267812,19.45894118213361,11.697090768393803,4.67855404242771,5.714392369455727,4.87959367063227,3.964182007687674,6.047489393896654,8.739552308797307,14.713323011206038,18.922901423626428,20.30116954703053,29.651867505354932
0.8870000000000007,0.42556919049079767,0.03686322182658684,0.09558952915270383,99.99542834558319,99.99951966937013,2.0158625819313247,1.5035338235341034,0.11872351799735106,0.6425818661536863,4.163435072885244,4.992731299944089,1.0243498870438807,1.1906074976623888,1.8997570181611296,15.003982965520485,4.712961071476745,5.4987729479302025,2.6537168997289693,2.4197630572158784,4.331632151607701,19.61376593051005,11.296465579678562,3.631192519102062,5.91744939529088,4.99811129214009,4.097314058122949,6.10313048494209,8.927300740173159,14.276415460595617,18.815577788081285,19.699432960622982,29.80038206388457
0.8880000000000007,0.4098653140642329,0.03824584000846038,0.09001775773304167,99.99549114862883,99.99952634689923,1.9533096552197713,1.6445914116093194,0.07989925905434196,0.6138650398056581,4.439008228911229,4.911740550016611,1.1556384474057457,1.0482043864430037,1.8522301420735867,14.871358350117353,4.928221094163638,5.507292845314371,2.4232714910613984,2.540891737622896,4.37677436157161,19.452585304331773,10.535941898234185,3.3878702047878377,6.413919694962932,5.115969890823194,4.257658163494248,6.174948281388694,8.841856192218374,14.526753499652711,19.31777670462923,19.504535160820726,30.070105338940984
0.8890000000000007,0.4128491451304578,0.03054934698493269,0.09628789418188419,99.99555302759613,99.99953292351702,1.972436641211119,1.689976746103858,0.03538741354378761,0.5904053663972211,4.52622714229172,4.773777171452309,1.0320263209180336,1.010354319692494,1.8186879701031307,15.414551914614252,5.300661833524769,5.065573190968205,2.810569116129655,2.661879707096932,4.560484871633152,19.91562261508153,11.496571815200916,3.558306658795998,5.1237358246592155,4.923468471378348,4.335531577157982,6.228419609573208,8.69226093987258,14.497964745458502,19.27557366039269,19.517440421371305,29.844427012253394
0.8900000000000007,0.44176960870541454,0.04131018705770225,0.09683771574651377,99.9956139565143,99.9995394394358,2.0239066326392328,1.6938406834414375,0.014436098860039395,0.5866645100561442,4.517685855488113,5.0711825397127495,0.9917953734150403,1.011016768828688,1.8335636713398198,15.58678489694169,5.196134033559978,5.068496848929073,2.1299938902810407,2.9167252730970605,4.674071813190132,19.904948799429263,9.655449386109197,3.30486027071011,4.712047853450083,5.039359281454046,4.192410226362479,6.019075357366868,8.907613901867261,14.466537077513102,19.503939116434683,19.20285324621098,29.987018573535934
0.8910000000000007,0.41901343945458375,0.041428017236118345,0.09014859605559648,99.99567438508575,99.99954585442343,2.1582586998534725,1.6420946372411298,0.031038593986119287,0.6220525619190168,4.57790166947288,4.930167307779097,1.1215971514813978,0.994391436424509,1.8324117917691323,15.63375922916576,5.407670195658633,4.765356445716665,1.7977827487620779,2.7554941623403475,4.533334774470592,19.889691622212997,9.91979502431461,2.178096382198881,5.216318197355266,5.310307838963064,4.379756469346823,6.157085648004689,8.876485373585258,14.573552717184244,19.250562839385378,19.53418566503454,29.368388213930576
0.8920000000000007,0.42999763951370995,0.047036637672814754,0.08921910053004746,99.99573384004646,99.99955219209495,2.045463241807965,1.6718983608035527,0.08367191461721371,0.6365330461937578,4.636417282117253,4.951782907016535,1.3792060250048859,0.9659540172125497,1.845724098599129,16.049856127317653,6.252518143891198,4.609578678513433,1.6427507226518698,2.9298271836058896,4.724431662482466,20.18964907541485,9.45511449975045,1.8989622359012412,5.718394951191115,5.42515372684611,4.262032245902358,6.118563762532454,8.718998355515444,14.30064322626929,19.614455805031337,18.988324906939138,29.63302535669905
0.8930000000000007,0.4541144949894821,0.05633324731535063,0.08941715735437382,99.99579245121636,99.9995584507307,1.9076649618710748,1.7700545899269413,0.12229771664084124,0.6420529764285425,4.978710245275993,5.137906800698113,1.6363173264661917,0.8407407859256345,1.850585408637308,16.155556946604584,6.304400645968109,4.294563274069074,2.1256747327333763,2.8611795668239184,4.721712114152753,20.167646642955418,9.346596863972175,2.4979232545479597,6.218283629647623,4.910619581818941,4.365622384372519,6.166561148527199,8.651271196585714,14.260423200143745,20.045579215793882,18.76165077038565,28.989217848083218
0.8940000000000007,0.4646899483688888,0.05073256617600015,0.09635863706594798,99.99585037296042,99.9995646067769,1.8808544368348543,1.8264690426191976,0.10871063066337047,0.6312748045503261,5.106288814956163,5.157485762619487,1.3369621972891557,0.7425244370512185,1.7774913359657443,16.259201519609867,6.671108129325383,4.442476588712882,2.2434400482341372,2.8999542500589595,4.797301224819615,21.41606157561274,8.479097317108776,2.21274712620084,6.414099770823656,5.3388025898944775,4.133039186596506,6.160142592267622,8.423162175932479,14.50540650670342,20.40648247600929,18.753617331775242,29.25114562870909
