n,k,all,A,B,AA,AB,BB,AAA,AAB,ABB,BBB,AAAA,AAAB,AABB,ABBB,BBBB,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,max_cycle_len
1000,38,962.004,463.4111,463.3258,14.7218,3.3059,14.7652,0.9128,0.2108,0.2136,0.908,0.0731,0.0206,0.0189,0.0181,0.0759,0.0059,0.0021,0.0014,0.002,0.0017,0.0065,3.1803
1000,39,961.004,462.4761,462.4055,15.0571,3.3768,15.0905,0.9557,0.2215,0.2235,0.9506,0.0787,0.0217,0.0194,0.019,0.0825,0.0063,0.0025,0.0017,0.0023,0.0019,0.0077,3.2068
1000,40,960.0041,461.5411,461.4903,15.386,3.4478,15.4113,1.0005,0.2332,0.2346,0.9945,0.0849,0.0231,0.0207,0.0206,0.0884,0.0067,0.0027,0.0018,0.0024,0.0021,0.0082,3.2307
1000,41,959.0043,460.6007,460.5809,15.7159,3.5219,15.7293,1.0466,0.2436,0.2438,1.0387,0.09,0.0248,0.0218,0.0223,0.0936,0.0078,0.0029,0.0021,0.0027,0.002,0.0093,3.253
1000,42,958.0044,459.6929,459.6457,16.0268,3.594,16.0555,1.095,0.2546,0.2536,1.0842,0.0956,0.0264,0.0223,0.0235,0.1006,0.0087,0.0029,0.0023,0.0031,0.0025,0.0102,3.2765
1000,43,957.0046,458.7529,458.7424,16.3542,3.6704,16.3641,1.1415,0.2636,0.2638,1.1281,0.1021,0.0283,0.0235,0.0251,0.1078,0.0093,0.003,0.0025,0.0033,0.0029,0.0112,3.3013
1000,44,956.0047,457.8346,457.8259,16.6679,3.7396,16.675,1.1894,0.2746,0.2751,1.179,0.1081,0.0299,0.025,0.0268,0.1138,0.0108,0.0031,0.0025,0.0035,0.003,0.0118,3.323
1000,45,955.005,456.9151,456.9124,16.9763,3.8115,16.986,1.2412,0.2857,0.2874,1.2258,0.1146,0.0311,0.0263,0.0286,0.1192,0.0114,0.0032,0.0029,0.004,0.0031,0.0133,3.3448
1000,46,954.0053,456.0036,455.9953,17.2844,3.881,17.2949,1.2898,0.2963,0.2978,1.276,0.1211,0.0334,0.0273,0.0306,0.1252,0.0128,0.0033,0.0032,0.0044,0.0037,0.0146,3.3689
1000,47,953.0054,455.0866,455.0887,17.5878,3.9487,17.5995,1.3407,0.3081,0.3094,1.3248,0.1301,0.0358,0.0285,0.0326,0.1327,0.0136,0.0035,0.0034,0.0044,0.0038,0.0157,3.3934
1000,48,952.0054,454.1751,454.1903,17.8769,4.0206,17.8921,1.3973,0.3192,0.3214,1.3735,0.1385,0.0382,0.0301,0.0353,0.1407,0.0145,0.0039,0.004,0.0046,0.0038,0.0173,3.4216
1000,49,951.0055,453.2661,453.2835,18.1781,4.0883,18.1868,1.447,0.3316,0.3324,1.4265,0.1465,0.0398,0.0319,0.0378,0.1486,0.0156,0.0041,0.0043,0.0046,0.0043,0.0187,3.4454
1000,50,950.0059,452.3654,452.3724,18.4716,4.1572,18.4819,1.4963,0.3459,0.3458,1.4787,0.1545,0.0412,0.0333,0.0394,0.1569,0.0168,0.0044,0.0045,0.0051,0.0043,0.0194,3.4703
1000,51,949.0069,451.4851,451.4533,18.7511,4.2213,18.7742,1.5495,0.3575,0.36,1.536,0.1633,0.0431,0.0349,0.0412,0.1657,0.0183,0.0051,0.005,0.0052,0.005,0.0206,3.495
1000,52,948.0069,450.5864,450.5515,19.04,4.2813,19.0609,1.6054,0.3691,0.371,1.5928,0.172,0.0459,0.0367,0.0442,0.175,0.019,0.0055,0.0054,0.0054,0.0051,0.022,3.5184
1000,53,947.0071,449.6875,449.6461,19.327,4.3431,19.3556,1.6594,0.3843,0.384,1.644,0.1804,0.0485,0.038,0.0457,0.1837,0.0201,0.0059,0.0054,0.0056,0.0055,0.0237,3.5419
1000,54,946.0072,448.7929,448.7414,19.6099,4.405,19.6472,1.716,0.3968,0.3964,1.6956,0.1888,0.0508,0.0397,0.0483,0.1927,0.0215,0.0062,0.0057,0.0058,0.0057,0.0258,3.5692
1000,55,945.0072,447.9033,447.8358,19.8926,4.4653,19.9328,1.768,0.4103,0.4118,1.7508,0.1991,0.0524,0.0416,0.0499,0.2015,0.0231,0.0066,0.0059,0.0062,0.0062,0.0278,3.5936
1000,56,944.0074,447.0137,446.9338,20.1705,4.5241,20.2212,1.8218,0.4249,0.423,1.8052,0.2095,0.0545,0.043,0.0518,0.2116,0.0254,0.007,0.0063,0.0066,0.007,0.0288,3.6201
1000,57,943.0074,446.1302,446.0286,20.4429,4.5895,20.5024,1.878,0.4366,0.4363,1.8596,0.2189,0.0569,0.0454,0.0548,0.2223,0.0268,0.0077,0.0068,0.0069,0.0074,0.0306,3.6452
1000,58,942.0078,445.2415,445.1342,20.7192,4.6505,20.7764,1.9307,0.4499,0.4492,1.9173,0.2297,0.0599,0.0475,0.058,0.2322,0.0289,0.0081,0.0072,0.007,0.0082,0.0321,3.6702
1000,59,941.0084,444.3499,444.2456,20.9933,4.7147,21.0486,1.9824,0.4617,0.4636,1.9717,0.241,0.0631,0.05,0.0607,0.2423,0.0312,0.0087,0.0081,0.0071,0.009,0.0338,3.6972
1000,60,940.0086,443.4796,443.3389,21.2614,4.773,21.3214,2.0328,0.4763,0.4788,2.0336,0.2531,0.0662,0.0518,0.0627,0.2525,0.0327,0.0093,0.0083,0.0078,0.0097,0.0354,3.7215
