AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,all,x
0.0007672223284012848,0.00023692798415186884,0.00016521766245261512,0.00016521766245261517,0.0002369279841518689,0.0007672223284012848,0.002338735950011538,0.16400000000000012
0.0007782850235051492,0.00024034428468590967,0.0001675999609830751,0.00016759996098307514,0.00024034428468590972,0.0007782850235051492,0.0023724585383482683,0.16500000000000012
0.0007893912422886312,0.0002437740258841398,0.0001699916321299743,0.00016999163212997435,0.00024377402588413982,0.0007893912422886312,0.0024063138006054905,0.16600000000000012
0.0008005397320702284,0.00024721682090262623,0.0001723924061343369,0.00017239240613433696,0.0002472168209026263,0.0008005397320702284,0.002440297918214383,0.16700000000000012
0.0008117292375144617,0.00025067228207785404,0.0001748020126656657,0.0001748020126656657,0.0002506722820778541,0.0008117292375144617,0.002474407064515963,0.16800000000000012
0.0008229585009583555,0.0002541400210275481,0.0001772201808922484,0.00017722018089224843,0.0002541400210275482,0.0008229585009583555,0.0025086374057563037,0.16900000000000012
0.0008342262627334334,0.00025761964875010886,0.00017964663955049743,0.00017964663955049746,0.0002576196487501089,0.0008342262627334334,0.0025429851020680795,0.17000000000000012
0.0008455312614832119,0.00026111077572265885,0.00018208111701332124,0.0001820811170133213,0.00026111077572265896,0.0008455312614832119,0.0025774463084383844,0.17100000000000012
0.0008568722344761716,0.0002646130119976926,0.00018452334135752083,0.00018452334135752086,0.0002646130119976927,0.0008568722344761716,0.0026120171756627707,0.17200000000000013
0.0008682479179142042,0.0002681259672983275,0.00018697304043021202,0.000186973040430212,0.00026812596729832756,0.0008682479179142042,0.0026466938512854877,0.17300000000000013
0.0008796570472365127,0.000271649251112154,0.00018942994191426983,0.00018942994191426985,0.0002716492511121541,0.0008796570472365127,0.0026814724805258733,0.17400000000000013
0.0008910983574189686,0.00027518247278367946,0.00019189377339279273,0.00019189377339279276,0.0002751824727836795,0.0008910983574189686,0.002716349207190882,0.17500000000000013
0.0009025705832689171,0.0002787252416053677,0.00019436426241258768,0.0001943642624125877,0.0002787252416053678,0.0009025705832689171,0.002751320174573745,0.17600000000000013
0.0009140724597154152,0.0002822771669072698,0.00019684113654667217,0.00019684113654667222,0.00028227716690726985,0.0009140724597154152,0.002786381526338714,0.17700000000000013
0.0009256027220949218,0.0002858378581452467,0.0001993241234557955,0.00019932412345579552,0.00028583785814524675,0.0009256027220949218,0.002821529407391928,0.17800000000000013
0.0009371601064324186,0.00028940692498778415,0.00020181295094897668,0.00020181295094897673,0.0002894069249877842,0.0009371601064324186,0.002856759964738359,0.17900000000000013
0.0009487433497179776,0.0002929839774014006,0.00020430734704306305,0.0002043073470430631,0.0002929839774014006,0.0009487433497179776,0.0028920693483248825,0.18000000000000013
0.0009603511901787759,0.0002965686257346472,0.00020680704002130597,0.00020680704002130603,0.00029656862573464724,0.0009603511901787759,0.0029274537118694583,0.18100000000000013
0.0009719823675465521,0.0003001604808007041,0.00020931175849095757,0.00020931175849095763,0.0003001604808007042,0.0009719823675465521,0.0029629092136764282,0.18200000000000013
0.0009836356233205322,0.0003037591539585729,0.0002118212314398894,0.00021182123143988942,0.000303759153958573,0.0009836356233205322,0.002998432017437989,0.18300000000000013
0.0009953097010258094,0.0003073642571928688,0.00021433518829223376,0.00021433518829223382,0.0003073642571928689,0.0009953097010258094,0.003034018293021824,0.18400000000000014
0.0010070033464672054,0.00031097540319221677,0.00021685335896305224,0.0002168533589630523,0.0003109754031922168,0.0010070033464672054,0.003069664217244949,0.18500000000000014
0.001018715307978619,0.00031459220542625195,0.00021937547391203042,0.00021937547391203045,0.00031459220542625206,0.001018715307978619,0.0031053659746338026,0.18600000000000014
0.0010304443366678676,0.00031821427822123147,0.0002219012641962044,0.00022190126419620448,0.0003182142782212315,0.0010304443366678676,0.003141119758170607,0.18700000000000014
0.0010421891866570492,0.0003218412368342602,0.00022443046152172117,0.0002244304615217212,0.0003218412368342603,0.0010421891866570492,0.0031769217700260617,0.18800000000000014
0.001053948615318427,0.0003254726975261348,0.00022696279829463484,0.0002269627982946349,0.0003254726975261349,0.001053948615318427,0.003212768222278393,0.18900000000000014
0.0010657213835058611,0.00032910827763281446,0.00022949800767074554,0.0002294980076707456,0.0003291082776328145,0.0010657213835058611,0.003248655337618842,0.19000000000000014
0.0010775062557818076,0.0003327475956355183,0.0002320358236044811,0.00023203582360448115,0.00033274759563551833,0.0010775062557818076,0.0032845793500436145,0.19100000000000014
0.0010893020006398893,0.0003363902712294607,0.00023457598089682776,0.00023457598089682784,0.00033639027122946087,0.0010893020006398893,0.003320536505532356,0.19200000000000014
0.0011011073907230796,0.0003400359253912279,0.00023711821524231453,0.00023711821524231456,0.00034003592539122803,0.0011011073907230796,0.003356523062713244,0.19300000000000014
0.0011129212030375015,0.0003436841804448015,0.00023966226327505342,0.00023966226327505345,0.00034368418044480154,0.0011129212030375015,0.003392535293514713,0.19400000000000014
0.001124742219161875,0.00034733466012623957,0.00024220786261384394,0.00024220786261384408,0.0003473346601262397,0.001124742219161875,0.0034285694838039173,0.19500000000000015
0.0011365692254526364,0.0003509869896470195,0.0002447547519063437,0.0002447547519063438,0.00035098698964701957,0.0011365692254526364,0.0034646219340119994,0.19600000000000015
0.0011484010132447437,0.00035464079575604936,0.0002473026708723112,0.00024730267087231123,0.0003546407957560494,0.0011484010132447437,0.003500688959746209,0.19700000000000015
0.0011602363790482067,0.00035829570680035865,0.0002498513603459276,0.0002498513603459277,0.0003582957068003587,0.0011602363790482067,0.003536766892388986,0.19800000000000015
0.0011720741247403569,0.00036195135278447357,0.00025240056231720095,0.000252400562317201,0.0003619513527844736,0.0011720741247403569,0.003572852079684063,0.19900000000000015
0.0011839130577538898,0.00036560736542848814,0.0002549500199724609,0.000254950019972461,0.0003656073654284883,0.0011839130577538898,0.003608940886309678,0.20000000000000015
0.0011957519912607084,0.00036926337822483534,0.00025749947773394746,0.00025749947773394757,0.0003692633782248355,0.0011957519912607084,0.0036450296944389826,0.20100000000000015
0.0012075897443515895,0.00037291902649377276,0.00026004868129850245,0.0002600486812985026,0.0003729190264937729,0.0012075897443515895,0.00368111490428773,0.20200000000000015
0.0012194251422117104,0.0003765739474375842,0.0002625973776753667,0.0002625973776753669,0.0003765739474375844,0.0012194251422117104,0.003717192934649323,0.20300000000000015
0.0012312570162920592,0.00038022778019351707,0.0002651453152230947,0.0002651453152230948,0.00038022778019351723,0.0012312570162920592,0.003753260223417342,0.20400000000000015
0.0012430842044767621,0.00038388016588545285,0.00026769224368558564,0.00026769224368558575,0.000383880165885453,0.0012430842044767621,0.0037893132280956018,0.20500000000000015
0.0012549055512463662,0.00038753074767433095,0.00027023791422724664,0.00027023791422724674,0.0003875307476743311,0.0012549055512463662,0.0038253484262958876,0.20600000000000016
0.001266719907837086,0.0003911791708073278,0.000272782079467286,0.0002727820794672861,0.000391179170807328,0.001266719907837086,0.0038613623162234,0.20700000000000016
0.0012785261323960864,0.0003948250826658068,0.00027532449351315094,0.00027532449351315105,0.000394825082665807,0.0012785261323960864,0.003897351417150088,0.20800000000000016
0.0012903230901327848,0.00039846813281204643,0.00027786491199311217,0.0002778649119931122,0.00039846813281204654,0.0012903230901327848,0.003933312269875887,0.20900000000000016
0.0013021096534662545,0.00040210797303475793,0.00028040309208800517,0.0002804030920880052,0.00040210797303475815,0.0013021096534662545,0.003969241437178036,0.21000000000000016
0.0013138847021687294,0.00040574425739340096,0.00028293879256213283,0.000282938792562133,0.0004057442573934011,0.0013138847021687294,0.004005135504248527,0.21100000000000016
0.0013256471235052584,0.000409376642261313,0.00028547177379334107,0.0002854717737933412,0.0004093766422613132,0.0013256471235052584,0.004040991079119825,0.21200000000000016
0.0013373958123695476,0.00041300478636765536,0.000288001797802269,0.00028800179780226904,0.0004130047863676556,0.0013373958123695476,0.004076804793078944,0.21300000000000016
0.0013491296714160117,0.00041662835083819665,0.0002905286282807887,0.00029052862828078874,0.0004166283508381968,0.0013491296714160117,0.004112573301069994,0.21400000000000016
0.0013608476111880857,0.0004202469992349342,0.00029305203061963457,0.0002930520306196347,0.00042024699923493437,0.0013608476111880857,0.004148293282085309,0.21500000000000016
0.0013725485502428297,0.00042386039759457404,0.0002955717719352368,0.000295571771935237,0.00042386039759457426,0.0013725485502428297,0.004183961439545282,0.21600000000000016
0.0013842314152718467,0.0004274682144658732,0.000298087621095761,0.00029808762109576113,0.0004274682144658734,0.0013842314152718467,0.004219574501666962,0.21700000000000016
0.001395895141218583,0.00043107012094586105,0.00030059934874636666,0.00030059934874636677,0.00043107012094586127,0.001395895141218583,0.004255129221821622,0.21800000000000017
0.0014075386713920078,0.0004346657907149479,0.0003031067273336899,0.00030310672733369006,0.0004346657907149481,0.0014075386713920078,0.004290622378881292,0.21900000000000017
0.0014191609575767495,0.0004382549000709347,0.0003056095311295592,0.0003056095311295594,0.0004382549000709349,0.0014191609575767495,0.004326050777554487,0.22000000000000017
0.0014307609601396964,0.00044183712796193287,0.00030810753625395136,0.0003081075362539515,0.0004418371279619331,0.0014307609601396964,0.004361411248711162,0.22100000000000017
0.0014423376481331124,0.00044541215601820786,0.0003106005206971974,0.0003106005206971976,0.0004454121560182081,0.0014423376481331124,0.004396700649697036,0.22200000000000017
0.0014538899993943061,0.00044897966858295843,0.000313088264341446,0.0003130882643414461,0.0004489796685829586,0.0014538899993943061,0.004431915864637421,0.22300000000000017
0.0014654170006418899,0.0004525393527420429,0.00031557054898139196,0.00031557054898139207,0.0004525393527420431,0.0014654170006418899,0.00446705380473065,0.22400000000000017
0.0014769176475686611,0.00045609089835266177,0.0003180471583442783,0.00031804715834427846,0.000456090898352662,0.0014769176475686611,0.004502111408531202,0.22500000000000017
0.0014883909449311629,0.0004596339980710147,0.00032051787810918187,0.0003205178781091819,0.00045963399807101487,0.0014883909449311629,0.004537085642222719,0.22600000000000017
0.001499835906635932,0.00046316834737893537,0.000322982495925587,0.00032298249592558714,0.0004631683473789356,0.001499835906635932,0.004571973499880909,0.22700000000000017
0.001511251555822511,0.00046669364460952685,0.000325440801431262,0.0003254408014312621,0.00046669364460952706,0.001511251555822511,0.0046067720037266,0.22800000000000017
0.0015226369249432257,0.00047020959097179794,0.0003278925862694382,0.00032789258626943836,0.00047020959097179816,0.0015226369249432257,0.004641478204368924,0.22900000000000018
0.001533991055839798,0.0004737158905743225,0.00033033764410530923,0.00033033764410530934,0.0004737158905743227,0.001533991055839798,0.00467608918103886,0.23000000000000018
0.0015453129998168147,0.00047721225044792626,0.0003327757706418505,0.0003327757706418507,0.0004772122504479264,0.0015453129998168147,0.0047106020418131835,0.23100000000000018
0.0015566018177120959,0.00048069838056741834,0.0003352067636349743,0.0003352067636349745,0.0004806983805674185,0.0015566018177120959,0.004745013923828977,0.23200000000000018
0.001567856579964007,0.00048417399387237813,0.0003376304229080241,0.0003376304229080242,0.00048417399387237835,0.001567856579964007,0.0047793219934888186,0.23300000000000018
0.0015790763666757477,0.00048763880628700866,0.00034004655036561955,0.00034004655036561966,0.0004876388062870089,0.0015790763666757477,0.0048135234466567525,0.23400000000000018
0.0015902602676766567,0.0004910925367390682,0.00034245495000685786,0.000342454950006858,0.0004910925367390684,0.0015902602676766567,0.004847615508845166,0.23500000000000018
0.001601407382580585,0.0004945349071778959,0.0003448554279378841,0.0003448554279378842,0.0004945349071778961,0.001601407382580585,0.00488159543539273,0.23600000000000018
0.0016125168208413478,0.0004979656425915366,0.0003472477923838324,0.0003472477923838325,0.0004979656425915368,0.0016125168208413478,0.004915460511633434,0.23700000000000018
0.001623587701805334,0.0005013844710229878,0.0003496318537001555,0.00034963185370015564,0.000501384471022988,0.001623587701805334,0.004949208053056955,0.23800000000000018
0.0016346191547612714,0.000504791123585567,0.0003520074243833416,0.00035200742438334183,0.0005047911235855672,0.0016346191547612714,0.00498283540546036,0.23900000000000018
0.0016456103189872206,0.0005081853344774254,0.0003543743190810342,0.00035437431908103435,0.0005081853344774257,0.0016456103189872206,0.005016339945091361,0.24000000000000019
0.001656560343794818,0.0005115668409952075,0.00035673235460155804,0.0003567323546015583,0.0005115668409952077,0.001656560343794818,0.005049719078783168,0.2410000000000002
0.001667468388570806,0.0005149353835468803,0.0003590813499228657,0.00035908134992286583,0.0005149353835468805,0.001667468388570806,0.005082970244081104,0.2420000000000002
0.0016783336228159067,0.0005182907056637347,0.00036142112620090515,0.00036142112620090526,0.0005182907056637349,0.0016783336228159067,0.005116090909361094,0.2430000000000002
0.0016891552261810517,0.000521632554011576,0.00036375150677742476,0.0003637515067774249,0.0005216325540115764,0.0016891552261810517,0.005149078573940105,0.2440000000000002
0.0016999323885010325,0.0005249606784011145,0.0003660723171872184,0.00036607231718721855,0.0005249606784011148,0.0016999323885010325,0.005181930768178731,0.2450000000000002
0.0017106643098255968,0.000528274831797567,0.00036838338516482073,0.000368383385164821,0.0005282748317975673,0.0017106643098255968,0.00521464505357597,0.2460000000000002
0.0017213502004480193,0.0005315747703294835,0.0003706845406506628,0.000370684540650663,0.0005315747703294837,0.0017213502004480193,0.005247219022856331,0.2470000000000002
0.0017319892809312199,0.0005348602532968086,0.0003729756157966927,0.000372975615796693,0.0005348602532968089,0.0017319892809312199,0.005279650300049443,0.2480000000000002
0.0017425807821314164,0.0005381310431781897,0.00037525644497147294,0.00037525644497147316,0.0005381310431781899,0.0017425807821314164,0.005311936540562158,0.2490000000000002
0.0017531239452194024,0.0005413869056375455,0.00037752686476476,0.0003775268647647601,0.0005413869056375457,0.0017531239452194024,0.005344075431243416,0.25000000000000017
0.001763618021699455,0.0005446276095299038,0.00037978671399157535,0.00037978671399157556,0.000544627609529904,0.001763618021699455,0.0053760646904418685,0.25100000000000017
0.0017740622734259074,0.000547852926906523,0.00038203583369577737,0.00038203583369577753,0.0005478529269065231,0.0017740622734259074,0.0054079020680564156,0.25200000000000017
0.0017844559726174567,0.000551062633019308,0.00038427406715314,0.0003842740671531403,0.0005510626330193084,0.0017844559726174567,0.00543958534557981,0.25300000000000017
0.0017947984018692078,0.0005542565063245295,0.000386501259873947,0.0003865012598739472,0.0005542565063245298,0.0017947984018692078,0.005471112336135369,0.25400000000000017
0.001805088854162507,0.0005574343284858617,0.00038871725960510945,0.0003887172596051097,0.000557434328485862,0.001805088854162507,0.005502480884506956,0.25500000000000017
0.0018153266328726101,0.0005605958843767493,0.0003909219163318174,0.0003909219163318176,0.0005605958843767496,0.0018153266328726101,0.005533688867162354,0.25600000000000017
0.0018255110517742027,0.0005637409620821133,0.0003931150822787281,0.0003931150822787282,0.0005637409620821135,0.0018255110517742027,0.005564734192270089,0.2570000000000002
0.0018356414350448197,0.000566869352899407,0.00039529661191070343,0.0003952966119107036,0.0005668693528994072,0.0018356414350448197,0.0055956147997098605,0.2580000000000002
0.0018457171172662132,0.0005699808513390366,0.0003974663619331028,0.0003974663619331029,0.0005699808513390368,0.0018457171172662132,0.005626328661076705,0.2590000000000002
0.0018557374434236666,0.0005730752551241517,0.00039962419129163705,0.0003996241912916372,0.0005730752551241519,0.0018557374434236666,0.0056568737796789115,0.2600000000000002
0.0018657017689033472,0.000576152365189826,0.00040176996117179716,0.00040176996117179744,0.0005761523651898263,0.0018657017689033472,0.005687248190529941,0.2610000000000002
0.0018756094594876683,0.0005792119856816266,0.00040390353499785645,0.0004039035349978566,0.000579211985681627,0.0018756094594876683,0.005717449960334303,0.2620000000000002
0.0018854598913487584,0.0005822539239535965,0.0004060247784314639,0.00040602477843146404,0.0005822539239535967,0.0018854598913487584,0.005747477187467638,0.2630000000000002
0.0018952524510400233,0.000585277990565647,0.0004081335593698259,0.00040813355936982615,0.0005852779905656475,0.0018952524510400233,0.005777328001950994,0.2640000000000002
0.001904986535485867,0.0005882839992803877,0.0004102297479434952,0.0004102297479434955,0.0005882839992803881,0.001904986535485867,0.0058070005654195,0.2650000000000002
0.0019146615519695924,0.0005912717670593857,0.0004123132165137628,0.00041231321651376295,0.0005912717670593859,0.0019146615519695924,0.005836493071085482,0.2660000000000002
0.0019242769181195196,0.000594241114058881,0.00041438383966967016,0.0004143838396696703,0.0005942411140588813,0.0019242769181195196,0.005865803743696142,0.2670000000000002
0.0019338320618933502,0.0005971918636249587,0.00041644149422464215,0.0004164414942246423,0.0005971918636249589,0.0019338320618933502,0.005894930839485902,0.2680000000000002
0.0019433264215608316,0.0006001238422881926,0.00041848605921275235,0.0004184860592127525,0.0006001238422881929,0.0019433264215608316,0.005923872646123553,0.2690000000000002
0.0019527594456847201,0.0006030368797577694,0.00042051741588462554,0.0004205174158846257,0.0006030368797577696,0.0019527594456847201,0.005952627482654231,0.2700000000000002
0.001962130593100116,0.0006059308089151053,0.00042253544770298615,0.0004225354477029863,0.0006059308089151055,0.001962130593100116,0.005981193699436415,0.2710000000000002
0.001971439332892167,0.0006088054658069614,0.0004245400403378575,0.0004245400403378578,0.0006088054658069618,0.001971439332892167,0.006009569678073973,0.2720000000000002
0.001980685144372201,0.0006116606896380741,0.00042653108166142297,0.0004265310816614232,0.0006116606896380743,0.001980685144372201,0.006037753831343397,0.2730000000000002
0.001989867517052307,0.0006144963227633012,0.00042850846174254895,0.0004285084617425491,0.0006144963227633014,0.001989867517052307,0.006065744603116314,0.2740000000000002
0.001998985950618396,0.0006173122106793087,0.0004304720728409877,0.00043047207284098785,0.0006173122106793089,0.001998985950618396,0.006093540468277385,0.2750000000000002
0.0020080399549017806,0.0006201082020157893,0.000432421809401254,0.0004324218094012542,0.0006201082020157896,0.0020080399549017806,0.006121139932637648,0.2760000000000002
0.002017029049849298,0.0006228841485262394,0.0004343575680461934,0.00043435756804619354,0.0006228841485262397,0.002017029049849298,0.006148541532843462,0.2770000000000002
0.0020259527654920093,0.0006256399050782912,0.0004362792475702408,0.000436279247570241,0.0006256399050782914,0.0020259527654920093,0.006175743836281083,0.2780000000000002
0.0020348106419125177,0.0006283753296436199,0.0004381867489323821,0.00043818674893238233,0.0006283753296436203,0.0020348106419125177,0.00620274544097704,0.2790000000000002
0.0020436022292109157,0.0006310902832874287,0.00044007997524882176,0.0004400799752488219,0.000631090283287429,0.0020436022292109157,0.006229544975494334,0.2800000000000002
0.0020523270874694063,0.0006337846301575235,0.00044195883178536416,0.0004419588317853643,0.0006337846301575237,0.0020523270874694063,0.006256141098824588,0.2810000000000002
0.0020609847867156215,0.0006364582374729851,0.00044382322594951505,0.00044382322594951516,0.0006364582374729853,0.0020609847867156215,0.0062825325002762444,0.2820000000000002
0.0020695749068846848,0.0006391109755124516,0.00044567306728230944,0.0004456730672823096,0.0006391109755124519,0.0020695749068846848,0.006308717899358892,0.2830000000000002
0.0020780970377800093,0.0006417427176020168,0.0004475082674498736,0.0004475082674498737,0.0006417427176020171,0.0020780970377800093,0.0063346960456638,0.2840000000000002
0.002086550779032917,0.0006443533401027546,0.0004493287402347246,0.00044932874023472484,0.000644353340102755,0.002086550779032917,0.0063604657187407935,0.2850000000000002
0.0020949357400610424,0.0006469427223978779,0.0004511344015268168,0.000451134401526817,0.0006469427223978782,0.0020949357400610424,0.006386025727971474,0.2860000000000002
0.0021032515400256097,0.0006495107468795436,0.0004529251693143397,0.0004529251693143399,0.000649510746879544,0.0021032515400256097,0.006411374912438986,0.2870000000000002
0.002111497807787569,0.0006520572989353065,0.00045470096367427216,0.0004547009636742723,0.0006520572989353068,0.002111497807787569,0.006436512140794295,0.2880000000000002
0.00211967418186265,0.0006545822669342406,0.00045646170676270415,0.00045646170676270437,0.0006545822669342408,0.00211967418186265,0.0064614363111191895,0.2890000000000002
0.0021277803103753354,0.0006570855422127226,0.00045820732280492355,0.0004582073228049239,0.0006570855422127229,0.0021277803103753354,0.006486146350785964,0.2900000000000002
0.002135815851011798,0.0006595670190599026,0.00045993773808528397,0.0004599377380852842,0.000659567019059903,0.002135815851011798,0.0065106412163139695,0.2910000000000002
0.0021437804709718193,0.0006620265947028535,0.0004616528809368487,0.000461652880936849,0.0006620265947028538,0.0021437804709718193,0.006534919893223044,0.2920000000000002
0.002151673846919734,0.0006644641692914205,0.00046335268173082673,0.00046335268173082695,0.0006644641692914209,0.002151673846919734,0.006558981395883964,0.2930000000000002
0.002159495664934395,0.0006668796458827733,0.00046503707286579924,0.00046503707286579945,0.0006668796458827736,0.002159495664934395,0.006582824767365935,0.2940000000000002
0.0021672456204582247,0.0006692729304256695,0.0004667059887567471,0.00046670598875674725,0.0006692729304256697,0.0021672456204582247,0.006606449079281283,0.2950000000000002
0.0021749234182453373,0.0006716439317444353,0.0004683593658238791,0.0004683593658238793,0.0006716439317444356,0.0021749234182453373,0.006629853431627304,0.2960000000000002
0.002182528772308795,0.0006739925615226788,0.00046999714248127585,0.00046999714248127607,0.000673992561522679,0.002182528772308795,0.0066530369526254995,0.2970000000000002
0.002190061405866999,0.0006763187342867308,0.0004716192591253414,0.0004716192591253416,0.0006763187342867311,0.002190061405866999,0.006675998798558142,0.2980000000000002
0.0021975210512892485,0.000678622367388839,0.0004732256581230841,0.0004732256581230843,0.0006786223673888393,0.0021975210512892485,0.0066987381536023445,0.2990000000000002
0.0022049074500404995,0.0006809033809901015,0.0004748162838002167,0.0004748162838002168,0.0006809033809901017,0.0022049074500404995,0.0067212542296616355,0.3000000000000002
0.002212220352625328,0.0006831616980431682,0.0004763910824290919,0.0004763910824290922,0.0006831616980431686,0.002212220352625328,0.006743546266195176,0.3010000000000002
0.0022194595185311412,0.0006853972442747011,0.00047795000221647287,0.00047795000221647303,0.0006853972442747014,0.0022194595185311412,0.006765613530044631,0.3020000000000002
0.002226624716170661,0.0006876099481676111,0.00047949299329114496,0.0004794929932911453,0.0006876099481676113,0.002226624716170661,0.006787455315258834,0.3030000000000002
0.0022337157228236783,0.0006897997409430742,0.0004810200076913761,0.0004810200076913763,0.0006897997409430745,0.0022337157228236783,0.006809070942916258,0.3040000000000002
0.002240732324578142,0.0006919665565423356,0.00048253099935222766,0.00048253099935222787,0.0006919665565423359,0.002240732324578142,0.006830459760945411,0.3050000000000002
0.0022476743162705565,0.0006941103316083066,0.0004840259240927214,0.00048402592409272163,0.000694110331608307,0.0022476743162705565,0.0068516211439431695,0.3060000000000002
0.00225454150142576,0.0006962310054669654,0.0004855047396028697,0.00048550473960286993,0.0006962310054669657,0.00225454150142576,0.006872554492991191,0.3070000000000002
0.002261333692196065,0.000698328520108564,0.0004869674054305709,0.0004869674054305711,0.0006983285201085643,0.002261333692196065,0.006893259235470401,0.3080000000000002
0.002268050709299813,0.0007004028201686536,0.0004884138829683768,0.0004884138829683771,0.000700402820168654,0.002268050709299813,0.006913734824873687,0.3090000000000002
0.002274692381959348,0.0007024538529089272,0.0004898441354401346,0.0004898441354401347,0.0007024538529089275,0.002274692381959348,0.00693398074061682,0.3100000000000002
0.0022812585478384287,0.0007044815681978963,0.0004912581278875111,0.0004912581278875113,0.0007044815681978966,0.0022812585478384287,0.0069539964878476725,0.3110000000000002
0.002287749052979116,0.0007064859184913953,0.0004926558271563988,0.0004926558271563991,0.0007064859184913956,0.002287749052979116,0.00697378159725382,0.3120000000000002
0.0022941637517381436,0.0007084668588129379,0.0004940372018832171,0.0004940372018832176,0.0007084668588129386,0.0022941637517381436,0.0069933356248685985,0.3130000000000002
0.0023005025067227916,0.0007104243467339099,0.0004954022224811002,0.0004954022224811004,0.0007104243467339102,0.0023005025067227916,0.007012658151875604,0.3140000000000002
0.002306765188726304,0.0007123583423536256,0.00049675086112599,0.0004967508611259904,0.0007123583423536262,0.002306765188726304,0.007031748784411839,0.3150000000000002
0.002312951676662823,0.0007142688082792374,0.0004980830917426258,0.0004980830917426262,0.0007142688082792377,0.002312951676662823,0.007050607153369373,0.3160000000000002
0.0023190618575019274,0.0007161557096055176,0.0004993988899904469,0.0004993988899904473,0.0007161557096055183,0.0023190618575019274,0.007069232914195785,0.3170000000000002
0.002325095626202727,0.000718019013894508,0.0005006982332493993,0.0005006982332493996,0.0007180190138945085,0.002325095626202727,0.007087625746693269,0.3180000000000002
0.0023310528856475836,0.0007198586911550493,0.0005019811006056632,0.0005019811006056638,0.0007198586911550499,0.0023310528856475836,0.0071057853548165935,0.31900000000000023
0.0023369335465754475,0.0007216747138221989,0.0005032474728372992,0.0005032474728372994,0.0007216747138221992,0.0023369335465754475,0.007123711466469892,0.32000000000000023
0.0023427375275148375,0.0007234670567365276,0.0005044973323998111,0.0005044973323998116,0.0007234670567365282,0.0023427375275148375,0.0071414038333023535,0.32100000000000023
0.0023484647547164783,0.0007252356971233271,0.0005057306634116474,0.0005057306634116476,0.0007252356971233276,0.0023484647547164783,0.007158862230502906,0.32200000000000023
0.002354115162085635,0.000726980614571703,0.0005069474516396207,0.000506947451639621,0.0007269806145717036,0.002354115162085635,0.007176086456593918,0.32300000000000023
0.002359688691114118,0.0007287017910135858,0.0005081476844842732,0.0005081476844842733,0.0007287017910135861,0.002359688691114118,0.007193076333223955,0.32400000000000023
0.0023651852908120365,0.000730399210702649,0.0005093313509651744,0.0005093313509651749,0.0007303992107026496,0.0023651852908120365,0.007209831704959721,0.32500000000000023
0.0023706049176392407,0.0007320728601931436,0.0005104984417061621,0.0005104984417061623,0.0007320728601931439,0.0023706049176392407,0.0072263524390770925,0.32600000000000023
0.002375947535436558,0.0007337227283186581,0.0005116489489205309,0.0005116489489205313,0.0007337227283186588,0.002375947535436558,0.007242638425351495,0.32700000000000023
0.0023812131153567615,0.0007353488061708034,0.0005127828663961686,0.0005127828663961688,0.0007353488061708038,0.0023812131153567615,0.007258689575847468,0.32800000000000024
0.002386401635795337,0.0007369510870778303,0.0005139001894806453,0.0005139001894806459,0.000736951087077831,0.002386401635795337,0.0072745058247076265,0.32900000000000024
0.002391513082321043,0.0007385295665831903,0.0005150009150662637,0.0005150009150662639,0.0007385295665831907,0.002391513082321043,0.007290087127940994,0.33000000000000024
0.0023965474476062855,0.0007400842424240272,0.0005160850415750597,0.0005160850415750602,0.0007400842424240279,0.0023965474476062855,0.007305433463210747,0.33100000000000024
0.002401504731357319,0.000741615114509631,0.0005171525689437782,0.0005171525689437784,0.0007416151145096313,0.002401504731357319,0.007320544829621457,0.33200000000000024
0.0024063849402442983,0.0007431221848998282,0.0005182034986088039,0.0005182034986088044,0.000743122184899829,0.0024063849402442983,0.007335421247505861,0.33300000000000024
0.002411188087831181,0.0007446054577833427,0.0005192378334910714,0.0005192378334910716,0.0007446054577833429,0.002411188087831181,0.007350062758211191,0.33400000000000024
0.002415914194505524,0.000746064939456109,0.0005202555779809427,0.0005202555779809431,0.0007460649394561095,0.002415914194505524,0.007364469423885152,0.33500000000000024
0.0024205632874081382,0.0007475006382995538,0.0005212567379230618,0.000521256737923062,0.0007475006382995542,0.0024205632874081382,0.007378641327261509,0.33600000000000024
0.002425135400362674,0.0007489125647588503,0.0005222413206011909,0.0005222413206011913,0.0007489125647588509,0.002425135400362674,0.007392578571445431,0.33700000000000024
0.0024296305738051127,0.0007503007313211423,0.0005232093347230253,0.0005232093347230254,0.0007503007313211426,0.0024296305738051127,0.007406281279698561,0.33800000000000024
0.002434048854713192,0.0007516651524937493,0.0005241607904049952,0.0005241607904049958,0.00075166515249375,0.002434048854713192,0.0074197495952238735,0.33900000000000025
0.002438390296535775,0.0007530058447823598,0.0005250956991570591,0.0005250956991570594,0.0007530058447823603,0.002438390296535775,0.007432983680950389,0.34000000000000025
0.002442654959122175,0.0007543228266691992,0.0005260140738674799,0.0005260140738674804,0.0007543228266691999,0.002442654959122175,0.00744598371931771,0.34100000000000025
0.0024468429086514564,0.0007556161185912037,0.000526915928787604,0.0005269159287876042,0.000755616118591204,0.0024468429086514564,0.007458749912060529,0.34200000000000025
0.002450954217561724,0.0007568857429181764,0.0005278012795166296,0.0005278012795166302,0.0007568857429181771,0.002450954217561724,0.007471282479993061,0.34300000000000025
