AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,all,x
9.302973797437588e-06,0.0,0.0,0.0,0.0,0.00023315820056981672,0.0002424611743672543,0.05000000000000004
1.0007097801766905e-05,0.0,0.0,0.0,0.0,0.00024614670125552575,0.0002561537990572927,0.05100000000000004
1.0747970701755874e-05,0.0,0.0,0.0,0.0,0.0002594593513614818,0.0002702073220632377,0.05200000000000004
1.1526626935699094e-05,0.0,0.0,0.0,0.0,0.0002730876560462184,0.0002846142829819175,0.05300000000000004
1.2344100748372372e-05,0.0,0.0,0.0,0.0,0.00028702271532898653,0.0002993668160773589,0.05400000000000004
1.3201425701225248e-05,0.0,0.0,0.0,0.0,0.0003012552508282309,0.00031445667652945617,0.05500000000000004
1.409963419512196e-05,0.0,0.0,0.0,0.0,0.00031577563222602584,0.0003298752664211478,0.05600000000000004
1.50397570054224e-05,0.0,0.0,0.0,0.0,0.00033057390340308966,0.00034561366040851204,0.057000000000000044
1.6022822829197427e-05,0.0,0.0,0.0,0.0,0.00034563980819431184,0.0003616626310235093,0.058000000000000045
1.7049857844375625e-05,0.0,0.0,0.0,0.0,0.00036096281571971746,0.00037801267356409306,0.059000000000000045
1.8121885280621384e-05,0.0,0.0,0.0,0.0,0.00037653214525047626,0.00039465403053109765,0.060000000000000046
1.9239925001746853e-05,0.0,0.0,0.0,0.0,0.00039233679057395566,0.0004115767155757025,0.06100000000000005
2.0404993099462962e-05,0.0,0.0,0.0,0.0,0.00040836554382593345,0.0004287705369253964,0.06200000000000005
2.1618101498277355e-05,0.0,0.0,0.0,0.0,0.0004246070187619334,0.0004462251202602107,0.06300000000000004
2.2880257571349867e-05,0.0,0.0,0.0,0.0,0.00044104967344325873,0.0004639299310146086,0.06400000000000004
2.419246376711827e-05,0.0,0.0,0.0,0.0,0.00045768183231665005,0.0004818742960837683,0.06500000000000004
2.5555717246510165e-05,0.0,0.0,0.0,0.0,0.0004744917076696537,0.0005000474249161639,0.06600000000000004
2.6971009530559013e-05,0.0,0.0,0.0,0.0,0.000491467420446698,0.000518438429977257,0.06700000000000005
2.8439326158244835e-05,0.0,0.0,0.0,0.0,0.000508597020413616,0.0005370363465718608,0.06800000000000005
2.9961646354382763e-05,0.0,0.0,0.0,0.0,0.0005258685056608803,0.0005558301520152631,0.06900000000000005
3.153894270738469e-05,0.0,0.0,0.0,0.0,0.0005432698414381763,0.000574808784145561,0.07000000000000005
3.317218085672217e-05,0.0,0.0,0.0,0.0,0.0005607889783151239,0.0005939611591718461,0.07100000000000005
3.486231918992053e-05,0.0,0.0,0.0,0.0,0.0005784138696649765,0.000613276188854897,0.07200000000000005
3.661030854891699e-05,0.0,0.0,0.0,0.0,0.0005961324884700056,0.0006327427970189226,0.07300000000000005
3.841709194561749e-05,0.0,0.0,0.0,0.0,0.0006139328434489898,0.0006523499353946072,0.07400000000000005
4.028360428648948e-05,0.0,0.0,0.0,0.0,0.0006318029945088312,0.0006720865987953206,0.07500000000000005
4.221077210603024e-05,0.0,0.0,0.0,0.0,0.0006497310675237683,0.0006919418396297986,0.07600000000000005
4.419951330895207e-05,0.0,0.0,0.0,0.0,0.0006677052684470053,0.0007119047817559574,0.07700000000000005
4.625073692092851e-05,0.0,0.0,0.0,0.0,0.0006857138967607834,0.0007319646336817119,0.07800000000000006
4.836534284774745e-05,0.0,0.0,0.0,0.0,0.0007037453582720582,0.0007521107011198056,0.07900000000000006
5.054422164271956e-05,0.0,0.0,0.0,0.0,0.0007217881772619356,0.0007723323989046552,0.08000000000000006
5.278825428219187e-05,0.0,0.0,0.0,0.0,0.0007398310079979537,0.0007926192622801456,0.08100000000000006
5.5098311949019466e-05,0.0,0.0,0.0,0.0,0.0007578626456191204,0.00081296095756814,0.08200000000000006
5.7475255823849586e-05,0.0,0.0,0.0,0.0,0.0007758720364043476,0.0008333472922281972,0.08300000000000006
5.9919936884074397e-05,0.0,0.0,0.0,0.0,0.0007938482874356071,0.0008537682243196815,0.08400000000000006
6.24331957103114e-05,0.0,0.0,0.0,0.0,0.0008117806756677004,0.0008742138713780118,0.08500000000000006
6.501586230027189e-05,0.0,0.0,0.0,0.0,0.000829658656417062,0.0008946745187173339,0.08600000000000006
6.766875588987987e-05,0.0,0.0,0.0,0.0,0.0008474718712824656,0.0009151406271723455,0.08700000000000006
7.039268478150604e-05,0.0,0.0,0.0,0.0,0.0008652101555108977,0.0009356028402924038,0.08800000000000006
7.318844617918333e-05,0.0,0.0,0.0,0.0,0.0008828635448221821,0.0009560519910013654,0.08900000000000007
7.605682603067209e-05,0.0,0.0,0.0,0.0,0.0009004222817062406,0.0009764791077369126,0.09000000000000007
7.899859887624545e-05,0.0,0.0,0.0,0.0,0.0009178768212070762,0.0009968754200833216,0.09100000000000007
8.201452770406648e-05,0.0,0.0,0.0,0.0,0.0009352178362077718,0.0010172323639118382,0.09200000000000007
8.510536381203156e-05,0.0,0.0,0.0,0.0,0.000952436222230925,0.0010375415860429567,0.09300000000000007
8.827184667595502e-05,0.0,0.0,0.0,0.0,0.0009695231017690333,0.0010577949484449883,0.09400000000000007
9.151470382397351e-05,0.0,0.0,0.0,0.0,0.000986469828159415,0.0010779845319833885,0.09500000000000007
9.483465071704797e-05,0.0,0.0,0.0,0.0,0.0010032679890182718,0.0010981026397353197,0.09600000000000007
9.823239063544577e-05,0.0,0.0,0.0,0.0,0.0010199094092484904,0.0011181417998839362,0.09700000000000007
0.00010170861457108454,0.0,0.0,0.0,0.0,0.0010363861536357463,0.001138094768206831,0.09800000000000007
0.0001052640011256227,0.0,0.0,0.0,0.0,0.001052690529047413,0.0011579545301730358,0.09900000000000007
0.00010889921641418284,0.0,0.0,0.0,0.0,0.0010688150862486836,0.0011777143026628664,0.10000000000000007
0.00011261491397459531,0.0,0.0,0.0,0.0,0.001084752621350206,0.0011973675353248012,0.10100000000000008
0.00011641173468205205,0.0,0.0,0.0,0.0,0.0011004961769013916,0.0012169079115834436,0.10200000000000008
0.0001202903066690611,0.0,0.0,0.0,0.0,0.001116039042643423,0.001236329349312484,0.10300000000000008
0.00012425124525059511,0.0,0.0,0.0,0.0,0.0011313747559357828,0.001255626001186378,0.10400000000000008
0.00012829515285432724,0.0,0.0,0.0,0.0,0.0011464971018699773,0.0012747922547243044,0.10500000000000008
0.00013242261895585105,0.0,0.0,0.0,0.0,0.0011614001130839002,0.0012938227320397513,0.10600000000000008
0.00013663422001878117,0.0,0.0,0.0,0.0,0.0011760780692900848,0.001312712289308866,0.10700000000000008
0.0001409305194396339,0.0,0.0,0.0,0.0,0.0011905254965308464,0.0013314560159704803,0.10800000000000008
0.00014531206749738833,0.0,0.0,0.0,0.0,0.0012047371661731156,0.001350049233670504,0.10900000000000008
0.00014977940130762862,0.0,0.0,0.0,0.0,0.001218708093655477,0.0013684874949631057,0.11000000000000008
0.00015433304478117274,0.0,0.0,0.0,0.0,0.0012324335369997147,0.0013867665817808874,0.11100000000000008
0.00015897350858709027,0.0,0.0,0.0,0.0,0.001245908995098867,0.0014048825036859572,0.11200000000000009
0.00016370129012001765,0.0,0.0,0.0,0.0,0.0012591302057935708,0.0014228314959135885,0.11300000000000009
0.0001685168734716764,0.0,0.0,0.0,0.0,0.001272093143748159,0.0014406100172198353,0.11400000000000009
0.0001734207294065046,0.0,0.0,0.0,0.0,0.0012847940181377419,0.0014582147475442466,0.11500000000000009
0.00017841331534131175,0.0,0.0,0.0,0.0,0.0012972292701571935,0.0014756425854985052,0.11600000000000009
0.0001834950753288687,0.0,0.0,0.0,0.0,0.0013093955703627023,0.001492890645691571,0.11700000000000009
0.00018866644004534558,0.0,0.0,0.0,0.0,0.001321289815856257,0.0015099562559016024,0.11800000000000009
0.000193927826781512,0.0,0.0,0.0,0.0,0.001332909127323154,0.0015268369541046659,0.11900000000000009
0.0001992796394376161,0.0,0.0,0.0,0.0,0.0013442508459323278,0.0015435304853699439,0.12000000000000009
0.00020472226852185813,0.0,0.0,0.0,0.0,0.0013553125301090287,0.0015600347986308868,0.1210000000000001
0.00021025609115237842,0.0,0.0,0.0,0.0,0.0013660919521890824,0.0015763480433414608,0.1220000000000001
0.00021588147106267716,0.0,0.0,0.0,0.0,0.0013765870949636765,0.0015924685660263537,0.1230000000000001
0.000221598758610389,0.0,0.0,0.0,0.0,0.0013867961481233647,0.0016083949067337538,0.1240000000000001
0.0002274082907893335,0.0,0.0,0.0,0.0,0.001396717504609662,0.0016241257953989955,0.12500000000000008
0.00023331039124476426,0.0,0.0,0.0,0.0,0.0014063497568823672,0.0016396601481271315,0.12600000000000008
0.00023930537029174116,0.0,0.0,0.0,0.0,0.0014156916931104334,0.0016549970634021746,0.12700000000000009
0.0002453935249365524,0.0,0.0,0.0,0.0,0.0014247422932939782,0.0016701358182305305,0.12800000000000009
0.00025157513890111254,0.0,0.0,0.0,0.0,0.00143350072532473,0.0016850758642258427,0.1290000000000001
0.0002578504826502634,0.0,0.0,0.0,0.0,0.0014419663409919433,0.0016998168236422068,0.1300000000000001
0.00026421981342190833,0.0,0.0,0.0,0.0,0.001450138671940569,0.0017143584853624775,0.1310000000000001
0.00027068337525990943,0.0,0.0,0.0,0.0,0.0014580174255881988,0.0017287008008481082,0.1320000000000001
0.00027724139904967927,0.0,0.0,0.0,0.0,0.0014656024810070524,0.0017428438800567317,0.1330000000000001
0.00028389410255639857,0.0,0.0,0.0,0.0,0.0014728938847770304,0.0017567879873334289,0.1340000000000001
0.0002906416904657946,0.0,0.0,0.0,0.0,0.0014798918468156015,0.001770533537281396,0.1350000000000001
0.00029748435442741384,0.0,0.0,0.0,0.0,0.0014865967361900774,0.0017840810906174912,0.1360000000000001
0.00030442227310032533,0.0,0.0,0.0,0.0,0.0014930090769175583,0.0017974313500178835,0.1370000000000001
0.00031145561220118946,0.0,0.0,0.0,0.0,0.0014991295437576419,0.0018105851559588313,0.1380000000000001
0.00031858452455463303,0.0,0.0,0.0,0.0,0.0015049589580027269,0.00182354348255736,0.1390000000000001
0.00032580915014586616,0.0,0.0,0.0,0.0,0.0015104982832705564,0.0018363074334164227,0.1400000000000001
0.00033312961617548145,0.0,0.0,0.0,0.0,0.0015157486213034008,0.0018488782374788822,0.1410000000000001
0.0003405460371163781,0.0,0.0,0.0,0.0,0.001520711207778089,0.001861257244894467,0.1420000000000001
0.00034805851477274905,0.0,0.0,0.0,0.0,0.001525387408130893,0.001873445922903642,0.1430000000000001
0.0003556671383410768,0.0,0.0,0.0,0.0,0.001529778713401058,0.0018854458517421346,0.1440000000000001
0.0003633719844730795,0.0,0.0,0.0,0.0,0.0015338867360965853,0.0018972587205696649,0.1450000000000001
0.00037117311734055245,0.0,0.0,0.0,0.0,0.0015377132060856872,0.0019088863234262396,0.1460000000000001
0.00037907058870205104,0.0,0.0,0.0,0.0,0.0015412599665171397,0.0019203305552191908,0.1470000000000001
0.00038706443797135895,0.0,0.0,0.0,0.0,0.0015445289697725909,0.0019315934077439498,0.1480000000000001
0.0003951546922876924,0.0,0.0,0.0,0.0,0.0015475222734537076,0.0019426769657414,0.1490000000000001
0.00040334136658758514,0.0,0.0,0.0,0.0,0.0015502420364068505,0.0019535834029944356,0.1500000000000001
0.00041162446367840505,0.0,0.0,0.0,0.0,0.001552690514787851,0.001964314978466256,0.1510000000000001
0.0004200039743134512,0.0,0.0,0.0,0.0,0.0015548700581692562,0.0019748740324827072,0.1520000000000001
0.000428479877268583,0.0,0.0,0.0,0.0,0.0015567831056922826,0.0019852629829608657,0.1530000000000001
0.00043705213942033086,0.0,0.0,0.0,0.0,0.001558432182265555,0.001995484321685886,0.1540000000000001
0.00044572071582544426,0.0,0.0,0.0,0.0,0.0015598198948125865,0.0020055406106380307,0.1550000000000001
0.0004544855498018256,0.0,0.0,0.0,0.0,0.001560948928569771,0.0020154344783715967,0.1560000000000001
0.00046334657301080754,0.0,0.0,0.0,0.0,0.001561822043436587,0.002025168616447395,0.1570000000000001
0.0004723037055407281,0.0,0.0,0.0,0.0,0.001562442070379509,0.002034745775920237,0.1580000000000001
0.0004813568559917555,0.0,0.0,0.0,0.0,0.001562811907891066,0.0020441687638828214,0.1590000000000001
0.000490505921561924,0.0,0.0,0.0,0.0,0.0015629345185053168,0.0020534404400672406,0.16000000000000011
0.0004997507881343349,0.0,0.0,0.0,0.0,0.0015628129253709132,0.002062563713505248,0.16100000000000012
0.0005090913303654798,0.0,0.0,0.0,0.0,0.001562450208882817,0.0020715415392482967,0.16200000000000012
0.0005185274117746469,0.0,0.0,0.0,0.0,0.0015618495033736042,0.002080376915148251,0.16300000000000012
0.0005280588848343693,0.0,0.0,0.0,0.0,0.001561013993865208,0.0020890728786995775,0.16400000000000012
0.0005376855910618712,0.0,0.0,0.0,0.0,0.0015599469128818563,0.0020976325039437273,0.16500000000000012
0.0005474073611114797,0.0,0.0,0.0,0.0,0.0015586515373248247,0.0021060588984363046,0.16600000000000012
0.0005572240148679578,0.0,0.0,0.0,0.0,0.0015571311854095783,0.002114355200277536,0.16700000000000012
0.0005671353615407228,0.0,0.0,0.0,0.0,0.0015553892136657727,0.0021225245752064955,0.16800000000000012
0.0005771411997589134,0.0,0.0,0.0,0.0,0.0015534290140004699,0.0021305702137593835,0.16900000000000012
0.0005872413176672679,0.0,0.0,0.0,0.0,0.0015512540108249032,0.002138495328492171,0.17000000000000012
0.0005974354930227772,0.0,0.0,0.0,0.0,0.0015488676582449859,0.002146303151267763,0.17100000000000012
0.0006077234932920805,0.0,0.0,0.0,0.0,0.0015462734373157174,0.002153996930607798,0.17200000000000013
0.0006181050757495643,0.0,0.0,0.0,0.0,0.0015434748533595828,0.002161579929109147,0.17300000000000013
0.0006285799875761334,0.0,0.0,0.0,0.0,0.0015404754333489259,0.002169055420925059,0.17400000000000013
0.0006391479659586229,0.0,0.0,0.0,0.0,0.0015372787233522544,0.0021764266893108774,0.17500000000000013
0.0006498087381898123,0.0,0.0,0.0,0.0,0.0015338882860443733,0.0021836970242341855,0.17600000000000013
0.000660562021769016,0.0,0.0,0.0,0.0,0.0015303076982801393,0.0021908697200491555,0.17700000000000013
0.0006714075245032157,0.0,0.0,0.0,0.0,0.0015265405487316463,0.002197948073234862,0.17800000000000013
0.0006823449446087009,0.0,0.0,0.0,0.0,0.0015225904355885163,0.0022049353801972173,0.17900000000000013
0.0006933739708131955,0.0,0.0,0.0,0.0,0.001518460964320994,0.0022118349351341895,0.18000000000000013
0.0007044942824584318,0.0,0.0,0.0,0.0,0.0015141557455054609,0.0022186500279638924,0.18100000000000013
0.0007157055496031467,0.0,0.0,0.0,0.0,0.0015096783927119255,0.0022253839423150724,0.18200000000000013
0.000727007433126474,0.0,0.0,0.0,0.0,0.0015050325204530386,0.0022320399535795126,0.18300000000000013
0.0007383995848316983,0.0,0.0,0.0,0.0,0.0015002217421941346,0.002238621327025833,0.18400000000000014
0.0007498816475503505,0.0,0.0,0.0,0.0,0.0014952496684237351,0.0022451313159740855,0.18500000000000014
0.0007614532552466113,0.0,0.0,0.0,0.0,0.0014901199047839466,0.002251573160030558,0.18600000000000014
0.0007731140331219998,0.0,0.0,0.0,0.0,0.0014848360502601533,0.002257950083382153,0.18700000000000014
0.0007848635977203224,0.0,0.0,0.0,0.0,0.001479401695429337,0.002264265293149659,0.18800000000000014
0.0007967015570328528,0.0,0.0,0.0,0.0,0.0014738204207663836,0.0022705219777992363,0.18900000000000014
0.0008086275106037196,0.0,0.0,0.0,0.0,0.0014680957950076604,0.00227672330561138,0.19000000000000014
0.0008206410496354819,0.0,0.0,0.0,0.0,0.0014622313735711396,0.0022828724232066217,0.19100000000000014
0.000832741757094858,0.0,0.0,0.0,0.0,0.0014562306970323546,0.0022889724541272126,0.19200000000000014
0.0008449292078185982,0.0,0.0,0.0,0.0,0.0014500972896553874,0.0022950264974739855,0.19300000000000014
0.0008572029686194657,0.0,0.0,0.0,0.0,0.0014438346579781223,0.0023010376265975878,0.19400000000000014
0.0008695625983923103,0.0,0.0,0.0,0.0,0.001437446289450976,0.002307008887843286,0.19500000000000015
0.0008820076482202112,0.0,0.0,0.0,0.0,0.0014309356511282554,0.0023129432993484666,0.19600000000000015
0.0008945376614806689,0.0,0.0,0.0,0.0,0.0014243061884113492,0.002318843849892018,0.19700000000000015
0.0009071521739518208,0.0,0.0,0.0,0.0,0.0014175613238428817,0.0023247134977947025,0.19800000000000015
0.0009198507139186649,0.0,0.0,0.0,0.0,0.0014107044559509797,0.0023305551698696446,0.19900000000000015
0.0009326328022792666,0.0,0.0,0.0,0.0,0.0014037389581428043,0.002336371760422071,0.20000000000000015
0.0009454979526509356,0.0,0.0,0.0,0.0,0.0013966681776464431,0.0023421661302973785,0.20100000000000015
0.0009584456714763458,0.0,0.0,0.0,0.0,0.001389495434500314,0.00234794110597666,0.20200000000000015
0.0009714754581295826,0.0,0.0,0.0,0.0,0.0013822240205891556,0.002353699478718738,0.20300000000000015
0.0009845868050221028,0.0,0.0,0.0,0.0,0.0013748571987257632,0.002359444003747866,0.20400000000000015
0.0009977791977085798,0.0,0.0,0.0,0.0,0.0013673982017774996,0.002365177399486079,0.20500000000000015
0.0010110521149926312,0.0,0.0,0.0,0.0,0.0013598502318367643,0.0023709023468293953,0.20600000000000016
0.0010244050290323897,0.0,0.0,0.0,0.0,0.0013522164594344454,0.0023766214884668353,0.20700000000000016
0.0010378374054459268,0.0,0.0,0.0,0.0,0.0013445000227955053,0.002382337428241432,0.20800000000000016
0.0010513487034164864,0.0,0.0,0.0,0.0,0.0013367040271357546,0.002388052730552241,0.20900000000000016
0.0010649383757975362,0.0,0.0,0.0,0.0,0.0013288315439989506,0.002393769919796487,0.21000000000000016
0.0010786058692176005,0.0,0.0,0.0,0.0,0.0013208856106332774,0.002399491479850878,0.21100000000000016
0.0010923506241848732,0.0,0.0,0.0,0.0,0.0013128692294063589,0.002405219853591232,0.21200000000000016
0.0011061720751915896,0.0,0.0,0.0,0.0,0.001304785367257848,0.0024109574424494374,0.21300000000000016
0.0011200696508181442,0.0,0.0,0.0,0.0,0.0012966369551887637,0.002416706606006908,0.21400000000000016
0.0011340427738369381,0.0,0.0,0.0,0.0,0.001288426887786635,0.002422469661623573,0.21500000000000016
0.0011480908613159455,0.0,0.0,0.0,0.0,0.0012801580227856082,0.0024282488841015537,0.21600000000000016
0.0011622133247219829,0.0,0.0,0.0,0.0,0.0012718331806606132,0.002434046505382596,0.21700000000000016
0.0011764095700236665,0.0,0.0,0.0,0.0,0.0012634551442547363,0.002439864714278403,0.21800000000000017
0.0011906789977940498,0.0,0.0,0.0,0.0,0.001255026658438923,0.0024457056562329728,0.21900000000000017
0.001205021003312923,0.0,0.0,0.0,0.0,0.0012465504298031728,0.0024515714331160956,0.22000000000000017
0.001219434976668767,0.0,0.0,0.0,0.0,0.0012380291263783428,0.00245746410304711,0.22100000000000017
0.0012339203028603443,0.0,0.0,0.0,0.0,0.0012294653773877646,0.002463385680248109,0.22200000000000017
0.0012484763618979204,0.0,0.0,0.0,0.0,0.0012208617730278004,0.0024693381349257205,0.22300000000000017
0.001263102528904103,0.0,0.0,0.0,0.0,0.001212220864276549,0.002475323393180652,0.22400000000000017
0.0012777981742142822,0.0,0.0,0.0,0.0,0.0012035451627298568,0.002481343336944139,0.22500000000000017
0.0012925626634766722,0.0,0.0,0.0,0.0,0.0011948371404638606,0.0024873998039405326,0.22600000000000017
0.001307395357751931,0.0,0.0,0.0,0.0,0.0011860992299232362,0.002493494587675167,0.22700000000000017
0.001322295613612358,0.0,0.0,0.0,0.0,0.001177333823834405,0.002499629437446763,0.22800000000000017
0.0013372627832406558,0.0,0.0,0.0,0.0,0.0011685432751428798,0.0025058060583835356,0.22900000000000018
0.0013522962145282435,0.0,0.0,0.0,0.0,0.0011597298969740367,0.00251202611150228,0.23000000000000018
0.0013673952511731172,0.0,0.0,0.0,0.0,0.0011508959626165157,0.002518291213789633,0.23100000000000018
0.0013825592327772471,0.0,0.0,0.0,0.0,0.0011420437055275458,0.002524602938304793,0.23200000000000018
0.0013977874949434965,0.0,0.0,0.0,0.0,0.0011331753193594334,0.00253096281430293,0.23300000000000018
0.001413079369372068,0.0,0.0,0.0,0.0,0.0011242929580065244,0.0025373723273785925,0.23400000000000018
0.0014284341839564496,0.0,0.0,0.0,0.0,0.0011153987356719085,0.002543832919628358,0.23500000000000018
0.0014438512628788692,0.0,0.0,0.0,0.0,0.0011064947269531947,0.002550345989832064,0.23600000000000018
0.0014593299267052398,0.0,0.0,0.0,0.0,0.0010975829669466416,0.0025569128936518814,0.23700000000000018
0.0014748694924795937,0.0,0.0,0.0,0.0,0.0010886654513690168,0.0025635349438486105,0.23800000000000018
0.0014904692738179903,0.0,0.0,0.0,0.0,0.001079744136696477,0.002570213410514467,0.23900000000000018
0.0015061285810019044,0.0,0.0,0.0,0.0,0.001070820940319865,0.0025769495213217694,0.24000000000000019
0.001521846721071066,0.0,0.0,0.0,0.0,0.0010618977407157498,0.002583744461786816,0.2410000000000002
0.0015376229979157734,0.0,0.0,0.0,0.0,0.0010529763776326243,0.002590599375548398,0.2420000000000002
0.001553456712368645,0.0,0.0,0.0,0.0,0.001044058652291608,0.002597515364660253,0.2430000000000002
0.001569347162295822,0.0,0.0,0.0,0.0,0.0010351463276010986,0.0026044934898969206,0.2440000000000002
0.001585293642687611,0.0,0.0,0.0,0.0,0.001026241128384748,0.002611534771072359,0.2450000000000002
0.001601295445748558,0.0,0.0,0.0,0.0,0.0010173447416222182,0.002618640187370776,0.2460000000000002
0.0016173518609869477,0.0,0.0,0.0,0.0,0.0010084588167021248,0.0026258106776890725,0.2470000000000002
0.001633462175303733,0.0,0.0,0.0,0.0,0.0009995849656866504,0.0026330471409903833,0.2480000000000002
0.0016496256730808704,0.0,0.0,0.0,0.0,0.0009907247635872513,0.0026403504366681214,0.2490000000000002
0.001665841636269077,0.0,0.0,0.0,0.0,0.0009818797486509723,0.0026477213849200494,0.25000000000000017
0.0016821093444749924,0.0,0.0,0.0,0.0,0.0009730514226568117,0.002655160767131804,0.25100000000000017
