estimated_true_dist,empirical_min_dist,empirical_true_dist,alpha,p_aa,p_bb
312.54830909904604,312.5446666666664,313,0.5215754972712003,0.38718126317622165,0.5129008693940736
313.5493854531235,313.542,314,0.5215134060281198,0.3869932681999159,0.5131700073114092
314.5401321588182,314.5393333333332,315,0.5214491059547661,0.38656835861200556,0.5136026943689056
315.55135210949163,315.53566666666643,316,0.5214201385452036,0.38637873123707234,0.513831906939674
316.5600564280706,316.5306666666664,317,0.5213615821432789,0.3861412837067983,0.5141093809342955
317.4167014818682,317.526,318,0.5212870406932615,0.3859178273827626,0.5143733653670701
318.42121911647115,318.5170000000001,319,0.5212183996819484,0.38556124293570293,0.5147298917283504
319.4365719283969,319.51266666666675,320,0.5211206930257389,0.38526575567844246,0.5150130249988575
320.4475868660393,320.507,321,0.5210464381395804,0.3849347183836844,0.515383589059373
321.46099889796704,321.5033333333332,322,0.520991589775239,0.38458251627129764,0.515706666463196
322.46997118764614,322.4973333333332,323,0.5209174615146676,0.38412594142898615,0.5160902244152828
323.4839073267779,323.4943333333333,324,0.5208677888325074,0.38385737984389456,0.5164247108379394
324.5008236099043,324.4896666666666,325,0.5207789870103207,0.38348948151662027,0.5168077674954189
325.3731049604434,325.4869999999999,326,0.520749037918466,0.38310544931175455,0.5172405873436328
326.3761353145289,326.4803333333332,327,0.5206685285133489,0.38274897497796684,0.5175805648158792
327.38286759534833,327.4783333333334,328,0.5206002452119057,0.38259785589628525,0.517772280075945
328.39346170389257,328.473,329,0.520508257050857,0.38226802223792117,0.518156617624474
329.41336871045087,329.4673333333333,330,0.5204363501792272,0.381968031968032,0.518527626219934
330.4185576639997,330.46133333333324,331,0.5203630212060862,0.3816573395642224,0.5189138252658705
331.4355946448294,331.4533333333333,332,0.5203032622511923,0.3813128007699711,0.5192608277189605
332.4387404627801,332.4479999999998,333,0.5202125776981441,0.38092796817601876,0.5196413634664087
333.30291410160834,333.4423333333333,334,0.5201279458306545,0.38064043209876536,0.5199537037037036
334.3146091907625,334.4390000000002,335,0.5200701588210676,0.3802949082370388,0.5201948031885311
335.3169413822045,335.4310000000001,336,0.5200073643368249,0.3799020934674843,0.5205634652416342
336.3169495430206,336.42566666666676,337,0.5199400256680269,0.3795890872347592,0.5208843877152027
337.31078592938536,337.421,338,0.5198700554070826,0.3792663687072878,0.5212363892905182
338.3292933906694,338.4113333333333,339,0.5198252864836003,0.37895324970608885,0.5215399001284284
339.32513250837013,339.4070000000001,340,0.5197490988136367,0.3787100833482216,0.5217963755563668
340.31871865705665,340.4006666666667,341,0.5196501947065393,0.37836629313093456,0.5221282982479334
341.3390430512635,341.39233333333357,342,0.5195863246610282,0.37801888187542326,0.5224543324797833
342.20327226006134,342.388666666667,343,0.5194971092314944,0.37767492958404913,0.5227999641589628
343.1989518677189,343.3776666666666,344,0.5194556750760645,0.37747171974373267,0.5230472877859709
344.2160400861487,344.37133333333327,345,0.5193850745382594,0.3772073633425453,0.5233656533483223
345.2215781599622,345.3683333333334,346,0.5193316079060837,0.3768854041673344,0.5237622485313489
346.2335821398382,346.36266666666677,347,0.5192523886992803,0.37642331139509955,0.5241737946362193
347.23468626360955,347.3556666666668,348,0.519192734828065,0.3761935921196472,0.5244595775359792
348.25350628744593,348.3473333333335,349,0.5190967074319227,0.3757880324981268,0.5248894694927955
349.25406780581636,349.3410000000001,350,0.5189937348933971,0.37539080297245925,0.5253098930103219
350.1107178829311,350.3356666666668,351,0.5189431242869782,0.37505651816641306,0.5256562987776349
351.1195215164511,351.32933333333347,352,0.5188612322254698,0.37487453800465237,0.5258973238710388
352.13999479391634,352.3226666666667,353,0.5188005929688558,0.37450602618504464,0.5262303543215566
353.1540870543859,353.3149999999999,354,0.5187349151203111,0.3741460644021268,0.5265449726267295
354.16628573402255,354.30433333333315,355,0.5186662582199354,0.3737716309424636,0.5269797025461638
355.1886607021314,355.29633333333334,356,0.5185984236889114,0.37330424058438477,0.5275195269266041
356.0464269216336,356.28866666666664,357,0.5185390973761516,0.3730201751227561,0.5278530646482311
357.0730284319563,357.28099999999984,358,0.518466889327603,0.372588470602214,0.5283204942867894
358.10231719360974,358.2733333333334,359,0.5183981952087151,0.3723214887467838,0.5285740904459659
359.1230910821188,359.2640000000001,360,0.5183304127177192,0.37192480994064986,0.5289584946108498
359.98041439546904,360.2536666666664,361,0.5182359239755027,0.37159766606251393,0.5292815351839486
361.0001852740222,361.2496666666667,362,0.5181646119605378,0.37122258076067627,0.5296722622538586
362.0237266200454,362.244,363,0.518111850426462,0.37099401417004857,0.529883349993827
363.03564627040373,363.2343333333334,364,0.5180211793493212,0.3706548309785578,0.5302093178129499
364.0439726809192,364.22499999999974,365,0.5179555464375863,0.3705213482069423,0.5303793728490095
365.0510999218203,365.2166666666668,366,0.5178989648151197,0.3702028623870821,0.5306772876503073
365.9055845024899,366.213666666667,367,0.5178541973519007,0.36986537175889417,0.5309989231341999
366.91985093773104,367.20500000000004,368,0.5177948477231595,0.36965580798974235,0.5312056737588653
367.946212930999,368.1990000000001,369,0.5177130225468936,0.3693168598820651,0.5315415780817522
368.9523937780664,369.1883333333333,370,0.5176119717920247,0.36904632809205373,0.5318111532823262
369.968663022735,370.1793333333333,371,0.5175124336577268,0.3686587391271127,0.5321169908593351
370.8108351082797,371.1729999999999,372,0.5174387895601874,0.36833903137344914,0.5324828555436092
371.8331204668034,372.1636666666666,373,0.5173579873743804,0.3679985808683312,0.5327912142848504
372.8515549293253,373.1570000000002,374,0.5172662895218069,0.36754397299436303,0.5332240401854215
373.8892041630938,374.1463333333331,375,0.5171898898977398,0.3670251475701464,0.5336540794048679
374.8999072190106,375.1406666666666,376,0.5171051986743797,0.3666039072780646,0.5340095151331106
375.73096968160587,376.1313333333335,377,0.5169861598488847,0.3662800600186545,0.5343566243562189
376.74892634044545,377.12533333333323,378,0.5168814546598498,0.3659111028092032,0.5347109988548782
377.76794430934274,378.11666666666673,379,0.5167864356128476,0.3655531382794868,0.535123924933412
378.76406923073847,379.1066666666667,380,0.516738122010711,0.36523385799515384,0.5353586772820753
379.76501599101005,380.1019999999999,381,0.5166603462494898,0.3649659752933305,0.5356239494769823
380.77747122895045,381.0909999999998,382,0.5165925677693103,0.3646109095662973,0.5360166029349283
381.79187269851036,382.08333333333326,383,0.516517286980669,0.36425666996653766,0.5363258527166666
382.6389110265217,383.0716666666666,384,0.5164233691196467,0.3638776806013559,0.536652807078631
383.6647409778059,384.0596666666667,385,0.5163709174544782,0.3633715802385064,0.5371809966074161
384.6786522918834,385.0486666666667,386,0.5163282479283519,0.3630653575976667,0.5375015404839173
385.68881718775106,386.03733333333355,387,0.5162484705282744,0.36269964995701587,0.5378363148001135
386.5399165576025,387.0259999999998,388,0.5161499106783767,0.36230356142720654,0.5382581622903831
387.5585883116899,388.0176666666665,389,0.5160896143024327,0.3619319423766141,0.5386458586800071
388.565302561698,389.00933333333296,390,0.5160177271091649,0.36152238214055554,0.5390634036716956
389.57065305832185,389.9969999999998,391,0.5159500375072363,0.3611746742418286,0.5394240835529882
390.58163332139645,390.98633333333316,392,0.5158959841919758,0.36092237836404617,0.5396476865968448
391.5918559209293,391.9750000000001,393,0.5157957684594201,0.3606888597553893,0.53995253821006
392.4552200712882,392.96399999999977,394,0.5156780744027886,0.36028376453192557,0.5404235700668292
393.47230291662714,393.95399999999995,395,0.5156161593998346,0.36008785065388843,0.5406142890419621
394.5023854062517,394.9410000000001,396,0.5155356246246541,0.3596881403368484,0.5410481949789262
395.51135738130137,395.9303333333334,397,0.5154816002988136,0.35935974770355167,0.5414195012472989
396.37166279475434,396.92233333333337,398,0.5153956929840487,0.358979393200132,0.5419341902442488
397.36349147734234,397.9109999999998,399,0.5153249396683642,0.3588267291518474,0.5420770743545755
398.4060719439658,398.8990000000001,400,0.5152110547602862,0.35846653932508965,0.5425170068027212
399.43510956190323,399.88933333333307,401,0.5151430072881502,0.35801863247217924,0.542971715722669
400.2785818734844,400.87599999999964,402,0.5150842986427269,0.35755462184873943,0.543344537815126
401.29896109791935,401.85933333333304,403,0.5150081314959944,0.3571347413869285,0.5437544448792886
402.32271742014206,402.8506666666664,404,0.5149087361561302,0.3567358670274189,0.544221643445352
403.3490936971477,403.838,405,0.5148382025797342,0.3563897143243061,0.5445524076450328
404.213362029814,404.82633333333297,406,0.514742034082212,0.3559885047755895,0.5449581607640943
405.22960204394735,405.8163333333333,407,0.5146692814708999,0.3557716322444366,0.5451524554147811
406.2448408753755,406.8073333333335,408,0.5145960686038763,0.3555833368648557,0.5452727041573081
407.2582196169141,407.7946666666667,409,0.5145653886182723,0.35529275933204857,0.5455629791243962
408.2798370559676,408.7813333333333,410,0.5144876784334679,0.35492509904609676,0.5458970260665521
409.12571594455534,409.7703333333334,411,0.5144197726671954,0.35449721931236533,0.5463774410860438
410.15269449379565,410.75366666666685,412,0.5143188935735781,0.35423381939114856,0.5467724055598192
411.175045696301,411.7436666666667,413,0.5142379041000229,0.35389711563499143,0.5471713416117782
412.03713203941686,412.73133333333345,414,0.5141555269192706,0.353460474620906,0.5476266817149965
413.0572437622449,413.71766666666673,415,0.514078090743651,0.35317057718074835,0.5480027910839423
414.07921426673295,414.7006666666667,416,0.513983618959275,0.3528390308320935,0.5483876500122197
415.127169130432,415.68433333333365,417,0.513877306857852,0.35243001889060627,0.5488966168641595
415.9646144223505,416.6636666666667,418,0.5137903880041721,0.3520818460956247,0.549244411569921
416.98440489427287,417.6496666666665,419,0.5137299886594738,0.3517705690545622,0.5496151311397028
418.02862439321893,418.6309999999997,420,0.5136345510146884,0.3512959671435228,0.5501863707743015
418.86247372483285,419.60899999999987,421,0.5135701683491325,0.35096263964217034,0.5504829404265433
419.891683467585,420.59166666666664,422,0.5134828413895612,0.350586554694602,0.5509068871477425
420.929949498631,421.581,423,0.5134032878092459,0.350233011813157,0.5512084101007911
421.94322370741367,422.5586666666664,424,0.513318168217341,0.349835628455168,0.5515544727733844
422.77659700143073,423.54033333333336,425,0.5132387192396367,0.34949589846638307,0.5519411606078795
423.8063114805227,424.52233333333345,426,0.5131576551895056,0.34915047486276907,0.5522610438267841
424.8494335802209,425.50400000000013,427,0.5130938530608032,0.348686621869273,0.5526616633214066
425.8722863914101,426.4870000000002,428,0.5130314922361466,0.34839220074216204,0.5530462299653395
426.68667776156286,427.47700000000003,429,0.5129681312056675,0.3481375734592176,0.5532322055719529
427.71165657248235,428.462,430,0.5128799494587958,0.347673128128194,0.5537248812328099
428.73890502956823,429.44666666666666,431,0.5127979681840762,0.34726707883485586,0.5541684792399934
429.7688041135777,430.43299999999965,432,0.5127216115147454,0.3468703378530029,0.5545418938603788
430.6082942002241,431.4129999999998,433,0.5126576243990071,0.3465452574143531,0.5548787743894644
431.61971999032164,432.3953333333335,434,0.5125710672997822,0.3462472406181015,0.5552406181015452
432.6293090307616,433.37233333333364,435,0.5125271096543124,0.34607032766802437,0.5554214043420768
433.6445457942012,434.35266666666627,436,0.5124287067290659,0.34572019687847494,0.5556987989704194
434.701069657873,435.33266666666697,437,0.5123422891185994,0.345325943708095,0.5561654412254117
435.53481269257094,436.3119999999996,438,0.5122704610146676,0.34497335212094,0.5565428432998031
436.55670176187135,437.29000000000013,439,0.512213919550745,0.3447535852467264,0.5568274406614396
437.5830987176575,438.26833333333343,440,0.5121618611173313,0.34441545699823845,0.557223448614177
438.432573351447,439.252666666667,441,0.5120868167646166,0.3440762697856029,0.5576379240250718
439.4628154598157,440.23066666666693,442,0.5120165869540759,0.34375405486427113,0.5580253873653785
440.5001275045456,441.2106666666669,443,0.5119127390787711,0.3434382813970371,0.5584025667912421
441.529862536824,442.18733333333313,444,0.511852386104099,0.34311723172083797,0.5587056346815931
442.35639234442215,443.16366666666664,445,0.5117527053143686,0.3429054433788784,0.5589770566098814
443.4056559213078,444.1473333333333,446,0.5116587586824186,0.34235244827073563,0.5595725606267429
444.41125426661716,445.12500000000006,447,0.511591209550484,0.34204421335788626,0.5599109955678321
445.4385648217774,446.1023333333331,448,0.5115091494222511,0.34176654354420877,0.560168001121213
446.2772385391684,447.0776666666665,449,0.5114438241213458,0.3413758281369579,0.5605655105580386
447.31150953191275,448.0503333333333,450,0.5113872622993447,0.3410834425909712,0.560888638869104
448.32065004939125,449.0233333333335,451,0.5113286186745167,0.34092117521416077,0.5611124997159672
449.34966878739937,450.0009999999999,452,0.511240701167896,0.34057393656011403,0.5615208453795058
450.38091409802075,450.97899999999976,453,0.5111845457110594,0.34031007751937986,0.5618695850433197
451.2148466351475,451.9493333333331,454,0.5111092914844295,0.3399044478345468,0.5622413651353351
452.24156642204423,452.928,455,0.511028536818372,0.33963541547540077,0.5624436769515793
453.25911344595096,453.9073333333333,456,0.5109481815734427,0.3393470042387444,0.56276320311605
454.3013888122189,454.87799999999993,457,0.5108629197228911,0.33894423819117153,0.5631249741864723
455.1331864255796,455.855,458,0.510781930821959,0.338577464335465,0.5635663155765402
456.15918076748005,456.8249999999997,459,0.510742997739822,0.33836895564170805,0.5638392898253111
457.1908046637618,457.79866666666635,460,0.5106536868277718,0.33798444606400546,0.5642499331162302
458.2295800698868,458.77866666666637,461,0.5105812986045096,0.33761410251672275,0.5646642521896597
459.0687220083366,459.7503333333333,462,0.5105034996764629,0.3371816465536389,0.565003331605834
460.1120559527477,460.72533333333314,463,0.5104330070420217,0.3368590842935674,0.5653778053822551
461.1650710203382,461.6909999999999,464,0.5103570923009532,0.3364979294720618,0.5658251471653266
462.20304184039685,462.66166666666663,465,0.5102816274280626,0.3362328273553546,0.5660940514656314
463.03223390805584,463.63000000000005,466,0.5102274060127596,0.33585791540321114,0.5666009902696458
464.07810966534595,464.5980000000002,467,0.5101518390006939,0.33544416030463103,0.5670533664345846
465.1306145603595,465.56999999999977,468,0.5100789024733051,0.3351096402043688,0.56742253198521
465.9705711892495,466.5353333333335,469,0.5099916274990144,0.3347035469493239,0.5678723922244279
466.9876214340352,467.50500000000034,470,0.5099633563503676,0.3345464436794762,0.5679748248337445
468.0259045046042,468.47633333333346,471,0.5099185987811357,0.3342305271365895,0.5682524919440451
469.05599252681526,469.4456666666671,472,0.5098206326510799,0.3339449541284404,0.5686520818630911
469.9009435210318,470.41066666666694,473,0.5097551045368826,0.3335422547490351,0.5691019363716476
470.9286906769871,471.3676666666669,474,0.5096736102284238,0.33322161748809276,0.5694062224152336
471.9597889332436,472.3293333333332,475,0.5096121347946584,0.33291555324331357,0.5697353796675101
472.98780938810455,473.30000000000007,476,0.5095216793503468,0.3326305715585203,0.5700471876895088
474.0484703532592,474.27066666666656,477,0.5094419473869156,0.3320722474070206,0.5705693874160397
474.8942502085761,475.2400000000002,478,0.5094062758878594,0.3316294263935977,0.5710148786739008
475.92061443318175,476.1983333333334,479,0.5093423368884907,0.3313099163315482,0.5713183022356058
476.9308820363442,477.1613333333336,480,0.5092751802490714,0.3310275358997861,0.5715465551481821
477.97244596354614,478.12266666666704,481,0.5092058376193895,0.3307553974038894,0.5718904544628424
478.99282743224785,479.08799999999997,482,0.5091347476767406,0.33042990815402523,0.5722574370325653
479.8171528905281,480.05033333333364,483,0.5090580380563857,0.3301435865934657,0.5725659384957961
480.85323553039876,481.0153333333329,484,0.5090006892248286,0.32992410952451906,0.5728505308488294
481.8966722972183,481.9830000000006,485,0.5089248682441896,0.3296866799243063,0.5731200554702208
482.9247870671215,482.94199999999967,486,0.5088779406517827,0.32940887079659675,0.5734425944861381
483.95334789040066,483.9029999999994,487,0.5088384980375441,0.3291386984067153,0.5737902972488413
484.8169588952046,484.86766666666637,488,0.5087819037068452,0.32870518294749274,0.5742392114716163
485.8444495010846,485.82199999999955,489,0.5086978250709804,0.32836943076811137,0.5745579782202711
486.89631270674073,486.769,490,0.5086423310711633,0.3280042762038972,0.5749356139754119
487.9015994930402,487.7216666666663,491,0.5085817651437444,0.3279051760661118,0.575089238321102
488.95623047928717,488.67900000000014,492,0.5085075983194761,0.3275561821046521,0.5754403594093744
489.77195719526213,489.6329999999999,493,0.508450023363996,0.3273065868965922,0.5756935890668075
490.8270161200104,490.58766666666673,494,0.508409587601236,0.32684895412448634,0.5761204409769667
491.86215255900834,491.5453333333335,495,0.5083536483302361,0.32646641704984325,0.5765461603011105
492.8973954036733,492.4976666666667,496,0.5082763801915596,0.3261611215982381,0.5768493393109957
493.9172215428554,493.4503333333337,497,0.5082097073493701,0.3260092380117593,0.577050730275663
494.76481977936896,494.40733333333367,498,0.5081396063714052,0.3256386352762446,0.5774673591894918
495.8288547838856,495.36833333333334,499,0.5081073057324875,0.3253869831372685,0.5777350678610073
496.8331479881781,496.3220000000004,500,0.5080331727392151,0.3252184676321327,0.5779824235672731
497.878446185701,497.27933333333306,501,0.507943856277013,0.32489708872687595,0.578267122947974
498.9163394421363,498.2250000000003,502,0.5078922484460547,0.3245996293186121,0.5785909138339685
499.7604153849909,499.1673333333335,503,0.5078191107123571,0.32418991103831774,0.5789976751479791
500.83548456841817,500.1093333333334,504,0.5077350072519011,0.3237967048032104,0.5794212218649517
501.8726098205148,501.0633333333337,505,0.5076622694147149,0.3235198641596124,0.57968886558294
502.9326568031562,502.00933333333325,506,0.5076003877262398,0.32309070257341727,0.5801271947600963
503.97361610833434,502.95800000000025,507,0.5075397037450115,0.3227615868146411,0.580408433336341
504.79224105716133,503.9076666666671,508,0.5074681055713516,0.32245008636966216,0.5806853332262082
505.82474065019676,504.8586666666664,509,0.5073959421036571,0.32215926816750035,0.5809876518361227
506.89837489016674,505.79799999999983,510,0.5073038829775735,0.32170902089654546,0.5814138685322016
507.95755350671527,506.74633333333304,511,0.5072513384756783,0.32139574811897187,0.5817603393425238
509.0027194265091,507.68733333333324,512,0.5071936125056163,0.3210740414680793,0.5821114517875393
510.03812528715827,508.6196666666666,513,0.5071523581839175,0.3207939364749423,0.5823823164085274
510.8539742007229,509.56199999999995,514,0.5070733594625213,0.3205447304793059,0.5827051628502347
511.89685747108354,510.4993333333333,515,0.5070146302222982,0.3201990242115599,0.5831175372280079
512.9647384076226,511.44066666666663,516,0.5069313382393535,0.319832217159516,0.5835448457233724
514.014080203112,512.3876666666666,517,0.5068540169473346,0.31955019686547276,0.5838350721840067
515.0764742404388,513.3190000000004,518,0.5067778892791437,0.3191237812523991,0.5843232592061827
516.1318754784296,514.2593333333331,519,0.5067171558436541,0.31879822605039865,0.5846291881360711
516.9916892556092,515.2006666666668,520,0.5066447573584092,0.3184436708665784,0.584917285357814
518.0498331953163,516.137,521,0.5065954965283982,0.3181822859318563,0.5852567994484291
519.0948734690402,517.073333333333,522,0.5065161927846011,0.3178286580430288,0.5856580894294272
520.1463651385562,518.0193333333332,523,0.5064455783815701,0.3175861017982323,0.5859209934961954
521.188831205101,518.9526666666671,524,0.5063897398618827,0.3172961444485858,0.5863047169420632
522.2560203555918,519.8793333333344,525,0.5063238679332384,0.31689351813428496,0.5868225578886214
523.0932324347509,520.7940000000001,526,0.5062647928074313,0.31656086389135846,0.5872339983050759
524.1583969572954,521.7263333333339,527,0.5061790503873261,0.31621216224661985,0.5875867169433969
525.2308732146302,522.657666666667,528,0.5061000294182882,0.31582573116506274,0.5880216270379726
526.2854592993815,523.5870000000007,529,0.5060196222641837,0.31540461233477873,0.5884519021042667
527.3324260293078,524.5160000000002,530,0.5059411161352768,0.3151125738962727,0.588837994214079
528.1780112875899,525.4436666666666,531,0.5058746706014959,0.31480761960767845,0.5892227076070063
529.2294677367752,526.379,532,0.5058074939325073,0.3145062426669052,0.5895413626008218
530.3180108815462,527.3073333333333,533,0.5057211462555279,0.31416717626468166,0.5899616219977648
531.3887173505464,528.2370000000002,534,0.5056417311892202,0.3137591514626493,0.5904159227526754
532.4451198843466,529.1606666666677,535,0.5055920053210271,0.31343030854627135,0.5907356746374013
533.4960805514531,530.0826666666667,536,0.5055141734071804,0.31313281241717117,0.5910560744691001
534.5248173868255,530.9889999999997,537,0.5054522100003533,0.3129481500366487,0.5912977893920562
535.5889582286356,531.9049999999995,538,0.5054042687737329,0.31262936653630247,0.5915555910288132
536.4208408794303,532.8270000000007,539,0.5053547735529283,0.3122646842369103,0.5918544748658767
537.4766997100099,533.7433333333338,540,0.5053000213930828,0.31193194872644303,0.5921411892943207
538.5035449673499,534.6596666666668,541,0.5052396251850891,0.31175472132534443,0.5923944763036855
539.5784205560175,535.5773333333334,542,0.5051571291284803,0.31128532028374273,0.592822725175193
540.6309455277893,536.4890000000004,543,0.5050969037823883,0.3110236643765657,0.5931253964670086
541.697414379292,537.4053333333334,544,0.5050210524174685,0.3107306907340294,0.5935724632608332
542.7513926288281,538.3213333333333,545,0.5049547904266145,0.3104605490331492,0.5939226519337016
543.8249624810135,539.2309999999997,546,0.5049041325442873,0.3100661635927263,0.5942939306795822
544.848242365252,540.1420000000005,547,0.504824659019068,0.309914535469405,0.5944171838949729
545.9171433547797,541.0580000000004,548,0.5047544424432374,0.3094730214558264,0.5949500377227406
546.9582859250452,541.9616666666665,549,0.504691680868548,0.30919660871314913,0.5953187624739644
547.9973013226944,542.884666666667,550,0.5046455623000741,0.3089995421744533,0.5955111295210272
549.0396367871664,543.7756666666669,551,0.5045839267137332,0.308727948003714,0.5957343383035666
550.0407077432357,544.6776666666666,552,0.5045183853280621,0.30870980982350527,0.5958079080585579
551.1090278092221,545.5890000000002,553,0.5044680027498503,0.30844052592909393,0.5961443563509556
552.1768912306804,546.4883333333332,554,0.5044110412736105,0.30807223421730695,0.5965201435015026
553.2678074106107,547.3929999999997,555,0.5043465663584517,0.30765334214293577,0.5969716991520757
554.1432884759266,548.2893333333332,556,0.504281840694019,0.30725532912334885,0.5974519482668285
555.2174369133726,549.1813333333326,557,0.5042302619986275,0.30690388706246374,0.5978672265657375
556.2809644653579,550.0820000000004,558,0.5041668171294904,0.30646054350955687,0.5981871940820802
557.3476198026584,550.9880000000006,559,0.5041079526977903,0.3061674131051285,0.5985992485667826
558.3964670463738,551.8790000000009,560,0.5040561970762143,0.3058832690885021,0.5988063254737709
559.4582083793647,552.7696666666665,561,0.5040186521874161,0.3055146894922206,0.5991540724889661
560.5517387533674,553.6623333333329,562,0.5039553210847367,0.30508928870573254,0.5996135848382306
561.5786369559173,554.5493333333329,563,0.503903635290001,0.3049632692339971,0.5997661316041246
562.6543778927808,555.4416666666662,564,0.5038407950076647,0.3046369125372113,0.6001412769869879
563.7176515930063,556.3123333333336,565,0.5037970786184344,0.30434538355664165,0.6004831324962782
564.7746148663527,557.2069999999999,566,0.503733276657676,0.30405998784030264,0.6007847508387939
565.8443915500445,558.096666666666,567,0.5036636384566919,0.3037172015773707,0.6011610260807754
566.9024943207025,558.9833333333335,568,0.5036150180862686,0.303385968780565,0.6014179344968538
567.9645358080999,559.8703333333335,569,0.5035578003581624,0.3031278331822303,0.6017849048050771
569.0590917908726,560.7506666666659,570,0.5034879765471512,0.302730937375802,0.6022199511724295
570.1500525432585,561.6343333333331,571,0.5034495741908634,0.30230427856167497,0.6026342740100137
571.2309801781641,562.5106666666671,572,0.5034005894916067,0.3019514392077944,0.6030192293439903
572.3280677569529,563.3859999999995,573,0.5033330415902078,0.30155657576172856,0.6033586862180804
573.3800339498674,564.2563333333335,574,0.5032840767112893,0.3012524531259834,0.6036091705430349
574.4476821518808,565.1360000000006,575,0.503214135880161,0.3009625251523472,0.6039028417136273
575.4949799421084,566.0060000000011,576,0.5031488440923977,0.3007588334300305,0.6042117840340527
576.5851783157192,566.8853333333325,577,0.5030801701483625,0.3003275253702648,0.6045807502575881
577.44541878774,567.7650000000004,578,0.5030258165274799,0.29996078114726676,0.6049450359313902
578.5158891109401,568.6263333333324,579,0.5029655693002968,0.2996295161747112,0.6053220203795002
579.8252873145835,569.4953333333336,580,0.5029037431263339,0.29930999322159585,0.6057228270000637
580.6695403182757,570.3599999999997,581,0.5028313871637237,0.2990034380226723,0.6061721798922134
581.9654547839522,571.2250000000007,582,0.5027732071261295,0.29874627491152916,0.6064502235053083
583.0383158438967,572.0870000000007,583,0.5027211981013598,0.29846785528901953,0.6067514682810468
584.1263910323308,572.9509999999997,584,0.5026830277261701,0.2981148619026743,0.607137220517317
585.1974258869806,573.8173333333335,585,0.5026190558877033,0.2977415498570156,0.6074961323894801
586.2614797951546,574.6773333333333,586,0.5025705709697503,0.2974715505396296,0.6078202252469144
587.2813422546412,575.5520000000004,587,0.5025248628927673,0.2973954287597392,0.60796083139138
588.3522002417335,576.4163333333335,588,0.5024511728992821,0.2971025176780038,0.6083356432198441
589.4377596385215,577.2716666666669,589,0.502388275031803,0.29681414987855836,0.6086799789619246
590.5607736727727,578.1260000000009,590,0.502309952982827,0.2963428070466419,0.6092655996398488
591.6578143280889,578.9763333333334,591,0.5022416833911088,0.2960030859618409,0.6096020889587845
592.7610331753224,579.8376666666669,592,0.5021745904201356,0.29555621653777514,0.6100475907198096
593.8377835819534,580.6983333333336,593,0.502101091343562,0.2951733595683153,0.6104164803386698
594.928305105819,581.5430000000003,594,0.5020221558792471,0.2947307400390846,0.610880361443623
596.0000151465237,582.3996666666667,595,0.5019563939901128,0.29441110592068226,0.611149041168086
597.0813759062714,583.2633333333337,596,0.5019074585869547,0.29413635436293156,0.6114944735799921
598.4175795233751,584.1186666666662,597,0.5018329698370704,0.29379506082271517,0.6118951552287091
599.4843859459709,584.9639999999999,598,0.5017705218033884,0.2934790471138544,0.6122932439600713
600.5902127491972,585.8116666666665,599,0.5016912134214697,0.2930232558139535,0.6127393536695862
601.6470035574251,586.6586666666672,600,0.5016267679242595,0.29283634316295454,0.6130305543615792
602.7199777969843,587.5033333333333,601,0.5015583071203613,0.29258113436457384,0.6133030027297544
603.8135591480267,588.3376666666675,602,0.5014764872952691,0.29225925655799484,0.6137407920647655
604.9387611281207,589.1903333333336,603,0.5014080085058352,0.29184706161743484,0.6141587962709243
606.021356756826,590.0223333333337,604,0.5013351308283873,0.2914994082407057,0.6144840713039447
607.1150120135842,590.8666666666671,605,0.5012695809181171,0.29114899236939934,0.6148442085697515
608.2034620742448,591.6970000000002,606,0.5012044049279014,0.2907895301305976,0.6152304609218437
609.3224827584975,592.5396666666667,607,0.5011321077071628,0.2903942868020461,0.6156916445093982
610.6564477373895,593.3586666666667,608,0.5010697971940721,0.29008474524115774,0.6160615926197173
611.7767567930259,594.1989999999998,609,0.5009857538801333,0.2896494311349551,0.6164647118675424
612.8760778673728,595.0340000000002,610,0.5009152704643369,0.2893209285074027,0.6168392421104689
613.9909379512789,595.8523333333333,611,0.5008470725536057,0.2888507548677665,0.6172507573457896
615.1150712755522,596.6843333333336,612,0.500786162770581,0.28840446536116526,0.6177683128236331
616.2261505087654,597.5233333333331,613,0.5007069609750856,0.2879971126861353,0.6182025226660361
617.3166305850713,598.3539999999999,614,0.5006441214612682,0.28765184205931504,0.6185677583497543
618.4393223287486,599.1873333333336,615,0.5005603914111136,0.28726077227896046,0.6190232133705015
619.7781259452566,599.9983333333331,616,0.5005101715148045,0.2868867865421966,0.6193659545141282
620.8996179108805,600.818333333333,617,0.5004452512325914,0.28655290188101157,0.6197983374770839
621.9934640521043,601.6356666666668,618,0.5003747473546545,0.28616366049914754,0.6201407981075929
623.0748089243851,602.4646666666667,619,0.5003045900436596,0.2858845338983051,0.620428520984665
624.1246742166586,603.2799999999996,620,0.5002525916760597,0.2856727640350046,0.6205541338893628
625.1522042536171,604.0956666666666,621,0.500200679368453,0.28558038202361047,0.6206807012210569
626.4543943213124,604.9169999999993,622,0.5001232490341543,0.2853896783939373,0.6207942724035721
627.56301305007,605.7333333333333,623,0.5000618119864099,0.2850134887508907,0.6211824289931792
628.6303837659852,606.5389999999995,624,0.4999988168060864,0.2847621720218886,0.621407706927561
629.7161321818182,607.3383333333333,625,0.4999609852524254,0.28450650222066015,0.6217528836629709
